,practice,year,items,low_med_dose_items,proportion_lm_dose
6717,P85012,2018,8787,3438,0.39125981563673606
6718,P85013,2018,24104,11784,0.4888815134417524
6719,P85014,2018,7285,2732,0.3750171585449554
6720,P85015,2018,9646,2743,0.284366576819407
6721,P85016,2018,18574,7698,0.41445030688058576
6722,P85017,2018,14084,7482,0.5312411246804885
6723,P85018,2018,7742,2963,0.38271764401963315
6724,P85019,2018,7147,3346,0.4681684622918707
6725,P85020,2018,13184,5826,0.4418992718446602
6726,P85021,2018,15040,6111,0.4063164893617021
6727,P85022,2018,5709,2348,0.41128043440182166
6728,P85025,2018,5237,2904,0.5545159442428872
6729,P85026,2018,6930,2915,0.42063492063492064
6730,P85028,2018,7598,4210,0.5540931824164254
6731,P85601,2018,3055,1726,0.564975450081833
6732,P85602,2018,2788,1446,0.5186513629842181
6733,P85605,2018,6364,1973,0.31002514142049026
6734,P85606,2018,3181,1308,0.41119144922980194
6735,P85607,2018,5438,2742,0.5042294961382862
6736,P85608,2018,4260,1485,0.3485915492957746
6737,P85610,2018,4024,1700,0.4224652087475149
6738,P85612,2018,4132,2507,0.606727976766699
6739,P85613,2018,2745,1894,0.6899817850637523
6740,P85614,2018,3903,1125,0.28823981552651806
6741,P85615,2018,10922,6851,0.6272660684856254
6742,P85620,2018,3285,1930,0.5875190258751902
6743,P85621,2018,5950,3501,0.5884033613445379
6744,P85622,2018,7239,1530,0.21135515955242437
6745,P86001,2018,8046,4087,0.50795426298782
6746,P86002,2018,2872,1753,0.6103760445682451
6747,P86003,2018,13842,6378,0.46077156480277415
6748,P86004,2018,12167,6512,0.5352182131996384
6749,P86005,2018,8021,4247,0.5294851016082782
6750,P86006,2018,13148,5960,0.4533008822634621
6751,P86007,2018,15792,7737,0.48993161094224924
6752,P86008,2018,10807,5293,0.48977514573887293
6753,P86009,2018,12352,5726,0.4635686528497409
6754,P86010,2018,9855,4757,0.48269913749365806
6755,P86011,2018,10702,5253,0.4908428331153056
6756,P86012,2018,9252,3799,0.4106139213143104
6757,P86013,2018,7672,4192,0.5464025026068822
6758,P86014,2018,11843,6073,0.512792366798953
6759,P86015,2018,7581,4237,0.5588972431077694
6760,P86016,2018,17765,9766,0.5497326203208556
6761,P86017,2018,6929,3514,0.5071438880069274
6762,P86018,2018,10790,5764,0.5341983317886932
6763,P86019,2018,16676,7090,0.42516190933077475
6764,P86021,2018,4650,2511,0.54
6765,P86022,2018,8133,4035,0.4961268904463298
6766,P86023,2018,10489,4388,0.41834302602726664
6767,P86026,2018,6718,3421,0.5092289371836857
6768,P86602,2018,6945,2871,0.41339092872570193
6769,P86606,2018,6522,2296,0.3520392517632628
6770,P86608,2018,3605,1943,0.5389736477115118
6771,P86609,2018,2453,715,0.2914798206278027
6772,P86614,2018,4995,3328,0.6662662662662663
6773,P86619,2018,7687,4137,0.5381813451281384
6774,P86620,2018,4529,1777,0.39236034444689777
6775,P86624,2018,5918,3556,0.6008786752281176
6776,P87002,2018,17945,9121,0.5082752855948732
6777,P87003,2018,5868,2610,0.4447852760736196
6778,P87004,2018,7496,4552,0.6072572038420491
6779,P87008,2018,11807,6561,0.5556873041416109
6780,P87014,2018,7308,3621,0.4954844006568144
6781,P87015,2018,8034,4700,0.5850136918098083
6782,P87016,2018,13787,8206,0.5951983752810619
6783,P87017,2018,9170,5097,0.5558342420937841
6784,P87019,2018,27081,16580,0.6122373619881097
6785,P87020,2018,10701,5940,0.5550883095037847
6786,P87022,2018,4222,2133,0.505210800568451
6787,P87024,2018,21443,9216,0.4297906076575106
6788,P87025,2018,14933,7607,0.5094086921583071
6789,P87026,2018,17992,7211,0.400789239662072
6790,P87027,2018,15796,6767,0.4283995948341352
6791,P87028,2018,6977,3686,0.5283072953991687
6792,P87032,2018,9873,5253,0.5320571254937709
6793,P87035,2018,11096,5207,0.46926820475847153
6794,P87036,2018,4840,1604,0.33140495867768593
6795,P87039,2018,7928,3624,0.4571140262361251
6796,P87040,2018,18184,10268,0.5646722393312803
6797,P87610,2018,16554,8303,0.5015706173734444
6798,P87613,2018,5824,4149,0.712396978021978
6799,P87618,2018,4335,2092,0.4825836216839677
6800,P87620,2018,15544,6880,0.442614513638703
6801,P87624,2018,4720,2609,0.5527542372881356
6802,P87625,2018,4774,2440,0.5111018014243821
6803,P87627,2018,2572,1529,0.5944790046656299
6804,P87630,2018,8128,3745,0.4607529527559055
6805,P87634,2018,11904,5053,0.4244791666666667
6806,P87639,2018,3178,1425,0.4483952171176841
6807,P87648,2018,2186,1042,0.47666971637694416
6808,P87649,2018,3199,1565,0.48921537980618945
6809,P87651,2018,1308,693,0.5298165137614679
6810,P87652,2018,2921,1551,0.53098254022595
6811,P87654,2018,13700,7392,0.5395620437956204
6812,P87657,2018,6070,2767,0.4558484349258649
6813,P87658,2018,4541,3369,0.741907068927549
6814,P87659,2018,5876,3376,0.5745405037440435
6815,P87660,2018,6167,1914,0.31036160207556346
6816,P87661,2018,4779,1947,0.4074074074074074
6817,P88002,2018,8690,3878,0.4462600690448792
6818,P88003,2018,19307,11281,0.5842958512456622
6819,P88005,2018,22989,11769,0.5119404932793945
6820,P88006,2018,7621,4461,0.5853562524603071
6821,P88007,2018,13710,8469,0.6177242888402625
6822,P88008,2018,9192,6457,0.7024586597040905
6823,P88009,2018,3691,2071,0.5610945543213222
6824,P88011,2018,10350,4976,0.4807729468599034
6825,P88012,2018,10961,5308,0.4842623848189034
6826,P88013,2018,20933,10876,0.5195624134142264
6827,P88014,2018,7974,4307,0.5401304238776022
6828,P88015,2018,12175,5994,0.49232032854209445
6829,P88016,2018,16823,9240,0.5492480532604173
6830,P88017,2018,11754,6015,0.5117406840224604
6831,P88018,2018,12801,6816,0.5324584016873681
6832,P88019,2018,8056,4108,0.5099304865938431
6833,P88020,2018,14856,8259,0.5559369951534734
6834,P88021,2018,9064,5249,0.5791041482789056
6835,P88023,2018,12164,6716,0.5521210128247287
6836,P88024,2018,7327,3771,0.5146717619762522
6837,P88025,2018,14856,9462,0.6369143780290791
6838,P88026,2018,49326,24874,0.5042776628958359
6839,P88028,2018,1367,768,0.5618141916605706
6840,P88031,2018,9378,5676,0.6052463211772233
6841,P88034,2018,4822,3084,0.6395686437163003
6842,P88041,2018,5256,2615,0.4975266362252664
6843,P88042,2018,10759,5945,0.5525606469002695
6844,P88043,2018,14052,6370,0.4533162539140336
6845,P88044,2018,8508,5177,0.6084861307005172
6846,P88600,2018,993,436,0.4390735146022155
6847,P88606,2018,6961,3870,0.5559546042235312
6848,P88607,2018,4938,3270,0.6622114216281896
6849,P88610,2018,5487,2602,0.47421177328230363
6850,P88615,2018,1733,926,0.534333525678015
6851,P88617,2018,6390,3414,0.5342723004694836
6852,P88623,2018,8190,4946,0.6039072039072039
6853,P88624,2018,2927,995,0.3399385035872907
6854,P88625,2018,8912,5854,0.656867145421903
6855,P88632,2018,22073,12828,0.58116250622933
6856,P89002,2018,13593,6225,0.4579563010372986
6857,P89003,2018,13614,6697,0.4919200822682533
6858,P89004,2018,8037,3678,0.4576334453154162
6859,P89005,2018,8790,3216,0.3658703071672355
6860,P89006,2018,13295,5695,0.428356525009402
6861,P89007,2018,8301,3670,0.44211540778219494
6862,P89008,2018,22608,9408,0.416135881104034
6863,P89010,2018,15661,6050,0.3863099418938765
6864,P89011,2018,7186,3429,0.47717784581129974
6865,P89012,2018,11322,4894,0.4322557851969617
6866,P89013,2018,8974,4059,0.45230666369511924
6867,P89014,2018,18656,9721,0.5210656089193825
6868,P89015,2018,33885,16954,0.500339383207909
6869,P89016,2018,14527,7656,0.5270186549184278
6870,P89017,2018,3990,1666,0.41754385964912283
6871,P89018,2018,10782,1453,0.134761639769987
6872,P89020,2018,15086,8084,0.5358610632374387
6873,P89021,2018,13683,4512,0.3297522473141855
6874,P89022,2018,4920,3229,0.65630081300813
6875,P89023,2018,8973,3799,0.4233812548757383
6876,P89025,2018,4526,2255,0.498232434821034
6877,P89026,2018,10309,4819,0.46745562130177515
6878,P89029,2018,10035,5815,0.5794718485301444
6879,P89030,2018,4958,2887,0.5822912464703509
6880,P89033,2018,5415,1889,0.34884579870729454
6881,P89602,2018,5063,2700,0.5332806636381592
6882,P89609,2018,6522,3023,0.463508126341613
6883,P89612,2018,1995,1018,0.5102756892230577
6884,P89613,2018,4027,1908,0.47380183759622546
6885,P89618,2018,2807,1026,0.36551478446740293
6886,P91003,2018,6550,3560,0.5435114503816794
6887,P91004,2018,7259,3422,0.4714147954263673
6888,P91006,2018,20308,10159,0.5002462083907819
6889,P91007,2018,7604,3567,0.4690952130457654
6890,P91008,2018,6116,3060,0.5003270111183781
6891,P91009,2018,17431,8253,0.47346681200160634
6892,P91011,2018,5859,3443,0.5876429424816522
6893,P91012,2018,12260,4586,0.37406199021207176
6894,P91013,2018,11666,5335,0.45731184639122235
6895,P91014,2018,21222,9223,0.43459617378192444
6896,P91016,2018,6681,3322,0.49723095345008234
6897,P91017,2018,12345,4384,0.35512353179424866
6898,P91018,2018,27624,14455,0.5232768607008399
6899,P91019,2018,6618,2792,0.4218797219703838
6900,P91020,2018,8701,3426,0.3937478450752787
6901,P91021,2018,18535,9017,0.48648502832479096
6902,P91026,2018,10046,4342,0.43221182560222976
6903,P91029,2018,9562,4138,0.4327546538381092
6904,P91032,2018,4716,2416,0.5122985581000848
6905,P91035,2018,9096,4459,0.49021547933157433
6906,P91603,2018,9896,4864,0.49151172190784154
6907,P91604,2018,16325,7692,0.4711791730474732
6908,P91615,2018,12500,5197,0.41576
6909,P91617,2018,2669,1659,0.6215811165230424
6910,P91619,2018,8139,3683,0.45251259368472785
6911,P91623,2018,8573,4277,0.49889186982386563
6912,P91625,2018,12057,6131,0.5085012855602554
6913,P91627,2018,11532,5287,0.4584634061741242
6914,P91629,2018,14255,5977,0.41929147667485095
6915,P91631,2018,4233,1720,0.4063312071816679
6916,P91633,2018,5138,2268,0.44141689373297005
6917,P92001,2018,6129,2130,0.3475281448849731
6918,P92002,2018,6389,3301,0.5166692753169511
6919,P92003,2018,14336,6858,0.47837611607142855
6920,P92004,2018,11333,5781,0.5101032383305392
6921,P92005,2018,5302,1937,0.36533383628819316
6922,P92006,2018,8911,3995,0.448322298283021
6923,P92007,2018,10392,5507,0.5299268668206313
6924,P92008,2018,17947,10064,0.5607622443862484
6925,P92010,2018,17610,7705,0.43753549119818286
6926,P92011,2018,8148,3074,0.37727049582719685
6927,P92012,2018,6796,3252,0.4785167745732784
6928,P92014,2018,13413,7567,0.5641541787817789
6929,P92015,2018,6663,3725,0.5590574816148882
6930,P92016,2018,19663,6589,0.3350963739002187
6931,P92017,2018,22676,8893,0.3921767507496913
6932,P92019,2018,14571,5527,0.37931507789444785
6933,P92020,2018,6345,2733,0.4307328605200946
6934,P92021,2018,12429,4767,0.3835384986724596
6935,P92023,2018,9343,4336,0.4640907631381783
6936,P92024,2018,4998,1477,0.29551820728291317
6937,P92026,2018,11482,6333,0.5515589618533356
6938,P92028,2018,9312,3690,0.3962628865979381
6939,P92029,2018,6447,2524,0.39149992244454784
6940,P92030,2018,5741,782,0.13621320327469083
6941,P92031,2018,4705,2163,0.45972369819341125
6942,P92033,2018,5830,3470,0.5951972555746141
6943,P92034,2018,6350,1893,0.29811023622047245
6944,P92035,2018,3791,1577,0.4159852281719863
6945,P92038,2018,3126,1510,0.48304542546385154
6946,P92041,2018,11186,6091,0.544519935633828
6947,P92042,2018,5781,2828,0.48918872167445077
6948,P92602,2018,2809,1231,0.43823424706301173
6949,P92605,2018,6146,2944,0.4790107386918321
6950,P92607,2018,11896,5622,0.472595830531271
6951,P92615,2018,4566,2688,0.5886990801576872
6952,P92616,2018,4217,2180,0.5169551814085843
6953,P92619,2018,2640,1065,0.4034090909090909
6954,P92620,2018,4133,666,0.16114202758286958
6955,P92621,2018,3184,1357,0.4261934673366834
6956,P92623,2018,4557,1551,0.3403554970375247
6957,P92626,2018,6648,3301,0.49654031287605294
6958,P92630,2018,4098,2173,0.530258662762323
6959,P92633,2018,4323,1413,0.32685634975711314
6960,P92634,2018,5630,2067,0.3671403197158082
6961,P92635,2018,3366,1523,0.452465834818776
6962,P92637,2018,2389,1067,0.44663038928421933
6963,P92639,2018,3994,1115,0.2791687531296945
6964,P92642,2018,5409,2723,0.5034202255500092
6965,P92646,2018,4912,3420,0.6962540716612378
6966,P92647,2018,5967,3065,0.5136584548349254
6967,P92648,2018,3466,1674,0.4829774956722447
6968,P92651,2018,5027,1599,0.31808235528148
6969,P92652,2018,4519,2275,0.5034299623810577
6970,P92653,2018,4986,1590,0.31889290012033694
6971,Y00016,2018,30,11,0.36666666666666664
6972,Y00020,2018,4527,1429,0.31566158603931965
6973,Y00023,2018,64,25,0.390625
6974,Y00025,2018,2323,779,0.33534222987516143
6975,Y00026,2018,2122,1037,0.48868991517436383
6976,Y00028,2018,2892,1306,0.4515905947441217
6977,Y00033,2018,5303,2378,0.44842541957382615
6978,Y00043,2018,2,1,0.5
6979,Y00048,2018,199,124,0.6231155778894473
6980,Y00049,2018,106,71,0.6698113207547169
6981,Y00050,2018,2160,863,0.399537037037037
6982,Y00054,2018,32,16,0.5
6983,Y00056,2018,550,210,0.38181818181818183
6984,Y00057,2018,3536,2208,0.6244343891402715
6985,Y00058,2018,12020,3309,0.2752911813643927
6986,Y00060,2018,474,240,0.5063291139240507
6987,Y00065,2018,66,32,0.48484848484848486
6988,Y00070,2018,3,1,0.3333333333333333
6989,Y00071,2018,28,13,0.4642857142857143
6990,Y00078,2018,3722,2052,0.5513164965072541
6991,Y00080,2018,6694,2805,0.4190319689273977
6992,Y00081,2018,91,57,0.6263736263736264
6993,Y00082,2018,50,20,0.4
6994,Y00090,2018,6558,3507,0.5347666971637695
6995,Y00092,2018,433,114,0.2632794457274827
6996,Y00100,2018,14,4,0.2857142857142857
6997,Y00105,2018,380,248,0.6526315789473685
6998,Y00108,2018,3,2,0.6666666666666666
6999,Y00110,2018,2907,1457,0.5012039903680771
7000,Y00137,2018,6619,2592,0.39159993956791056
7001,Y00140,2018,3958,2805,0.7086912582112178
7002,Y00151,2018,7353,2981,0.4054127566979464
7003,Y00155,2018,5104,1711,0.3352272727272727
7004,Y00159,2018,20330,10009,0.49232661091982294
7005,Y00164,2018,5110,2882,0.5639921722113503
7006,Y00172,2018,16,2,0.125
7007,Y00175,2018,28,11,0.39285714285714285
7008,Y00182,2018,58,13,0.22413793103448276
7009,Y00184,2018,6122,1485,0.24256778830447567
7010,Y00185,2018,9156,3957,0.432175622542595
7011,Y00186,2018,1851,861,0.4651539708265802
7012,Y00187,2018,1,1,1.0
7013,Y00189,2018,1506,832,0.5524568393094289
7014,Y00192,2018,280,114,0.40714285714285714
7015,Y00195,2018,19,8,0.42105263157894735
7016,Y00198,2018,8595,4162,0.4842350203606748
7017,Y00200,2018,998,278,0.2785571142284569
7018,Y00203,2018,46,24,0.5217391304347826
7019,Y00206,2018,2923,1149,0.393089291823469
7020,Y00212,2018,5451,1040,0.19079068060906257
7021,Y00219,2018,1,0,0.0
7022,Y00222,2018,10,5,0.5
7023,Y00228,2018,1851,975,0.526742301458671
7024,Y00234,2018,26,10,0.38461538461538464
7025,Y00243,2018,768,256,0.3333333333333333
7026,Y00252,2018,3113,1557,0.5001606167683906
7027,Y00259,2018,15,7,0.4666666666666667
7028,Y00260,2018,3754,1275,0.3396377197655834
7029,Y00265,2018,3148,1075,0.3414866581956798
7030,Y00268,2018,1317,689,0.5231586940015186
7031,Y00271,2018,120,49,0.4083333333333333
7032,Y00278,2018,3754,2058,0.5482152370804475
7033,Y00280,2018,1053,450,0.42735042735042733
7034,Y00286,2018,6378,3033,0.4755409219190969
7035,Y00293,2018,6944,4138,0.595910138248848
7036,Y00297,2018,8455,3968,0.46930810171496157
7037,Y00301,2018,15,8,0.5333333333333333
7038,Y00312,2018,1753,797,0.45464917284654877
7039,Y00313,2018,2,0,0.0
7040,Y00316,2018,5357,2593,0.48403957438865036
7041,Y00327,2018,19,9,0.47368421052631576
7042,Y00328,2018,2401,1511,0.6293211162015827
7043,Y00344,2018,466,77,0.16523605150214593
7044,Y00347,2018,5453,3658,0.670823399963323
7045,Y00349,2018,3,3,1.0
7046,Y00351,2018,8865,2506,0.2826847151720248
7047,Y00352,2018,6021,1199,0.19913635608702873
7048,Y00372,2018,12,1,0.08333333333333333
7049,Y00384,2018,183,104,0.5683060109289617
7050,Y00390,2018,28,10,0.35714285714285715
7051,Y00399,2018,6558,3562,0.5431534004269595
7052,Y00401,2018,1,0,0.0
7053,Y00403,2018,3836,875,0.2281021897810219
7054,Y00408,2018,20,7,0.35
7055,Y00411,2018,16746,6830,0.40785859309685896
7056,Y00412,2018,9206,4396,0.47751466434933737
7057,Y00415,2018,55,20,0.36363636363636365
7058,Y00416,2018,25,1,0.04
7059,Y00417,2018,2,1,0.5
7060,Y00419,2018,9,5,0.5555555555555556
7061,Y00427,2018,2,2,1.0
7062,Y00433,2018,92,35,0.3804347826086957
7063,Y00434,2018,15,4,0.26666666666666666
7064,Y00437,2018,5822,1782,0.3060803847475094
7065,Y00438,2018,157,96,0.6114649681528662
7066,Y00445,2018,18028,8623,0.4783115154204571
7067,Y00446,2018,5424,2926,0.5394542772861357
7068,Y00449,2018,2419,766,0.3166597767672592
7069,Y00454,2018,1478,357,0.24154262516914748
7070,Y00459,2018,28,16,0.5714285714285714
7071,Y00469,2018,15788,7098,0.4495819609830251
7072,Y00471,2018,2467,1150,0.4661532225374949
7073,Y00475,2018,7374,3649,0.49484675888256036
7074,Y00482,2018,207,106,0.5120772946859904
7075,Y00483,2018,54,28,0.5185185185185185
7076,Y00486,2018,4567,2215,0.4850010948105978
7077,Y00492,2018,2346,493,0.21014492753623187
7078,Y00502,2018,64,29,0.453125
7079,Y00505,2018,8,2,0.25
7080,Y00507,2018,1376,515,0.3742732558139535
7081,Y00522,2018,5169,2659,0.514412845811569
7082,Y00527,2018,4,2,0.5
7083,Y00528,2018,11,3,0.2727272727272727
7084,Y00529,2018,1,1,1.0
7085,Y00533,2018,1,1,1.0
7086,Y00534,2018,3,2,0.6666666666666666
7087,Y00539,2018,27,11,0.4074074074074074
7088,Y00540,2018,8,4,0.5
7089,Y00542,2018,7418,4552,0.6136424912375303
7090,Y00550,2018,5,1,0.2
7091,Y00560,2018,6212,2877,0.46313586606567936
7092,Y00561,2018,1786,809,0.45296752519596867
7093,Y00568,2018,2489,832,0.3342707914825231
7094,Y00572,2018,23,12,0.5217391304347826
7095,Y00587,2018,15,6,0.4
7096,Y00589,2018,5930,2865,0.4831365935919056
7097,Y00592,2018,9046,3656,0.4041565332743754
7098,Y00597,2018,96,41,0.4270833333333333
7099,Y00599,2018,25,12,0.48
7100,Y00605,2018,13,4,0.3076923076923077
7101,Y00612,2018,5087,2319,0.4558678985649695
7102,Y00617,2018,18,8,0.4444444444444444
7103,Y00623,2018,91,46,0.5054945054945055
7104,Y00626,2018,90,36,0.4
7105,Y00631,2018,1,0,0.0
7106,Y00650,2018,16,6,0.375
7107,Y00656,2018,38,16,0.42105263157894735
7108,Y00658,2018,72,34,0.4722222222222222
7109,Y00661,2018,6,1,0.16666666666666666
7110,Y00672,2018,98,40,0.40816326530612246
7111,Y00674,2018,1,0,0.0
7112,Y00675,2018,2,0,0.0
7113,Y00681,2018,65,27,0.4153846153846154
7114,Y00683,2018,2873,1621,0.5642185868430213
7115,Y00688,2018,5,3,0.6
7116,Y00694,2018,20,10,0.5
7117,Y00701,2018,10,3,0.3
7118,Y00705,2018,22,11,0.5
7119,Y00726,2018,7803,3886,0.4980135845187748
7120,Y00732,2018,17,11,0.6470588235294118
7121,Y00737,2018,54,32,0.5925925925925926
7122,Y00738,2018,61,40,0.6557377049180327
7123,Y00741,2018,64,30,0.46875
7124,Y00751,2018,44,14,0.3181818181818182
7125,Y00752,2018,4,3,0.75
7126,Y00753,2018,2,0,0.0
7127,Y00754,2018,12,7,0.5833333333333334
7128,Y00758,2018,2286,991,0.4335083114610674
7129,Y00761,2018,2,1,0.5
7130,Y00774,2018,9894,5444,0.5502324641196685
7131,Y00776,2018,38,16,0.42105263157894735
7132,Y00781,2018,1,1,1.0
7133,Y00783,2018,7,4,0.5714285714285714
7134,Y00805,2018,9,1,0.1111111111111111
7135,Y00807,2018,7,1,0.14285714285714285
7136,Y00808,2018,7,3,0.42857142857142855
7137,Y00809,2018,9,7,0.7777777777777778
7138,Y00814,2018,7,5,0.7142857142857143
7139,Y00824,2018,14,6,0.42857142857142855
7140,Y00833,2018,3,1,0.3333333333333333
7141,Y00835,2018,3,1,0.3333333333333333
7142,Y00836,2018,2,1,0.5
7143,Y00840,2018,1,1,1.0
7144,Y00848,2018,3,0,0.0
7145,Y00860,2018,29,11,0.3793103448275862
7146,Y00862,2018,13,8,0.6153846153846154
7147,Y00864,2018,107,38,0.35514018691588783
7148,Y00868,2018,440,245,0.5568181818181818
7149,Y00879,2018,3,0,0.0
7150,Y00898,2018,29,14,0.4827586206896552
7151,Y00902,2018,3699,1030,0.2784536361178697
