,period,pct,trimethoprim_items,nitrofurantoin_items,all_items,trimethoprim_percent
15059,2017-01-01,01H,2270,1222,3492,0.650057273768614
15060,2017-01-01,01J,840,886,1726,0.48667439165701043
15061,2017-01-01,01K,1695,1744,3439,0.4928758359988369
15062,2017-01-01,01R,768,837,1605,0.4785046728971963
15063,2017-01-01,01T,559,728,1287,0.43434343434343436
15064,2017-01-01,01V,576,639,1215,0.4740740740740741
15065,2017-01-01,01W,1720,1257,2977,0.5777628485052065
15066,2017-01-01,01X,1409,1080,2489,0.5660907995178787
15067,2017-01-01,01Y,751,1309,2060,0.36456310679611653
15068,2017-01-01,02A,962,1096,2058,0.467444120505345
15069,2017-01-01,02D,456,476,932,0.4892703862660944
15070,2017-01-01,02E,956,850,1806,0.5293466223698782
15071,2017-01-01,02F,1048,1342,2390,0.4384937238493724
15072,2017-01-01,02G,567,623,1190,0.4764705882352941
15073,2017-01-01,02H,1582,1614,3196,0.49499374217772213
15074,2017-01-01,02M,1016,659,1675,0.6065671641791045
15075,2017-01-01,02N,911,711,1622,0.561652281134402
15076,2017-01-01,02P,917,1687,2604,0.3521505376344086
15077,2017-01-01,02Q,568,589,1157,0.4909248055315471
15078,2017-01-01,02R,1980,1261,3241,0.6109225547670472
15079,2017-01-01,02T,1133,947,2080,0.5447115384615384
15080,2017-01-01,02V,625,1240,1865,0.3351206434316354
15081,2017-01-01,02W,562,432,994,0.5653923541247485
15082,2017-01-01,02X,1672,1340,3012,0.5551128818061088
15083,2017-01-01,02Y,2076,933,3009,0.6899302093718843
15084,2017-01-01,03A,1304,917,2221,0.5871229176046826
15085,2017-01-01,03C,950,1935,2885,0.3292894280762565
15086,2017-01-01,03D,754,488,1242,0.607085346215781
15087,2017-01-01,03E,846,527,1373,0.6161689730517116
15088,2017-01-01,03F,1714,688,2402,0.7135720233139051
15089,2017-01-01,03G,825,1550,2375,0.3473684210526316
15090,2017-01-01,03H,1246,543,1789,0.6964784795975405
15091,2017-01-01,03J,1040,646,1686,0.6168446026097272
15092,2017-01-01,03K,999,520,1519,0.6576695194206715
15093,2017-01-01,03L,870,1690,2560,0.33984375
15094,2017-01-01,03M,864,446,1310,0.6595419847328244
15095,2017-01-01,03N,3163,1820,4983,0.6347581778045355
15096,2017-01-01,03Q,1969,1050,3019,0.6522027161311693
15097,2017-01-01,03R,2295,1446,3741,0.6134723336006416
15098,2017-01-01,03T,1808,860,2668,0.6776611694152923
15099,2017-01-01,03V,424,329,753,0.5630810092961488
15100,2017-01-01,03W,2265,1175,3440,0.6584302325581395
15101,2017-01-01,03X,255,455,710,0.3591549295774648
15102,2017-01-01,03Y,465,673,1138,0.4086115992970123
15103,2017-01-01,04C,1980,1016,2996,0.6608811748998665
15104,2017-01-01,04D,1365,762,2127,0.6417489421720733
15105,2017-01-01,04E,542,1337,1879,0.28845130388504525
15106,2017-01-01,04F,1496,1134,2630,0.5688212927756654
15107,2017-01-01,04G,3678,3380,7058,0.5211107962595636
15108,2017-01-01,04H,380,855,1235,0.3076923076923077
15109,2017-01-01,04J,1330,1810,3140,0.42356687898089174
15110,2017-01-01,04K,587,1875,2462,0.23842404549147034
15111,2017-01-01,04L,248,977,1225,0.20244897959183675
15112,2017-01-01,04M,170,534,704,0.24147727272727273
15113,2017-01-01,04N,236,793,1029,0.2293488824101069
15114,2017-01-01,04Q,744,485,1229,0.6053702196908055
15115,2017-01-01,04R,1877,2421,4298,0.4367147510469986
15116,2017-01-01,04V,2363,1307,3670,0.6438692098092643
15117,2017-01-01,04X,1138,1608,2746,0.4144209759650401
15118,2017-01-01,04Y,730,651,1381,0.5286024619840695
15119,2017-01-01,05A,1772,2421,4193,0.4226091104221321
15120,2017-01-01,05C,1058,2243,3301,0.3205089366858528
15121,2017-01-01,05D,1006,518,1524,0.6601049868766404
15122,2017-01-01,05F,771,1147,1918,0.40198123044838374
15123,2017-01-01,05G,1471,1029,2500,0.5884
15124,2017-01-01,05H,858,1058,1916,0.44780793319415446
15125,2017-01-01,05J,1345,786,2131,0.6311590802440169
15126,2017-01-01,05L,2221,2259,4480,0.49575892857142856
15127,2017-01-01,05N,1967,1278,3245,0.6061633281972265
15128,2017-01-01,05P,750,1325,2075,0.3614457831325301
15129,2017-01-01,05Q,1426,883,2309,0.6175833694239931
15130,2017-01-01,05R,1073,1713,2786,0.3851399856424982
15131,2017-01-01,05T,1879,1359,3238,0.5802964793082149
15132,2017-01-01,05V,957,722,1679,0.5699821322215605
15133,2017-01-01,05W,1577,1231,2808,0.5616096866096866
15134,2017-01-01,05X,913,724,1637,0.5577275503970678
15135,2017-01-01,05Y,1685,1195,2880,0.5850694444444444
15136,2017-01-01,06A,1244,1123,2367,0.5255597803126321
15137,2017-01-01,06D,855,513,1368,0.625
15138,2017-01-01,06F,1491,2717,4208,0.35432509505703425
15139,2017-01-01,06H,5064,3343,8407,0.6023551802069704
15140,2017-01-01,06K,3024,3098,6122,0.4939562234563868
15141,2017-01-01,06L,2532,1214,3746,0.6759209823812066
15142,2017-01-01,06M,1691,1098,2789,0.6063105055575475
15143,2017-01-01,06N,2893,2916,5809,0.4980203133069375
15144,2017-01-01,06P,797,1014,1811,0.44008834897846494
15145,2017-01-01,06Q,2322,1291,3613,0.6426792139496263
15146,2017-01-01,06T,1987,1808,3795,0.5235836627140975
15147,2017-01-01,06V,1335,915,2250,0.5933333333333334
15148,2017-01-01,06W,1325,839,2164,0.6122920517560074
15149,2017-01-01,06Y,1197,761,1958,0.6113381001021451
15150,2017-01-01,07G,943,370,1313,0.7182025894897182
15151,2017-01-01,07H,1740,1295,3035,0.5733113673805601
15152,2017-01-01,07J,966,700,1666,0.5798319327731093
15153,2017-01-01,07K,1476,779,2255,0.6545454545454545
15154,2017-01-01,07L,689,413,1102,0.6252268602540835
15155,2017-01-01,07M,1128,1382,2510,0.44940239043824703
15156,2017-01-01,07N,1396,830,2226,0.6271338724168913
15157,2017-01-01,07P,734,794,1528,0.4803664921465969
15158,2017-01-01,07Q,1629,897,2526,0.6448931116389549
15159,2017-01-01,07R,554,859,1413,0.3920736022646851
15160,2017-01-01,07T,559,948,1507,0.37093563370935634
15161,2017-01-01,07V,1072,1760,2832,0.3785310734463277
15162,2017-01-01,07W,1112,991,2103,0.5287684260580123
15163,2017-01-01,07X,1112,907,2019,0.5507677067855374
15164,2017-01-01,07Y,931,655,1586,0.5870113493064313
15165,2017-01-01,08A,976,699,1675,0.5826865671641791
15166,2017-01-01,08C,573,561,1134,0.5052910052910053
15167,2017-01-01,08D,697,762,1459,0.47772446881425634
15168,2017-01-01,08E,768,864,1632,0.47058823529411764
15169,2017-01-01,08F,1415,816,2231,0.6342447333034513
15170,2017-01-01,08G,447,1414,1861,0.24019344438473939
15171,2017-01-01,08H,435,1020,1455,0.29896907216494845
15172,2017-01-01,08J,798,641,1439,0.5545517720639332
15173,2017-01-01,08K,823,1104,1927,0.4270887389724961
15174,2017-01-01,08L,703,1136,1839,0.38227297444263186
15175,2017-01-01,08M,1148,769,1917,0.5988523735002608
15176,2017-01-01,08N,1196,642,1838,0.6507072905331882
15177,2017-01-01,08P,930,703,1633,0.5695039804041642
15178,2017-01-01,08Q,661,821,1482,0.44601889338731443
15179,2017-01-01,08R,871,529,1400,0.6221428571428571
15180,2017-01-01,08T,1008,762,1770,0.5694915254237288
15181,2017-01-01,08V,1097,932,2029,0.5406604238541153
15182,2017-01-01,08W,993,721,1714,0.5793465577596266
15183,2017-01-01,08X,1153,1112,2265,0.5090507726269315
15184,2017-01-01,08Y,636,669,1305,0.48735632183908045
15185,2017-01-01,09A,506,817,1323,0.382464096749811
15186,2017-01-01,09C,722,633,1355,0.5328413284132841
15187,2017-01-01,09D,1063,1326,2389,0.4449560485558811
15188,2017-01-01,09E,1416,945,2361,0.5997458703939009
15189,2017-01-01,09F,1247,865,2112,0.5904356060606061
15190,2017-01-01,09G,3466,1981,5447,0.6363135671011566
15191,2017-01-01,09H,553,384,937,0.5901814300960512
15192,2017-01-01,09J,1559,1222,2781,0.5605897159295218
15193,2017-01-01,09L,772,681,1453,0.5313145216792843
15194,2017-01-01,09N,986,883,1869,0.5275548421615838
15195,2017-01-01,09P,897,1029,1926,0.4657320872274143
15196,2017-01-01,09W,1347,972,2319,0.5808538163001293
15197,2017-01-01,09X,917,885,1802,0.5088790233074362
15198,2017-01-01,09Y,1233,1758,2991,0.41223671013039115
15199,2017-01-01,10A,1195,828,2023,0.5907068709836876
15200,2017-01-01,10C,456,454,910,0.5010989010989011
15201,2017-01-01,10D,573,525,1098,0.5218579234972678
15202,2017-01-01,10E,791,455,1246,0.6348314606741573
15203,2017-01-01,10G,658,533,1191,0.5524769101595298
15204,2017-01-01,10H,1641,1788,3429,0.4785651793525809
15205,2017-01-01,10J,891,1130,2021,0.4408708560118753
15206,2017-01-01,10K,1230,703,1933,0.636316606311433
15207,2017-01-01,10L,1049,656,1705,0.6152492668621701
15208,2017-01-01,10M,442,551,993,0.44511581067472306
15209,2017-01-01,10N,389,492,881,0.44154370034052215
15210,2017-01-01,10Q,3342,3077,6419,0.5206418445240691
15211,2017-01-01,10R,1383,703,2086,0.6629913710450623
15212,2017-01-01,10T,656,436,1092,0.6007326007326007
15213,2017-01-01,10V,1227,699,1926,0.6370716510903427
15214,2017-01-01,10W,479,532,1011,0.47378832838773494
15215,2017-01-01,10X,1215,908,2123,0.5723033443240697
15216,2017-01-01,10Y,1141,1119,2260,0.5048672566371681
15217,2017-01-01,11A,3020,2092,5112,0.5907668231611893
15218,2017-01-01,11C,907,472,1379,0.6577229876722263
15219,2017-01-01,11D,585,617,1202,0.48668885191347755
15220,2017-01-01,11E,882,1082,1964,0.44908350305498984
15221,2017-01-01,11H,2465,1823,4288,0.5748600746268657
15222,2017-01-01,11J,4704,3172,7876,0.5972574911122397
15223,2017-01-01,11M,3913,2228,6141,0.6371926396352385
15224,2017-01-01,11N,2609,3338,5947,0.4387085925676812
15225,2017-01-01,11T,1404,965,2369,0.5926551287463064
15226,2017-01-01,11X,3043,2024,5067,0.6005525952239984
15227,2017-01-01,12A,1536,907,2443,0.628735161686451
15228,2017-01-01,12D,1121,996,2117,0.5295229097779878
15229,2017-01-01,12F,1949,1627,3576,0.5450223713646533
15230,2017-01-01,13P,2074,3765,5839,0.3551978078438089
15231,2017-01-01,13T,3095,1761,4856,0.6373558484349259
15232,2017-01-01,14L,2697,2291,4988,0.5406976744186046
15233,2017-01-01,99A,1944,2267,4211,0.46164806459273333
15234,2017-01-01,99C,1423,888,2311,0.6157507572479446
15235,2017-01-01,99D,1111,888,1999,0.5557778889444722
15236,2017-01-01,99E,1650,760,2410,0.6846473029045643
15237,2017-01-01,99F,1158,446,1604,0.7219451371571073
15238,2017-01-01,99G,1025,420,1445,0.7093425605536332
15239,2017-01-01,99H,1428,1341,2769,0.5157096424702059
15240,2017-01-01,99J,2859,1996,4855,0.5888774459320288
15241,2017-01-01,99K,835,887,1722,0.4849012775842044
15242,2017-01-01,99M,1021,1024,2045,0.49926650366748165
15243,2017-01-01,99N,2818,2684,5502,0.5121773900399854
15244,2017-01-01,99P,5772,3305,9077,0.6358929161617275
15245,2017-01-01,99Q,1818,1067,2885,0.630155979202773
15246,2017-02-01,00C,724,319,1043,0.6941514860977949
15247,2017-02-01,00D,1777,1189,2966,0.5991233985165205
15248,2017-02-01,00J,1483,810,2293,0.6467509812472743
15249,2017-02-01,00K,1871,910,2781,0.672779575692197
15250,2017-02-01,00L,1828,1447,3275,0.5581679389312977
15251,2017-02-01,00M,1922,1082,3004,0.6398135818908123
15252,2017-02-01,00N,1128,553,1681,0.6710291493158834
15253,2017-02-01,00P,1628,929,2557,0.6366836136096988
15254,2017-02-01,00Q,874,503,1377,0.6347131445170661
15255,2017-02-01,00R,1011,792,1803,0.5607321131447587
15256,2017-02-01,00T,1632,1125,2757,0.5919477693144722
15257,2017-02-01,00V,918,947,1865,0.49222520107238604
15258,2017-02-01,00X,964,433,1397,0.690050107372942
15259,2017-02-01,00Y,1218,1276,2494,0.4883720930232558
15260,2017-02-01,01A,1738,1408,3146,0.5524475524475524
15261,2017-02-01,01C,664,801,1465,0.45324232081911264
15262,2017-02-01,01D,1147,880,2027,0.5658608781450419
15263,2017-02-01,01E,954,411,1365,0.6989010989010989
15264,2017-02-01,01F,686,563,1249,0.5492393915132106
15265,2017-02-01,01G,992,1365,2357,0.4208739923631735
15266,2017-02-01,01H,1865,1144,3009,0.619807244931871
15267,2017-02-01,01J,789,883,1672,0.47188995215311
15268,2017-02-01,01K,1512,1606,3118,0.48492623476587554
15269,2017-02-01,01R,600,743,1343,0.4467609828741623
15270,2017-02-01,01T,532,653,1185,0.4489451476793249
15271,2017-02-01,01V,528,616,1144,0.46153846153846156
15272,2017-02-01,01W,1522,1095,2617,0.5815819640810088
15273,2017-02-01,01X,1196,985,2181,0.5483723062815222
15274,2017-02-01,01Y,690,1224,1914,0.3605015673981191
15275,2017-02-01,02A,853,1022,1875,0.45493333333333336
15276,2017-02-01,02D,377,445,822,0.4586374695863747
15277,2017-02-01,02E,879,858,1737,0.5060449050086355
15278,2017-02-01,02F,1020,1268,2288,0.4458041958041958
15279,2017-02-01,02G,522,544,1066,0.4896810506566604
15280,2017-02-01,02H,1443,1562,3005,0.4801996672212978
15281,2017-02-01,02M,857,658,1515,0.5656765676567657
15282,2017-02-01,02N,859,660,1519,0.56550362080316
15283,2017-02-01,02P,846,1517,2363,0.35801946677951757
15284,2017-02-01,02Q,588,533,1121,0.5245316681534344
15285,2017-02-01,02R,1811,1149,2960,0.6118243243243243
15286,2017-02-01,02T,1030,849,1879,0.5481639169771155
15287,2017-02-01,02V,556,1074,1630,0.3411042944785276
15288,2017-02-01,02W,499,344,843,0.5919335705812574
15289,2017-02-01,02X,1282,1414,2696,0.4755192878338279
15290,2017-02-01,02Y,1798,956,2754,0.6528685548293391
15291,2017-02-01,03A,1220,841,2061,0.5919456574478409
15292,2017-02-01,03C,818,1884,2702,0.3027387120651369
15293,2017-02-01,03D,676,570,1246,0.5425361155698234
15294,2017-02-01,03E,772,501,1273,0.6064414768263944
15295,2017-02-01,03F,1568,645,2213,0.7085404428377767
15296,2017-02-01,03G,781,1465,2246,0.3477292965271594
15297,2017-02-01,03H,1140,484,1624,0.7019704433497537
15298,2017-02-01,03J,1008,613,1621,0.621838371375694
15299,2017-02-01,03K,898,423,1321,0.6797880393641181
15300,2017-02-01,03L,812,1603,2415,0.336231884057971
15301,2017-02-01,03M,788,402,1190,0.6621848739495798
15302,2017-02-01,03N,2841,1695,4536,0.6263227513227513
15303,2017-02-01,03Q,1714,973,2687,0.6378861183475996
15304,2017-02-01,03R,2010,1475,3485,0.5767575322812052
15305,2017-02-01,03T,1642,812,2454,0.6691116544417278
15306,2017-02-01,03V,364,332,696,0.5229885057471264
15307,2017-02-01,03W,2039,1093,3132,0.651021711366539
15308,2017-02-01,03X,221,405,626,0.35303514376996803
15309,2017-02-01,03Y,475,621,1096,0.4333941605839416
15310,2017-02-01,04C,1716,934,2650,0.6475471698113208
15311,2017-02-01,04D,1219,761,1980,0.6156565656565657
15312,2017-02-01,04E,518,1224,1742,0.2973593570608496
15313,2017-02-01,04F,1283,1035,2318,0.5534943917169974
15314,2017-02-01,04G,3192,3206,6398,0.4989059080962801
15315,2017-02-01,04H,352,776,1128,0.3120567375886525
15316,2017-02-01,04J,1176,1857,3033,0.3877349159248269
15317,2017-02-01,04K,636,1833,2469,0.25759416767922233
15318,2017-02-01,04L,220,858,1078,0.20408163265306123
15319,2017-02-01,04M,134,533,667,0.20089955022488756
15320,2017-02-01,04N,202,673,875,0.23085714285714284
15321,2017-02-01,04Q,719,456,1175,0.6119148936170212
15322,2017-02-01,04R,1537,2286,3823,0.40204028250065393
15323,2017-02-01,04V,2181,1186,3367,0.6477576477576478
15324,2017-02-01,04X,912,1489,2401,0.3798417326114119
15325,2017-02-01,04Y,721,568,1289,0.5593483320403414
15326,2017-02-01,05A,1574,2176,3750,0.41973333333333335
15327,2017-02-01,05C,999,1984,2983,0.3348977539389876
15328,2017-02-01,05D,919,466,1385,0.6635379061371841
15329,2017-02-01,05F,728,1138,1866,0.39013933547695606
15330,2017-02-01,05G,1316,908,2224,0.591726618705036
15331,2017-02-01,05H,738,957,1695,0.4353982300884956
15332,2017-02-01,05J,1174,726,1900,0.6178947368421053
15333,2017-02-01,05L,2006,2078,4084,0.4911851126346719
15334,2017-02-01,05N,1792,1220,3012,0.5949535192563081
15335,2017-02-01,05P,752,1175,1927,0.3902439024390244
15336,2017-02-01,05Q,1242,806,2048,0.6064453125
15337,2017-02-01,05R,943,1727,2670,0.35318352059925096
15338,2017-02-01,05T,1723,1285,3008,0.5728058510638298
15339,2017-02-01,05V,785,689,1474,0.5325644504748982
15340,2017-02-01,05W,1442,1140,2582,0.5584817970565453
15341,2017-02-01,05X,862,713,1575,0.5473015873015873
15342,2017-02-01,05Y,1447,1137,2584,0.559984520123839
15343,2017-02-01,06A,1131,977,2108,0.536527514231499
15344,2017-02-01,06D,852,522,1374,0.6200873362445415
15345,2017-02-01,06F,1343,2533,3876,0.34649122807017546
15346,2017-02-01,06H,4683,3160,7843,0.5970929491266097
15347,2017-02-01,06K,2698,3008,5706,0.4728356116368735
15348,2017-02-01,06L,2254,1145,3399,0.6631362165342748
15349,2017-02-01,06M,1635,1017,2652,0.6165158371040724
15350,2017-02-01,06N,2580,2735,5315,0.4854186265286924
15351,2017-02-01,06P,739,848,1587,0.465658475110271
15352,2017-02-01,06Q,2265,1301,3566,0.6351654514862591
15353,2017-02-01,06T,1920,1596,3516,0.5460750853242321
15354,2017-02-01,06V,1122,850,1972,0.5689655172413793
15355,2017-02-01,06W,1298,792,2090,0.6210526315789474
15356,2017-02-01,06Y,1224,751,1975,0.619746835443038
15357,2017-02-01,07G,782,371,1153,0.6782307025151778
15358,2017-02-01,07H,1610,1193,2803,0.5743845879414913
15359,2017-02-01,07J,926,653,1579,0.5864471184293857
15360,2017-02-01,07K,1331,745,2076,0.6411368015414258
15361,2017-02-01,07L,697,391,1088,0.640625
15362,2017-02-01,07M,1077,1269,2346,0.45907928388746805
15363,2017-02-01,07N,1275,837,2112,0.6036931818181818
15364,2017-02-01,07P,733,822,1555,0.47138263665594854
15365,2017-02-01,07Q,1464,896,2360,0.6203389830508474
15366,2017-02-01,07R,494,780,1274,0.3877551020408163
15367,2017-02-01,07T,470,873,1343,0.34996276991809383
15368,2017-02-01,07V,917,1714,2631,0.3485366780691752
15369,2017-02-01,07W,1067,931,1998,0.534034034034034
15370,2017-02-01,07X,1049,868,1917,0.5472091810119979
15371,2017-02-01,07Y,838,585,1423,0.5888966971187631
15372,2017-02-01,08A,881,667,1548,0.5691214470284238
15373,2017-02-01,08C,484,581,1065,0.4544600938967136
15374,2017-02-01,08D,598,729,1327,0.4506405425772419
15375,2017-02-01,08E,766,842,1608,0.4763681592039801
15376,2017-02-01,08F,1243,731,1974,0.6296859169199595
15377,2017-02-01,08G,426,1284,1710,0.24912280701754386
15378,2017-02-01,08H,447,907,1354,0.33013293943870015
15379,2017-02-01,08J,740,595,1335,0.5543071161048689
15380,2017-02-01,08K,811,1074,1885,0.43023872679045094
15381,2017-02-01,08L,669,1067,1736,0.38536866359447003
15382,2017-02-01,08M,1072,764,1836,0.5838779956427015
15383,2017-02-01,08N,1058,689,1747,0.6056096164854036
15384,2017-02-01,08P,864,618,1482,0.582995951417004
15385,2017-02-01,08Q,623,823,1446,0.43084370677731676
15386,2017-02-01,08R,743,545,1288,0.5768633540372671
15387,2017-02-01,08T,808,753,1561,0.5176169122357464
15388,2017-02-01,08V,1029,909,1938,0.5309597523219814
15389,2017-02-01,08W,885,721,1606,0.5510585305105853
15390,2017-02-01,08X,1046,1080,2126,0.49200376293508935
15391,2017-02-01,08Y,560,595,1155,0.48484848484848486
15392,2017-02-01,09A,472,792,1264,0.37341772151898733
15393,2017-02-01,09C,575,531,1106,0.5198915009041591
15394,2017-02-01,09D,957,1238,2195,0.4359908883826879
15395,2017-02-01,09E,1307,827,2134,0.612464854732896
15396,2017-02-01,09F,995,748,1743,0.5708548479632817
15397,2017-02-01,09G,3225,1831,5056,0.6378560126582279
15398,2017-02-01,09H,479,379,858,0.5582750582750583
15399,2017-02-01,09J,1402,1149,2551,0.5495883967071736
15400,2017-02-01,09L,630,668,1298,0.48536209553158705
15401,2017-02-01,09N,910,844,1754,0.5188141391106044
15402,2017-02-01,09P,772,1027,1799,0.4291272929405225
15403,2017-02-01,09W,1194,952,2146,0.5563839701770736
15404,2017-02-01,09X,902,880,1782,0.5061728395061729
15405,2017-02-01,09Y,948,1788,2736,0.34649122807017546
15406,2017-02-01,10A,1063,847,1910,0.5565445026178011
15407,2017-02-01,10C,369,415,784,0.47066326530612246
15408,2017-02-01,10D,497,507,1004,0.4950199203187251
15409,2017-02-01,10E,726,428,1154,0.6291161178509532
15410,2017-02-01,10G,428,571,999,0.42842842842842843
15411,2017-02-01,10H,1476,1664,3140,0.47006369426751593
15412,2017-02-01,10J,781,965,1746,0.4473081328751432
15413,2017-02-01,10K,1115,656,1771,0.629587803500847
15414,2017-02-01,10L,927,565,1492,0.621313672922252
15415,2017-02-01,10M,372,484,856,0.43457943925233644
15416,2017-02-01,10N,362,473,835,0.43353293413173655
15417,2017-02-01,10Q,2995,2880,5875,0.5097872340425532
15418,2017-02-01,10R,1255,629,1884,0.666135881104034
15419,2017-02-01,10T,445,595,1040,0.42788461538461536
15420,2017-02-01,10V,1132,725,1857,0.6095853527194399
15421,2017-02-01,10W,438,474,912,0.48026315789473684
15422,2017-02-01,10X,1031,761,1792,0.5753348214285714
15423,2017-02-01,10Y,1029,1069,2098,0.49046711153479505
15424,2017-02-01,11A,2597,1990,4587,0.566165249618487
15425,2017-02-01,11C,619,583,1202,0.5149750415973378
15426,2017-02-01,11D,549,640,1189,0.46173254835996635
15427,2017-02-01,11E,847,962,1809,0.46821448313985625
15428,2017-02-01,11H,2167,1651,3818,0.5675746464117339
15429,2017-02-01,11J,4379,3168,7547,0.5802305551874917
