month,pct,items,actual_cost
2010-11-01,09G,81,3242.9800000000005
2010-11-01,09F,51,1953.56
2010-11-01,02N,25,808.6899999999999
2010-11-01,07Y,161,4858.96
2010-11-01,07H,46,1630.3999999999999
2010-11-01,09D,43,1766.8600000000001
2010-11-01,03A,78,1705.9399999999998
2010-11-01,07W,122,3234.6299999999997
2010-11-01,09X,61,2209.34
2010-11-01,01D,70,2727.98
2010-11-01,99H,50,1980.6100000000001
2010-11-01,12D,58,2032.8000000000002
2010-11-01,15C,234,5705.9
2010-11-01,00Y,123,3376.4
2010-11-01,5JE,3,40.11
2010-11-01,09W,113,4302.610000000001
2010-11-01,15E,201,7001.800000000002
2010-11-01,07G,31,1445.6900000000003
2010-11-01,03J,39,1080.04
2010-11-01,03H,23,1034.83
2010-11-01,02A,37,1269.18
2010-11-01,05F,23,570.4499999999999
2010-11-01,05D,12,276.67
2010-11-01,01C,57,2042.5800000000004
2010-11-01,05H,1,114.35
2010-11-01,03R,82,2610.9500000000007
2010-11-01,08M,148,2732.6
2010-11-01,09A,76,3178.1699999999996
2010-11-01,09H,40,1258.8200000000002
2010-11-01,15D,103,3650.2
2010-11-01,03Y,7,251.73
2010-11-01,05X,30,755.49
2010-11-01,03T,51,1049.35
2010-11-01,99M,24,711.38
2010-11-01,01H,53,1566.33
2010-11-01,05T,26,427.55
2010-11-01,09J,94,3682.2700000000004
2010-11-01,02F,36,1121.53
2010-11-01,07T,163,3139.6499999999996
2010-11-01,08Y,50,1807.9
2010-11-01,06Q,199,5401.959999999999
2010-11-01,02Q,1,114.35
2010-11-01,08K,143,3003.8200000000006
2010-11-01,06F,72,3005.620000000001
2010-11-01,99E,77,2631.4100000000008
2010-11-01,10L,90,2567.5299999999993
2010-11-01,08H,97,2854.120000000001
2010-11-01,00Q,23,618.1
2010-11-01,01K,50,1271.45
2010-11-01,07M,237,6269.4299999999985
2010-11-01,04F,109,5133.909999999999
2010-11-01,99D,19,291.81
2010-11-01,02D,4,190.66
2010-11-01,07Q,64,1619.75
2010-11-01,06A,16,532.41
2010-11-01,07V,85,2379.1099999999997
2010-11-01,15A,133,3538.7
2010-11-01,09Y,65,1755.47
2010-11-01,01W,55,1625.2400000000002
2010-11-01,09E,60,1970.1799999999998
2010-11-01,06M,80,1772.1999999999998
2010-12-01,05D,13,356.80999999999995
2010-12-01,05X,30,616.6800000000001
2010-12-01,05L,136,3858.84
2010-12-01,04M,6,198.45
2010-12-01,10Q,58,1815.9500000000003
2010-12-01,07R,93,3870.74
2010-12-01,02T,62,1799.07
2010-12-01,04Y,47,1776.2399999999996
2010-12-01,04K,1,34.46
2010-12-01,03N,5,177.75
2010-12-01,01T,62,2067.57
2010-12-01,01W,30,1036.4300000000003
2010-12-01,03E,21,623.2800000000001
2010-12-01,01G,61,2128.1200000000003
2010-12-01,15E,159,5415.489999999999
2010-12-01,15A,135,3523.22
2010-12-01,00L,30,861.02
2010-12-01,00C,10,451.9
2010-12-01,07H,53,1717.46
2010-12-01,07Q,54,1423.78
2010-12-01,07T,164,3200.5099999999998
2010-12-01,08Q,103,2800.48
2010-12-01,01J,69,3401.86
2010-12-01,09X,67,2372.46
2010-12-01,10K,60,1180.99
2010-12-01,08J,26,931.0799999999999
2010-12-01,5M3,8,488.25
2010-12-01,02D,1,53.41
2010-12-01,13T,106,3032.4000000000005
2010-12-01,14L,165,5471.869999999999
2010-12-01,07M,262,6762.790000000001
2010-12-01,05J,3,76.35
2010-12-01,11N,135,3940.7900000000004
2010-12-01,01Y,53,1352.53
2010-12-01,08W,103,3485.4700000000003
2010-12-01,08G,120,3328.31
2010-12-01,08R,22,1268.33
2010-12-01,03F,32,1301.0199999999998
2010-12-01,08A,72,2432.7499999999995
2010-12-01,00Y,133,3067.48
2010-12-01,09N,44,1239.5500000000002
2010-12-01,03H,32,1196.2099999999998
2010-12-01,03R,85,2285.7799999999997
2010-12-01,00X,55,1911.79
2010-12-01,10V,40,1003.06
2010-12-01,08H,98,2869.94
2010-12-01,09E,59,2159.73
2010-12-01,00M,39,1098.9800000000002
2010-12-01,06K,226,5370.700000000001
2010-12-01,08D,133,3904.51
2010-12-01,NTP,1,7.66
2010-12-01,99P,267,7565.550000000001
2010-12-01,15F,78,2602.3600000000006
2010-12-01,04J,15,213.73
2010-12-01,06W,39,1251.74
2010-12-01,06N,164,5176.000000000001
2010-12-01,06H,66,2108.17
2010-12-01,08V,152,2847.1400000000003
2010-12-01,07G,23,762.11
2010-12-01,06P,43,1797.84
2010-12-01,03M,13,253.14999999999998
2010-12-01,02Y,14,356.93000000000006
2010-12-01,08L,110,2893.01
2010-12-01,99Q,72,2113.17
2010-12-01,06M,43,1089.47
2010-12-01,02X,11,246.26
2010-12-01,03W,8,383.40999999999997
2010-12-01,02P,49,1714.2400000000002
2010-12-01,02G,49,1103.3700000000001
2010-12-01,99C,44,1412.01
2010-12-01,01K,38,1531.05
2010-12-01,01R,5,212.89
2010-12-01,02F,30,700.55
2010-12-01,06F,57,2275.4800000000005
2010-12-01,5K7,1,53.41
2010-12-01,02H,131,4908.839999999998
2010-12-01,04N,6,114.57
2010-12-01,07W,134,3419.470000000001
2010-12-01,06A,8,225.48000000000002
2010-12-01,02N,15,625.74
2010-12-01,04E,13,414.77
2010-12-01,08T,10,202.38
2010-12-01,09Y,70,2240.4
2010-12-01,03V,2,45.81
2010-12-01,00T,170,7651.889999999999
2010-12-01,01V,41,1596.86
2010-12-01,05R,6,98.22
2010-12-01,03A,83,1796.0099999999998
2010-12-01,413,3,26.79
2010-12-01,02R,59,2322.67
2010-12-01,99F,35,814.75
2010-12-01,03X,2,91.56
2010-12-01,05V,34,701.98
2010-12-01,05A,15,290.23
2010-12-01,05F,47,880.3
2010-12-01,08Y,27,1270.43
2010-12-01,10A,43,1265.21
2010-12-01,14Y,165,4511.13
2010-12-01,07V,85,2566.64
2010-12-01,09P,37,1246.76
2010-12-01,99J,222,6827.620000000002
2010-12-01,NQ7,3,53.47
2010-12-01,11A,60,2185.13
2010-12-01,07J,21,978.8199999999999
2010-12-01,04R,6,366.2
2010-12-01,00J,12,293.96
2010-12-01,99K,55,1893.3900000000003
2010-12-01,10L,49,1970.32
2010-12-01,01H,73,1599.21
2010-12-01,04L,7,175.74
2010-12-01,09J,100,4326.150000000001
2010-12-01,99M,21,557.5799999999999
2010-12-01,07Y,105,3681.2400000000002
2010-12-01,06D,30,910.23
2010-12-01,12D,53,1938.2299999999998
2010-12-01,10D,59,935.96
2010-12-01,5PF,3,53.47
2010-12-01,NQV,3,38.22
2010-12-01,10E,45,1690.3700000000003
2010-12-01,01A,145,3204.88
2010-12-01,00N,28,554.0100000000001
2010-12-01,00K,21,1043.82
2010-12-01,01D,62,1850.6099999999997
2010-12-01,00Q,24,664.75
2010-12-01,01E,86,2095.7000000000003
2010-12-01,05Y,37,765.5699999999999
2010-12-01,03J,41,1322.9499999999998
2010-12-01,09W,99,3516.3700000000003
2010-12-01,5K5,21,406.71000000000004
2010-12-01,11M,146,4621.71
2010-12-01,02E,19,738.33
2010-12-01,99A,188,7042.459999999998
2010-12-01,99D,8,139.34
2010-12-01,08X,56,1890.85
2010-12-01,06L,74,1322.53
2010-12-01,09L,29,1337.6999999999998
2010-12-01,07N,80,3289.6400000000003
2010-12-01,01F,58,1728.6299999999999
2010-12-01,10X,11,579.85
2010-12-01,00R,40,1366.1499999999999
2010-12-01,08C,87,2074.87
2010-12-01,10J,61,1381.4000000000003
2010-12-01,99N,92,3526.3700000000003
2010-12-01,01X,50,1697.4599999999998
2010-12-01,11D,3,76.28
2010-12-01,08E,69,1929.0400000000002
2010-12-01,05G,19,446.66999999999996
2010-12-01,00D,44,1110.85
2010-12-01,RRE,1,160.16
2010-12-01,06T,99,2655.4100000000008
2010-12-01,11X,36,1458.5500000000002
2010-12-01,RY2,1,13.38
2010-12-01,01C,56,1953.37
2010-12-01,07L,91,2921.3399999999997
2010-12-01,99G,97,2197.34
2010-12-01,99E,62,2250.67
2010-12-01,10R,59,1363.7000000000003
2010-12-01,04F,119,6319.26
2010-12-01,03T,53,858.8000000000001
2010-12-01,00P,46,1231.44
2010-12-01,04D,31,1210.0900000000001
2010-12-01,09H,32,1377.7599999999998
2010-12-01,04C,21,855.77
2010-12-01,09C,10,239.6
2010-12-01,03Q,39,1030.27
2010-12-01,15D,130,4060.62
2010-12-01,06Y,30,1019.16
2010-12-01,12F,42,1389.0899999999997
2010-12-01,06Q,191,4746.299999999998
2010-12-01,08K,143,2383.4700000000003
2010-12-01,05T,27,837.64
2010-12-01,03K,33,722.76
2010-12-01,04V,19,782.61
2010-12-01,11E,18,324.63
2010-12-01,03Y,2,137.31
2010-12-01,03D,6,110.69
2010-12-01,08N,97,2730.55
2010-12-01,02W,18,822.16
2010-12-01,10C,15,559.37
2010-12-01,09A,63,2106.24
2010-12-01,06V,12,533.5699999999999
2010-12-01,99H,44,1591.12
2010-12-01,05W,79,2715.0999999999995
2010-12-01,11J,101,1719.39
2010-12-01,09G,120,3578.9200000000005
2010-12-01,04H,2,99.49
2010-12-01,04G,50,1291.9899999999998
2010-12-01,5PH,1,22.91
2010-12-01,07P,231,5062.78
2010-12-01,15C,230,5423.460000000001
2010-12-01,08F,96,4259.279999999999
2010-12-01,02A,15,628.2199999999999
2010-12-01,02M,59,1733.17
2010-12-01,05Q,46,1086.13
2010-12-01,08M,147,3434.18
2010-12-01,07X,140,4748.750000000001
2010-12-01,04Q,12,348.46000000000004
2010-12-01,05C,18,602.94
2010-12-01,07K,114,1727.25
2010-12-01,08P,72,3009.4300000000003
2010-12-01,112,1,91.53
2010-12-01,00V,62,2335.1200000000003
2010-12-01,5MX,9,240.48
2010-12-01,09D,50,1821.28
2010-12-01,05N,31,1289.5
2010-12-01,09F,67,2593.9599999999996
2011-01-01,10A,37,1586.13
2011-01-01,05R,4,105.02
2011-01-01,05N,43,1197.69
2011-01-01,06P,34,1553.2700000000002
2011-01-01,06W,83,2218.8599999999997
2011-01-01,08E,77,2462.08
2011-01-01,08C,121,3632.32
2011-01-01,09H,36,1518.26
2011-01-01,09G,81,2337.13
2011-01-01,01D,53,2327.4399999999996
2011-01-01,11E,10,346.04999999999995
2011-01-01,NTP,4,38.97
2011-01-01,07W,144,3483.32
2011-01-01,00P,28,871.91
2011-01-01,03Y,3,49.989999999999995
2011-01-01,5LE,6,97.3
2011-01-01,05X,30,593.39
2011-01-01,04H,4,313.31
2011-01-01,02N,14,928.3199999999999
2011-01-01,02R,69,1946.2299999999998
2011-01-01,10D,65,1371.45
2011-01-01,08H,121,2723.81
2011-01-01,03A,90,1493.65
2011-01-01,99E,50,1831.46
2011-01-01,00T,187,6691.250000000001
2011-01-01,99M,16,414.22999999999996
2011-01-01,99Q,82,2454.62
2011-01-01,06A,9,216.35
2011-01-01,5MX,2,108.84
2011-01-01,01V,33,812.9700000000001
2011-01-01,00X,42,1594.0700000000004
2011-01-01,00V,45,1651.3599999999997
2011-01-01,99C,65,1641.41
2011-01-01,01H,76,1654.73
2011-01-01,07X,184,4849.949999999999
2011-01-01,11N,145,3847.3800000000006
2011-01-01,07K,100,1391.9899999999998
2011-01-01,05D,17,423.83
2011-01-01,01R,7,142.01
2011-01-01,01A,107,3100.04
2011-01-01,05F,34,898.4200000000001
2011-01-01,00R,46,1499.0500000000002
2011-01-01,15A,138,4183.44
2011-01-01,08R,29,311.7
2011-01-01,03N,1,54.42
2011-01-01,03K,39,783.82
2011-01-01,03W,10,276.32
2011-01-01,09N,23,544.59
2011-01-01,10X,11,188.76
2011-01-01,11D,1,15.54
2011-01-01,05L,125,3857.5499999999997
2011-01-01,05T,30,1330.06
2011-01-01,15E,155,6636.65
2011-01-01,04C,13,556.49
2011-01-01,08F,89,3668.9700000000003
2011-01-01,08Q,79,2514.6200000000003
2011-01-01,00C,10,737.1700000000001
2011-01-01,14L,195,5389.109999999999
2011-01-01,09X,57,2087.03
2011-01-01,01K,25,690.23
2011-01-01,03H,33,1378.06
2011-01-01,02X,9,221.72000000000003
2011-01-01,13T,99,2646.6400000000003
2011-01-01,09F,60,2251.28
2011-01-01,04M,7,163.38
2011-01-01,03E,12,590.6199999999999
2011-01-01,00Y,103,2815.5299999999997
2011-01-01,06K,213,5335.359999999999
2011-01-01,07V,77,2513.500000000001
2011-01-01,07M,285,8020.14
2011-01-01,04K,2,54.45
2011-01-01,07N,58,3207.95
2011-01-01,07J,31,1223.1699999999998
2011-01-01,11M,101,3161.7300000000005
2011-01-01,07R,107,4573.639999999999
2011-01-01,08P,73,3132.830000000001
2011-01-01,112,1,93.26
2011-01-01,99P,261,6692.889999999998
2011-01-01,03V,4,209.89000000000001
2011-01-01,02G,44,1092.9999999999998
2011-01-01,08K,205,3424.81
2011-01-01,07H,86,2057.5200000000004
2011-01-01,06F,54,2692.4400000000005
2011-01-01,10V,25,755.67
2011-01-01,00N,29,405.4
2011-01-01,05Q,55,1148.21
2011-01-01,09D,36,986.01
2011-01-01,04Q,26,839.2900000000001
2011-01-01,02H,180,7415.59
2011-01-01,09A,61,2640.07
2011-01-01,04R,14,548.17
2011-01-01,06T,81,2083.8199999999997
2011-01-01,04L,3,100.36
2011-01-01,07Y,120,4162.48
2011-01-01,03Q,13,502.08000000000004
2011-01-01,08A,85,3028.82
2011-01-01,01X,42,1553.8999999999999
2011-01-01,10C,16,606.97
2011-01-01,5M3,8,318.8
2011-01-01,15F,94,3070.5300000000007
2011-01-01,08W,110,3432.5300000000007
2011-01-01,00K,30,1361.99
2011-01-01,04E,11,298.26
2011-01-01,06H,55,1579.3899999999999
2011-01-01,99A,196,6692.619999999998
2011-01-01,11X,30,911.9
2011-01-01,03T,71,1703.0600000000002
2011-01-01,03J,49,1649.9300000000003
2011-01-01,03R,109,3254.29
2011-01-01,04Y,48,1759.5899999999997
2011-01-01,99D,7,267.94
2011-01-01,99G,117,2750.88
2011-01-01,01Y,42,1180.09
2011-01-01,11A,65,1972.51
2011-01-01,12F,29,1065.32
2011-01-01,99J,253,7872.320000000001
2011-01-01,06M,41,1449.54
2011-01-01,04N,4,116.74
2011-01-01,10J,57,1470.55
2011-01-01,05G,16,398.68
2011-01-01,99N,73,2835.94
2011-01-01,02M,55,2002.16
2011-01-01,01T,63,1965.35
2011-01-01,99H,44,1579.05
2011-01-01,15D,121,4337.1900000000005
2011-01-01,07G,29,994.39
2011-01-01,00J,13,284.01
2011-01-01,06Y,36,1138.42
2011-01-01,10Q,52,2739.9500000000003
2011-01-01,07P,213,5327.029999999999
2011-01-01,5K5,27,373.78000000000003
2011-01-01,07T,170,2959.1999999999994
2011-01-01,09P,45,1202.81
2011-01-01,09L,42,1692.6999999999998
2011-01-01,06N,151,4630.069999999999
2011-01-01,02Y,11,363.55999999999995
2011-01-01,03D,7,213.83999999999997
2011-01-01,09C,3,167.07
2011-01-01,01E,60,1204.7200000000003
2011-01-01,02A,19,846.19
2011-01-01,04V,9,338.46000000000004
2011-01-01,09W,88,4018.58
2011-01-01,08D,60,2244.2799999999997
2011-01-01,NQ7,1,46.65
2011-01-01,08Y,47,1524.29
2011-01-01,08J,18,657.0699999999999
2011-01-01,NI3,4,33.15
2011-01-01,05V,29,775.14
2011-01-01,02Q,2,174.87
2011-01-01,06D,20,598.8800000000001
2011-01-01,02F,35,987.7800000000002
2011-01-01,14Y,136,4001.15
2011-01-01,02P,31,1239.73
2011-01-01,04F,89,4766.099999999999
2011-01-01,06L,28,619.54
2011-01-01,05C,23,701.9
2011-01-01,11J,106,1768.16
2011-01-01,08T,14,381.14
2011-01-01,15C,244,5509.67
2011-01-01,99K,55,1741.2600000000002
2011-01-01,02D,3,171.02
2011-01-01,01J,57,2769.7799999999997
2011-01-01,00Q,28,962.8399999999999
2011-01-01,00D,46,1153.28
2011-01-01,03F,38,1269.8799999999999
2011-01-01,08V,143,3872.52
2011-01-01,02T,45,1285.31
2011-01-01,04G,45,1421.78
2011-01-01,01G,49,1775.8600000000001
2011-01-01,05H,5,56.379999999999995
2011-01-01,03X,2,54.45
2011-01-01,09J,132,5085.729999999999
2011-01-01,04J,25,558.31
2011-01-01,RXA,1,11.69
2011-01-01,08G,67,2233.89
2011-01-01,02E,25,802.97
2011-01-01,00L,61,1404.2199999999998
2011-01-01,10K,34,547.53
2011-01-01,05Y,33,979.9999999999998
2011-01-01,09E,72,2189.3500000000004
2011-01-01,03M,7,217.76
2011-01-01,07Q,47,1232.9499999999998
2011-01-01,08X,69,1757.1
2011-01-01,00M,23,607.65
2011-01-01,08N,95,2738.2699999999995
2011-01-01,12D,60,1975.3
2011-01-01,99F,22,612.6500000000001
2011-01-01,09Y,62,1923.17
2011-01-01,04D,13,831.55
2011-01-01,08M,159,2965.6399999999994
2011-01-01,10R,44,1072.56
2011-01-01,01F,54,1773.07
2011-01-01,08L,126,3212.8999999999996
2011-01-01,05W,38,1828.8899999999996
2011-01-01,02W,20,1026.19
2011-01-01,06Q,154,3477.42
2011-01-01,05A,11,198.48000000000002
2011-01-01,01C,51,2040.02
2011-01-01,01W,44,1260.0199999999998
2011-01-01,07L,87,2905.45
2011-01-01,10L,70,2404.16
2011-01-01,06V,15,686.5299999999999
2011-01-01,10E,29,1244.03
2011-02-01,03H,17,820.3700000000001
2011-02-01,12D,56,1602.1799999999998
2011-02-01,03F,35,1362.6999999999998
2011-02-01,14Y,155,4427.049999999999
2011-02-01,03R,108,2810.1999999999994
2011-02-01,09Y,56,1621.6000000000001
2011-02-01,01D,74,2359.88
2011-02-01,07X,126,4609.14
2011-02-01,06T,95,2255.81
2011-02-01,03E,16,648.51
2011-02-01,01T,43,1430.64
2011-02-01,5QC,1,17.08
2011-02-01,06F,54,2625.919999999999
2011-02-01,08P,60,2796.41
2011-02-01,06V,22,1052.77
2011-02-01,04H,9,259.29
2011-02-01,15C,225,5293.009999999999
2011-02-01,08D,91,2273.6
2011-02-01,01A,143,3861.0099999999998
2011-02-01,03N,2,101.18
2011-02-01,02F,31,702.99
2011-02-01,10Q,42,1982.44
2011-02-01,04Y,30,1266.8999999999999
2011-02-01,03M,4,175.14
2011-02-01,09P,51,1711.65
2011-02-01,10L,96,2834.3600000000006
2011-02-01,5P6,1,95.51
2011-02-01,06P,38,1848.75
2011-02-01,11J,106,1871.76
2011-02-01,10D,64,1287.41
2011-02-01,02A,24,858.3299999999999
2011-02-01,06Y,31,994.0700000000002
2011-02-01,02T,42,1238.73
2011-02-01,00K,23,1026.77
2011-02-01,04K,4,109.02
2011-02-01,06W,40,1580.2599999999998
2011-02-01,02X,12,671.07
2011-02-01,01Y,47,1187.69
2011-02-01,5M3,5,241.28
2011-02-01,04C,15,656.9200000000001
2011-02-01,03A,105,1962.1799999999998
2011-02-01,00T,165,5787.239999999999
2011-02-01,04Q,17,401.02
2011-02-01,09A,62,1831.81
2011-02-01,06Q,162,3770.26
2011-02-01,07G,29,840.1199999999999
2011-02-01,15D,128,4664.590000000001
2011-02-01,06H,51,1884.4200000000003
2011-02-01,09D,53,1780.6499999999999
2011-02-01,05H,1,46.7
2011-02-01,08X,75,2075.3100000000004
2011-02-01,00M,15,443.6
2011-02-01,05R,2,25.35
2011-02-01,00J,28,374.27
2011-02-01,08H,77,2818.7700000000004
2011-02-01,00N,36,528.33
2011-02-01,04D,25,916.84
2011-02-01,08E,70,1803.5200000000002
2011-02-01,02P,41,1546.42
2011-02-01,07R,95,2943.25
2011-02-01,99J,254,7060.339999999998
2011-02-01,02Y,15,484.66999999999996
2011-02-01,10A,47,1452.1299999999999
2011-02-01,05F,26,759.18
2011-02-01,99H,47,1621.3299999999997
2011-02-01,00R,49,1456.1000000000001
2011-02-01,08T,2,73.96
2011-02-01,09G,59,1971.4099999999999
2011-02-01,02W,15,959.14
2011-02-01,05D,7,402.74
2011-02-01,NI3,1,23.37
2011-02-01,03K,15,471.03999999999996
2011-02-01,11N,101,2482.57
2011-02-01,10V,34,936.98
2011-02-01,08M,153,3345.58
2011-02-01,99Q,101,2925.0699999999997
2011-02-01,05V,34,698.3799999999999
2011-02-01,01X,63,2221.38
2011-02-01,99E,70,2347.7000000000003
2011-02-01,15F,117,3780.07
2011-02-01,08L,115,3270.92
2011-02-01,00V,19,872.27
2011-02-01,04E,10,446.6
2011-02-01,10X,12,416.53000000000003
2011-02-01,05G,13,494.3
2011-02-01,02N,10,358.13
2011-02-01,06N,165,4590.91
2011-02-01,01F,75,2351.27
2011-02-01,04V,7,367.94
2011-02-01,99D,15,236.10000000000002
2011-02-01,08J,20,667.62
2011-02-01,01R,1,102.33
2011-02-01,10R,59,1047.9
2011-02-01,10J,57,1789.28
2011-02-01,15A,136,3584.2200000000003
2011-02-01,07P,225,5584.870000000001
2011-02-01,99A,196,6714.290000000001
2011-02-01,09W,98,3531.5399999999995
2011-02-01,99K,47,1630.3400000000001
2011-02-01,03V,5,210.17
2011-02-01,07K,90,1588.5300000000002
2011-02-01,04J,21,537.63
2011-02-01,01V,31,877.54
2011-02-01,09X,83,1865.0600000000002
2011-02-01,07W,98,2930.4500000000003
2011-02-01,04R,10,630.3599999999999
2011-02-01,05T,12,494.30000000000007
2011-02-01,05C,25,763.06
2011-02-01,02D,2,112.85
2011-02-01,03T,66,1461.0800000000004
2011-02-01,05N,21,760.83
2011-02-01,04G,30,926.47
2011-02-01,07Q,54,1703.2099999999998
2011-02-01,00P,35,1125.8
2011-02-01,05A,10,130.15
2011-02-01,07V,64,2483.31
2011-02-01,99C,41,1302.2200000000003
2011-02-01,02H,166,5673.020000000001
2011-02-01,04L,3,102.28
2011-02-01,02R,57,2221.13
2011-02-01,07T,120,2378.41
2011-02-01,01W,34,1093.9299999999998
2011-02-01,5M1,1,46.7
2011-02-01,07M,229,7643.909999999999
2011-02-01,01C,57,1847.9099999999999
2011-02-01,00L,32,749.6399999999999
2011-02-01,03J,35,1313.93
2011-02-01,08Q,67,2129.9
2011-02-01,NTP,4,54.57
2011-02-01,99F,21,1051.19
2011-02-01,07H,65,1749.0800000000002
2011-02-01,06K,185,5246.96
2011-02-01,99M,24,694.98
2011-02-01,05X,44,1277.05
2011-02-01,08W,90,3108.7
2011-02-01,09J,93,3855.139999999999
2011-02-01,11A,52,1589.6200000000001
2011-02-01,01K,15,517.74
2011-02-01,00C,13,292.69
2011-02-01,05J,4,79.58
2011-02-01,01J,47,2863.8599999999997
2011-02-01,13T,125,3457.56
2011-02-01,10C,6,515.9100000000001
2011-02-01,09L,32,1215.9299999999998
2011-02-01,08C,87,2775.75
2011-02-01,02G,38,1230.1700000000003
2011-02-01,11X,40,1110.3500000000001
2011-02-01,09C,8,428.02000000000004
2011-02-01,00D,34,942.26
2011-02-01,03Y,1,46.7
2011-02-01,99P,300,7569.729999999999
2011-02-01,00Q,11,391.22
2011-02-01,06L,51,1030.3700000000001
2011-02-01,08F,96,4248.88
2011-02-01,01H,65,1249.2000000000005
2011-02-01,09E,41,1378.0600000000002
2011-02-01,14L,163,4972.53
2011-02-01,09H,34,1068.87
2011-02-01,5K5,14,340.74
2011-02-01,07L,80,2647.37
2011-02-01,01E,85,1633.5700000000002
2011-02-01,02Q,1,116.7
2011-02-01,NL1,3,23.43
2011-02-01,06D,12,502.08
2011-02-01,09F,70,2656.58
2011-02-01,11M,102,2856.5400000000004
2011-02-01,08N,99,3099.0699999999997
2011-02-01,08R,20,381.78
2011-02-01,01G,40,2190.9
2011-02-01,12F,31,1152.19
2011-02-01,05Q,41,1117.5
2011-02-01,08A,56,1923.0099999999998
2011-02-01,08Y,59,1755.88
2011-02-01,00Y,119,3130.5699999999997
2011-02-01,08K,188,3394.58
2011-02-01,02E,37,1148.49
2011-02-01,05Y,52,1277.3
2011-02-01,06A,10,382.71
2011-02-01,03W,15,504.09999999999997
2011-02-01,05W,65,2059.4399999999996
2011-02-01,05L,151,4323.740000000001
2011-02-01,07Y,90,2718.7500000000005
2011-02-01,99G,96,2275.5399999999995
2011-02-01,NQ7,2,7.84
2011-02-01,09N,22,671.5799999999999
2011-02-01,99N,61,2418.7499999999995
2011-02-01,08G,65,2376.4199999999996
2011-02-01,10E,17,1004.03
2011-02-01,11E,8,323.06
2011-02-01,07N,45,2279.7799999999993
2011-02-01,06M,30,730.1999999999999
2011-02-01,08V,143,2868.92
2011-02-01,04M,11,246.44000000000003
2011-02-01,00X,37,954.03
2011-02-01,04F,79,4689.439999999999
2011-02-01,03Q,29,701.75
2011-02-01,03D,6,254.14
2011-02-01,15E,137,4661.819999999999
2011-02-01,10K,41,915.4700000000001
2011-02-01,07J,24,1025.94
2011-02-01,02M,35,1175.62
2011-03-01,99H,45,1541.77
2011-03-01,05J,6,191.14
2011-03-01,03K,27,654.0399999999998
2011-03-01,09L,26,1135.26
2011-03-01,08D,88,2851.22
2011-03-01,14Y,162,4999.639999999999
2011-03-01,05X,24,774.7
2011-03-01,03D,12,202.56
2011-03-01,01W,21,776.5500000000001
2011-03-01,02A,18,814.8499999999999
2011-03-01,12D,75,1908.04
2011-03-01,05R,1,11.7
2011-03-01,04G,51,1561.91
2011-03-01,09E,44,1350.9
2011-03-01,09H,33,1326.8400000000001
2011-03-01,07Q,51,1323.0500000000002
2011-03-01,05A,3,60.379999999999995
2011-03-01,06Q,186,4019.65
2011-03-01,00L,58,1352.2799999999997
2011-03-01,09P,44,1346.12
2011-03-01,00T,231,7305.879999999998
2011-03-01,08A,73,2872.4199999999996
2011-03-01,11E,7,293.84000000000003
2011-03-01,08V,164,3818.3900000000003
2011-03-01,04M,3,108.99
2011-03-01,15C,207,4863.870000000002
2011-03-01,09C,5,81.83
2011-03-01,08Y,39,1322.65
2011-03-01,07M,288,7814.780000000001
2011-03-01,01E,76,1768.2699999999998
2011-03-01,04D,23,1017.2099999999999
2011-03-01,08P,79,3531.9200000000005
2011-03-01,04Q,8,376.5
2011-03-01,07Y,96,2960.8300000000004
2011-03-01,99F,27,1006.8
2011-03-01,08J,22,761.02
2011-03-01,00C,7,495.12
2011-03-01,01C,47,1682.1700000000003
2011-03-01,05T,20,1159.72
2011-03-01,10X,20,525.66
2011-03-01,12F,52,1635.06
2011-03-01,5M3,5,241.28
2011-03-01,11A,51,1817.62
2011-03-01,10E,15,910.52
2011-03-01,15F,154,4826.9
2011-03-01,05G,26,1433.8500000000001
2011-03-01,06F,48,2168.6400000000003
2011-03-01,08L,120,3424.649999999999
2011-03-01,02X,19,735.2900000000001
2011-03-01,02Y,14,457.41999999999996
2011-03-01,04K,3,201.26999999999998
2011-03-01,05H,3,9.82
2011-03-01,06D,26,891.42
2011-03-01,11J,111,2001.7499999999998
2011-03-01,00V,39,1364.48
2011-03-01,RY5,1,13.67
2011-03-01,5LA,3,27.32
2011-03-01,10D,84,1554.4399999999998
2011-03-01,05W,60,1765.5700000000002
2011-03-01,09X,49,1333.06
