pct,month,drug,pregab_mg
05W,2015-03-01,gabapentin,14515350.0
03R,2015-03-01,gabapentin,19978483.333333332
01A,2015-03-01,gabapentin,22844400.0
04K,2015-03-01,gabapentin,14047850.0
06Q,2015-03-01,gabapentin,9160566.666666666
05C,2015-03-01,gabapentin,12739716.666666666
09N,2015-03-01,gabapentin,4487000.0
12F,2015-03-01,gabapentin,18375750.0
00R,2015-03-01,gabapentin,13455116.666666666
10L,2015-03-01,gabapentin,7347300.0
04Q,2015-03-01,gabapentin,4312616.666666667
00T,2015-03-01,gabapentin,14845316.666666666
11E,2015-03-01,gabapentin,6782966.666666667
07M,2015-03-01,gabapentin,7705200.0
99D,2015-03-01,gabapentin,7467216.666666667
99Q,2015-03-01,gabapentin,14841633.333333334
02R,2015-03-01,gabapentin,16765550.0
07N,2015-03-01,gabapentin,7245216.666666667
06F,2015-03-01,gabapentin,17062700.0
03K,2015-03-01,gabapentin,7513916.666666667
01X,2015-03-01,gabapentin,12929683.333333334
08P,2015-03-01,gabapentin,2834216.6666666665
02Y,2015-03-01,gabapentin,13814500.0
00L,2015-03-01,gabapentin,26284866.666666668
09H,2015-03-01,gabapentin,2593983.3333333335
10Q,2015-03-01,gabapentin,24829166.666666668
02Q,2015-03-01,gabapentin,6632600.0
03D,2015-03-01,gabapentin,6682066.666666667
10K,2015-03-01,gabapentin,7669616.666666667
02A,2015-03-01,gabapentin,10070100.0
10D,2015-03-01,gabapentin,5137433.333333333
01H,2015-03-01,gabapentin,16366350.0
05L,2015-03-01,gabapentin,27289250.0
03A,2015-03-01,gabapentin,10041133.333333334
11M,2015-03-01,gabapentin,23241450.0
07K,2015-03-01,gabapentin,10746000.0
01C,2015-03-01,gabapentin,9488333.333333334
06A,2015-03-01,gabapentin,6074350.0
01V,2015-03-01,gabapentin,7170633.333333333
05F,2015-03-01,gabapentin,6903516.666666667
09A,2015-03-01,gabapentin,3197166.6666666665
08V,2015-03-01,gabapentin,5267250.0
02G,2015-03-01,gabapentin,7162966.666666667
01D,2015-03-01,gabapentin,13201583.333333334
02X,2015-03-01,gabapentin,18576333.333333332
04C,2015-03-01,gabapentin,10339616.666666666
01E,2015-03-01,gabapentin,7512916.666666667
00X,2015-03-01,gabapentin,6475316.666666667
04V,2015-03-01,gabapentin,13771466.666666666
08M,2015-03-01,gabapentin,3818016.6666666665
08F,2015-03-01,gabapentin,6140266.666666667
10A,2015-03-01,gabapentin,9468850.0
02E,2015-03-01,gabapentin,9245916.666666666
02P,2015-03-01,gabapentin,13010866.666666666
06L,2015-03-01,gabapentin,17281133.333333332
15C,2015-03-01,gabapentin,33309066.666666668
13T,2015-03-01,gabapentin,35605050.0
06T,2015-03-01,gabapentin,15529666.666666666
04D,2015-03-01,gabapentin,8545243.333333334
00C,2015-03-01,gabapentin,6222066.666666667
05G,2015-03-01,gabapentin,9428866.666666666
04F,2015-03-01,gabapentin,9362283.333333334
07Q,2015-03-01,gabapentin,7084166.666666667
08W,2015-03-01,gabapentin,3419900.0
03V,2015-03-01,gabapentin,4265950.0
07P,2015-03-01,gabapentin,5411333.333333333
99H,2015-03-01,gabapentin,5085066.666666667
00D,2015-03-01,gabapentin,23783900.0
99K,2015-03-01,gabapentin,6311366.666666667
07H,2015-03-01,gabapentin,7090850.0
02W,2015-03-01,gabapentin,3704766.6666666665
00Y,2015-03-01,gabapentin,15447466.666666666
08J,2015-03-01,gabapentin,2981800.0
10E,2015-03-01,gabapentin,9188116.666666666
08T,2015-03-01,gabapentin,2718666.6666666665
05R,2015-03-01,gabapentin,7014933.333333333
09L,2015-03-01,gabapentin,3652400.0
05H,2015-03-01,gabapentin,8652166.666666666
99A,2015-03-01,gabapentin,33854083.333333336
03J,2015-03-01,gabapentin,5792733.333333333
07G,2015-03-01,gabapentin,4726300.0
05T,2015-03-01,gabapentin,11200216.666666666
02H,2015-03-01,gabapentin,21303083.333333332
99C,2015-03-01,gabapentin,15901283.333333334
06K,2015-03-01,gabapentin,18542441.666666668
03X,2015-03-01,gabapentin,4978150.0
14L,2015-03-01,gabapentin,26576200.0
01T,2015-03-01,gabapentin,10399333.333333334
00Q,2015-03-01,gabapentin,9838916.666666666
08Q,2015-03-01,gabapentin,7119933.333333333
08K,2015-03-01,gabapentin,6922233.333333333
15F,2015-03-01,gabapentin,24165350.0
99E,2015-03-01,gabapentin,7491100.0
09J,2015-03-01,gabapentin,7944883.333333333
04J,2015-03-01,gabapentin,22166583.333333332
14Y,2015-03-01,gabapentin,14743616.666666666
05A,2015-03-01,gabapentin,16307283.333333334
99N,2015-03-01,gabapentin,20071383.333333332
01R,2015-03-01,gabapentin,8214266.666666667
03Q,2015-03-01,gabapentin,15382400.0
00N,2015-03-01,gabapentin,10595633.333333334
09Y,2015-03-01,gabapentin,7281450.0
15D,2015-03-01,gabapentin,10472433.333333334
99P,2015-03-01,gabapentin,40938166.666666664
09G,2015-03-01,gabapentin,18290716.666666668
07Y,2015-03-01,gabapentin,3709200.0
09F,2015-03-01,gabapentin,10657316.666666666
07L,2015-03-01,gabapentin,2845233.3333333335
00K,2015-03-01,gabapentin,20523483.333333332
04E,2015-03-01,gabapentin,11301266.666666666
00J,2015-03-01,gabapentin,19220733.333333332
05V,2015-03-01,gabapentin,5142033.333333333
07V,2015-03-01,gabapentin,8071266.666666667
15A,2015-03-01,gabapentin,13037466.666666666
06M,2015-03-01,gabapentin,20754383.333333332
03N,2015-03-01,gabapentin,25377650.0
12D,2015-03-01,gabapentin,9807083.333333334
10C,2015-03-01,gabapentin,1887566.6666666667
05Q,2015-03-01,gabapentin,9021933.333333334
00M,2015-03-01,gabapentin,20670816.666666668
05D,2015-03-01,gabapentin,4943883.333333333
99G,2015-03-01,gabapentin,3865683.3333333335
09P,2015-03-01,gabapentin,7144366.666666667
05N,2015-03-01,gabapentin,10048766.666666666
06H,2015-03-01,gabapentin,37620650.0
99F,2015-03-01,gabapentin,4166716.6666666665
10J,2015-03-01,gabapentin,6147950.0
11A,2015-03-01,gabapentin,18760283.333333332
06N,2015-03-01,gabapentin,16732700.0
10V,2015-03-01,gabapentin,9445833.333333334
01Y,2015-03-01,gabapentin,19005050.0
03Y,2015-03-01,gabapentin,8872416.666666666
04R,2015-03-01,gabapentin,22473783.333333332
04M,2015-03-01,gabapentin,5024466.666666667
08A,2015-03-01,gabapentin,8079966.666666667
06Y,2015-03-01,gabapentin,11970883.333333334
01W,2015-03-01,gabapentin,16666033.333333334
10X,2015-03-01,gabapentin,12234883.333333334
03L,2015-03-01,gabapentin,12425600.0
03E,2015-03-01,gabapentin,5021266.666666667
07J,2015-03-01,gabapentin,9529166.666666666
05J,2015-03-01,gabapentin,6285533.333333333
09D,2015-03-01,gabapentin,14557716.666666666
08G,2015-03-01,gabapentin,4222783.333333333
02D,2015-03-01,gabapentin,5813633.333333333
04H,2015-03-01,gabapentin,6370133.333333333
04G,2015-03-01,gabapentin,32772716.666666668
08L,2015-03-01,gabapentin,9152450.0
08N,2015-03-01,gabapentin,2877950.0
03M,2015-03-01,gabapentin,6335916.666666667
09X,2015-03-01,gabapentin,6426433.333333333
06D,2015-03-01,gabapentin,5671600.0
01K,2015-03-01,gabapentin,16707966.666666666
00P,2015-03-01,gabapentin,18544300.0
04N,2015-03-01,gabapentin,4580900.0
08X,2015-03-01,gabapentin,5162200.0
04Y,2015-03-01,gabapentin,4755950.0
06V,2015-03-01,gabapentin,9643166.666666666
08D,2015-03-01,gabapentin,7057050.0
09E,2015-03-01,gabapentin,8994316.666666666
08H,2015-03-01,gabapentin,9016233.333333334
02F,2015-03-01,pregabalin,11822995.0
02W,2015-03-01,pregabalin,2687975.0
03T,2015-03-01,pregabalin,21330075.0
08L,2015-03-01,pregabalin,11788130.0
02H,2015-03-01,pregabalin,29919010.0
03W,2015-03-01,pregabalin,12081750.0
07M,2015-03-01,pregabalin,10014695.0
05F,2015-03-01,pregabalin,6245975.0
11A,2015-03-01,pregabalin,24644715.0
15D,2015-03-01,pregabalin,9354980.0
03F,2015-03-01,pregabalin,13810660.0
08G,2015-03-01,pregabalin,11633810.0
03K,2015-03-01,pregabalin,10601970.0
05J,2015-03-01,pregabalin,5601075.0
07L,2015-03-01,pregabalin,7764795.0
04H,2015-03-01,pregabalin,6836085.0
01V,2015-03-01,pregabalin,9064285.0
03J,2015-03-01,pregabalin,9298625.0
04E,2015-03-01,pregabalin,8333925.0
13T,2015-03-01,pregabalin,33841695.0
05W,2015-03-01,pregabalin,14528200.0
07P,2015-03-01,pregabalin,8865705.0
11E,2015-03-01,pregabalin,5188335.0
04M,2015-03-01,pregabalin,4224525.0
99H,2015-03-01,pregabalin,10009995.0
01F,2015-03-01,pregabalin,12869100.0
06M,2015-03-01,pregabalin,11419760.0
03E,2015-03-01,pregabalin,7051045.0
06Y,2015-03-01,pregabalin,13655600.0
10V,2015-03-01,pregabalin,9146860.0
04J,2015-03-01,pregabalin,13781050.0
09G,2015-03-01,pregabalin,18764625.0
06A,2015-03-01,pregabalin,13528830.0
01J,2015-03-01,pregabalin,15722400.0
99M,2015-03-01,pregabalin,8808720.0
15C,2015-03-01,pregabalin,38639580.0
05V,2015-03-01,pregabalin,6294960.0
15A,2015-03-01,pregabalin,16343610.0
00Y,2015-03-01,pregabalin,16290635.0
01R,2015-03-01,pregabalin,7331325.0
08H,2015-03-01,pregabalin,6126900.0
01C,2015-03-01,pregabalin,9717900.0
11M,2015-03-01,pregabalin,26937595.0
08E,2015-03-01,pregabalin,6552275.0
07X,2015-03-01,pregabalin,6201770.0
07R,2015-03-01,pregabalin,4676175.0
00Q,2015-03-01,pregabalin,6778350.0
02N,2015-03-01,pregabalin,6510145.0
00C,2015-03-01,pregabalin,6753410.0
12D,2015-03-01,pregabalin,11319510.0
08T,2015-03-01,pregabalin,5136300.0
07V,2015-03-01,pregabalin,9282405.0
08Y,2015-03-01,pregabalin,8173720.0
03X,2015-03-01,pregabalin,3227350.0
04D,2015-03-01,pregabalin,18356805.0
10A,2015-03-01,pregabalin,11724825.0
99P,2015-03-01,pregabalin,55558240.0
07N,2015-03-01,pregabalin,11082375.0
05A,2015-03-01,pregabalin,15912610.0
03Q,2015-03-01,pregabalin,18336430.0
01D,2015-03-01,pregabalin,17567165.0
14Y,2015-03-01,pregabalin,3511180.0
10C,2015-03-01,pregabalin,3248195.0
02Y,2015-03-01,pregabalin,14633305.0
04L,2015-03-01,pregabalin,6272550.0
11N,2015-03-01,pregabalin,34702295.0
05H,2015-03-01,pregabalin,6995360.0
14L,2015-03-01,pregabalin,41541720.0
06L,2015-03-01,pregabalin,18281325.0
08C,2015-03-01,pregabalin,7240670.0
00R,2015-03-01,pregabalin,10654920.0
08K,2015-03-01,pregabalin,10104785.0
00D,2015-03-01,pregabalin,22400330.0
05Y,2015-03-01,pregabalin,20069110.0
05X,2015-03-01,pregabalin,11773260.0
15E,2015-03-01,pregabalin,51924925.0
05G,2015-03-01,pregabalin,9818300.0
11J,2015-03-01,pregabalin,20866405.0
00K,2015-03-01,pregabalin,18710285.0
06W,2015-03-01,pregabalin,15856410.0
03V,2015-03-01,pregabalin,2255410.0
06K,2015-03-01,pregabalin,15009075.0
09H,2015-03-01,pregabalin,4774425.0
02P,2015-03-01,pregabalin,17414535.0
03Y,2015-03-01,pregabalin,5979970.0
02M,2015-03-01,pregabalin,9496860.0
06V,2015-03-01,pregabalin,9832545.0
12F,2015-03-01,pregabalin,18404250.0
10J,2015-03-01,pregabalin,8454185.0
03A,2015-03-01,pregabalin,11783345.0
00M,2015-03-01,pregabalin,24811000.0
02X,2015-03-01,pregabalin,25230600.0
08D,2015-03-01,pregabalin,4163350.0
05D,2015-03-01,pregabalin,5555345.0
09C,2015-03-01,pregabalin,5510675.0
04Q,2015-03-01,pregabalin,9376785.0
07K,2015-03-01,pregabalin,14636020.0
09A,2015-03-01,pregabalin,6912775.0
00T,2015-03-01,pregabalin,20780920.0
15F,2015-03-01,pregabalin,37793885.0
09Y,2015-03-01,pregabalin,13813045.0
08Q,2015-03-01,pregabalin,8983750.0
04R,2015-03-01,pregabalin,12487200.0
04V,2015-03-01,pregabalin,14604445.0
04N,2015-03-01,pregabalin,4987275.0
08W,2015-03-01,pregabalin,8751235.0
00V,2015-03-01,pregabalin,12189215.0
00J,2015-03-01,pregabalin,14424595.0
07Q,2015-03-01,pregabalin,13277115.0
99G,2015-03-01,pregabalin,11114225.0
06H,2015-03-01,pregabalin,27278150.0
04G,2015-03-01,pregabalin,22213235.0
04F,2015-03-01,pregabalin,6396750.0
08N,2015-03-01,pregabalin,10338720.0
06T,2015-03-01,pregabalin,28923540.0
99N,2015-03-01,pregabalin,19786905.0
05Q,2015-03-01,pregabalin,12384805.0
10Q,2015-03-01,pregabalin,16231820.0
08J,2015-03-01,pregabalin,5379225.0
09W,2015-03-01,pregabalin,17848275.0
07W,2015-03-01,pregabalin,12739790.0
10D,2015-03-01,pregabalin,7398550.0
10K,2015-03-01,pregabalin,8702760.0
99F,2015-03-01,pregabalin,9125735.0
06P,2015-03-01,pregabalin,5863085.0
08R,2015-03-01,pregabalin,4587125.0
05R,2015-03-01,pregabalin,7475735.0
07J,2015-03-01,pregabalin,12280035.0
09X,2015-03-01,pregabalin,10589405.0
07T,2015-03-01,pregabalin,8833080.0
02R,2015-03-01,pregabalin,12687135.0
01H,2015-03-01,pregabalin,13579990.0
05L,2015-03-01,pregabalin,19421420.0
99D,2015-03-01,pregabalin,8833275.0
99Q,2015-03-01,pregabalin,17980550.0
99J,2015-03-01,pregabalin,20020700.0
06F,2015-03-01,pregabalin,10951110.0
01W,2015-03-01,pregabalin,14322720.0
11X,2015-03-01,pregabalin,18458205.0
00P,2015-03-01,pregabalin,18579830.0
04C,2015-03-01,pregabalin,10324745.0
09J,2015-03-01,pregabalin,13201580.0
09D,2015-03-01,pregabalin,15333100.0
09N,2015-03-01,pregabalin,6830295.0
05C,2015-03-01,pregabalin,10940005.0
01A,2015-03-01,pregabalin,16476590.0
07H,2015-03-01,pregabalin,12038245.0
06Q,2015-03-01,pregabalin,26440760.0
01X,2015-03-01,pregabalin,21066610.0
10E,2015-03-01,pregabalin,9463625.0
04Y,2015-03-01,pregabalin,6942750.0
02G,2015-03-01,pregabalin,7609545.0
08V,2015-03-01,pregabalin,10562255.0
06N,2015-03-01,pregabalin,12150935.0
08A,2015-03-01,pregabalin,8915375.0
02Q,2015-03-01,pregabalin,8083275.0
09P,2015-03-01,pregabalin,11017960.0
07G,2015-03-01,pregabalin,6301525.0
08X,2015-03-01,pregabalin,7722925.0
99C,2015-03-01,pregabalin,13053020.0
10X,2015-03-01,pregabalin,10735370.0
03L,2015-03-01,pregabalin,15526105.0
02T,2015-03-01,pregabalin,9733035.0
01E,2015-03-01,pregabalin,11924620.0
08F,2015-03-01,pregabalin,10275875.0
08M,2015-03-01,pregabalin,9900435.0
01Y,2015-03-01,pregabalin,11808835.0
10R,2015-03-01,pregabalin,7534800.0
10L,2015-03-01,pregabalin,9617535.0
09F,2015-03-01,pregabalin,9903560.0
01K,2015-03-01,pregabalin,17626215.0
06D,2015-03-01,pregabalin,3163400.0
05N,2015-03-01,pregabalin,14963540.0
99A,2015-03-01,pregabalin,38361005.0
00X,2015-03-01,pregabalin,9714780.0
03R,2015-03-01,pregabalin,24715505.0
03M,2015-03-01,pregabalin,7219245.0
07Y,2015-03-01,pregabalin,8536525.0
01T,2015-03-01,pregabalin,12184575.0
09E,2015-03-01,pregabalin,13052555.0
00L,2015-03-01,pregabalin,18072450.0
02A,2015-03-01,pregabalin,14280425.0
99K,2015-03-01,pregabalin,8383775.0
02E,2015-03-01,pregabalin,15082055.0
08P,2015-03-01,pregabalin,5002055.0
01G,2015-03-01,pregabalin,12930290.0
04K,2015-03-01,pregabalin,14288120.0
03H,2015-03-01,pregabalin,5780945.0
03D,2015-03-01,pregabalin,7553115.0
05T,2015-03-01,pregabalin,11095805.0
02D,2015-03-01,pregabalin,5558760.0
00N,2015-03-01,pregabalin,9478475.0
09L,2015-03-01,pregabalin,4736485.0
03N,2015-03-01,pregabalin,33695335.0
99E,2015-03-01,pregabalin,13939805.0
06K,2011-04-01,gabapentin,8985633.333333334
04H,2011-04-01,gabapentin,3493433.3333333335
15E,2011-04-01,gabapentin,22296083.333333332
09P,2011-04-01,gabapentin,2904800.0
11M,2011-04-01,gabapentin,10394483.333333334
04Y,2011-04-01,gabapentin,1774583.3333333333
08T,2011-04-01,gabapentin,1319550.0
02F,2011-04-01,gabapentin,4269550.0
03L,2011-04-01,gabapentin,7021750.0
00T,2011-04-01,gabapentin,6901350.0
09W,2011-04-01,gabapentin,3462416.6666666665
06N,2011-04-01,gabapentin,8505100.0
05C,2011-04-01,gabapentin,5145716.666666667
12D,2011-04-01,gabapentin,5216633.333333333
04F,2011-04-01,gabapentin,3450033.3333333335
02D,2011-04-01,gabapentin,2728466.6666666665
10L,2011-04-01,gabapentin,2824733.3333333335
07V,2011-04-01,gabapentin,4530300.0
09J,2011-04-01,gabapentin,3463016.6666666665
99F,2011-04-01,gabapentin,1773583.3333333333
08D,2011-04-01,gabapentin,3003466.6666666665
02Q,2011-04-01,gabapentin,3567816.6666666665
07J,2011-04-01,gabapentin,4231266.666666667
05R,2011-04-01,gabapentin,4477933.333333333
08F,2011-04-01,gabapentin,2685083.3333333335
05J,2011-04-01,gabapentin,2924700.0
12F,2011-04-01,gabapentin,5402966.666666667
06V,2011-04-01,gabapentin,4078266.6666666665
04D,2011-04-01,gabapentin,4515483.333333333
05W,2011-04-01,gabapentin,6050200.0
15C,2011-04-01,gabapentin,17787616.666666668
05Q,2011-04-01,gabapentin,3886283.3333333335
09A,2011-04-01,gabapentin,1941733.3333333333
00C,2011-04-01,gabapentin,3277550.0
06F,2011-04-01,gabapentin,7333316.666666667
01M,2011-04-01,gabapentin,54600.0
00X,2011-04-01,gabapentin,2857333.3333333335
10A,2011-04-01,gabapentin,3615166.6666666665
06L,2011-04-01,gabapentin,6841400.0
99Q,2011-04-01,gabapentin,7710433.333333333
04L,2011-04-01,gabapentin,3323666.6666666665
03D,2011-04-01,gabapentin,3599583.3333333335
08K,2011-04-01,gabapentin,4113016.6666666665
15A,2011-04-01,gabapentin,5294683.333333333
10V,2011-04-01,gabapentin,4010750.0
01Y,2011-04-01,gabapentin,6585233.333333333
13T,2011-04-01,gabapentin,20129650.0
08E,2011-04-01,gabapentin,2080533.3333333333
09C,2011-04-01,gabapentin,2406800.0
08Y,2011-04-01,gabapentin,2086000.0
07L,2011-04-01,gabapentin,1426083.3333333333
05L,2011-04-01,gabapentin,14526350.0
01E,2011-04-01,gabapentin,3244166.6666666665
99G,2011-04-01,gabapentin,1820916.6666666667
01R,2011-04-01,gabapentin,4516533.333333333
05D,2011-04-01,gabapentin,2541083.3333333335
09L,2011-04-01,gabapentin,1915266.6666666667
09E,2011-04-01,gabapentin,3313350.0
07K,2011-04-01,gabapentin,5281616.666666667
03A,2011-04-01,gabapentin,4519150.0
00K,2011-04-01,gabapentin,9693716.666666666
10J,2011-04-01,gabapentin,2838133.3333333335
02R,2011-04-01,gabapentin,6683100.0
01G,2011-04-01,gabapentin,8086850.0
06T,2011-04-01,gabapentin,6385050.0
11J,2011-04-01,gabapentin,12103916.666666666
14L,2011-04-01,gabapentin,10775983.333333334
06A,2011-04-01,gabapentin,2454116.6666666665
11E,2011-04-01,gabapentin,3780083.3333333335
03F,2011-04-01,gabapentin,7522600.0
08L,2011-04-01,gabapentin,4129866.6666666665
02G,2011-04-01,gabapentin,2935233.3333333335
99C,2011-04-01,gabapentin,9256050.0
03M,2011-04-01,gabapentin,2941233.3333333335
04E,2011-04-01,gabapentin,4970033.333333333
99D,2011-04-01,gabapentin,3297500.0
03J,2011-04-01,gabapentin,2554000.0
10E,2011-04-01,gabapentin,3821616.6666666665
08P,2011-04-01,gabapentin,1837233.3333333333
06Y,2011-04-01,gabapentin,5340000.0
00M,2011-04-01,gabapentin,9853183.333333334
11N,2011-04-01,gabapentin,16985733.333333332
05X,2011-04-01,gabapentin,2940883.3333333335
03T,2011-04-01,gabapentin,7723550.0
10Q,2011-04-01,gabapentin,12197016.666666666
09H,2011-04-01,gabapentin,1225166.6666666667
10X,2011-04-01,gabapentin,5248933.333333333
10D,2011-04-01,gabapentin,1510333.3333333333
02P,2011-04-01,gabapentin,6180766.666666667
99H,2011-04-01,gabapentin,2669116.6666666665
09X,2011-04-01,gabapentin,2980216.6666666665
05A,2011-04-01,gabapentin,7108033.333333333
10C,2011-04-01,gabapentin,942983.3333333334
00V,2011-04-01,gabapentin,4692910.0
03V,2011-04-01,gabapentin,1761933.3333333333
11D,2011-04-01,gabapentin,51333.333333333336
09Y,2011-04-01,gabapentin,2984383.3333333335
00Y,2011-04-01,gabapentin,6201316.666666667
08H,2011-04-01,gabapentin,3629066.6666666665
03W,2011-04-01,gabapentin,6911633.333333333
04K,2011-04-01,gabapentin,6499866.666666667
99P,2011-04-01,gabapentin,22271416.666666668
10K,2011-04-01,gabapentin,2793916.6666666665
01A,2011-04-01,gabapentin,9052083.333333334
11A,2011-04-01,gabapentin,9287933.333333334
06W,2011-04-01,gabapentin,4521500.0
15F,2011-04-01,gabapentin,13762333.333333334
04N,2011-04-01,gabapentin,2435833.3333333335
07G,2011-04-01,gabapentin,1616733.3333333333
01X,2011-04-01,gabapentin,5130433.333333333
99N,2011-04-01,gabapentin,9263600.0
08Q,2011-04-01,gabapentin,3642683.3333333335
00N,2011-04-01,gabapentin,4938683.333333333
01V,2011-04-01,gabapentin,3325666.6666666665
99M,2011-04-01,gabapentin,2339316.6666666665
99A,2011-04-01,gabapentin,12300400.0
08A,2011-04-01,gabapentin,4012883.3333333335
01T,2011-04-01,gabapentin,5408516.666666667
04C,2011-04-01,gabapentin,6005766.666666667
06Q,2011-04-01,gabapentin,4963833.333333333
00Q,2011-04-01,gabapentin,4339550.0
03X,2011-04-01,gabapentin,2379633.3333333335
08J,2011-04-01,gabapentin,1695483.3333333333
07H,2011-04-01,gabapentin,3546583.3333333335
04R,2011-04-01,gabapentin,9557650.0
02A,2011-04-01,gabapentin,4808033.333333333
08C,2011-04-01,gabapentin,1686466.6666666667
04M,2011-04-01,gabapentin,2197183.3333333335
05H,2011-04-01,gabapentin,4068366.6666666665
07P,2011-04-01,gabapentin,2419500.0
04Q,2011-04-01,gabapentin,2874200.0
01C,2011-04-01,gabapentin,4330616.666666667
02M,2011-04-01,gabapentin,4252333.333333333
09N,2011-04-01,gabapentin,2274366.6666666665
08G,2011-04-01,gabapentin,2027533.3333333333
02N,2011-04-01,gabapentin,3462066.6666666665
08X,2011-04-01,gabapentin,3125766.6666666665
03Q,2011-04-01,gabapentin,8221983.333333333
01H,2011-04-01,gabapentin,6942700.0
07Q,2011-04-01,gabapentin,4391316.666666667
08W,2011-04-01,gabapentin,1565266.6666666667
03Y,2011-04-01,gabapentin,5068916.666666667
11X,2011-04-01,gabapentin,10325483.333333334
06D,2011-04-01,gabapentin,2760316.6666666665
02W,2011-04-01,gabapentin,1089550.0
05F,2011-04-01,gabapentin,4144783.3333333335
05T,2011-04-01,gabapentin,5812516.666666667
05N,2011-04-01,gabapentin,4372750.0
00L,2011-04-01,gabapentin,12518666.666666666
08N,2011-04-01,gabapentin,1669616.6666666667
07N,2011-04-01,gabapentin,3396183.3333333335
05Y,2011-04-01,gabapentin,4322350.0
02X,2011-04-01,gabapentin,11517700.0
04G,2011-04-01,gabapentin,15281750.0
01D,2011-04-01,gabapentin,5184016.666666667
08M,2011-04-01,gabapentin,1999400.0
01F,2011-04-01,gabapentin,4114116.6666666665
07T,2011-04-01,gabapentin,2365966.6666666665
02E,2011-04-01,gabapentin,4110800.0
02Y,2011-04-01,gabapentin,8046683.333333333
99K,2011-04-01,gabapentin,2682300.0
02T,2011-04-01,gabapentin,4137866.6666666665
02H,2011-04-01,gabapentin,8630283.333333334
06H,2011-04-01,gabapentin,19362400.0
01W,2011-04-01,gabapentin,7451350.0
09G,2011-04-01,gabapentin,8216283.333333333
99J,2011-04-01,gabapentin,6601433.333333333
03K,2011-04-01,gabapentin,3568716.6666666665
03R,2011-04-01,gabapentin,7356066.666666667
08V,2011-04-01,gabapentin,2525433.3333333335
05V,2011-04-01,gabapentin,2221500.0
08R,2011-04-01,gabapentin,1646616.6666666667
01K,2011-04-01,gabapentin,7613183.333333333
09F,2011-04-01,gabapentin,3919016.6666666665
14Y,2011-04-01,gabapentin,6741400.0
05G,2011-04-01,gabapentin,3909016.6666666665
