month,pct,seven_day,all_QI,percent_7_day
2017-10-01,09N,21189,1394078,0.015199293009429888
2018-12-01,01Y,34111,2244689,0.015196314500583378
2018-02-01,00K,37338,2457689,0.015192320916112657
2019-06-01,07G,19488,1282772,0.015192099609283645
2017-09-01,99F,24185,1592124,0.015190399742733606
2019-04-01,00K,41272,2717195,0.015189193267321632
2019-01-01,05N,39984,2633942,0.015180288707951808
2018-12-01,07R,20440,1347595,0.015167761827552046
2019-03-01,00K,43281,2855356,0.015157829706698569
2017-02-01,04C,38507,2540886,0.015154949887558907
2017-08-01,99H,33509,2211144,0.01515459870546649
2018-12-01,11N,69748,4606357,0.01514168354732384
2018-04-01,11N,67039,4427877,0.01514021279272211
2018-02-01,04C,40495,2677636,0.015123414833084109
2018-05-01,07J,26495,1752528,0.015118160736946856
2017-05-01,07K,30170,1996501,0.015111437459835984
2017-08-01,99E,32935,2180603,0.015103620420590085
2019-06-01,04C,42455,2812236,0.015096528171888847
2018-03-01,05N,39011,2584808,0.015092416922262698
2018-12-01,10D,15022,995550,0.015089146702827582
2018-08-01,00K,42931,2847421,0.01507715227217893
2019-03-01,07J,26292,1744474,0.01507159178067429
2019-07-01,01Y,34979,2320864,0.015071542322169675
2019-03-01,05N,39886,2647658,0.015064634480737317
2019-03-01,02N,19376,1287204,0.015052781066559768
2017-08-01,15M,130753,8687940,0.015049942794264233
2018-01-01,00K,41755,2775090,0.015046358856829868
2018-04-01,04C,43337,2880258,0.015046221553763587
2019-04-01,01Y,33124,2201759,0.015044335006692377
2019-04-01,15M,132258,8796459,0.015035368208957718
2017-12-01,04C,42294,2813233,0.015033948485603575
2019-05-01,05X,21889,1456082,0.015032807218274795
2017-01-01,09Y,37156,2473557,0.015021283115772145
2017-05-01,15M,131166,8738946,0.015009361540854011
2018-04-01,09Y,39333,2621123,0.015006163388745969
2017-03-01,05L,65919,4396709,0.014992804845624307
2017-03-01,15M,135478,9049430,0.014970887669168114
2017-05-01,05L,63679,4254374,0.01496788951794083
2018-10-01,01K,44947,3004904,0.014957882181926611
2019-05-01,07G,21189,1416582,0.014957835127087595
2018-08-01,10D,14238,952013,0.014955678126244074
2017-12-01,99F,25095,1678267,0.01495292465382445
2018-10-01,15M,135261,9051675,0.014943201120234654
2019-05-01,07J,27146,1816886,0.014940948413934611
2018-07-01,10D,14070,942166,0.014933674108384297
2019-01-01,10D,14560,975005,0.014933256752529473
2018-12-01,99E,34524,2311979,0.014932661585593986
2018-10-01,99F,25123,1682933,0.014928104683906014
2019-03-01,01Y,33187,2224223,0.014920716133229447
2017-11-01,01K,44198,2962550,0.014918904322289919
2018-07-01,05X,20811,1395252,0.014915585141608827
2018-11-01,11N,68103,4566338,0.014914139075994813
2018-09-01,07K,29022,1946147,0.01491254257771895
2018-02-01,01K,39732,2665037,0.0149086110249126
2017-10-01,05L,63280,4244975,0.01490703714391722
2019-06-01,00K,40754,2734516,0.014903551487722141
2019-07-01,11N,70224,4713417,0.01489874543245378
2018-06-01,99E,32403,2175447,0.014894869881913924
2019-01-01,99H,33936,2279497,0.014887494916641698
2019-05-01,10D,15379,1033153,0.014885500985817202
2018-10-01,01Y,33264,2236616,0.014872468049946883
2019-02-01,99A,52346,3521191,0.014865992784827633
2018-06-01,05R,31577,2124131,0.014865843961601238
2017-01-01,15M,122591,8247975,0.014863163382527226
2019-05-01,99A,59605,4010306,0.014862955594909716
2018-09-01,07J,24430,1644041,0.014859726734308937
2019-05-01,99H,35028,2357315,0.014859278458754982
2017-10-01,99E,31927,2149712,0.014851756886503866
2018-11-01,99A,56532,3807658,0.014846921651051644
2019-03-01,04C,42994,2895903,0.01484649175058695
2017-01-01,05X,18753,1263159,0.01484611200965199
2017-05-01,10K,25984,1750256,0.014845828267407738
2017-09-01,05R,31122,2097017,0.014841081402773558
2017-12-01,07R,19201,1294106,0.014837269899065456
2018-08-01,07J,26488,1785240,0.014837220765835405
2018-02-01,03Q,34118,2299853,0.014834861184606146
2017-04-01,15M,119203,8039796,0.014826619978914888
2018-10-01,05N,39872,2690307,0.014820613409547684
2018-11-01,01Y,32914,2221579,0.014815588372054291
2017-11-01,99E,32893,2220536,0.014813090172823139
2019-01-01,01Y,34041,2298315,0.01481128565927647
2017-06-01,05N,37513,2532908,0.01481024972087419
2019-04-01,07R,19733,1333924,0.014793196613900042
2018-09-01,01Y,31108,2103431,0.014789170645483497
2017-04-01,07K,27769,1877884,0.014787388358386354
2017-10-01,15M,127883,8650111,0.014783972136311314
2017-01-01,04C,40418,2734508,0.014780721065727363
2017-03-01,07J,26565,1797444,0.01477931996768745
2018-03-01,00K,41293,2793974,0.01477930718038178
2018-02-01,05L,58373,3951418,0.014772671481478294
2017-01-01,10K,23058,1561839,0.01476336549413864
2019-04-01,05N,39074,2647112,0.01476099235695354
2018-09-01,07R,19040,1290040,0.01475923227186754
2017-05-01,99H,32606,2210447,0.01475086260833216
2018-06-01,03Q,36890,2501569,0.014746744942873853
2019-01-01,99A,57015,3866579,0.01474559293887439
2019-06-01,99H,31045,2105504,0.014744688207669042
2017-04-01,05L,56413,3826670,0.014742060329215741
2019-01-01,11N,68705,4662363,0.014736089832559154
2019-02-01,10D,13342,905561,0.014733408351287213
2017-10-01,00K,40292,2734854,0.014732779153841484
2018-12-01,00K,40810,2771620,0.014724240696776615
2018-02-01,03R,42315,2874735,0.014719617634321077
2019-02-01,11N,61971,4210353,0.014718718359244463
2018-08-01,04C,43008,2922256,0.014717396422490021
2019-02-01,99H,30205,2052723,0.014714601044563734
2017-07-01,04C,41958,2851873,0.014712436353231719
2017-07-01,15M,125895,8566870,0.014695565591633817
2018-01-01,01K,43281,2945523,0.01469382517128537
2019-06-01,01V,14336,976323,0.014683665139508134
2017-06-01,00K,40572,2763555,0.014681090117620239
2017-11-01,00K,39473,2688838,0.014680319156453457
2019-02-01,07J,23513,1602075,0.014676591295663436
2017-04-01,00K,36785,2506674,0.014674824089610376
2019-01-01,07J,26145,1781806,0.014673314603273308
2019-04-01,99A,55118,3756915,0.014671079862067681
2018-08-01,03Q,38836,2647153,0.014670855821329556
2019-06-01,01Y,31920,2177635,0.014658103860380642
2018-03-01,01Y,32172,2196596,0.014646298181367898
2018-08-01,99A,56539,3862520,0.014637853007880865
2018-01-01,15M,130886,8944125,0.014633740024876664
2018-08-01,15M,132419,9049354,0.014632978221428845
2018-11-01,99H,32921,2249965,0.014631783161071395
2019-02-01,05N,36288,2480542,0.014629060906850197
2018-07-01,07K,29904,2044274,0.014628176066417711
2018-08-01,07K,30660,2097162,0.014619757558071336
2017-05-01,04C,41433,2834098,0.01461946622876132
2018-07-01,03Q,36925,2526133,0.014617203448907877
2018-09-01,99F,22750,1556488,0.014616238608970966
2019-06-01,10D,14098,964583,0.01461564219978996
2018-02-01,05X,17521,1198837,0.014614997701939463
2017-06-01,15M,127778,8743003,0.014614886898700595
2017-01-01,05D,15260,1044151,0.014614744419150104
2018-03-01,03Q,37849,2590259,0.014612052308282684
2017-10-01,01K,42707,2923397,0.014608689822148685
2018-11-01,15M,131390,8996441,0.014604664222218542
2018-05-01,15M,130732,8951868,0.014603879324404694
2018-12-01,99H,33082,2265671,0.014601413885776002
2018-08-01,07R,19313,1322743,0.014600719867729407
2018-10-01,99A,56791,3891005,0.014595457985790303
2019-05-01,15M,137130,9396688,0.014593439731105258
2018-01-01,99E,32424,2222684,0.014587768661672105
2017-02-01,05L,55797,3825636,0.014585025862366414
2017-09-01,05X,19005,1303138,0.014584027171335653
2018-06-01,07J,24983,1713412,0.014580848038883818
2017-09-01,05L,60956,4180924,0.014579552271220429
2019-06-01,99A,53501,3672514,0.014567949911150782
2017-03-01,09Y,38766,2661416,0.014565930316793766
2019-03-01,10D,14637,1005303,0.014559789436617617
2018-09-01,01K,40558,2786410,0.014555646871781253
2017-12-01,99H,32956,2265597,0.014546276323635669
2018-01-01,03Q,37499,2578152,0.01454491434174556
2018-07-01,15M,129206,8884632,0.014542639470042203
2017-02-01,07R,17612,1211240,0.014540470922360556
2018-07-01,99H,32298,2221264,0.014540369807460977
2019-05-01,01Y,34524,2376390,0.014527918397232777
2017-03-01,10V,26824,1846481,0.014527092344844058
2018-11-01,03Q,37198,2560909,0.014525311129759003
2019-06-01,15M,124978,8605588,0.014522889080908824
2018-06-01,10C,9961,686112,0.01451803787136794
2019-01-01,03Q,38024,2620028,0.01451282200037557
2017-12-01,01K,43099,2970311,0.014509928421636656
2017-06-01,09N,20370,1404226,0.014506211963031592
2019-02-01,03Q,34027,2348258,0.014490315800052635
2019-05-01,05D,17626,1216694,0.014486797830843253
2019-07-01,05N,39935,2757679,0.014481380900387609
2018-03-01,07J,25599,1767979,0.01447924438016515
2019-02-01,15M,118755,8206383,0.014471052594060015
2019-04-01,11N,65492,4527108,0.014466630793875472
2018-08-01,08H,17983,1243433,0.014462379557241925
2019-03-01,11N,66969,4633558,0.014453040190713055
2018-05-01,04C,41076,2842072,0.014452835818374763
2018-03-01,01K,43631,3019374,0.014450346330067093
2017-11-01,15M,127652,8836548,0.014445912589395768
2019-01-01,15M,130823,9058002,0.014442809794036256
2018-08-01,99F,24360,1687795,0.014433032447661002
2018-06-01,04C,42504,2945331,0.014430975669627625
2019-04-01,04C,41279,2862068,0.014422787998048962
2018-08-01,01Y,33005,2288471,0.014422293312871344
2018-03-01,03R,47614,3301503,0.014421916321142219
2017-06-01,07K,28875,2003043,0.014415566715242759
2019-03-01,15M,127925,8880241,0.014405577506286148
2017-12-01,00K,39396,2735938,0.014399449110323407
2017-10-01,03Q,34867,2421442,0.014399271178083142
2019-05-01,03Q,38185,2653518,0.014390330120240375
2018-02-01,07K,26880,1868608,0.014385039558858786
2017-06-01,09Y,37030,2575175,0.014379605269544788
2017-07-01,01Y,30730,2137630,0.014375733873495413
2018-09-01,10C,9373,652361,0.014367811687087364
2019-03-01,07R,20286,1411921,0.014367659380376098
2019-06-01,11N,63966,4454044,0.014361330961256781
2017-06-01,10V,26873,1872096,0.014354498914585578
2018-12-01,05N,38437,2678855,0.014348294327240557
2018-09-01,05X,18081,1260187,0.014347870593808697
2018-06-01,07R,19656,1370355,0.014343728449927208
2017-07-01,01D,27020,1883926,0.014342389244588163
2019-07-01,99A,55195,3849373,0.014338698795881823
2018-03-01,15M,128499,8962104,0.014338039371111963
2019-05-01,04C,44765,3123309,0.01433255563250386
2017-05-01,05N,36253,2529873,0.014329968342284375
2018-06-01,10D,14007,977906,0.014323462582293186
2018-09-01,03Q,34937,2440778,0.014313878607558738
2018-04-01,07J,24003,1677076,0.01431241040954614
2019-07-01,01V,15974,1116329,0.014309401619056748
2018-10-01,04C,43428,3036514,0.01430192648543692
2018-05-01,01Y,32004,2238707,0.014295751967541978
2019-04-01,10D,13300,931193,0.014282753414168707
2018-04-01,07K,28735,2012246,0.014280063173190555
2017-11-01,03Q,36470,2555835,0.01426930924727144
2018-06-01,07K,28224,1978796,0.01426321864406437
2019-01-01,10C,10521,738104,0.014254088854687144
2018-01-01,01Y,31465,2207970,0.014250646521465418
2018-12-01,15M,127918,8978187,0.01424764264767486
2019-06-01,03Q,35679,2506119,0.014236754120614384
2017-09-01,00K,37632,2643419,0.01423610861539544
2019-05-01,05N,40005,2813031,0.01422131501572503
2019-07-01,07R,20692,1455722,0.014214252446552295
2018-09-01,99M,22764,1601514,0.014214049955229863
2018-09-01,04C,39529,2781470,0.014211550007729726
2018-12-01,04C,41104,2894232,0.014202040472221992
2018-06-01,03R,44849,3159454,0.014195174229471294
2019-01-01,05X,20076,1414331,0.014194696998086022
2018-01-01,07K,28385,1999816,0.014193805830136373
2017-07-01,00K,38024,2679637,0.014189981702745559
2019-02-01,05X,17983,1267543,0.014187289898646437
2018-04-01,05L,57890,4080775,0.014186030839730199
2018-11-01,01K,43750,3084081,0.014185749336674361
2017-09-01,15M,120855,8520665,0.014183752089772336
2017-05-01,03Q,35644,2513105,0.014183251396181217
2018-10-01,07K,30002,2115934,0.014179081200075239
2018-12-01,01K,43519,3070180,0.01417473894038786
2018-04-01,99A,52409,3697855,0.014172810994481937
2018-02-01,15M,113848,8033352,0.014171917276872718
2017-07-01,15A,47782,3371601,0.014171902309911522
2017-11-01,04C,42357,2989338,0.014169357897969383
2017-09-01,04C,39172,2765000,0.014167088607594937
2019-03-01,99A,54285,3834320,0.014157660289177742
2017-08-01,00K,38444,2715716,0.014156119417494319
2018-02-01,09C,11515,813627,0.014152676840861968
2019-01-01,07R,19635,1387827,0.014148017007883547
2017-08-01,05L,60746,4295351,0.014142266836866185
2018-12-01,99A,53949,3815391,0.014139835209549952
2017-07-01,09N,19348,1368408,0.014139057941783445
2017-06-01,01Y,31031,2194863,0.014138012258623886
2017-11-01,01Y,30408,2150814,0.014137903138067728
2018-11-01,10D,13944,986651,0.014132656836105168
2018-07-01,01Y,30359,2148315,0.014131540300188752
2017-08-01,04C,40103,2838178,0.014129839636555565
2018-05-01,03R,46676,3304046,0.014126921961740242
2018-11-01,04C,41363,2928317,0.014125178387449174
2019-05-01,10C,10514,744372,0.014124658101056998
2018-09-01,15M,118685,8404195,0.014122114015679074
2018-08-01,01K,43337,3068998,0.014120895484454535
2018-05-01,01K,42308,2998506,0.014109693293927042
2017-04-01,15A,44254,3137624,0.014104303128736903
2018-07-01,04C,40957,2905385,0.014096926913300646
2018-10-01,07R,20132,1428533,0.014092779095757676
2018-04-01,15M,121317,8610239,0.014089852790381312
2017-06-01,05L,61075,4334883,0.014089192257322747
2018-07-01,00K,39368,2794791,0.014086205372781007
2018-06-01,15M,124082,8809659,0.014084767639700924
2019-07-01,03Q,36995,2627442,0.01408023469214544
2019-02-01,05D,14637,1039878,0.014075689648208732
2018-04-01,03Q,35539,2526217,0.014068070953524579
2018-06-01,01D,25648,1823269,0.014067041122291884
2017-06-01,07R,18641,1325475,0.01406363756389219
2017-03-01,07R,19572,1391761,0.014062759338708299
2017-09-01,01Y,29631,2108471,0.014053311617755236
2017-09-01,07R,17724,1261303,0.01405213497470473
2017-03-01,01Y,31682,2254653,0.014051829705058827
2019-04-01,10C,9926,706718,0.014045206150119284
2018-09-01,99A,49259,3507647,0.014043317357761485
2018-05-01,00K,39662,2824638,0.014041445310868154
2017-09-01,03Q,35161,2504944,0.014036641138484534
2018-01-01,99A,54124,3856904,0.014033017155729051
2017-05-01,10V,26110,1861078,0.01402950333086523
2017-06-01,04C,39410,2810368,0.014023074558207324
2018-02-01,10K,22435,1600212,0.01402001734770143
2019-04-01,99H,30688,2190752,0.014007975343626298
2018-10-01,03Q,36561,2613235,0.013990705007395049
2018-05-01,07K,29806,2131053,0.013986512770916537
2018-01-01,04C,41881,2995946,0.013979223924596771
2018-10-01,10C,9807,701789,0.013974285718356943
2018-05-01,03Q,37205,2662818,0.013972040146942075
2017-02-01,04G,69069,4943625,0.013971326708639915
2019-04-01,03Q,35042,2508940,0.013966854528207132
2017-03-01,04C,40978,2933989,0.013966650863380878
2018-10-01,05X,19586,1402534,0.013964723849831804
2017-10-01,04C,40159,2876751,0.013959845673122213
2018-04-01,01K,39669,2841977,0.013958241041359589
2018-11-01,07R,19103,1368658,0.01395746782614795
2017-01-01,00K,36456,2612315,0.013955437992738242
2017-01-01,15A,44436,3187250,0.0139417993568123
2017-06-01,01D,26642,1911193,0.013939984083240153
2018-10-01,10D,15134,1086094,0.013934337175235293
2017-12-01,15M,124012,8905391,0.01392549748798228
2019-07-01,04C,42938,3084559,0.013920304328754938
2017-06-01,10K,23898,1717411,0.013915131555579881
2018-04-01,10D,12999,934179,0.01391489211382401
2019-07-01,07G,19768,1421004,0.013911290890103054
2018-03-01,99A,53970,3883517,0.013897196793525045
2019-04-01,07K,28616,2059746,0.01389297515324705
2017-12-01,03R,44359,3194966,0.013884028812826178
2019-01-01,01K,41762,3008675,0.013880528804207832
2018-02-01,01Y,27720,1998310,0.01387172160475602
2018-07-01,99A,53053,3826908,0.01386315009401846
2018-02-01,06Y,22029,1589117,0.01386241541686358
2017-09-01,07K,27034,1950580,0.013859467440453608
2017-10-01,01Y,30163,2176554,0.013858144571648578
2019-01-01,05D,15834,1142813,0.01385528516038932
2018-05-01,99E,31108,2247761,0.013839549667424607
2018-08-01,05X,18879,1364705,0.013833758944240696
2019-02-01,07K,26334,1904524,0.01382707700191754
2018-04-01,03R,43309,3133798,0.01381997180418138
2018-11-01,05X,18942,1370837,0.01381783538086585
2018-07-01,01K,41293,2989665,0.013811915381823716
2017-02-01,01Y,26614,1927948,0.013804314224242562
2017-03-01,09C,12621,914368,0.01380297648211661
2017-11-01,07K,27678,2006232,0.013796011627767875
2019-03-01,03Q,35532,2577325,0.013786387048587197
2018-06-01,01Y,30093,2183691,0.013780795909311345
2017-01-01,07R,17983,1305465,0.013775168235073326
2017-02-01,10V,22484,1632274,0.013774648128929335
2017-12-01,99A,52752,3829758,0.013774238476687038
2018-06-01,99A,52122,3784732,0.013771648824804503
2018-04-01,01Y,29575,2147809,0.013769846387644339
2019-02-01,10C,8911,647456,0.013763097415113923
2019-03-01,01K,41489,3015647,0.013757909994107401
2017-07-01,07R,18333,1332797,0.013755283062611935
2017-05-01,07R,18746,1363259,0.013750871991309062
2019-06-01,07R,18494,1345993,0.013740041738701464
2017-11-01,07R,18522,1349149,0.013728654136792896
2017-02-01,15A,41566,3027750,0.013728346131615887
2017-12-01,10K,25039,1823998,0.013727536981948445
2017-11-01,99A,51317,3738873,0.013725258921605522
2017-07-01,09C,12362,901199,0.013717281088860507
2017-11-01,05L,59108,4311017,0.013710917864624519
2018-03-01,04C,39221,2860874,0.013709446833380289
2017-04-01,07R,16296,1189043,0.013705139343152435
2019-07-01,07K,28658,2092348,0.01369657437481719
2017-10-01,07K,27482,2007921,0.01368679345452336
2019-02-01,01K,38052,2780229,0.013686642359316445
2017-05-01,01Y,30037,2194782,0.013685641671929148
2019-07-01,00K,38689,2827549,0.013682875168564718
2017-03-01,15A,46746,3416654,0.013681806820356992
2018-07-01,06Y,24325,1777995,0.01368114083560415
2019-04-01,05X,18774,1372389,0.013679794868656045
2019-01-01,07K,28455,2083035,0.013660356163002542
2018-02-01,10D,11319,828638,0.013659764577535666
2018-05-01,09C,13272,972421,0.013648409485192114
2017-02-01,05D,13076,958207,0.013646320680187058
2017-12-01,03Q,34902,2558274,0.013642791976152672
2019-03-01,05X,19047,1396988,0.013634333294201524
2017-05-01,15A,46130,3386551,0.013621528215579803
2018-03-01,07K,27923,2051237,0.013612761470273791
2018-01-01,05L,58898,4327257,0.013610931821243804
2018-07-01,03R,43596,3206302,0.013596972462356945
2017-04-01,05D,13517,994198,0.013595883314993593
2019-01-01,00K,38920,2862746,0.01359533818229071
2018-08-01,03R,45885,3379347,0.01357806700525279
2017-08-01,99A,52101,3839171,0.013570898509079174
2018-12-01,03Q,35336,2606944,0.013554568107331803
2019-05-01,01K,43232,3189845,0.013553009628994512
2017-08-01,01Y,29386,2168749,0.013549746881727668
2019-03-01,07K,28091,2073685,0.013546416162531917
2018-04-01,10V,24430,1803796,0.013543660147821594
2017-11-01,10V,24808,1831905,0.01354218695838485
2019-04-01,05D,15001,1108413,0.013533764039216429
2017-04-01,03Q,32025,2368125,0.013523357086302455
2017-12-01,01Y,29505,2181951,0.013522301829876106
