pct,month,drug,gaba_ddd
05T,2018-11-01,pregabalin,54323.4
01F,2018-11-01,pregabalin,60481.03333333333
09G,2018-11-01,pregabalin,101988.18333333333
06H,2018-11-01,pregabalin,158915.78333333333
06V,2018-11-01,pregabalin,50787.35
00P,2018-11-01,pregabalin,95191.41666666667
01Y,2018-11-01,pregabalin,63996.45
15C,2018-11-01,pregabalin,197388.73333333334
04L,2018-11-01,pregabalin,34065.78333333333
08C,2018-11-01,pregabalin,37277.45
07K,2018-11-01,pregabalin,65264.65
10J,2018-11-01,pregabalin,43576.03333333333
99E,2018-11-01,pregabalin,70527.9
07M,2018-11-01,pregabalin,43095.03333333333
08D,2018-11-01,pregabalin,21608.533333333333
03J,2018-11-01,pregabalin,47648.61666666667
10E,2018-11-01,pregabalin,56125.9
11N,2018-11-01,pregabalin,168011.08333333334
99G,2018-11-01,pregabalin,52226.03333333333
06M,2018-11-01,pregabalin,63878.5
09E,2018-11-01,pregabalin,62042.7
06N,2018-11-01,pregabalin,70842.46666666666
02D,2018-11-01,pregabalin,30545.816666666666
05F,2018-11-01,pregabalin,31220.366666666665
08G,2018-11-01,pregabalin,51090.683333333334
09H,2018-11-01,pregabalin,26062.266666666666
05G,2018-11-01,pregabalin,48218.23333333333
02F,2018-11-01,pregabalin,59698.333333333336
02A,2018-11-01,pregabalin,69073.38333333333
99J,2018-11-01,pregabalin,97989.88333333333
02M,2018-11-01,pregabalin,48978.36666666667
02G,2018-11-01,pregabalin,37384.28333333333
08F,2018-11-01,pregabalin,56169.03333333333
99C,2018-11-01,pregabalin,65426.666666666664
03V,2018-11-01,pregabalin,15664.616666666667
07L,2018-11-01,pregabalin,40080.85
01T,2018-11-01,pregabalin,61781.11666666667
99H,2018-11-01,pregabalin,44176.03333333333
10C,2018-11-01,pregabalin,15911.716666666667
04V,2018-11-01,pregabalin,89418.91666666667
11A,2018-11-01,pregabalin,112097.76666666666
15A,2018-11-01,pregabalin,92934.66666666667
06Q,2018-11-01,pregabalin,104086.86666666667
06A,2018-11-01,pregabalin,64103.45
05H,2018-11-01,pregabalin,39298.53333333333
08P,2018-11-01,pregabalin,22340.666666666668
08R,2018-11-01,pregabalin,21349.566666666666
15M,2018-11-01,pregabalin,202081.75
04H,2018-11-01,pregabalin,34451.86666666667
03A,2018-11-01,pregabalin,58100.01666666667
00M,2018-11-01,pregabalin,140268.36666666667
01X,2018-11-01,pregabalin,90521.13333333333
02Q,2018-11-01,pregabalin,43607.0
01J,2018-11-01,pregabalin,78168.11666666667
07W,2018-11-01,pregabalin,65423.316666666666
06L,2018-11-01,pregabalin,96879.55
14L,2018-11-01,pregabalin,196566.25
02N,2018-11-01,pregabalin,26859.7
10A,2018-11-01,pregabalin,60031.0
07V,2018-11-01,gabapentin,42245.0
07J,2018-11-01,gabapentin,40355.444444444445
08P,2018-11-01,gabapentin,10933.388888888889
12F,2018-11-01,pregabalin,94400.95
04D,2018-11-01,pregabalin,95386.36666666667
04Q,2018-11-01,pregabalin,45696.96666666667
05W,2018-11-01,pregabalin,72633.53333333334
15D,2018-11-01,pregabalin,47834.23333333333
07R,2018-11-01,pregabalin,20718.45
01D,2018-11-01,pregabalin,79595.51666666666
05C,2018-11-01,pregabalin,61208.2
00Y,2018-11-01,pregabalin,84263.73333333334
03K,2018-11-01,pregabalin,51864.9
11E,2018-11-01,pregabalin,25032.716666666667
08J,2018-11-01,pregabalin,28243.25
11J,2018-11-01,pregabalin,121462.58333333333
05R,2018-11-01,pregabalin,38033.683333333334
07T,2018-11-01,pregabalin,42446.7
02X,2018-11-01,pregabalin,95145.78333333334
07Y,2018-11-01,pregabalin,43669.566666666666
05V,2018-11-01,pregabalin,34613.666666666664
05J,2018-11-01,pregabalin,30504.616666666665
05Y,2018-11-01,pregabalin,105572.65
08V,2018-11-01,pregabalin,48714.4
00T,2018-11-01,pregabalin,97523.11666666667
06D,2018-11-01,pregabalin,18005.25
05L,2018-11-01,pregabalin,107707.3
00K,2018-11-01,pregabalin,94887.36666666667
00J,2018-11-01,pregabalin,75201.98333333334
03H,2018-11-01,pregabalin,32770.45
01V,2018-11-01,pregabalin,39322.083333333336
08Y,2018-11-01,pregabalin,35947.5
05N,2018-11-01,pregabalin,70626.56666666667
00Q,2018-11-01,pregabalin,41952.26666666667
01R,2018-11-01,pregabalin,39952.28333333333
08M,2018-11-01,pregabalin,57129.73333333333
99M,2018-11-01,pregabalin,44604.85
00D,2018-11-01,pregabalin,108236.51666666666
04E,2018-11-01,pregabalin,50829.36666666667
15E,2018-11-01,pregabalin,262218.36666666664
07N,2018-11-01,pregabalin,45438.3
05X,2018-11-01,pregabalin,46487.63333333333
03L,2018-11-01,pregabalin,65486.9
13T,2018-11-01,pregabalin,176843.08333333334
08H,2018-11-01,pregabalin,31151.616666666665
01W,2018-11-01,pregabalin,75607.43333333333
15N,2018-11-01,pregabalin,351987.01666666666
09P,2018-11-01,pregabalin,40930.51666666667
10Q,2018-11-01,pregabalin,95660.81666666667
07T,2010-12-01,gabapentin,6756.777777777777
15E,2010-12-01,gabapentin,79835.44444444444
09E,2010-12-01,gabapentin,11862.888888888889
02Q,2010-12-01,gabapentin,13470.722222222223
06F,2010-12-01,gabapentin,24304.61111111111
08W,2010-12-01,gabapentin,6307.333333333333
12D,2010-12-01,gabapentin,18205.88888888889
07H,2010-12-01,gabapentin,12579.888888888889
01W,2010-12-01,gabapentin,26111.333333333332
07M,2010-12-01,gabapentin,12326.333333333334
00L,2010-12-01,gabapentin,46027.38888888889
03D,2010-12-01,gabapentin,13666.111111111111
07W,2010-12-01,gabapentin,9441.166666666666
11J,2010-12-01,gabapentin,44083.944444444445
07N,2010-12-01,gabapentin,12265.155555555555
12F,2010-12-01,gabapentin,19182.777777777777
02D,2010-12-01,gabapentin,8978.611111111111
01T,2010-12-01,gabapentin,20576.722222222223
06Q,2010-12-01,gabapentin,17061.555555555555
03Q,2010-12-01,gabapentin,28862.444444444445
04G,2010-12-01,gabapentin,51315.72222222222
09H,2010-12-01,gabapentin,3970.222222222222
09J,2010-12-01,gabapentin,12967.388888888889
99D,2010-12-01,gabapentin,12355.277777777777
08F,2010-12-01,gabapentin,9253.666666666666
04E,2010-12-01,gabapentin,16271.5
99C,2010-12-01,gabapentin,34184.61111111111
00X,2010-12-01,gabapentin,10040.666666666666
99H,2010-12-01,gabapentin,8626.111111111111
11D,2010-12-01,gabapentin,137.77777777777777
06W,2010-12-01,gabapentin,17375.333333333332
09C,2010-12-01,gabapentin,8722.611111111111
08R,2010-12-01,gabapentin,6232.611111111111
00R,2010-12-01,gabapentin,16479.166666666668
03R,2010-12-01,gabapentin,26858.722222222223
15A,2010-12-01,gabapentin,18523.555555555555
08A,2010-12-01,gabapentin,14205.277777777777
00Q,2010-12-01,gabapentin,15963.333333333334
08E,2010-12-01,gabapentin,7507.555555555556
05J,2010-12-01,gabapentin,10488.0
07G,2010-12-01,gabapentin,5015.5
04L,2010-12-01,gabapentin,10888.833333333334
09F,2010-12-01,gabapentin,12289.277777777777
00C,2010-12-01,gabapentin,11291.5
04K,2010-12-01,gabapentin,22264.38888888889
08P,2010-12-01,gabapentin,6091.166666666667
06D,2010-12-01,gabapentin,9195.277777777777
02X,2010-12-01,gabapentin,42571.61111111111
05W,2010-12-01,gabapentin,21632.277777777777
02A,2010-12-01,gabapentin,17295.944444444445
10X,2010-12-01,gabapentin,19397.722222222223
10D,2010-12-01,gabapentin,5129.333333333333
05G,2010-12-01,gabapentin,13954.888888888889
02F,2010-12-01,gabapentin,15274.388888888889
01A,2010-12-01,gabapentin,31826.555555555555
06Y,2010-12-01,gabapentin,21165.555555555555
00D,2010-12-01,gabapentin,40204.055555555555
04V,2010-12-01,gabapentin,25113.722222222223
15D,2010-12-01,gabapentin,16133.833333333334
99K,2010-12-01,gabapentin,9119.222222222223
02H,2010-12-01,gabapentin,30201.666666666668
07L,2010-12-01,gabapentin,5098.277777777777
05Y,2010-12-01,gabapentin,15155.444444444445
04C,2010-12-01,gabapentin,20769.88888888889
03M,2010-12-01,gabapentin,9362.333333333334
99M,2010-12-01,gabapentin,8486.555555555555
09L,2010-12-01,gabapentin,5804.833333333333
07Y,2010-12-01,gabapentin,6895.722222222223
00Y,2010-12-01,gabapentin,22188.722222222223
03W,2010-12-01,gabapentin,23114.055555555555
00V,2010-12-01,gabapentin,17311.722222222223
10E,2010-12-01,gabapentin,11865.277777777777
02Y,2010-12-01,gabapentin,27718.555555555555
06M,2010-12-01,gabapentin,25147.777777777777
02N,2010-12-01,gabapentin,12710.666666666666
05T,2010-12-01,gabapentin,20136.11111111111
06P,2010-12-01,gabapentin,12433.166666666666
02M,2010-12-01,gabapentin,14615.611111111111
10R,2010-12-01,gabapentin,11096.166666666666
03L,2010-12-01,gabapentin,24635.333333333332
04F,2010-12-01,gabapentin,10932.611111111111
15N,2010-12-01,gabapentin,104918.44444444444
08Y,2010-12-01,gabapentin,6866.277777777777
11E,2010-12-01,gabapentin,12101.833333333334
03K,2010-12-01,gabapentin,13073.166666666666
05C,2010-12-01,gabapentin,17516.11111111111
07K,2010-12-01,gabapentin,19362.722222222223
03J,2010-12-01,gabapentin,9942.833333333334
03E,2010-12-01,gabapentin,10925.722222222223
05N,2010-12-01,gabapentin,15191.166666666666
01V,2010-12-01,gabapentin,12024.555555555555
04N,2010-12-01,gabapentin,8287.222222222223
01G,2010-12-01,gabapentin,29740.666666666668
10Q,2010-12-01,gabapentin,42457.72222222222
99E,2010-12-01,gabapentin,10371.333333333334
08N,2010-12-01,gabapentin,6250.888888888889
15M,2010-12-01,gabapentin,99927.27777777778
04D,2010-12-01,gabapentin,15904.888888888889
13T,2010-12-01,gabapentin,73277.88888888889
10K,2010-12-01,gabapentin,10289.111111111111
09P,2010-12-01,gabapentin,9793.111111111111
05D,2010-12-01,gabapentin,8886.055555555555
08Q,2010-12-01,gabapentin,13820.833333333334
01X,2010-12-01,gabapentin,18282.555555555555
06H,2010-12-01,gabapentin,68697.77777777778
08H,2010-12-01,gabapentin,13854.166666666666
11A,2010-12-01,gabapentin,33707.166666666664
99G,2010-12-01,gabapentin,6469.555555555556
05L,2010-12-01,gabapentin,53455.27777777778
07Q,2010-12-01,gabapentin,16161.111111111111
02P,2010-12-01,gabapentin,22783.333333333332
11M,2010-12-01,gabapentin,36410.166666666664
03F,2010-12-01,gabapentin,25955.555555555555
14Y,2010-12-01,gabapentin,23669.11111111111
02W,2010-12-01,gabapentin,4445.111111111111
08G,2010-12-01,gabapentin,7130.333333333333
99A,2010-12-01,gabapentin,45766.27777777778
04H,2010-12-01,gabapentin,12348.055555555555
00N,2010-12-01,gabapentin,21931.61111111111
08M,2010-12-01,gabapentin,6961.833333333333
07P,2010-12-01,gabapentin,8720.222222222223
02E,2010-12-01,gabapentin,14981.0
10L,2010-12-01,gabapentin,10462.0
07X,2010-12-01,gabapentin,12893.0
08K,2010-12-01,gabapentin,14541.777777777777
03A,2010-12-01,gabapentin,15198.111111111111
09X,2010-12-01,gabapentin,9857.777777777777
03N,2010-12-01,gabapentin,51274.72222222222
11X,2010-12-01,gabapentin,36621.77777777778
14L,2010-12-01,gabapentin,37264.666666666664
09N,2010-12-01,gabapentin,9177.666666666666
03T,2010-12-01,gabapentin,26836.277777777777
07V,2010-12-01,gabapentin,14039.611111111111
06T,2010-12-01,gabapentin,23447.11111111111
05A,2010-12-01,gabapentin,25821.055555555555
04Y,2010-12-01,gabapentin,6335.333333333333
08X,2010-12-01,gabapentin,10745.444444444445
02G,2010-12-01,gabapentin,9761.777777777777
00T,2010-12-01,gabapentin,24444.0
04Q,2010-12-01,gabapentin,9843.555555555555
10A,2010-12-01,gabapentin,13252.5
15C,2010-12-01,gabapentin,62863.27777777778
09D,2010-12-01,gabapentin,18058.5
01D,2010-12-01,gabapentin,18041.944444444445
99J,2010-12-01,gabapentin,23824.555555555555
02T,2010-12-01,gabapentin,14917.555555555555
07X,2010-12-01,pregabalin,11448.583333333334
01A,2010-12-01,pregabalin,26877.166666666668
01T,2010-12-01,pregabalin,14644.416666666666
08D,2010-12-01,pregabalin,6087.416666666667
05N,2010-12-01,pregabalin,31338.166666666668
02E,2010-12-01,pregabalin,24884.666666666668
05L,2010-12-01,pregabalin,25219.333333333332
06P,2010-12-01,pregabalin,9953.333333333334
08L,2010-12-01,pregabalin,21496.916666666668
99N,2010-12-01,pregabalin,26560.583333333332
08R,2010-12-01,pregabalin,7254.333333333333
09J,2010-12-01,pregabalin,22766.083333333332
10V,2010-12-01,pregabalin,11878.0
04L,2010-12-01,pregabalin,8330.333333333334
04H,2010-12-01,pregabalin,8133.75
05G,2010-12-01,pregabalin,15647.5
04V,2010-12-01,pregabalin,23434.666666666668
06Y,2010-12-01,pregabalin,23997.083333333332
04E,2010-12-01,pregabalin,10252.5
08T,2010-12-01,pregabalin,9000.333333333334
15M,2010-12-01,pregabalin,54574.916666666664
00M,2010-12-01,pregabalin,32941.5
15A,2010-12-01,pregabalin,30162.0
14L,2010-12-01,pregabalin,72676.58333333333
00Q,2010-12-01,pregabalin,10539.5
06L,2010-12-01,pregabalin,26402.416666666668
06V,2010-12-01,pregabalin,18204.083333333332
03E,2010-12-01,pregabalin,11367.833333333334
05J,2010-12-01,pregabalin,9186.416666666666
12D,2010-12-01,pregabalin,12389.416666666666
07P,2010-12-01,pregabalin,11967.083333333334
10C,2010-12-01,pregabalin,5042.833333333333
08Y,2010-12-01,pregabalin,12201.166666666666
09Y,2010-12-01,pregabalin,29731.416666666668
04C,2010-12-01,pregabalin,16099.833333333334
03V,2010-12-01,pregabalin,2615.6666666666665
11J,2010-12-01,pregabalin,23014.083333333332
09L,2010-12-01,pregabalin,6308.166666666667
00L,2010-12-01,pregabalin,23558.75
99E,2010-12-01,pregabalin,20397.166666666668
08Q,2010-12-01,pregabalin,17118.166666666668
00P,2010-12-01,pregabalin,25341.25
15E,2010-12-01,pregabalin,82003.75
06H,2010-12-01,pregabalin,35648.0
11E,2010-12-01,pregabalin,8037.75
03L,2010-12-01,pregabalin,20133.5
08V,2010-12-01,pregabalin,12270.0
08M,2010-12-01,pregabalin,14058.916666666666
06W,2010-12-01,pregabalin,24213.083333333332
01V,2010-12-01,pregabalin,12140.333333333334
03F,2010-12-01,pregabalin,21689.916666666668
03W,2010-12-01,pregabalin,19209.25
07R,2010-12-01,pregabalin,7855.0
01F,2010-12-01,gabapentin,15230.055555555555
15F,2010-12-01,gabapentin,51151.333333333336
11N,2010-12-01,gabapentin,58848.27777777778
06A,2010-12-01,gabapentin,9135.222222222223
01J,2010-12-01,gabapentin,18745.777777777777
10V,2010-12-01,gabapentin,13977.666666666666
00P,2010-12-01,gabapentin,28370.055555555555
07J,2010-12-01,gabapentin,14497.277777777777
05H,2010-12-01,gabapentin,13942.833333333334
08T,2010-12-01,gabapentin,4915.277777777777
10J,2010-12-01,gabapentin,9777.277777777777
06N,2010-12-01,gabapentin,30673.88888888889
08L,2010-12-01,gabapentin,14208.944444444445
05F,2010-12-01,gabapentin,13204.555555555555
09Y,2010-12-01,gabapentin,11709.888888888889
08D,2010-12-01,gabapentin,9315.722222222223
05V,2010-12-01,gabapentin,7822.833333333333
05Q,2010-12-01,gabapentin,14811.055555555555
08V,2010-12-01,gabapentin,8806.944444444445
99N,2010-12-01,gabapentin,34311.22222222222
05R,2010-12-01,gabapentin,16457.88888888889
06V,2010-12-01,gabapentin,15336.5
00M,2010-12-01,gabapentin,36725.444444444445
08J,2010-12-01,gabapentin,5842.333333333333
01E,2010-12-01,gabapentin,11885.833333333334
00J,2010-12-01,gabapentin,36962.61111111111
01C,2010-12-01,gabapentin,15968.166666666666
01H,2010-12-01,gabapentin,23677.5
03H,2010-12-01,gabapentin,13465.611111111111
05X,2010-12-01,gabapentin,9646.055555555555
09A,2010-12-01,gabapentin,6702.0
07R,2010-12-01,gabapentin,9779.388888888889
99F,2010-12-01,gabapentin,6061.444444444444
03V,2010-12-01,gabapentin,4463.222222222223
04M,2010-12-01,gabapentin,9039.722222222223
01Y,2010-12-01,gabapentin,23549.777777777777
09W,2010-12-01,gabapentin,11824.166666666666
08C,2010-12-01,gabapentin,5966.111111111111
01R,2010-12-01,gabapentin,15093.0
00K,2010-12-01,gabapentin,34882.555555555555
02R,2010-12-01,gabapentin,20298.11111111111
10C,2010-12-01,gabapentin,3529.222222222222
09G,2010-12-01,gabapentin,28937.222222222223
15D,2010-12-01,pregabalin,18059.166666666668
14Y,2010-12-01,pregabalin,9325.583333333334
07Y,2010-12-01,pregabalin,10253.833333333334
08E,2010-12-01,pregabalin,9136.083333333334
08W,2010-12-01,pregabalin,15295.75
02X,2010-12-01,pregabalin,43365.083333333336
09H,2010-12-01,pregabalin,9620.833333333334
99G,2010-12-01,pregabalin,15867.75
01G,2010-12-01,pregabalin,17363.666666666668
04D,2010-12-01,pregabalin,21633.333333333332
99A,2010-12-01,pregabalin,52292.0
10J,2010-12-01,pregabalin,14453.5
10D,2010-12-01,pregabalin,16689.5
10K,2010-12-01,pregabalin,10232.166666666666
04N,2010-12-01,pregabalin,7349.333333333333
00D,2010-12-01,pregabalin,32845.416666666664
08N,2010-12-01,pregabalin,13295.75
03A,2010-12-01,pregabalin,22353.666666666668
08J,2010-12-01,pregabalin,7414.583333333333
07W,2010-12-01,pregabalin,17089.416666666668
01X,2010-12-01,pregabalin,40660.583333333336
06Q,2010-12-01,pregabalin,48146.666666666664
06M,2010-12-01,pregabalin,18257.916666666668
03D,2010-12-01,pregabalin,13498.583333333334
02M,2010-12-01,pregabalin,17390.916666666668
03K,2010-12-01,pregabalin,15662.416666666666
05T,2010-12-01,pregabalin,17090.5
07Q,2010-12-01,pregabalin,12924.833333333334
09A,2010-12-01,pregabalin,9316.083333333334
06N,2010-12-01,pregabalin,23110.833333333332
99F,2010-12-01,pregabalin,14634.083333333334
15C,2010-12-01,pregabalin,43785.0
00Y,2010-12-01,pregabalin,33907.0
01H,2010-12-01,pregabalin,18865.25
01K,2010-12-01,pregabalin,35219.166666666664
09N,2010-12-01,pregabalin,12237.583333333334
07M,2010-12-01,pregabalin,16877.666666666668
09W,2010-12-01,pregabalin,32412.333333333332
04Q,2010-12-01,pregabalin,11039.0
08H,2010-12-01,pregabalin,7687.0
00J,2010-12-01,pregabalin,19552.583333333332
01W,2010-12-01,pregabalin,23307.166666666668
02P,2010-12-01,pregabalin,20985.333333333332
15N,2010-12-01,pregabalin,96985.91666666667
01D,2010-12-01,pregabalin,32646.083333333332
02G,2010-12-01,pregabalin,9669.833333333334
03T,2010-12-01,pregabalin,30497.416666666668
10X,2010-12-01,pregabalin,11739.833333333334
02H,2010-12-01,pregabalin,44276.333333333336
05R,2010-12-01,pregabalin,10746.583333333334
06D,2010-12-01,pregabalin,5483.5
11A,2010-12-01,pregabalin,28478.333333333332
05W,2010-12-01,pregabalin,21112.666666666668
01C,2010-12-01,pregabalin,21214.583333333332
07V,2010-12-01,pregabalin,15014.0
99C,2010-12-01,pregabalin,16120.166666666666
02Y,2010-12-01,pregabalin,27788.166666666668
01J,2010-12-01,pregabalin,20883.666666666668
03R,2010-12-01,pregabalin,49867.583333333336
07N,2010-12-01,pregabalin,17821.0
06K,2010-12-01,pregabalin,25071.416666666668
05A,2010-12-01,pregabalin,26713.083333333332
03Q,2010-12-01,pregabalin,31171.166666666668
08A,2010-12-01,pregabalin,12979.916666666666
12F,2010-12-01,pregabalin,34351.0
15F,2010-12-01,pregabalin,59611.083333333336
02A,2010-12-01,pregabalin,23494.0
01F,2010-12-01,pregabalin,16741.833333333332
02R,2010-12-01,pregabalin,31366.0
99H,2010-12-01,pregabalin,15431.0
04Y,2010-12-01,pregabalin,9779.083333333334
10Q,2010-12-01,pregabalin,18346.166666666668
02F,2010-12-01,pregabalin,18966.916666666668
99M,2010-12-01,pregabalin,14124.25
07G,2010-12-01,pregabalin,8897.5
00X,2010-12-01,pregabalin,15424.166666666666
99D,2010-12-01,pregabalin,13388.166666666666
11N,2010-12-01,pregabalin,47615.416666666664
03M,2010-12-01,pregabalin,10823.75
05V,2010-12-01,pregabalin,8982.333333333334
05H,2010-12-01,pregabalin,9107.0
10R,2010-12-01,pregabalin,11716.0
07L,2010-12-01,pregabalin,8457.5
00R,2010-12-01,pregabalin,18082.25
07K,2010-12-01,pregabalin,27682.5
13T,2010-12-01,pregabalin,43339.833333333336
05X,2010-12-01,pregabalin,18579.416666666668
07H,2010-12-01,pregabalin,20404.25
09D,2010-12-01,pregabalin,22712.166666666668
07J,2010-12-01,pregabalin,20020.583333333332
99K,2010-12-01,pregabalin,13641.25
08K,2010-12-01,pregabalin,16139.666666666666
08P,2010-12-01,pregabalin,8203.083333333334
09E,2010-12-01,pregabalin,21472.916666666668
00N,2010-12-01,pregabalin,12917.0
05F,2010-12-01,pregabalin,8964.416666666666
05Q,2010-12-01,pregabalin,16424.833333333332
03N,2010-12-01,pregabalin,39116.833333333336
09P,2010-12-01,pregabalin,23373.416666666668
02N,2010-12-01,pregabalin,13754.833333333334
99J,2010-12-01,pregabalin,34507.416666666664
03J,2010-12-01,pregabalin,19478.166666666668
11D,2010-12-01,pregabalin,343.0
00C,2010-12-01,pregabalin,10904.583333333334
06L,2010-12-01,gabapentin,26104.0
06K,2010-12-01,gabapentin,30819.722222222223
01K,2010-12-01,gabapentin,26649.444444444445
00K,2010-12-01,pregabalin,22690.75
02Q,2010-12-01,pregabalin,10807.083333333334
00V,2010-12-01,pregabalin,24835.25
02D,2010-12-01,pregabalin,9271.083333333334
09X,2010-12-01,pregabalin,12485.333333333334
05C,2010-12-01,pregabalin,16028.25
09C,2010-12-01,pregabalin,9351.916666666666
