month,pct,items,total_list_size,measure
2016-08-01,06N,4473,636064,7.03231121396589
2016-08-01,08G,1679,303783,5.526971555353658
2016-08-01,00X,2427,180445,13.450081742359169
2016-08-01,07N,653,235757,2.7698011087687746
2016-08-01,08F,918,272442,3.3695245226506927
2016-08-01,07L,610,216763,2.814133408376891
2016-08-01,09J,2263,262407,8.624007743695861
2016-08-01,09C,394,129761,3.036351446120175
2016-08-01,99M,1092,225369,4.84538689881927
2016-08-01,13T,3208,513284,6.249951294020464
2016-08-01,08X,1609,388518,4.14137826304058
2016-08-01,01V,537,123881,4.334805175934969
2016-08-01,08T,787,191129,4.117637825761659
2016-08-01,12F,1035,334966,3.0898658371297385
2016-08-01,04F,983,286774,3.427786340463222
2016-08-01,07R,107,266726,0.4011607417349639
2016-08-01,04K,1668,364427,4.577048352619316
2016-08-01,07H,2059,306392,6.7201493511579935
2016-08-01,11M,3407,638636,5.3348073080753355
2016-08-01,07J,1905,173217,10.997765808205891
2016-08-01,01G,1993,264025,7.548527601552885
2016-08-01,03Q,2347,350089,6.704009551856814
2016-08-01,05H,1508,187976,8.022300719240754
2016-08-01,08D,780,308872,2.5253179310523453
2016-08-01,02A,1939,238933,8.115245696492321
2016-08-01,04N,1093,124752,8.76138258304476
2016-08-01,07G,772,172303,4.480479155905585
2016-08-01,02X,3550,315540,11.250554604804465
2016-08-01,05W,4372,287217,15.22194020548923
2016-08-01,11X,1870,565524,3.306667798360458
2016-08-01,04M,737,104910,7.025069106853493
2016-08-01,01W,1513,308218,4.908863207210482
2016-08-01,03M,1091,118959,9.171227061424524
2016-08-01,08P,767,212210,3.6143442816078415
2016-08-01,02Y,2982,301752,9.88228744134256
2016-08-01,05T,3080,304255,10.123087541700215
2016-08-01,06F,2571,468215,5.491067137960125
2016-08-01,09W,1170,295819,3.95512120587251
2016-08-01,01T,601,154737,3.884009642167032
2016-08-01,03J,1886,191111,9.868610388726967
2016-08-01,00M,4437,293620,15.111368435392686
2016-08-01,01A,4460,376590,11.84311851084734
2016-08-01,03R,2895,366071,7.908301941426662
2016-08-01,05A,1740,496589,3.503903630567733
2016-08-01,01E,4664,204376,22.8206834461972
2016-08-01,02Q,1129,115082,9.810396065414226
2016-08-01,08V,958,303083,3.1608503281279376
2016-08-01,11E,946,198541,4.764758916294368
2016-08-01,02P,4309,257054,16.76301477510562
2016-08-01,06V,1148,172111,6.670114054302164
2016-08-01,99K,981,168961,5.806073590947023
2016-08-01,10V,925,210272,4.3990640693958305
2016-08-01,99J,2760,481548,5.731515861347156
2016-08-01,07T,711,305106,2.330337653143498
2016-08-01,00D,4890,290190,16.85102863641063
2016-08-01,02T,1446,218935,6.604700025121612
2016-08-01,01D,1837,231884,7.922064480516119
2016-08-01,02M,3304,169442,19.499297694786414
2016-08-01,10R,457,225673,2.0250539497414404
2016-08-01,00K,1271,295271,4.304520254274887
2016-08-01,10D,415,110935,3.7409293730562942
2016-08-01,10L,682,143113,4.765465052091704
2016-08-01,00Y,2283,250284,9.12163781943712
2016-08-01,07P,1113,365542,3.044793758309579
2016-08-01,15E,6861,1285914,5.335504551626314
2016-08-01,08W,835,303659,2.749795000312851
2016-08-01,10E,619,144325,4.288931231595358
2016-08-01,03L,1979,260142,7.607383659693552
2016-08-01,15M,4752,1038671,4.575077189986049
2016-08-01,01H,2304,322934,7.134584775836548
2016-08-01,07W,2549,425302,5.993388227659405
2016-08-01,03D,1977,143573,13.769998537329442
2016-08-01,11J,4418,790645,5.587842837177241
2016-08-01,02W,1784,142092,12.555245897024463
2016-08-01,07X,2023,327395,6.1790803158264485
2016-08-01,09Y,1582,367912,4.299941290308552
2016-08-01,10Q,2917,717907,4.063200386679611
2016-08-01,10C,365,95882,3.8067624788802905
2016-08-01,06M,1036,237568,4.360856681034483
2016-08-01,05L,3594,553564,6.4924742215895535
2016-08-01,01J,964,162976,5.914981346946789
2016-08-01,06W,286,230221,1.2422845874181763
2016-08-01,15D,3490,445165,7.839789740882595
2016-08-01,06A,2603,272390,9.556151106868827
2016-08-01,02E,592,215646,2.7452398838837726
2016-08-01,00C,1081,107526,10.053382437735987
2016-08-01,05J,701,175567,3.992777686011608
2016-08-01,08Q,1202,317704,3.78339586533377
2016-08-01,14Y,1918,550176,3.4861571569824927
2016-08-01,04V,2708,381034,7.106977330107024
2016-08-01,06H,4890,937412,5.216489654495568
2016-08-01,07Q,1369,343226,3.988625570323927
2016-08-01,08K,588,392744,1.497158454362129
2016-08-01,05N,2234,305698,7.30786593304503
2016-08-01,00Q,2459,172606,14.24631820446566
2016-08-01,06P,1053,229493,4.588375244560837
2016-08-01,99D,2807,164640,17.049319727891152
2016-08-01,06T,2918,343155,8.503445964651542
2016-08-01,09G,3581,507596,7.054823127053799
2016-08-01,03H,1785,168928,10.56663193786702
2016-08-01,05C,1904,316699,6.012017720295928
2016-08-01,14L,2231,612041,3.645180633323584
2016-08-01,01R,737,181545,4.059599548321352
2016-08-01,99C,1833,217419,8.43072592551709
2016-08-01,05D,2248,139347,16.1323889283587
2016-08-01,08E,1485,260436,5.701976685250888
2016-08-01,08M,446,381321,1.169618248142641
2016-08-01,99N,3444,480478,7.1678620040875956
2016-08-01,09L,749,180403,4.151815657167564
2016-08-01,10X,354,276086,1.2822091667089242
2016-08-01,03F,1736,293705,5.910692701860711
2016-08-01,04C,2389,395304,6.043450104223584
2016-08-01,06K,5929,589641,10.055270919084665
2016-08-01,08N,1784,306009,5.8298938920097125
2016-08-01,04G,3461,667626,5.184040166200836
2016-08-01,03N,3485,588531,5.921523250262093
2016-08-01,03A,1422,244777,5.8093693443419925
2016-08-01,03W,2497,323657,7.714957501305394
2016-08-01,10J,700,223496,3.132047105988474
2016-08-01,06Q,1705,385656,4.421038438401062
2016-08-01,10K,699,203749,3.4306916843763653
2016-08-01,15F,9979,857439,11.638145687331694
2016-08-01,06D,720,114870,6.267955079655262
2016-08-01,04L,1399,139689,10.015104983212709
2016-08-01,09A,1036,210221,4.928147045252377
2016-08-01,09P,957,187204,5.112070254909083
2016-08-01,09N,1371,222037,6.1746465679143565
2016-09-01,09L,814,180403,4.512120086694789
2016-09-01,00R,4465,172104,25.943615488309398
2016-09-01,06H,4820,937412,5.141815978459844
2016-09-01,05D,2139,139347,15.35016900256195
2016-09-01,01A,4576,376590,12.151145808438883
2016-09-01,07R,109,266726,0.4086590733561782
2016-09-01,05N,2291,305698,7.494324464013503
2016-09-01,07Q,1337,343226,3.895392540192176
2016-09-01,08T,790,191129,4.133334030942452
2016-09-01,02N,1436,158466,9.061880781997399
2016-09-01,01K,3688,347770,10.604710009489029
2016-09-01,02M,3378,169442,19.936025306594587
2016-09-01,02X,3524,315540,11.168156176712937
2016-09-01,99M,1069,225369,4.743332046554761
2016-09-01,06V,1168,172111,6.786318131903247
2016-09-01,00L,2292,322974,7.096546471232978
2016-09-01,03H,1823,168928,10.79157984466755
2016-09-01,03A,1464,244777,5.980954092909056
2016-09-01,07Y,1428,303698,4.702039526108173
2016-09-01,00K,1240,295271,4.199531955390133
2016-09-01,02A,1924,238933,8.052466591052722
2016-09-01,08Q,1120,317704,3.5252939843376234
2016-09-01,00Y,2203,250284,8.802000926946986
2016-09-01,03N,3441,588531,5.8467608333290855
2016-09-01,08A,1098,285896,3.8405574054901077
2016-09-01,04H,1611,132466,12.161611281385412
2016-09-01,08C,1075,207849,5.172023921212035
2016-09-01,01D,1758,231884,7.581376895344223
2016-09-01,01J,959,162976,5.884301983114078
2016-09-01,06A,2627,272390,9.644260068284446
2016-09-01,09X,859,236660,3.629679709287585
2016-09-01,14Y,1976,550176,3.5915779677775834
2016-09-01,15F,10126,857439,11.80958645454662
2016-09-01,05F,977,185362,5.270767471218481
2016-09-01,00X,2436,180445,13.499958436088558
2016-09-01,02R,3774,322746,11.693405960104851
2016-09-01,06P,1052,229493,4.5840178131794875
2016-09-01,03V,222,75570,2.9376736800317587
2016-09-01,04Y,1134,132033,8.588761900433983
2016-09-01,00D,4842,290190,16.68561976635997
2016-09-01,05Q,1395,217495,6.413940550357479
2016-09-01,07P,1120,365542,3.0639434045882554
2016-09-01,12D,2446,228135,10.721721787538081
2016-09-01,10Q,2887,717907,4.021412244204333
2016-09-01,04D,3910,234646,16.663399333464028
2016-09-01,99G,671,185980,3.607914829551565
2016-09-01,05R,1801,279677,6.439571362679089
2016-09-01,06F,2490,468215,5.318069690206422
2016-09-01,07X,2145,327395,6.551718871699323
2016-09-01,07V,1215,403191,3.0134601218777206
2016-09-01,09P,907,187204,4.844981944830239
2016-09-01,09C,387,129761,2.982406115859156
2016-09-01,02H,3965,324459,12.220342169580748
2016-09-01,06T,2945,343155,8.58212760997217
2016-09-01,11E,912,198541,4.593509652918036
2016-09-01,01R,755,181545,4.158748519650775
2016-09-01,08V,992,303083,3.2730308199404123
2016-09-01,05W,4359,287217,15.176678260687911
2016-09-01,10J,713,223496,3.190213695099689
2016-09-01,04N,1186,124752,9.506861613441068
2016-09-01,08H,536,240109,2.2323194882324278
2016-09-01,06Y,876,222962,3.9289206232452156
2016-09-01,13T,3238,513284,6.308398469463299
2016-09-01,00N,1050,156013,6.730208380070891
2016-09-01,04V,2756,381034,7.2329503403895705
2016-09-01,08X,1677,388518,4.3164023288496285
2016-09-01,09N,1429,222037,6.435864292888124
2016-09-01,01X,808,196009,4.122259692156993
2016-09-01,02Y,3050,301752,10.107638060393965
2016-09-01,09G,3608,507596,7.108015035579476
2016-09-01,09F,634,193688,3.27330552228326
2016-09-01,05Y,2433,280307,8.679768967596244
2016-09-01,04F,931,286774,3.2464588839992468
2016-09-01,11M,3393,638636,5.3128855874081635
2016-09-01,15N,4276,1198740,3.567078766037673
2016-09-01,02G,1038,112381,9.23643676422171
2016-09-01,03M,1250,118959,10.507822022713707
2016-09-01,08L,702,318626,2.203210033079535
2016-09-01,04M,761,104910,7.253836621866363
2016-09-01,00M,4234,293620,14.41999863769498
2016-09-01,03J,1895,191111,9.915703439362463
2016-09-01,05T,3050,304255,10.024486039670672
2016-09-01,15M,4758,1038671,4.580853802599668
2016-09-01,07T,651,305106,2.1336846866334978
2016-09-01,08Y,748,241038,3.103245131473046
2016-09-01,09W,1165,295819,3.938218978496986
2016-09-01,01W,1494,308218,4.84721852714637
2016-09-01,10V,925,210272,4.3990640693958305
2016-09-01,15E,6706,1285914,5.214967719458687
2016-09-01,07W,2685,425302,6.3131610008887815
2016-09-01,01Y,1237,245321,5.042373054080165
2016-09-01,15D,3302,445165,7.4174744195972275
2016-09-01,05V,2011,147404,13.642777672247702
2016-09-01,06K,5824,589641,9.87719646361091
2016-09-01,08M,411,381321,1.077832062750281
2016-09-01,08N,1703,306009,5.565195794894921
2016-09-01,99F,1004,184103,5.45346898203723
2016-09-01,02F,938,260104,3.6062498077692
2016-09-01,03W,2320,323657,7.168082259923314
2016-09-01,04Q,2305,132758,17.362418837282874
2016-09-01,99A,2895,515137,5.619864230292135
2016-09-01,07M,1764,409239,4.310439620857251
2016-09-01,15C,6048,981573,6.161538673129763
2016-09-01,08G,1694,303783,5.576348906950027
2016-09-01,10C,434,95882,4.526397029682319
2016-09-01,00Q,2332,172606,13.510538451734009
2016-09-01,15A,717,529323,1.3545604479684428
2016-09-01,05J,688,175567,3.9187318801369275
2016-09-01,06W,304,230221,1.3204703306822574
2016-09-01,07K,2492,247033,10.087721073702705
2016-09-01,03R,2883,366071,7.875521415244584
2016-09-01,02T,1458,218935,6.659510813711832
2016-09-01,99N,3474,480478,7.230299826422854
2016-09-01,04E,2815,190787,14.75467406060161
2016-09-01,03F,1772,293705,6.033264670332477
2016-09-01,03E,1348,161404,8.351713712175659
2016-09-01,09D,1106,311446,3.551177411172402
2016-09-01,09H,718,130665,5.494968048061837
2016-09-01,06L,2901,402162,7.21351097318991
2016-09-01,05A,1718,496589,3.459601400755957
2016-09-01,99E,1706,275461,6.193254217475431
2016-09-01,01C,635,206944,3.0684629658265035
2016-09-01,02D,457,104335,4.380121723295155
2016-09-01,14L,2273,612041,3.713803487021295
2016-09-01,11J,4382,790645,5.542310392148183
2016-09-01,03D,1941,143573,13.519255013129207
2016-09-01,02E,586,215646,2.7174165066822478
2016-09-01,01H,2263,322934,7.007623848835983
2016-09-01,07H,1970,306392,6.4296717929972065
2016-09-01,06N,4300,636064,6.760326004930322
2016-09-01,03T,4347,246564,17.630310994305738
2016-09-01,08P,792,212210,3.7321521134725035
2016-09-01,01F,699,130288,5.365037455483238
2016-09-01,06D,660,114870,5.745625489683991
2016-09-01,10L,649,143113,4.534878033442106
2016-09-01,99C,1769,217419,8.136363427299363
2016-09-01,10E,606,144325,4.198856746925343
2016-09-01,11X,1861,565524,3.2907533544111307
2016-09-01,01V,526,123881,4.246010284062932
2016-09-01,00T,1775,303826,5.842159657172196
2016-09-01,01E,4837,204376,23.667162484831877
2016-09-01,07L,612,216763,2.823360075289602
2016-09-01,10A,1031,202459,5.092389076306807
2016-09-01,10D,438,110935,3.948257988912426
2016-09-01,08F,883,272442,3.2410568120921153
2016-09-01,08J,494,202782,2.436113659003265
2016-09-01,10K,694,203749,3.406151686634044
2016-09-01,05C,1915,316699,6.046751015948898
2016-09-01,04C,2578,395304,6.521563151397405
2016-09-01,09E,860,220275,3.904210645783679
2016-09-01,03L,1862,260142,7.15762929476978
2016-09-01,06M,1123,237568,4.727067618534483
2016-09-01,09A,983,210221,4.676031414558963
2016-09-01,03Q,2338,350089,6.678301803255743
2016-09-01,12F,1024,334966,3.0570266833051716
2016-09-01,08W,850,303659,2.7991925152885306
2016-09-01,09Y,1656,367912,4.501076344343213
2016-09-01,99H,1796,304260,5.9028462499178325
2016-09-01,00V,1083,201063,5.386371435818624
2016-09-01,08E,1481,260436,5.686617825492635
2016-09-01,08K,538,392744,1.369849061984397
2016-09-01,08R,1088,222513,4.889601955840781
2016-09-01,00J,2420,253875,9.532250123092075
2016-09-01,05L,3585,553564,6.476215938897759
2016-09-01,08D,816,308872,2.6418710663316842
2016-09-01,99J,2713,481548,5.633913960809723
2016-09-01,04L,1406,139689,10.065216301927853
2016-09-01,02P,4302,257054,16.73578314284158
2016-09-01,00C,1054,107526,9.802280378699106
2016-09-01,04K,1680,364427,4.609976758033845
2016-09-01,04G,3404,667626,5.098663023908594
2016-09-01,05H,1465,187976,7.793548112525003
2016-09-01,99K,988,168961,5.847503269985381
2016-09-01,00P,1454,284024,5.119285694166691
2016-09-01,06Q,1838,385656,4.765905366440558
2016-09-01,01T,581,154737,3.7547580733761166
2016-09-01,02W,1760,142092,12.386341243701265
2016-09-01,07N,672,235757,2.850392565226058
2016-09-01,10X,379,276086,1.3727606615330008
2016-09-01,11A,2401,554864,4.3271864817324595
2016-09-01,03K,2632,172306,15.275150023794877
2016-09-01,07J,1949,173217,11.251782446295685
2016-09-01,10R,466,225673,2.0649346620995863
2016-09-01,11N,4656,564043,8.254689802018637
2016-09-01,01G,1887,264025,7.147050468705615
2016-09-01,07G,768,172303,4.457264237999339
2016-09-01,02Q,1172,115082,10.184042682608922
2016-09-01,05X,1017,181739,5.595937030576816
2016-09-01,09J,2192,262407,8.353435693407569
2016-09-01,99D,2813,164640,17.085762876579203
2016-09-01,05G,3043,216155,14.077860794337393
2016-10-01,01X,720,195797,3.6772779971092513
2016-10-01,04M,675,104924,6.433227860165453
2016-10-01,05F,953,185266,5.143955177960338
2016-10-01,08W,801,303589,2.638435516438342
2016-10-01,01A,4265,376425,11.330278275884972
2016-10-01,04G,3366,667411,5.043369078423939
2016-10-01,15M,4460,1038638,4.294085138421663
2016-10-01,15E,6528,1285130,5.079641748305618
2016-10-01,06Y,874,222972,3.9197746802289077
2016-10-01,08N,1714,305972,5.601819774358439
2016-10-01,99K,964,168956,5.705627500651056
2016-10-01,02E,571,215556,2.648963610384308
2016-10-01,08R,1126,222440,5.06203920158245
2016-10-01,01E,4637,204270,22.700347579184413
2016-10-01,03J,1730,191083,9.053657311220778
2016-10-01,06P,936,229450,4.079320113314448
2016-10-01,04L,1275,139658,9.129444786550001
2016-10-01,01W,1371,308001,4.451284249077114
2016-10-01,04C,2271,395141,5.747315515221148
2016-10-01,04D,3667,234647,15.62773016488598
2016-10-01,06H,4728,937196,5.04483587211213
2016-10-01,04Y,1039,132006,7.870854355105072
2016-10-01,03M,1084,118927,9.114835150974969
2016-10-01,02G,1015,112386,9.031374014556974
2016-10-01,05R,1669,279502,5.971334731057381
2016-10-01,09X,857,236596,3.622208321357927
2016-10-01,99D,2726,164652,16.5561305055511
2016-10-01,06T,2848,343122,8.300254719895548
2016-10-01,05H,1468,187896,7.812832630817047
2016-10-01,10L,707,143023,4.94326087412514
2016-10-01,99M,1091,225171,4.845206531924626
2016-10-01,99J,2611,481447,5.423234540873658
2016-10-01,09E,853,220307,3.871869709087773
2016-10-01,05C,2009,316479,6.3479725353025005
2016-10-01,05V,1902,147259,12.9160187153247
2016-10-01,09P,939,187199,5.016052436177544
2016-10-01,04E,2587,190769,13.560903501092946
2016-10-01,00N,972,155989,6.231208610863586
2016-10-01,03A,1458,244776,5.956466320227474
2016-10-01,08M,430,381187,1.1280552589673833
2016-10-01,01C,585,206888,2.8276168748308264
2016-10-01,07N,660,235740,2.7996945787732246
2016-10-01,01R,720,181404,3.9690414764834294
2016-10-01,03V,222,75569,2.9377125540896403
2016-10-01,00R,4316,171988,25.094774054003768
2016-10-01,05D,2138,139259,15.35268815660029
2016-10-01,00D,4718,290161,16.259938447965098
2016-10-01,00V,1078,201046,5.361956965072671
2016-10-01,08V,917,302996,3.0264425933015615
2016-10-01,07V,1236,403100,3.066236665839742
2016-10-01,09Y,1582,367856,4.30059588534644
2016-10-01,06V,1073,172056,6.2363416562049565
2016-10-01,15F,9521,857583,11.102132388351913
2016-10-01,00Q,2177,172525,12.618461092595275
2016-10-01,03N,3269,588619,5.553677336273547
2016-10-01,99A,2862,514824,5.559181390144982
2016-10-01,02F,850,260274,3.265789129916934
2016-10-01,03R,2925,366060,7.990493361743976
2016-10-01,00J,2284,253911,8.995277872955484
2016-10-01,04H,1522,132433,11.492603807208173
2016-10-01,00L,2187,322944,6.772071938168846
2016-10-01,05L,3490,553050,6.310460175391013
2016-10-01,06K,5724,589511,9.709742481480411
2016-10-01,09A,1044,209807,4.976001753992954
2016-10-01,02M,3185,169392,18.80254085198829
2016-10-01,01V,500,123709,4.041743122974077
2016-10-01,08H,561,240188,2.3356703915266372
2016-10-01,02Y,2868,301737,9.50496624543891
2016-10-01,07W,2598,424791,6.115948784225654
2016-10-01,11E,917,198584,4.617693268339846
2016-10-01,06W,291,230269,1.2637393656983789
2016-10-01,00M,4199,293603,14.301624983395946
2016-10-01,06L,2741,401932,6.819561517868695
2016-10-01,11M,3334,635345,5.247542673665489
2016-10-01,99C,1709,217366,7.862315173486192
2016-10-01,08E,1527,260151,5.869668000507397
2016-10-01,01F,608,130229,4.668698984097245
2016-10-01,03E,1133,161342,7.022350039047489
2016-10-01,02R,3613,322745,11.194596353158067
2016-10-01,05A,1621,496402,3.265498527403194
2016-10-01,09D,1137,311413,3.6510999861919697
2016-10-01,99G,613,185948,3.296620560586831
2016-10-01,06Q,1710,385617,4.434451800620824
2016-10-01,15A,677,528810,1.2802329759270816
2016-10-01,10E,575,144319,3.9842293807468185
2016-10-01,00P,1394,284028,4.907966820172659
2016-10-01,06A,2594,272156,9.53129822601743
2016-10-01,14L,2017,611903,3.2962740826568924
2016-10-01,06D,642,114827,5.5910195337333555
2016-10-01,08T,743,191019,3.8896654259523924
2016-10-01,09H,662,130632,5.067671014759017
2016-10-01,09L,748,180482,4.144457619042342
2016-10-01,10D,390,110900,3.5166816952209197
2016-10-01,03H,1731,168916,10.247697080205548
2016-10-01,10A,911,202429,4.500343330254064
2016-10-01,05N,2214,305550,7.2459499263622975
2016-10-01,07H,1945,306338,6.349195986132964
2016-10-01,08Q,1133,317609,3.567279264756352
2016-10-01,08C,1116,207558,5.376810337351488
2016-10-01,05T,2834,304099,9.319333506522545
2016-10-01,00C,998,107513,9.282598383451301
