month,pct,dementia_register,items,cost
2013-02-01,12D,1413,155,2532.23
2017-08-01,12D,1413,322,1006.56041
2014-04-01,12D,1413,116,1491.9400000000005
2016-11-01,12D,1413,391,1499.48
2014-05-01,12D,1413,167,1801.15
2011-02-01,12D,1413,277,10370.37
2016-08-01,12D,1413,365,935.1600000000001
2017-04-01,12D,1413,290,1059.36076
2016-03-01,12D,1413,309,1342.56
2014-03-01,12D,1413,158,1490.93
2014-10-01,12D,1413,160,1680.4499999999998
2012-04-01,12D,1413,222,8863.869999999999
2013-11-01,12D,1413,142,1912.1300000000006
2013-03-01,12D,1413,176,2804.3000000000006
2017-11-01,12D,1413,334,1747.8903699999996
2010-12-01,12D,1413,356,12974.18
2012-01-01,12D,1413,232,8442.97
2018-05-01,12D,1413,228,683.52812
2018-11-01,12D,1413,229,701.41521
2018-01-01,12D,1413,299,539.81403
2013-06-01,12D,1413,163,2443.9999999999995
2015-07-01,12D,1413,259,1374.5699999999997
2014-06-01,12D,1413,148,2054.1099999999997
2010-09-01,12D,1413,362,13189.700000000003
2013-12-01,12D,1413,150,1929.7900000000002
2017-09-01,12D,1413,303,1119.6194299999997
2011-11-01,12D,1413,215,7801.379999999998
2016-05-01,12D,1413,347,1271.8400000000001
2012-07-01,12D,1413,206,3136.0299999999993
2014-09-01,12D,1413,127,1907.0400000000004
2015-09-01,12D,1413,314,1413.2599999999995
2019-03-01,12D,1413,205,608.38509
2013-01-01,12D,1413,163,2055.3799999999997
2012-08-01,12D,1413,191,3368.6200000000003
2010-11-01,12D,1413,320,11312.149999999998
2014-01-01,12D,1413,131,1615.76
2015-11-01,12D,1413,287,1357.91
2013-09-01,12D,1413,158,2320.3799999999997
2014-06-01,12F,3126,687,8545.64
2014-05-01,12F,3126,690,7812.319999999996
2010-10-01,12F,3126,42,2783.7500000000005
2011-01-01,12F,3126,35,2169.9199999999996
2015-08-01,12F,3126,818,6409.510000000002
2013-06-01,12F,3126,400,6221.840000000003
2017-08-01,12F,3126,951,4794.398059999999
2013-04-01,12F,3126,364,6782.759999999998
2013-02-01,12F,3126,203,4291.970000000001
2017-05-01,12F,3126,943,5532.38536
2019-01-01,12F,3126,923,4500.85355
2014-09-01,12F,3126,728,7017.690000000001
2010-12-01,12F,3126,36,2468.06
2013-03-01,12F,3126,254,6122.370000000001
2018-07-01,12F,3126,929,4199.852650000002
2015-01-01,12F,3126,806,6560.0899999999965
2017-02-01,12F,3126,878,5247.496929999998
2012-07-01,12F,3126,27,1304.83
2019-02-01,12F,3126,833,3937.296799999999
2014-02-01,12F,3126,588,8230.580000000002
2018-09-01,12F,3126,854,4096.326290000001
2019-03-01,12F,3126,896,4606.75131
2013-10-01,12F,3126,552,7649.200000000002
2016-11-01,12F,3126,953,6055.720000000001
2013-09-01,12F,3126,570,11085.98
2018-03-01,12F,3126,888,4384.806869999999
2017-09-01,12F,3126,933,5600.788930000001
2017-06-01,12F,3126,980,5764.238780000001
2018-05-01,12F,3126,910,4276.45271
2016-08-01,12F,3126,881,5504.52
2017-12-01,12F,3126,925,4798.845580000001
2011-02-01,12F,3126,29,1837.1299999999999
2012-05-01,12F,3126,27,1714.7499999999998
2011-06-01,12F,3126,28,1820.9899999999996
2012-04-01,12F,3126,32,2166.93
2012-06-01,12F,3126,28,1617.4299999999998
2018-01-01,12F,3126,969,5156.243149999999
2015-05-01,12F,3126,840,7092.360000000001
2013-11-01,12F,3126,552,8575.529999999999
2016-12-01,12F,3126,952,5771.4
2015-02-01,12F,3126,784,7794.200000000002
2011-10-01,12F,3126,23,1459.75
2013-05-01,12F,3126,399,7060.549999999997
2018-04-01,12F,3126,954,5099.51345
2017-07-01,12F,3126,935,5096.09505
2018-12-01,12F,3126,940,5096.38448
2015-06-01,12F,3126,847,8474.010000000004
2012-12-01,12F,3126,60,1621.3199999999997
2013-08-01,12F,3126,523,8430.220000000001
2016-02-01,12F,3126,865,6364.58
2011-04-01,12F,3126,23,1486.19
2015-07-01,12F,3126,999,9531.930000000002
2014-03-01,12F,3126,589,8589.03
2014-01-01,12F,3126,648,8502.559999999996
2012-11-01,12F,3126,35,1068.6399999999999
2013-12-01,12F,3126,597,9079.289999999999
2018-02-01,12F,3126,896,4482.926760000002
2012-10-01,12F,3126,24,983.3
2014-04-01,12F,3126,662,8781.63
2018-08-01,12F,3126,986,5033.4625700000015
2010-09-01,12F,3126,35,2207.7400000000002
2018-10-01,12F,3126,983,5044.340539999999
2012-03-01,12F,3126,14,1072.6100000000001
2017-04-01,12F,3126,893,4823.94879
2016-10-01,12F,3126,876,5548.810000000001
2012-08-01,12F,3126,31,1220.5499999999997
2014-07-01,12F,3126,772,9353.659999999996
2015-11-01,12F,3126,793,5798.469999999999
2017-03-01,12F,3126,1005,6673.434069999999
2011-09-01,12F,3126,27,1614.1599999999999
2013-07-01,12F,3126,544,8777.670000000002
2016-05-01,12F,3126,912,5750.43
2010-08-01,12F,3126,31,1990.5200000000002
2012-09-01,12F,3126,23,1040.8799999999999
2017-10-01,12F,3126,922,5355.45769
2012-01-01,12F,3126,15,952.3100000000001
2016-01-01,12F,3126,846,5856.519999999998
2015-10-01,12F,3126,866,6720.899999999999
2018-06-01,12F,3126,941,4770.960799999998
2016-04-01,12F,3126,876,5796.51
2015-12-01,12F,3126,882,6821.44
2013-01-01,12F,3126,132,3048.1800000000007
2018-11-01,12F,3126,932,4770.166229999999
2011-07-01,12F,3126,26,1558.0
2016-06-01,12F,3126,926,5733.9800000000005
2011-08-01,12F,3126,29,1951.2399999999998
2011-12-01,12F,3126,15,941.6599999999999
2011-05-01,12F,3126,23,1564.89
2011-03-01,12F,3126,26,1777.7700000000004
2014-10-01,12F,3126,735,7442.5199999999995
2016-07-01,12F,3126,881,5650.889999999999
2016-09-01,12F,3126,955,6073.369999999999
2010-11-01,12F,3126,39,2484.2599999999993
2014-11-01,12F,3126,786,6470.319999999998
2015-09-01,12F,3126,860,8258.250000000004
2015-03-01,12F,3126,880,8940.02
2014-08-01,12F,3126,668,7927.970000000001
2015-04-01,12F,3126,854,8786.379999999997
2012-02-01,12F,3126,24,1624.54
2017-11-01,12F,3126,980,5481.96949
2017-01-01,12F,3126,978,6215.695759999999
2011-11-01,12F,3126,16,1053.2600000000002
2014-12-01,12F,3126,820,7735.109999999998
2016-03-01,12F,3126,810,4906.679999999999
2012-09-01,13T,3869,2655,36334.72
2013-04-01,13T,3869,3037,30338.220000000016
2014-03-01,13T,3869,3250,27552.16
2013-09-01,13T,3869,3158,27805.390000000014
2015-06-01,13T,3869,3744,25536.040000000015
2016-01-01,13T,3869,3787,21839.239999999994
2012-08-01,13T,3869,2766,37340.51000000001
2011-05-01,13T,3869,2048,86797.84000000005
2015-07-01,13T,3869,4076,22996.220000000005
2014-09-01,13T,3869,3544,28176.42000000001
2011-08-01,13T,3869,2328,97861.46999999999
2012-01-01,13T,3869,2312,100919.88
2014-11-01,13T,3869,3384,25076.839999999986
2012-06-01,13T,3869,2367,86771.79000000002
2011-04-01,13T,3869,1926,83363.04999999997
2011-03-01,13T,3869,2144,91539.83999999998
2015-08-01,13T,3869,3561,21702.25
2017-12-01,13T,3869,4063,18473.614169999997
2018-06-01,13T,3869,4070,17273.371910000005
2012-10-01,13T,3869,2924,35114.679999999986
2014-02-01,13T,3869,3127,26874.84999999999
2018-03-01,13T,3869,4286,19820.83332
2012-05-01,13T,3869,2691,111268.55999999995
2012-07-01,13T,3869,2667,37436.03999999999
2017-02-01,13T,3869,3662,21262.62669
2015-12-01,13T,3869,3985,24165.589999999997
2014-07-01,13T,3869,3604,29775.670000000002
2011-09-01,13T,3869,2326,100053.78999999995
2015-04-01,13T,3869,3661,25085.109999999997
2017-07-01,13T,3869,4005,19538.047759999998
2013-08-01,13T,3869,3136,29086.780000000017
2018-01-01,13T,3869,4207,18702.294799999996
2015-05-01,13T,3869,3654,24878.450000000008
2014-06-01,13T,3869,3308,28106.059999999998
2010-08-01,13T,3869,1780,79426.55000000002
2010-12-01,13T,3869,2095,89877.57999999997
2018-05-01,13T,3869,4154,17712.054890000003
2019-01-01,13T,3869,4412,19415.173280000003
2017-06-01,13T,3869,4170,21606.80225
2012-11-01,13T,3869,2866,33339.87
2015-02-01,13T,3869,3336,23835.980000000014
2013-03-01,13T,3869,2902,29875.26999999998
2014-04-01,13T,3869,3327,27233.549999999992
2013-07-01,13T,3869,3335,30874.249999999978
2011-02-01,13T,3869,1867,79079.73000000001
2013-01-01,13T,3869,2982,31071.75000000001
2016-07-01,13T,3869,3914,24643.21
2016-09-01,13T,3869,4072,25109.160000000003
2017-04-01,13T,3869,3838,20924.53259
2013-06-01,13T,3869,2873,26494.69
2019-02-01,13T,3869,3871,18181.47976
2017-11-01,13T,3869,4214,17904.492140000002
2012-03-01,13T,3869,2519,106841.53999999995
2019-03-01,13T,3869,4161,18266.333819999996
2015-01-01,13T,3869,3655,23559.199999999993
2013-11-01,13T,3869,3224,26932.190000000017
2013-10-01,13T,3869,3232,27320.930000000004
2015-09-01,13T,3869,3757,22225.890000000003
2011-06-01,13T,3869,2239,96525.91000000003
2010-09-01,13T,3869,1885,86144.73000000001
2017-10-01,13T,3869,4137,20063.54904
2016-08-01,13T,3869,3985,23657.5
2015-11-01,13T,3869,3731,22990.940000000013
2011-10-01,13T,3869,2245,92738.70999999993
2012-02-01,13T,3869,2298,96729.79999999997
2018-12-01,13T,3869,4412,19702.147799999995
2018-08-01,13T,3869,4225,18133.86135
2014-01-01,13T,3869,3406,27159.34000000001
2016-11-01,13T,3869,4127,23947.969999999994
2016-03-01,13T,3869,3779,21398.060000000005
2017-05-01,13T,3869,4027,20567.940449999995
2015-10-01,13T,3869,3912,21886.949999999997
2012-04-01,13T,3869,2399,100790.78000000007
2011-12-01,13T,3869,2384,100649.84000000008
2016-05-01,13T,3869,3763,21082.820000000007
2017-09-01,13T,3869,4075,18611.655010000002
2018-02-01,13T,3869,3768,17326.557129999994
2016-04-01,13T,3869,4033,22977.46
2014-08-01,13T,3869,3344,28176.490000000013
2018-09-01,13T,3869,4066,16976.078519999995
2018-11-01,13T,3869,4232,18404.654170000005
2016-12-01,13T,3869,4124,22410.499999999996
2017-01-01,13T,3869,3814,20698.0826
2011-11-01,13T,3869,2293,98147.23999999989
2016-06-01,13T,3869,4082,25249.719999999994
2018-10-01,13T,3869,4457,18141.27483
2013-05-01,13T,3869,3034,30653.700000000033
2014-10-01,13T,3869,3726,27601.679999999997
2011-07-01,13T,3869,2181,93370.80000000002
2010-11-01,13T,3869,1973,85112.25000000006
2017-03-01,13T,3869,4267,22970.800129999996
2018-04-01,13T,3869,4079,17404.152169999998
2016-02-01,13T,3869,3779,20548.89
2014-12-01,13T,3869,3952,29168.56999999998
2017-08-01,13T,3869,4103,18920.380020000004
2013-02-01,13T,3869,2622,27038.999999999993
2012-12-01,13T,3869,3023,31312.149999999987
2013-12-01,13T,3869,3519,28579.140000000007
2018-07-01,13T,3869,4101,16533.47637
2015-03-01,13T,3869,3797,25610.930000000008
2011-01-01,13T,3869,1952,85119.22999999998
2010-10-01,13T,3869,1819,78668.63
2016-10-01,13T,3869,3958,21699.65
2014-05-01,13T,3869,3342,27730.76000000001
2014-12-01,99A,3301,1475,16324.21999999999
2010-10-01,99A,3301,608,32765.199999999997
2012-03-01,99A,3301,816,46177.40000000002
2018-04-01,99A,3301,1244,10863.410069999994
2012-01-01,99A,3301,782,44415.39000000002
2014-10-01,99A,3301,1475,18036.32
2014-08-01,99A,3301,1297,18272.000000000004
2012-07-01,99A,3301,784,17725.809999999998
2012-02-01,99A,3301,726,41429.24000000003
2011-11-01,99A,3301,756,43284.189999999966
2017-02-01,99A,3301,1154,10492.636
2010-09-01,99A,3301,672,37636.29999999999
2014-06-01,99A,3301,1330,17011.570000000007
2013-05-01,99A,3301,948,15751.429999999995
2017-04-01,99A,3301,1164,11539.077640000003
2016-01-01,99A,3301,1398,19874.550000000003
2013-03-01,99A,3301,879,13748.110000000008
2014-02-01,99A,3301,1150,14900.199999999995
2017-09-01,99A,3301,1306,10665.90192
2017-12-01,99A,3301,1359,11134.871669999993
2018-07-01,99A,3301,1338,12310.390159999999
2015-06-01,99A,3301,1451,15268.160000000002
2013-01-01,99A,3301,883,15379.849999999995
2015-10-01,99A,3301,1485,17232.170000000002
2018-11-01,99A,3301,1342,12188.521330000007
2012-04-01,99A,3301,763,42897.380000000005
2011-08-01,99A,3301,748,41116.24000000002
2017-08-01,99A,3301,1390,10529.25077
2014-01-01,99A,3301,1235,17242.31
2012-08-01,99A,3301,818,17994.030000000002
2018-09-01,99A,3301,1214,11177.475150000004
2016-09-01,99A,3301,1411,13687.610000000002
2016-12-01,99A,3301,1352,12386.250000000002
2011-07-01,99A,3301,737,38881.540000000045
2015-11-01,99A,3301,1475,22884.170000000006
2013-06-01,99A,3301,920,15249.59000000001
2015-01-01,99A,3301,1380,15348.669999999998
2017-03-01,99A,3301,1403,12578.546559999999
2017-07-01,99A,3301,1267,10715.16787
2013-04-01,99A,3301,809,13464.729999999998
2017-05-01,99A,3301,1326,11314.771680000002
2018-05-01,99A,3301,1369,12070.169639999996
2015-08-01,99A,3301,1327,18549.390000000007
2013-02-01,99A,3301,826,13448.529999999992
2015-04-01,99A,3301,1421,17126.869999999995
2011-10-01,99A,3301,732,40325.399999999994
2014-04-01,99A,3301,1251,17085.91
2013-11-01,99A,3301,1173,16790.890000000007
2010-11-01,99A,3301,675,36102.31000000003
2016-04-01,99A,3301,1466,16335.740000000002
2014-07-01,99A,3301,1390,21663.09
2018-12-01,99A,3301,1277,10496.50482000001
2015-05-01,99A,3301,1326,16189.300000000003
2016-03-01,99A,3301,1510,17854.749999999996
2015-09-01,99A,3301,1483,19211.09000000002
2014-03-01,99A,3301,1264,17355.3
2018-06-01,99A,3301,1316,11589.79781
2018-08-01,99A,3301,1337,11802.414549999996
2011-09-01,99A,3301,776,43171.51
2017-10-01,99A,3301,1276,10418.110519999998
2019-03-01,99A,3301,1280,10668.040989999994
2012-12-01,99A,3301,862,14774.53000000001
2013-07-01,99A,3301,1013,15813.27
2010-12-01,99A,3301,719,39883.700000000026
2011-06-01,99A,3301,766,41912.86000000002
2011-03-01,99A,3301,739,39248.50999999999
2012-05-01,99A,3301,856,48888.00999999998
2018-02-01,99A,3301,1208,9772.309849999998
2014-05-01,99A,3301,1356,16727.059999999998
2016-05-01,99A,3301,1456,13891.1
2016-06-01,99A,3301,1416,15780.509999999997
2015-03-01,99A,3301,1425,17835.550000000003
2017-01-01,99A,3301,1323,11254.112979999998
2011-12-01,99A,3301,816,44658.66999999998
2018-03-01,99A,3301,1378,11927.604969999999
2018-10-01,99A,3301,1374,12432.187459999997
2019-02-01,99A,3301,1197,10329.279110000003
2010-08-01,99A,3301,590,31637.09999999999
2016-02-01,99A,3301,1340,15383.140000000001
2015-07-01,99A,3301,1490,19061.709999999992
2013-12-01,99A,3301,1259,17651.26000000001
2016-10-01,99A,3301,1370,14924.760000000002
2017-06-01,99A,3301,1354,11105.371910000005
2016-08-01,99A,3301,1401,14512.700000000003
2011-04-01,99A,3301,673,35957.39
2014-11-01,99A,3301,1231,14340.940000000006
2011-01-01,99A,3301,652,35690.47000000001
2016-11-01,99A,3301,1361,12001.8
2015-12-01,99A,3301,1519,17096.74
2018-01-01,99A,3301,1399,11879.30222
2012-06-01,99A,3301,750,38313.810000000034
2013-10-01,99A,3301,1148,16152.429999999993
2011-05-01,99A,3301,743,42019.829999999994
2012-10-01,99A,3301,861,14264.820000000003
2011-02-01,99A,3301,661,35966.29999999999
2016-07-01,99A,3301,1430,13967.740000000002
2019-01-01,99A,3301,1298,10850.560800000001
2013-08-01,99A,3301,1005,15488.940000000002
2017-11-01,99A,3301,1343,11111.501790000002
2015-02-01,99A,3301,1214,14718.34999999999
2013-09-01,99A,3301,1003,15917.279999999992
2012-09-01,99A,3301,811,16119.41
2014-09-01,99A,3301,1339,19191.699999999997
2012-11-01,99A,3301,849,15193.730000000001
2013-07-01,99C,1914,1361,13431.309999999996
2012-10-01,99C,1914,1183,14786.249999999996
2017-06-01,99C,1914,1826,8992.84246
2019-03-01,99C,1914,2038,7298.45413
2013-10-01,99C,1914,1437,12687.219999999994
2011-07-01,99C,1914,949,35693.920000000006
2017-03-01,99C,1914,1846,8069.495439999999
2016-10-01,99C,1914,1826,9422.039999999999
2012-06-01,99C,1914,1017,32789.960000000014
2018-09-01,99C,1914,1904,6553.414190000002
2017-02-01,99C,1914,1696,7773.81824
2019-02-01,99C,1914,1772,5770.97747
2018-01-01,99C,1914,1829,7791.149870000001
2019-01-01,99C,1914,1916,7061.130719999997
2010-09-01,99C,1914,946,34407.61
2011-12-01,99C,1914,1025,37746.71000000001
2017-01-01,99C,1914,1851,7461.2978200000025
2016-01-01,99C,1914,1824,10540.799999999997
2012-08-01,99C,1914,1248,17703.53000000001
2011-11-01,99C,1914,1022,37035.439999999995
2013-09-01,99C,1914,1352,12839.290000000008
2015-08-01,99C,1914,1693,12952.749999999998
2018-04-01,99C,1914,1806,7081.3266300000005
2012-03-01,99C,1914,1069,38704.13999999999
2011-02-01,99C,1914,860,30857.539999999983
2017-12-01,99C,1914,1785,8997.811440000001
2016-02-01,99C,1914,1652,11731.999999999998
2017-04-01,99C,1914,1731,7153.7476799999995
2016-08-01,99C,1914,1802,12885.960000000003
2017-10-01,99C,1914,1806,7032.29097
2012-12-01,99C,1914,1144,12206.410000000003
2014-03-01,99C,1914,1540,13631.099999999995
2015-11-01,99C,1914,1766,11730.449999999995
2017-05-01,99C,1914,1790,7589.441339999998
2014-11-01,99C,1914,1570,12184.39999999999
2012-09-01,99C,1914,1147,14536.82999999999
2012-07-01,99C,1914,1138,16383.769999999997
2011-06-01,99C,1914,964,35125.200000000004
2018-05-01,99C,1914,1878,7628.47306
2012-05-01,99C,1914,1102,40931.11999999999
2015-04-01,99C,1914,1619,11703.949999999997
2017-08-01,99C,1914,1825,7993.5429300000005
2015-01-01,99C,1914,1699,12287.600000000002
2018-06-01,99C,1914,1795,6994.269130000001
2014-01-01,99C,1914,1540,11797.090000000004
2015-07-01,99C,1914,1872,12589.620000000003
2013-11-01,99C,1914,1384,11690.749999999996
2014-10-01,99C,1914,1818,12890.160000000005
2012-01-01,99C,1914,986,35951.93000000002
2015-03-01,99C,1914,1838,14119.110000000004
2014-09-01,99C,1914,1783,14316.669999999996
2016-06-01,99C,1914,1743,11088.65
2011-10-01,99C,1914,905,32757.739999999994
2011-08-01,99C,1914,1004,35154.5
2015-10-01,99C,1914,1757,13989.829999999994
2017-11-01,99C,1914,1887,7745.074730000002
2011-09-01,99C,1914,1061,38440.74999999999
2010-10-01,99C,1914,894,32267.859999999997
2014-08-01,99C,1914,1690,12639.989999999998
2015-09-01,99C,1914,1766,11938.610000000008
2011-05-01,99C,1914,946,33533.5
2016-04-01,99C,1914,1802,12008.29
2010-11-01,99C,1914,976,34414.340000000004
2012-11-01,99C,1914,1171,12130.95
2013-03-01,99C,1914,1200,12323.289999999999
2012-04-01,99C,1914,978,36160.900000000016
2016-05-01,99C,1914,1664,9888.519999999999
2018-10-01,99C,1914,1906,6993.395060000002
2013-04-01,99C,1914,1306,12153.430000000002
2016-11-01,99C,1914,1831,8720.91
2014-12-01,99C,1914,1946,14785.59
2018-07-01,99C,1914,1848,7433.475569999999
2012-02-01,99C,1914,985,35212.259999999995
2014-02-01,99C,1914,1444,11553.199999999999
2013-06-01,99C,1914,1260,11932.9
2010-12-01,99C,1914,1017,36342.90000000002
2017-09-01,99C,1914,1736,7371.46586
2011-04-01,99C,1914,873,31402.39999999999
2013-12-01,99C,1914,1609,13273.950000000003
2017-07-01,99C,1914,1878,7734.67297
2013-02-01,99C,1914,1131,10328.559999999996
2018-11-01,99C,1914,1911,6434.807490000001
2011-01-01,99C,1914,940,32917.99
2014-06-01,99C,1914,1556,12716.590000000004
2016-07-01,99C,1914,1675,11078.15
2011-03-01,99C,1914,1058,38572.20999999999
2013-01-01,99C,1914,1175,13235.090000000007
2015-02-01,99C,1914,1687,11469.550000000003
2018-12-01,99C,1914,2012,7477.690790000001
2018-08-01,99C,1914,1869,7273.8954699999995
2010-08-01,99C,1914,881,32371.55000000001
2015-06-01,99C,1914,1769,12555.960000000001
2016-03-01,99C,1914,1826,11369.6
2015-05-01,99C,1914,1756,11965.800000000001
2018-02-01,99C,1914,1564,6460.79905
2014-04-01,99C,1914,1492,11812.040000000003
2016-12-01,99C,1914,1875,7852.300000000001
2013-05-01,99C,1914,1271,11609.409999999993
2016-09-01,99C,1914,1771,10512.810000000001
2013-08-01,99C,1914,1382,12936.839999999998
2014-05-01,99C,1914,1586,13467.32
2018-03-01,99C,1914,1918,8859.740960000003
2015-12-01,99C,1914,1815,12769.36
2014-07-01,99C,1914,1765,14224.770000000011
2018-12-01,99D,1553,921,7847.89644
2018-04-01,99D,1553,875,6521.642439999998
2014-11-01,99D,1553,825,8603.729999999996
2011-12-01,99D,1553,690,32012.559999999994
2018-07-01,99D,1553,878,7038.44739
2015-01-01,99D,1553,926,8498.659999999998
2017-08-01,99D,1553,947,8193.62662
2019-01-01,99D,1553,932,7257.668879999998
2011-05-01,99D,1553,615,27651.45
2018-09-01,99D,1553,871,7137.544829999999
2017-11-01,99D,1553,936,7579.4676899999995
2010-12-01,99D,1553,626,29312.430000000008
2014-09-01,99D,1553,857,10416.959999999997
2016-07-01,99D,1553,907,8051.06
2011-01-01,99D,1553,556,25640.869999999995
2014-08-01,99D,1553,863,9598.37
2013-04-01,99D,1553,722,12660.579999999998
2012-10-01,99D,1553,701,12059.070000000003
2014-04-01,99D,1553,826,10351.05
2018-02-01,99D,1553,821,5760.348339999999
2012-06-01,99D,1553,658,27354.420000000006
2014-07-01,99D,1553,839,10934.8
2016-10-01,99D,1553,935,8273.72
2012-08-01,99D,1553,736,15031.230000000009
2012-03-01,99D,1553,696,33064.200000000004
2013-06-01,99D,1553,752,11197.0
2012-04-01,99D,1553,649,30386.570000000003
2011-06-01,99D,1553,628,28944.569999999992
2015-08-01,99D,1553,822,7218.2000000000035
2016-09-01,99D,1553,932,7811.049999999999
2010-10-01,99D,1553,546,25313.889999999996
2013-09-01,99D,1553,760,11185.300000000007
2011-02-01,99D,1553,604,26688.220000000005
2010-11-01,99D,1553,563,25144.190000000017
2019-02-01,99D,1553,831,5929.5144900000005
2012-01-01,99D,1553,655,30730.510000000002
2013-08-01,99D,1553,816,12689.180000000004
2016-11-01,99D,1553,860,7145.890000000001
2015-10-01,99D,1553,892,8058.5199999999995
2019-03-01,99D,1553,908,6871.27462
