pct,month,total_list_size,list_size_over_55
NYF,2013-10-01 00:00:00+00:00,0,0
09N,2013-10-01 00:00:00+00:00,217429,64003
99D,2013-10-01 00:00:00+00:00,159192,55144
08E,2013-10-01 00:00:00+00:00,250247,61205
10G,2013-10-01 00:00:00+00:00,137603,35154
01V,2013-10-01 00:00:00+00:00,122388,45843
12V,2013-10-01 00:00:00+00:00,0,0
01F,2013-10-01 00:00:00+00:00,128847,36101
RY4,2013-10-01 00:00:00+00:00,0,0
06N,2013-10-01 00:00:00+00:00,615681,163278
10J,2013-10-01 00:00:00+00:00,218840,60354
RJ1,2013-10-01 00:00:00+00:00,0,0
RY8,2013-10-01 00:00:00+00:00,0,0
NLX,2013-10-01 00:00:00+00:00,0,0
413,2013-10-01 00:00:00+00:00,0,0
05A,2013-10-01 00:00:00+00:00,475254,117786
03L,2013-10-01 00:00:00+00:00,257472,76906
99E,2013-10-01 00:00:00+00:00,267223,77068
03X,2013-10-01 00:00:00+00:00,97024,29921
905,2013-10-01 00:00:00+00:00,0,0
325,2013-10-01 00:00:00+00:00,0,0
10Q,2013-10-01 00:00:00+00:00,698728,188777
08V,2013-10-01 00:00:00+00:00,279332,32429
05D,2013-10-01 00:00:00+00:00,136026,40929
AA8,2013-10-01 00:00:00+00:00,0,0
00P,2013-10-01 00:00:00+00:00,282971,85967
08T,2013-10-01 00:00:00+00:00,187256,46758
09G,2013-10-01 00:00:00+00:00,492671,183280
05X,2013-10-01 00:00:00+00:00,175150,47677
08W,2013-10-01 00:00:00+00:00,294826,52988
06W,2013-10-01 00:00:00+00:00,210933,56779
5P2,2013-10-01 00:00:00+00:00,0,0
RNU,2013-10-01 00:00:00+00:00,0,0
110,2013-10-01 00:00:00+00:00,0,0
10E,2013-10-01 00:00:00+00:00,141758,48102
08Q,2013-10-01 00:00:00+00:00,301874,47326
11T,2013-10-01 00:00:00+00:00,213902,73260
06D,2013-10-01 00:00:00+00:00,112578,40551
R1E,2013-10-01 00:00:00+00:00,0,0
02G,2013-10-01 00:00:00+00:00,111950,36172
NQL,2013-10-01 00:00:00+00:00,0,0
ACV,2013-10-01 00:00:00+00:00,0,0
99F,2013-10-01 00:00:00+00:00,180449,62919
5NY,2013-10-01 00:00:00+00:00,61,4
RY5,2013-10-01 00:00:00+00:00,0,0
00K,2013-10-01 00:00:00+00:00,290978,84814
00H,2013-10-01 00:00:00+00:00,133896,34685
02F,2013-10-01 00:00:00+00:00,256609,81723
RTF,2013-10-01 00:00:00+00:00,0,0
02D,2013-10-01 00:00:00+00:00,102425,30822
10N,2013-10-01 00:00:00+00:00,108768,29581
03V,2013-10-01 00:00:00+00:00,71756,17808
5D7,2013-10-01 00:00:00+00:00,0,0
RC3,2013-10-01 00:00:00+00:00,0,0
106,2013-10-01 00:00:00+00:00,0,0
NI3,2013-10-01 00:00:00+00:00,0,0
12W,2013-10-01 00:00:00+00:00,0,0
10D,2013-10-01 00:00:00+00:00,107208,31198
02N,2013-10-01 00:00:00+00:00,156660,51286
12N,2013-10-01 00:00:00+00:00,0,0
04K,2013-10-01 00:00:00+00:00,357299,68195
R1G,2013-10-01 00:00:00+00:00,0,0
07G,2013-10-01 00:00:00+00:00,165813,39957
205,2013-10-01 00:00:00+00:00,0,0
09F,2013-10-01 00:00:00+00:00,186854,70858
05V,2013-10-01 00:00:00+00:00,145420,49702
NKI,2013-10-01 00:00:00+00:00,0,0
03M,2013-10-01 00:00:00+00:00,117959,43026
216,2013-10-01 00:00:00+00:00,0,0
06T,2013-10-01 00:00:00+00:00,331958,111005
02Y,2013-10-01 00:00:00+00:00,300928,111038
03Y,2013-10-01 00:00:00+00:00,102197,33335
11A,2013-10-01 00:00:00+00:00,546627,186400
05R,2013-10-01 00:00:00+00:00,274474,89253
03R,2013-10-01 00:00:00+00:00,358005,104993
RYG,2013-10-01 00:00:00+00:00,0,0
5K6,2013-10-01 00:00:00+00:00,0,0
08L,2013-10-01 00:00:00+00:00,300912,53868
09Y,2013-10-01 00:00:00+00:00,357404,98988
5MX,2013-10-01 00:00:00+00:00,0,0
04L,2016-10-01 00:00:00+00:00,150881,48883
02N,2016-10-01 00:00:00+00:00,158457,53814
10K,2016-10-01 00:00:00+00:00,203623,70143
01M,2016-10-01 00:00:00+00:00,208093,40682
05W,2016-10-01 00:00:00+00:00,287146,81170
02A,2016-10-01 00:00:00+00:00,238840,67464
02R,2016-10-01 00:00:00+00:00,338969,89387
10Q,2016-10-01 00:00:00+00:00,717856,199228
07N,2016-10-01 00:00:00+00:00,235740,65485
99A,2016-10-01 00:00:00+00:00,514824,133737
04N,2016-10-01 00:00:00+00:00,124707,41430
03M,2016-10-01 00:00:00+00:00,118927,45053
08R,2016-10-01 00:00:00+00:00,222440,47341
11D,2016-10-01 00:00:00+00:00,160844,46839
11A,2016-10-01 00:00:00+00:00,554310,195104
02H,2016-10-01 00:00:00+00:00,324444,98899
05V,2016-10-01 00:00:00+00:00,147259,51665
06V,2016-10-01 00:00:00+00:00,172056,74922
06N,2016-10-01 00:00:00+00:00,635938,171653
99G,2016-10-01 00:00:00+00:00,185948,56106
03Y,2016-10-01 00:00:00+00:00,102807,34575
07J,2016-10-01 00:00:00+00:00,173223,67021
03L,2016-10-01 00:00:00+00:00,260127,80065
08Q,2016-10-01 00:00:00+00:00,317609,51356
07K,2016-10-01 00:00:00+00:00,246895,85632
01E,2016-10-01 00:00:00+00:00,211709,58610
13T,2016-10-01 00:00:00+00:00,513335,136158
03K,2016-10-01 00:00:00+00:00,172256,57530
11T,2016-10-01 00:00:00+00:00,217100,76259
04E,2016-10-01 00:00:00+00:00,190769,58672
10V,2016-10-01 00:00:00+00:00,212932,75748
01F,2016-10-01 00:00:00+00:00,130229,37992
06A,2016-10-01 00:00:00+00:00,272156,72921
04H,2016-10-01 00:00:00+00:00,132433,44789
06H,2016-10-01 00:00:00+00:00,937196,252708
03G,2016-10-01 00:00:00+00:00,275116,69617
99F,2016-10-01 00:00:00+00:00,184078,65586
01T,2016-10-01 00:00:00+00:00,154618,49640
04C,2016-10-01 00:00:00+00:00,392608,81370
00C,2016-10-01 00:00:00+00:00,107513,33974
09L,2016-10-01 00:00:00+00:00,180482,51716
02Q,2016-10-01 00:00:00+00:00,115058,38896
02W,2016-10-01 00:00:00+00:00,125860,15368
01X,2016-10-01 00:00:00+00:00,195797,63061
09N,2016-10-01 00:00:00+00:00,221948,66520
02T,2016-10-01 00:00:00+00:00,218898,64222
04R,2016-10-01 00:00:00+00:00,546576,161136
10L,2016-10-01 00:00:00+00:00,143023,57995
05J,2016-10-01 00:00:00+00:00,175494,55616
03D,2016-10-01 00:00:00+00:00,143552,56778
01C,2016-10-01 00:00:00+00:00,206888,73484
99M,2016-10-01 00:00:00+00:00,225171,63791
07L,2016-10-01 00:00:00+00:00,216647,36406
10T,2016-10-01 00:00:00+00:00,154726,27799
10R,2016-10-01 00:00:00+00:00,222611,54410
01A,2016-10-01 00:00:00+00:00,376425,112458
08E,2016-10-01 00:00:00+00:00,260151,64316
00X,2016-10-01 00:00:00+00:00,180333,57297
00W,2016-10-01 00:00:00+00:00,230368,33535
09F,2016-10-01 00:00:00+00:00,193647,74165
09X,2016-10-01 00:00:00+00:00,236596,75434
01K,2016-10-01 00:00:00+00:00,159297,49881
05A,2016-10-01 00:00:00+00:00,496402,122421
06Q,2016-10-01 00:00:00+00:00,385617,122166
06T,2016-10-01 00:00:00+00:00,343122,116158
08C,2016-10-01 00:00:00+00:00,207558,36364
10N,2016-10-01 00:00:00+00:00,110008,30784
04M,2016-10-01 00:00:00+00:00,93701,30462
09J,2016-10-01 00:00:00+00:00,262314,73588
05N,2016-10-01 00:00:00+00:00,305550,115529
02E,2016-10-01 00:00:00+00:00,215556,63189
05Y,2016-10-01 00:00:00+00:00,280178,78209
00M,2016-10-01 00:00:00+00:00,294315,88595
05P,2016-10-01 00:00:00+00:00,245441,76862
09G,2016-10-01 00:00:00+00:00,507527,191731
09P,2016-10-01 00:00:00+00:00,187199,70932
05X,2016-10-01 00:00:00+00:00,181520,50919
09H,2016-10-01 00:00:00+00:00,130632,31771
06K,2016-10-01 00:00:00+00:00,589511,165786
05L,2016-10-01 00:00:00+00:00,571048,122781
08L,2016-10-01 00:00:00+00:00,318460,57793
10E,2016-10-01 00:00:00+00:00,144319,50155
04J,2016-10-01 00:00:00+00:00,291838,104762
03C,2016-10-01 00:00:00+00:00,369420,85797
00T,2016-10-01 00:00:00+00:00,303689,82491
01V,2016-10-01 00:00:00+00:00,123709,47914
11C,2016-10-01 00:00:00+00:00,154144,42089
05G,2016-10-01 00:00:00+00:00,216081,74280
11J,2016-10-01 00:00:00+00:00,789957,288287
09D,2016-10-01 00:00:00+00:00,311413,70146
03J,2016-10-01 00:00:00+00:00,191083,49816
99K,2016-10-01 00:00:00+00:00,168956,61219
02M,2016-10-01 00:00:00+00:00,151036,59959
99Q,2016-10-01 00:00:00+00:00,288365,113186
10J,2016-10-01 00:00:00+00:00,223201,64334
02D,2016-10-01 00:00:00+00:00,104298,32575
05T,2016-10-01 00:00:00+00:00,304099,105029
11E,2016-10-01 00:00:00+00:00,198584,61100
00D,2016-10-01 00:00:00+00:00,290161,97017
02P,2016-10-01 00:00:00+00:00,257018,78709
08Y,2016-10-01 00:00:00+00:00,240750,51205
07Y,2016-10-01 00:00:00+00:00,303277,60397
99N,2016-10-01 00:00:00+00:00,479666,167400
08P,2016-10-01 00:00:00+00:00,212129,51583
03F,2016-10-01 00:00:00+00:00,293696,78158
04V,2016-10-01 00:00:00+00:00,380937,118126
06D,2016-10-01 00:00:00+00:00,114827,42112
08K,2016-10-01 00:00:00+00:00,392477,61235
03X,2016-10-01 00:00:00+00:00,97417,30889
05C,2016-10-01 00:00:00+00:00,316479,101457
00P,2016-10-01 00:00:00+00:00,284028,89341
01D,2016-10-01 00:00:00+00:00,228854,61646
08N,2016-10-01 00:00:00+00:00,305972,64305
00Q,2016-10-01 00:00:00+00:00,172525,42888
10W,2016-10-01 00:00:00+00:00,139894,24298
02V,2016-10-01 00:00:00+00:00,213047,56410
10Y,2016-10-01 00:00:00+00:00,209871,62375
01W,2016-10-01 00:00:00+00:00,308001,94831
07M,2016-10-01 00:00:00+00:00,408443,95882
00K,2016-10-01 00:00:00+00:00,295248,88997
00R,2016-10-01 00:00:00+00:00,171988,56302
05D,2016-10-01 00:00:00+00:00,139259,42948
06M,2016-10-01 00:00:00+00:00,237472,87390
10X,2016-10-01 00:00:00+00:00,275894,62936
04Y,2016-10-01 00:00:00+00:00,132006,41926
10M,2016-10-01 00:00:00+00:00,118064,34358
08G,2016-10-01 00:00:00+00:00,303303,70072
07T,2016-10-01 00:00:00+00:00,305029,44681
01R,2016-10-01 00:00:00+00:00,181404,58212
08F,2016-10-01 00:00:00+00:00,272542,80600
09E,2016-10-01 00:00:00+00:00,220307,69453
03V,2016-10-01 00:00:00+00:00,75569,19196
08T,2016-10-01 00:00:00+00:00,191019,48482
11X,2016-10-01 00:00:00+00:00,565442,204905
01G,2016-10-01 00:00:00+00:00,263906,62841
10H,2016-10-01 00:00:00+00:00,339587,102001
05R,2016-10-01 00:00:00+00:00,279502,93569
03Q,2016-10-01 00:00:00+00:00,350041,109963
05Q,2016-10-01 00:00:00+00:00,217356,72458
11M,2016-10-01 00:00:00+00:00,635345,210745
07V,2016-10-01 00:00:00+00:00,403100,92708
13P,2016-10-01 00:00:00+00:00,714704,175610
09W,2016-10-01 00:00:00+00:00,295753,81362
04G,2016-10-01 00:00:00+00:00,667411,188703
08H,2016-10-01 00:00:00+00:00,240188,40207
07H,2016-10-01 00:00:00+00:00,306338,90175
00L,2016-10-01 00:00:00+00:00,322944,121566
00V,2016-10-01 00:00:00+00:00,201046,57835
08V,2016-10-01 00:00:00+00:00,302996,34682
12A,2016-10-01 00:00:00+00:00,265835,78802
08X,2016-10-01 00:00:00+00:00,388232,61259
99C,2016-10-01 00:00:00+00:00,217366,69880
05H,2016-10-01 00:00:00+00:00,187896,60229
06Y,2016-10-01 00:00:00+00:00,235782,83427
02G,2016-10-01 00:00:00+00:00,112386,37906
01J,2016-10-01 00:00:00+00:00,162766,46439
09C,2016-10-01 00:00:00+00:00,129746,38523
01N,2016-10-01 00:00:00+00:00,173442,36423
06F,2016-10-01 00:00:00+00:00,468095,134820
12F,2016-10-01 00:00:00+00:00,334548,111106
99H,2016-10-01 00:00:00+00:00,304251,95838
03A,2016-10-01 00:00:00+00:00,244776,69811
08J,2016-10-01 00:00:00+00:00,202643,45177
06W,2016-10-01 00:00:00+00:00,217459,58655
04D,2016-10-01 00:00:00+00:00,234647,73653
03W,2016-10-01 00:00:00+00:00,326108,112154
04Q,2016-10-01 00:00:00+00:00,132719,46817
99D,2016-10-01 00:00:00+00:00,164652,58263
02Y,2016-10-01 00:00:00+00:00,301737,116105
05F,2016-10-01 00:00:00+00:00,185266,70026
07P,2016-10-01 00:00:00+00:00,364648,71572
00J,2016-10-01 00:00:00+00:00,253911,79372
09Y,2016-10-01 00:00:00+00:00,367856,103372
02F,2016-10-01 00:00:00+00:00,260274,85687
02X,2016-10-01 00:00:00+00:00,315564,97451
11N,2016-10-01 00:00:00+00:00,563362,210565
99E,2016-10-01 00:00:00+00:00,275453,80321
09A,2016-10-01 00:00:00+00:00,209807,39553
12D,2016-10-01 00:00:00+00:00,227132,60848
06P,2016-10-01 00:00:00+00:00,229450,46899
04X,2016-10-01 00:00:00+00:00,306987,61011
07X,2016-10-01 00:00:00+00:00,327989,74889
03T,2016-10-01 00:00:00+00:00,246527,96873
04K,2016-10-01 00:00:00+00:00,364445,71891
99P,2016-10-01 00:00:00+00:00,909320,318753
99J,2016-10-01 00:00:00+00:00,481447,147658
06L,2016-10-01 00:00:00+00:00,401932,136242
08W,2016-10-01 00:00:00+00:00,303589,56274
07G,2016-10-01 00:00:00+00:00,172272,41696
08D,2016-10-01 00:00:00+00:00,307961,56819
08M,2016-10-01 00:00:00+00:00,381187,52470
03N,2016-10-01 00:00:00+00:00,588619,155433
10D,2016-10-01 00:00:00+00:00,110900,33005
03H,2016-10-01 00:00:00+00:00,168916,53715
10C,2016-10-01 00:00:00+00:00,95857,28613
03R,2016-10-01 00:00:00+00:00,366060,110265
10G,2016-10-01 00:00:00+00:00,140437,37485
01H,2016-10-01 00:00:00+00:00,522121,191482
04F,2016-10-01 00:00:00+00:00,286385,66208
00Y,2016-10-01 00:00:00+00:00,250193,64907
10A,2016-10-01 00:00:00+00:00,202429,73106
07W,2016-10-01 00:00:00+00:00,424791,83898
03E,2016-10-01 00:00:00+00:00,161342,56518
11H,2016-10-01 00:00:00+00:00,498642,109776
07Q,2016-10-01 00:00:00+00:00,343082,98315
07R,2016-10-01 00:00:00+00:00,266916,43412
08A,2016-10-01 00:00:00+00:00,285751,55332
01Y,2016-10-01 00:00:00+00:00,245277,70762
00N,2016-10-01 00:00:00+00:00,155989,50470
RX4,2012-12-01 00:00:00+00:00,0,0
5N6,2012-12-01 00:00:00+00:00,1548,179
99F,2012-12-01 00:00:00+00:00,180910,62120
07L,2012-12-01 00:00:00+00:00,205075,35088
5L1,2012-12-01 00:00:00+00:00,2196,679
5N7,2012-12-01 00:00:00+00:00,0,0
5KM,2012-12-01 00:00:00+00:00,0,0
08R,2012-12-01 00:00:00+00:00,217025,44790
06A,2012-12-01 00:00:00+00:00,262287,70308
5FL,2012-12-01 00:00:00+00:00,0,0
00M,2012-12-01 00:00:00+00:00,290122,83717
04H,2012-12-01 00:00:00+00:00,128331,41522
12W,2012-12-01 00:00:00+00:00,0,0
205,2012-12-01 00:00:00+00:00,0,0
02G,2012-12-01 00:00:00+00:00,111582,35527
RJ7,2012-12-01 00:00:00+00:00,0,0
01M,2012-12-01 00:00:00+00:00,189753,38495
09W,2012-12-01 00:00:00+00:00,284971,75545
00R,2012-12-01 00:00:00+00:00,172912,54496
5LD,2012-12-01 00:00:00+00:00,0,0
02D,2012-12-01 00:00:00+00:00,102421,30366
01A,2012-12-01 00:00:00+00:00,371725,107065
R1G,2012-12-01 00:00:00+00:00,0,0
5A8,2012-12-01 00:00:00+00:00,0,0
07N,2012-12-01 00:00:00+00:00,226994,62600
NTV,2012-12-01 00:00:00+00:00,0,0
12V,2012-12-01 00:00:00+00:00,0,0
99J,2012-12-01 00:00:00+00:00,468710,139384
5K8,2012-12-01 00:00:00+00:00,23,6
04Q,2012-12-01 00:00:00+00:00,129084,43740
11C,2012-12-01 00:00:00+00:00,151954,40858
04Y,2012-12-01 00:00:00+00:00,132386,39983
NYF,2012-12-01 00:00:00+00:00,0,0
5F7,2012-12-01 00:00:00+00:00,2,0
04G,2012-12-01 00:00:00+00:00,632753,174095
06M,2012-12-01 00:00:00+00:00,231818,83234
08K,2012-12-01 00:00:00+00:00,387793,56188
RHA,2012-12-01 00:00:00+00:00,0,0
02A,2012-12-01 00:00:00+00:00,235530,64376
08G,2012-12-01 00:00:00+00:00,286344,65298
NMS,2012-12-01 00:00:00+00:00,0,0
5QH,2012-12-01 00:00:00+00:00,0,0
07P,2012-12-01 00:00:00+00:00,342514,64403
10V,2012-12-01 00:00:00+00:00,206948,69980
5C9,2012-12-01 00:00:00+00:00,97,33
02P,2012-12-01 00:00:00+00:00,249937,73910
08E,2012-12-01 00:00:00+00:00,244126,59885
06D,2012-12-01 00:00:00+00:00,112494,40222
5E1,2012-12-01 00:00:00+00:00,0,0
5NL,2012-12-01 00:00:00+00:00,0,0
5PL,2012-12-01 00:00:00+00:00,0,0
5HG,2012-12-01 00:00:00+00:00,0,0
NQ7,2012-12-01 00:00:00+00:00,0,0
RY6,2012-12-01 00:00:00+00:00,1045,56
01W,2012-12-01 00:00:00+00:00,299766,89350
NQT,2012-12-01 00:00:00+00:00,0,0
110,2012-12-01 00:00:00+00:00,0,0
00K,2012-12-01 00:00:00+00:00,289727,83234
12G,2012-12-01 00:00:00+00:00,0,0
10X,2012-12-01 00:00:00+00:00,265439,59766
NHT,2012-12-01 00:00:00+00:00,0,0
219,2012-12-01 00:00:00+00:00,0,0
10L,2012-12-01 00:00:00+00:00,141509,54618
13F,2012-12-01 00:00:00+00:00,0,0
08J,2012-12-01 00:00:00+00:00,193146,42533
5PG,2012-12-01 00:00:00+00:00,1062,276
413,2012-12-01 00:00:00+00:00,0,0
05N,2012-12-01 00:00:00+00:00,294073,105981
11H,2012-12-01 00:00:00+00:00,480747,105806
05H,2012-12-01 00:00:00+00:00,184423,56789
5F5,2012-12-01 00:00:00+00:00,0,0
5PM,2012-12-01 00:00:00+00:00,0,0
5QE,2012-12-01 00:00:00+00:00,0,0
5F1,2012-12-01 00:00:00+00:00,0,0
10A,2012-12-01 00:00:00+00:00,201325,69125
04L,2012-12-01 00:00:00+00:00,145516,45710
05V,2012-12-01 00:00:00+00:00,145025,48944
07Q,2012-12-01 00:00:00+00:00,330945,93740
5HQ,2012-12-01 00:00:00+00:00,0,0
305,2012-12-01 00:00:00+00:00,0,0
5PE,2012-12-01 00:00:00+00:00,0,0
5LA,2012-12-01 00:00:00+00:00,1482,184
99K,2012-12-01 00:00:00+00:00,166315,57305
5K7,2012-12-01 00:00:00+00:00,12,8
00V,2012-12-01 00:00:00+00:00,196467,54476
5NC,2012-12-01 00:00:00+00:00,0,0
01D,2012-12-01 00:00:00+00:00,224666,58539
5NP,2012-12-01 00:00:00+00:00,0,0
08H,2012-12-01 00:00:00+00:00,226631,36598
5NE,2012-12-01 00:00:00+00:00,0,0
5EM,2012-12-01 00:00:00+00:00,2264,469
01H,2012-12-01 00:00:00+00:00,525438,182245
5NW,2012-12-01 00:00:00+00:00,0,0
211,2012-12-01 00:00:00+00:00,0,0
5ZT,2012-12-01 00:00:00+00:00,0,0
5HP,2012-12-01 00:00:00+00:00,0,0
02W,2012-12-01 00:00:00+00:00,120178,13944
5J9,2012-12-01 00:00:00+00:00,0,0
12P,2012-12-01 00:00:00+00:00,0,0
00C,2012-12-01 00:00:00+00:00,106510,31972
5ZX,2012-12-01 00:00:00+00:00,0,0
09N,2012-12-01 00:00:00+00:00,214518,63036
325,2012-12-01 00:00:00+00:00,0,0
10G,2012-12-01 00:00:00+00:00,136744,34304
07W,2012-12-01 00:00:00+00:00,404880,76398
10C,2012-12-01 00:00:00+00:00,91157,26420
5P7,2012-12-01 00:00:00+00:00,0,0
AC2,2012-12-01 00:00:00+00:00,0,0
NDJ,2012-12-01 00:00:00+00:00,0,0
RY2,2012-12-01 00:00:00+00:00,0,0
09L,2012-12-01 00:00:00+00:00,171789,48641
5NG,2012-12-01 00:00:00+00:00,551,85
RTR,2012-12-01 00:00:00+00:00,0,0
04F,2012-12-01 00:00:00+00:00,269028,59868
RY4,2012-12-01 00:00:00+00:00,0,0
00N,2012-12-01 00:00:00+00:00,154624,47769
114,2012-12-01 00:00:00+00:00,775,11
5K9,2012-12-01 00:00:00+00:00,0,0
RNA,2012-12-01 00:00:00+00:00,0,0
03N,2012-12-01 00:00:00+00:00,575576,149022
03Y,2012-12-01 00:00:00+00:00,102416,33113
08C,2012-12-01 00:00:00+00:00,202519,33378
112,2012-12-01 00:00:00+00:00,857,11
10J,2012-12-01 00:00:00+00:00,216958,59021
AA8,2012-12-01 00:00:00+00:00,0,0
RNU,2012-12-01 00:00:00+00:00,0,0
09D,2012-12-01 00:00:00+00:00,299355,66236
RRE,2012-12-01 00:00:00+00:00,0,0
12N,2012-12-01 00:00:00+00:00,0,0
10Y,2012-12-01 00:00:00+00:00,198490,56375
R1D,2012-12-01 00:00:00+00:00,0,0
5D7,2012-12-01 00:00:00+00:00,695,89
12D,2012-12-01 00:00:00+00:00,223450,55809
01R,2012-12-01 00:00:00+00:00,175382,53825
05P,2012-12-01 00:00:00+00:00,237276,72648
5N3,2012-12-01 00:00:00+00:00,0,0
5PC,2012-12-01 00:00:00+00:00,0,0
10K,2012-12-01 00:00:00+00:00,200828,65120
216,2012-12-01 00:00:00+00:00,0,0
209,2012-12-01 00:00:00+00:00,0,0
5P1,2012-12-01 00:00:00+00:00,0,0
04K,2012-12-01 00:00:00+00:00,350317,66821
5QM,2012-12-01 00:00:00+00:00,4664,2051
10W,2012-12-01 00:00:00+00:00,129212,22145
07H,2012-12-01 00:00:00+00:00,294877,84073
5C2,2012-12-01 00:00:00+00:00,0,0
09E,2012-12-01 00:00:00+00:00,213047,65688
03D,2012-12-01 00:00:00+00:00,142224,52947
08L,2012-12-01 00:00:00+00:00,311850,53875
04M,2012-12-01 00:00:00+00:00,93502,29588
5ET,2012-12-01 00:00:00+00:00,0,0
NKI,2012-12-01 00:00:00+00:00,0,0
06T,2012-12-01 00:00:00+00:00,329455,109365
01G,2012-12-01 00:00:00+00:00,249260,59974
5ZU,2012-12-01 00:00:00+00:00,165,47
99Q,2012-12-01 00:00:00+00:00,285700,107434
5P2,2012-12-01 00:00:00+00:00,0,0
AAR,2012-12-01 00:00:00+00:00,0,0
07Y,2012-12-01 00:00:00+00:00,287942,55118
RC3,2012-12-01 00:00:00+00:00,0,0
03T,2012-12-01 00:00:00+00:00,241996,92456
09J,2012-12-01 00:00:00+00:00,250835,69866
RJ1,2012-12-01 00:00:00+00:00,0,0
99M,2012-12-01 00:00:00+00:00,218971,59100
12J,2012-12-01 00:00:00+00:00,0,0
00H,2012-12-01 00:00:00+00:00,131818,34144
RY5,2012-12-01 00:00:00+00:00,0,0
RBL,2012-12-01 00:00:00+00:00,0,0
05L,2012-12-01 00:00:00+00:00,539247,115902
08T,2012-12-01 00:00:00+00:00,186334,46125
99G,2012-12-01 00:00:00+00:00,184972,53486
5PD,2012-12-01 00:00:00+00:00,1,0
5PJ,2012-12-01 00:00:00+00:00,0,0
03Q,2012-12-01 00:00:00+00:00,340082,103042
01V,2012-12-01 00:00:00+00:00,122193,45285
09H,2012-12-01 00:00:00+00:00,127343,29593
5PT,2012-12-01 00:00:00+00:00,0,0
5D8,2012-12-01 00:00:00+00:00,0,0
725,2012-12-01 00:00:00+00:00,0,0
09G,2012-12-01 00:00:00+00:00,490760,180597
10T,2012-12-01 00:00:00+00:00,145946,25641
13C,2012-12-01 00:00:00+00:00,0,0
09F,2012-12-01 00:00:00+00:00,186921,69990
02M,2012-12-01 00:00:00+00:00,151458,57072
01C,2012-12-01 00:00:00+00:00,202946,69295
5QK,2012-12-01 00:00:00+00:00,4,1
13P,2012-12-01 00:00:00+00:00,733174,174848
03X,2012-12-01 00:00:00+00:00,95861,29421
5LH,2012-12-01 00:00:00+00:00,0,0
414,2012-12-01 00:00:00+00:00,0,0
5K5,2012-12-01 00:00:00+00:00,401,117
5NQ,2012-12-01 00:00:00+00:00,0,0
11N,2012-12-01 00:00:00+00:00,558736,199777
5NR,2012-12-01 00:00:00+00:00,0,0
104,2012-12-01 00:00:00+00:00,0,0
RCD,2012-12-01 00:00:00+00:00,0,0
07J,2012-12-01 00:00:00+00:00,165648,62767
5N4,2012-12-01 00:00:00+00:00,0,0
06F,2012-12-01 00:00:00+00:00,442412,123375
05T,2012-12-01 00:00:00+00:00,294032,97636
08N,2012-12-01 00:00:00+00:00,292198,61041
5P6,2012-12-01 00:00:00+00:00,23,10
5QG,2012-12-01 00:00:00+00:00,0,0
5PR,2012-12-01 00:00:00+00:00,0,0
02V,2012-12-01 00:00:00+00:00,204034,53570
09A,2012-12-01 00:00:00+00:00,188738,35587
5EF,2012-12-01 00:00:00+00:00,106,37
08D,2012-12-01 00:00:00+00:00,288587,51224
11D,2012-12-01 00:00:00+00:00,155752,43783
,2012-12-01 00:00:00+00:00,0,0
NEN,2012-12-01 00:00:00+00:00,0,0
905,2012-12-01 00:00:00+00:00,0,0
5M6,2012-12-01 00:00:00+00:00,419,71
117,2012-12-01 00:00:00+00:00,0,0
01F,2012-12-01 00:00:00+00:00,128668,35457
RTF,2012-12-01 00:00:00+00:00,0,0
218,2012-12-01 00:00:00+00:00,0,0
NQL,2012-12-01 00:00:00+00:00,0,0
106,2012-12-01 00:00:00+00:00,0,0
5PF,2012-12-01 00:00:00+00:00,268,26
06K,2012-12-01 00:00:00+00:00,572138,154861
5QL,2012-12-01 00:00:00+00:00,0,0
5CN,2012-12-01 00:00:00+00:00,0,0
5QR,2012-12-01 00:00:00+00:00,0,0
99A,2012-12-01 00:00:00+00:00,496005,125332
AC6,2012-12-01 00:00:00+00:00,0,0
07X,2012-12-01 00:00:00+00:00,310529,69331
99C,2012-12-01 00:00:00+00:00,215482,66097
5HX,2012-12-01 00:00:00+00:00,0,0
NR5,2012-12-01 00:00:00+00:00,0,0
04N,2012-12-01 00:00:00+00:00,121854,39260
5NH,2012-12-01 00:00:00+00:00,0,0
NR3,2012-12-01 00:00:00+00:00,0,0
5P9,2012-12-01 00:00:00+00:00,29,3
08M,2012-12-01 00:00:00+00:00,371622,47679
01E,2012-12-01 00:00:00+00:00,211635,55493
5QC,2012-12-01 00:00:00+00:00,2750,800
03J,2012-12-01 00:00:00+00:00,186645,47398
5LE,2012-12-01 00:00:00+00:00,1326,175
02Q,2012-12-01 00:00:00+00:00,112274,36321
5H1,2012-12-01 00:00:00+00:00,0,0
5PK,2012-12-01 00:00:00+00:00,0,0
5P8,2012-12-01 00:00:00+00:00,0,0
322,2012-12-01 00:00:00+00:00,0,0
5KG,2012-12-01 00:00:00+00:00,0,0
5PX,2012-12-01 00:00:00+00:00,0,0
02T,2012-12-01 00:00:00+00:00,214124,60005
08Q,2012-12-01 00:00:00+00:00,326771,47820
99P,2012-12-01 00:00:00+00:00,898649,301806
NI3,2012-12-01 00:00:00+00:00,0,0
05G,2012-12-01 00:00:00+00:00,213506,70744
05D,2012-12-01 00:00:00+00:00,134836,40267
RY8,2012-12-01 00:00:00+00:00,0,0
5J2,2012-12-01 00:00:00+00:00,206,52
5PV,2012-12-01 00:00:00+00:00,0,0
