year,month,pct,total_items,total_cost,actual_cost_per_1000
2016,2016-11-01,06L,21,872.0699999999999,5.933417700849118
2016,2016-11-01,04Y,3,95.45,4.517915463624745
2016,2016-11-01,08W,21,920.5900000000001,8.910775127768314
2016,2016-11-01,07M,16,982.02,8.193263639170011
2016,2016-11-01,11N,27,927.3500000000003,4.387268004901289
2016,2016-11-01,03E,4,349.9,8.821156658095093
2016,2016-11-01,07J,11,379.69,7.237566954499533
2016,2016-11-01,07X,18,901.4699999999999,6.8727414116463095
2016,2016-11-01,09D,11,526.2900000000001,6.448605001654149
2016,2016-11-01,03Q,4,127.25999999999999,1.6166980029473041
2016,2016-11-01,03L,1,89.17,7.8584647924561555
2016,2016-11-01,05G,17,1024.4199999999998,9.6297271129243
2016,2016-11-01,04K,5,288.63,9.149205946682727
2016,2016-11-01,07V,9,479.51,6.0914137628780844
2016,2016-11-01,02D,3,127.25999999999999,3.327058823529412
2016,2016-11-01,10C,3,190.85999999999999,5.647079708858512
2016,2016-11-01,02P,2,74.33,6.21332441695227
2016,2016-11-01,00R,1,63.62,5.749661093538183
2016,2016-11-01,04Q,1,63.62,8.900391717963066
2016,2016-11-01,04N,2,123.1,5.136871974628609
2016,2016-11-01,06Y,6,250.3,5.716700164443632
2016,2016-11-01,02W,2,127.25,9.721903888761556
2016,2016-11-01,02G,1,31.82,4.568557071069634
2016,2016-11-01,13T,9,324.62,6.363226502009213
2016,2016-11-01,04L,5,238.71,6.388598956242473
2016,2016-11-01,99K,10,461.39000000000004,6.827719900556411
2016,2016-11-01,99D,9,487.86,5.676553064240252
2016,2016-11-01,03F,7,413.55,5.774063835134456
2016,2016-11-01,02Q,2,61.62,2.0487415633208097
2016,2016-11-01,07G,3,95.46,12.355682112347916
2016,2016-11-01,06V,8,379.67999999999995,5.451334548952604
2016,2016-11-01,15M,19,880.66,5.431847479476219
2016,2016-11-01,05T,5,190.86,5.951541987589261
2016,2016-11-01,02A,7,318.13,6.042010901563064
2016,2016-11-01,04F,3,222.67,6.4103523721787194
2016,2016-11-01,12D,6,222.71999999999997,5.726038667215137
2016,2016-11-01,08R,9,445.39,5.133823597215178
2016,2016-11-01,06K,29,1472.5,10.797671076173994
2016,2016-11-01,08N,18,1169.8600000000001,11.055188055188056
2016,2016-11-01,08Y,17,787.64,9.931281443467954
2016,2016-11-01,02Y,5,254.49,4.03875452294801
2016,2016-11-01,05Y,7,318.14,7.880409204627084
2016,2016-11-01,10X,2,190.85,7.495777856329287
2016,2016-11-01,10L,5,318.11,6.373417214297164
2016,2016-11-01,07N,10,670.3499999999999,7.925257731958762
2016,2016-11-01,08X,6,407.28000000000003,4.711762051851595
2016,2016-11-01,06A,4,127.27000000000001,10.605833333333333
2016,2016-11-01,00Y,3,220.65,13.07090812155678
2016,2016-11-01,08H,15,763.51,7.6897742952391495
2016,2016-11-01,03A,6,254.51,11.249060773480663
2016,2016-11-01,06F,9,511.31,6.433271681827904
2016,2016-11-01,03K,8,284.34000000000003,4.422290309034637
2016,2016-11-01,10V,7,349.95,7.329870347485495
2016,2016-11-01,02T,4,222.68,6.2698502083567975
2016,2016-11-01,00N,3,222.67,8.54189044038668
2016,2016-11-01,08G,2,63.64,7.229353629444508
2016,2016-11-01,05J,2,159.05,15.322736030828517
2016,2016-11-01,09A,18,837.8500000000001,12.357122841172222
2016,2016-11-01,99G,6,625.66,12.693704477672503
2016,2016-11-01,03J,4,233.48999999999998,7.554599281716115
2016,2016-11-01,07W,14,1240.86,14.136021872863978
2016,2016-11-01,06N,9,572.59,6.667481776473602
2016,2016-11-01,09N,2,254.46,13.788880459520971
2016,2016-11-01,05A,3,140.07999999999998,5.184307920059214
2016,2016-11-01,09G,18,584.0,4.19040512033064
2016,2016-11-01,00Q,2,93.42,5.9643746408733955
2016,2016-11-01,05N,15,731.7,9.01574706128786
2016,2016-11-01,07R,10,473.07,5.508179542411364
2016,2016-11-01,06P,16,532.0600000000001,4.926207803270189
2016,2016-11-01,06T,5,216.43,4.246139961939142
2016,2016-11-01,01H,6,284.3,4.510908369694566
2016,2016-11-01,02E,4,178.36,5.0519756408440735
2016,2016-11-01,02N,5,212.28,6.503875731486871
2016,2016-11-01,08A,12,678.86,10.460092449922959
2016,2016-11-01,00D,10,428.72999999999996,5.838621816696173
2016,2016-11-01,00V,7,282.2,6.947829726469212
2016,2016-11-01,09P,7,282.15,8.123398497106496
2016,2016-11-01,14L,3,246.08999999999997,9.481775448871078
2016,2016-11-01,15C,21,1325.6599999999999,6.925870004754266
2016,2016-11-01,03D,6,233.49,5.135711771951435
2016,2016-11-01,03N,8,242.03,4.344228456554125
2016,2016-11-01,09X,5,318.1,6.479538834457051
2016,2016-11-01,10J,7,349.93,4.973351714728329
2016,2016-11-01,10R,2,190.85,4.122208302734459
2016,2016-11-01,00X,2,59.6,4.530252356339314
2016,2016-11-01,02R,8,349.97,4.605231991999369
2016,2016-11-01,00T,3,127.25999999999999,5.282032125513634
2016,2016-11-01,05W,18,666.63,5.971995771594432
2016,2016-11-01,99J,14,684.0500000000001,6.120376500903674
2016,2016-11-01,02M,1,63.62,5.917038690476191
2016,2016-11-01,04M,1,63.62,13.150062009094666
2016,2016-11-01,99C,9,407.42,9.533637533637535
2016,2016-11-01,01E,2,127.24,5.0205176767676765
2016,2016-11-01,99N,7,286.33,5.225858261393294
2016,2016-11-01,00K,5,282.15999999999997,6.720175292352394
2016,2016-12-01,01D,4,254.68,10.598859711182321
2016,2016-12-01,11M,38,1843.23,8.976784053220864
2016,2016-12-01,10Q,10,636.7,6.979063904417407
2016,2016-12-01,02W,3,254.67,15.28356238372442
2016,2016-12-01,05Y,5,159.2,4.471533297755807
2016,2016-12-01,07W,13,1122.33,14.010386108579773
2016,2016-12-01,07P,14,1241.48,18.557527018341084
2016,2016-12-01,05D,3,127.35000000000001,7.7747252747252755
2016,2016-12-01,01R,1,118.94,20.63497571131159
2016,2016-12-01,09P,4,191.01,5.455713918482762
2016,2016-12-01,02D,1,31.84,1.3217651210095893
2016,2016-12-01,06L,11,490.45000000000005,5.455688176468626
2016,2016-12-01,06Y,8,286.49,5.164122068605007
2016,2016-12-01,08H,14,944.52,9.465171511890087
2016,2016-12-01,08G,4,127.36,6.196059352955485
2016,2016-12-01,02H,3,159.18,6.1315049497322915
2016,2016-12-01,02T,3,159.18,6.2726090554439065
2016,2016-12-01,11N,38,1637.6600000000003,6.698845252363287
2016,2016-12-01,11E,5,270.69,7.620562484164298
2016,2016-12-01,09L,4,159.19,5.153614555343326
2016,2016-12-01,00K,7,350.2,6.0020223833273345
2016,2016-12-01,05T,4,159.16,4.834163528125379
2016,2016-12-01,05C,7,509.34999999999997,8.722642737267527
2016,2016-12-01,08P,2,95.51,4.925988962813967
2016,2016-12-01,09E,6,373.63000000000005,6.214633821792718
2016,2016-12-01,09C,3,127.34,5.5895004828373285
2016,2016-12-01,99M,8,643.2299999999999,9.10394315962295
2016,2016-12-01,10A,6,286.53000000000003,11.944224436199926
2016,2016-12-01,07G,7,286.54,18.5366800362272
2016,2016-12-01,01K,3,127.35000000000001,8.629218051226454
2016,2016-12-01,15A,21,923.26,6.069686411149825
2016,2016-12-01,03L,1,63.67,10.55712153871663
2016,2016-12-01,05F,4,318.34,15.947299869752529
2016,2016-12-01,06T,6,333.5,8.054582779857505
2016,2016-12-01,07H,11,594.5799999999999,8.12289953277412
2016,2016-12-01,99K,8,366.23,5.9499285157265405
2016,2016-12-01,09H,2,63.68,2.4965695691378835
2016,2016-12-01,02A,3,95.52,2.976999314342704
2016,2016-12-01,01H,7,373.74,4.973915357998403
2016,2016-12-01,03E,9,583.72,12.578816937829977
2016,2016-12-01,06H,42,1993.6999999999998,6.6343219760875565
2016,2016-12-01,10E,2,159.17,5.988787719166227
2016,2016-12-01,00R,1,63.67,5.754179846362405
2016,2016-12-01,06P,11,420.57,5.795130420404282
2016,2016-12-01,08T,7,325.03000000000003,6.418697420909199
2016,2016-12-01,09D,8,793.79,12.230782268377991
2016,2016-12-01,08V,7,405.46999999999997,6.291135901692758
2016,2016-12-01,00L,8,318.34000000000003,9.650760928878919
2016,2016-12-01,07K,6,320.54999999999995,4.911890897946674
2016,2016-12-01,00T,2,95.51,8.65126811594203
2016,2016-12-01,08M,12,950.97,11.632233679498
2016,2016-12-01,08N,14,751.63,8.543774296951373
2016,2016-12-01,08D,11,562.54,6.1654975887768515
2016,2016-12-01,05L,6,218.83,6.42597051741352
2016,2016-12-01,07J,10,443.61,5.764163201663202
2016,2016-12-01,08Q,8,350.21,7.349632738719832
2016,2016-12-01,09X,8,318.37,4.406322228834789
2016,2016-12-01,03J,5,341.78999999999996,9.141703220284581
2016,2016-12-01,08K,11,774.73,8.346135200646378
2016,2016-12-01,06W,5,437.39,11.391254525093107
2016,2016-12-01,08A,9,583.85,10.64002332659049
2016,2016-12-01,08R,5,445.65999999999997,14.682568444634796
2016,2016-12-01,01Y,1,31.84,8.747252747252748
2016,2016-12-01,03H,5,318.35,8.785461971520036
2016,2016-12-01,02E,2,36.29,1.7285891207011526
2016,2016-12-01,99C,9,407.72,10.832669111004837
2016,2016-12-01,03W,33,1522.12,8.508977885109903
2016,2016-12-01,12D,5,222.86,6.088239311569458
2016,2016-12-01,02G,1,89.23,12.541110330288124
2016,2016-12-01,05R,2,159.17,5.668043586639128
2016,2016-12-01,06K,18,1533.0300000000002,11.857480972712086
2016,2016-12-01,00X,1,63.67,5.064831755628033
2016,2016-12-01,03Q,10,445.69,4.362452894826996
2016,2016-12-01,03F,11,530.8100000000001,5.480800008260283
2016,2016-12-01,99E,7,318.37,8.478336129530506
2016,2016-12-01,08X,7,297.24999999999994,3.543710733062314
2016,2016-12-01,09W,7,318.36,8.690287710869685
2016,2016-12-01,03A,7,350.20000000000005,18.292937735060594
2016,2016-12-01,99J,17,843.7499999999999,5.200436374394437
2016,2016-12-01,08E,14,730.2,13.504716108747921
2016,2016-12-01,07V,14,781.3400000000001,9.718400955247645
2016,2016-12-01,09G,19,838.46,5.525271828665568
2016,2016-12-01,15D,2,63.68,2.264983105104037
2016,2016-12-01,99F,3,191.01,26.15858668857847
2016,2016-12-01,10L,5,222.86,4.352989432974589
2016,2016-12-01,02M,1,63.67,5.921688988095238
2016,2016-12-01,04F,3,159.18,5.133182844243793
2016,2016-12-01,08J,2,222.82999999999998,13.086862042638161
2016,2016-12-01,10V,12,530.7199999999999,7.045454545454544
2016,2016-12-01,10J,8,318.38,6.277455735636263
2016,2016-12-01,01E,4,286.51,8.685542789583774
2016,2016-12-01,01F,1,63.67,7.661853188929001
2016,2016-12-01,03R,19,1430.81,13.250449148932228
2016,2016-12-01,08W,14,634.72,6.614284821075009
2016,2016-12-01,09N,5,159.18,3.995983431655579
2016,2016-12-01,10K,7,394.86,6.810279406691963
2016,2016-12-01,04H,3,159.17000000000002,9.63323851600799
2016,2016-12-01,01W,4,509.31,40.36376604850214
2016,2016-12-01,00Y,1,95.5,8.437886552394415
2016,2016-12-01,07N,3,222.84,6.220410897722198
2016,2016-12-01,07Q,7,382.03000000000003,6.09453768106694
2016,2016-12-01,00J,18,870.8900000000001,5.470758213455619
2016,2016-12-01,99A,11,405.72,7.612007504690432
2016,2016-12-01,02P,3,127.34,3.4998900615655235
2016,2016-12-01,05N,15,615.63,7.298777668441082
2016,2016-12-01,05W,19,702.01,7.600060626400633
2016,2016-12-01,01V,1,31.84,3.4981322786200835
2016,2016-12-01,00Q,4,348.14,12.413620966304153
2016,2016-12-01,05A,3,146.75,8.246235109013261
2016,2016-12-01,09J,7,350.20000000000005,7.644619078803755
2016,2016-12-01,00D,10,418.33000000000004,6.026159985018512
2016,2016-12-01,04Y,6,286.53000000000003,9.211110039540939
2016,2016-12-01,10D,2,95.51,8.77123702819359
2016,2016-12-01,07L,8,253.01999999999998,8.001644476771764
2016,2016-12-01,14L,6,418.39,7.536385906765617
2016,2016-12-01,02X,3,127.34,4.896750624879831
2016,2016-12-01,06V,8,377.94,5.139243948871362
2016,2016-12-01,02R,6,318.35999999999996,7.197992267516787
2016,2016-12-01,04N,1,31.84,2.4297924297924296
2016,2016-12-01,07X,17,923.23,7.35881841876629
2016,2016-12-01,08C,6,407.68,9.820774715744845
2016,2016-12-01,09Y,7,318.37,4.853571156338135
2016,2016-12-01,10R,2,191.0,13.009126821958862
2016,2016-12-01,04Q,2,95.51,3.7276559206931545
2016,2016-12-01,04L,3,127.35000000000001,5.400305317615131
2016,2016-12-01,01G,2,63.68,2.6337993216974107
2016,2016-12-01,06M,4,371.56,12.377494253639362
2016,2016-12-01,04V,13,577.62,6.626438298018791
2016,2016-12-01,04D,5,254.68,7.093360071301248
2016,2016-12-01,07R,17,775.0000000000001,7.9478212714463
2016,2016-12-01,99N,5,159.19,3.048915958017314
2016,2016-12-01,99H,11,795.8500000000001,9.43486817147193
2016,2016-12-01,01A,10,700.3599999999999,11.372803741352993
2016,2016-12-01,02Q,2,61.66,1.7645880433849412
2016,2016-12-01,10C,3,159.18,3.3260896819758456
2016,2016-12-01,00V,7,310.09,6.2709053772573755
2016,2016-12-01,15F,23,1358.6200000000001,8.672577669686001
2016,2016-12-01,00P,16,616.1700000000001,9.158157577919473
2016,2016-12-01,00C,3,95.52,4.77194384772943
2016,2016-12-01,06Q,6,254.69,7.224633364536351
2016,2016-12-01,05H,2,127.34,9.585968081903042
2016,2016-12-01,04E,2,63.68,5.523941707147815
2016,2016-12-01,15M,22,1074.85,6.47956692367512
2016,2016-12-01,99G,8,477.53,6.883116883116882
2016,2016-12-01,04G,18,910.72,7.994732914892683
2016,2016-12-01,06N,14,933.89,7.960533606103225
2016,2016-12-01,03V,3,95.52,1.9822362413878971
2016,2016-12-01,07M,16,724.07,10.346517675973823
2016,2016-12-01,15N,55,2810.72,6.894511559452995
2016,2016-12-01,11A,15,907.39,5.694070546006765
2016,2016-12-01,11J,12,443.79,6.699323712336212
2016,2016-12-01,00N,2,95.51,4.171288815128619
2016,2016-12-01,05Q,7,377.88000000000005,7.341752477171169
2016,2016-12-01,02F,4,191.02,8.56899336084694
2016,2016-12-01,07Y,17,1182.62,18.36109860423233
2016,2016-12-01,11X,27,1475.08,8.22032623172818
2016,2016-12-01,03N,7,350.2,8.260797773217277
2016,2016-12-01,15E,25,1400.7699999999998,5.447414678156985
2016,2016-12-01,03K,11,507.36,7.890881378602423
2016,2016-12-01,06F,10,390.75000000000006,3.939369499248924
2016,2016-12-01,08Y,20,1352.4799999999998,12.905097230968874
2016,2016-12-01,01C,4,138.06,5.8309752080077715
2016,2016-12-01,03D,10,339.69,5.603226444972289
2016,2016-12-01,03T,9,429.71999999999997,4.679822268687924
2016,2016-12-01,15C,22,1305.2500000000002,6.138799659491212
2016,2016-12-01,14Y,2,95.51,2.713969083882701
2016,2016-12-01,10X,2,127.34,8.101024238183092
2016,2016-12-01,04C,18,732.47,6.211900198449718
2016,2016-12-01,05V,4,254.66000000000003,6.473638720829733
2016,2016-12-01,05X,5,350.18000000000006,5.114954281207094
2016,2016-12-01,08F,10,452.28,7.974469285563156
2016,2016-12-01,09F,13,445.74999999999994,5.181512780871121
2016,2016-12-01,05G,14,604.9000000000001,6.690853584346346
2016,2016-12-01,99D,7,318.35,4.5886304015682216
2016,2016-12-01,13T,12,556.1800000000001,7.160071062591726
2016,2016-12-01,02Y,11,509.36,4.808639993958046
2016,2016-12-01,07T,16,796.19,6.413025968168053
2016,2016-12-01,01J,2,95.51,2.5264522272775367
2016,2016-12-01,04K,4,350.15999999999997,10.388963061860258
2016,2016-12-01,00M,23,842.52,7.749020473483803
2016,2016-12-01,02N,3,148.67000000000002,6.417594750928085
2016,2016-12-01,09A,13,594.6800000000001,8.016283834789174
2016,2016-12-01,08L,8,524.41,8.048035604665438
2016,2016-12-01,12F,6,445.68,17.03344162048538
2016,2016-12-01,06A,2,63.68,8.485009993337775
2017,2017-01-01,11A,11,636.31522,4.559144365869211
2017,2017-01-01,07P,9,615.18137,9.42243517284688
2017,2017-01-01,02P,4,137.97285,3.5740557973267015
2017,2017-01-01,06Q,11,509.04225,8.757565461239377
2017,2017-01-01,15F,12,810.42145,12.229269341622782
2017,2017-01-01,05W,21,839.6573699999999,6.879279756832928
2017,2017-01-01,99C,13,536.87323,14.1744965149435
2017,2017-01-01,04G,10,405.36032,5.277991718965652
2017,2017-01-01,07N,7,297.26717,6.892352654764665
2017,2017-01-01,99N,8,286.36726,4.594078031251002
2017,2017-01-01,00C,2,63.64268,2.6266066859265376
2017,2017-01-01,05X,4,254.52113,6.751760882828872
2017,2017-01-01,01R,1,31.82134,6.588269151138716
2017,2017-01-01,06Y,8,381.71969,10.284227981787321
2017,2017-01-01,03R,14,1476.3140600000002,22.44559408875983
2017,2017-01-01,00J,14,567.0529599999999,4.285110518321481
2017,2017-01-01,06P,6,252.52594,3.890580985101761
2017,2017-01-01,09L,2,159.06950999999998,6.645617897727273
2017,2017-01-01,08L,10,655.49189,6.495163396749901
2017,2017-01-01,04C,18,993.1695899999999,7.514163936658772
2017,2017-01-01,09P,5,218.57223,6.904388602836654
2017,2017-01-01,08Q,6,349.97276,4.110990825903607
2017,2017-01-01,02N,4,159.18189999999998,4.884978211501871
2017,2017-01-01,03T,8,323.32246000000004,3.891606605522256
2017,2017-01-01,02F,1,63.63028,7.143048944768747
2017,2017-01-01,05A,2,76.46256,3.1006715328467154
2017,2017-01-01,07G,4,254.52112999999997,23.698429236499067
2017,2017-01-01,02R,4,222.71219,4.967151905792091
2017,2017-01-01,09X,4,286.31767,15.682624198937393
2017,2017-01-01,01H,6,343.71281,4.619795833333333
2017,2017-01-01,07L,7,157.42077999999998,6.8971600070101635
2017,2017-01-01,07Y,13,844.46278,13.577663477771525
2017,2017-01-01,05V,10,636.2904199999999,8.64431067275296
2017,2017-01-01,09J,6,188.90805999999998,3.6772572607646183
2017,2017-01-01,08D,5,286.34247,4.087336844809867
2017,2017-01-01,08F,9,545.30357,11.691757504288166
2017,2017-01-01,06H,35,1703.7716200000002,5.636103752613334
2017,2017-01-01,11M,33,1506.47358,8.090577279391626
2017,2017-01-01,00M,11,439.49237,6.2755039766967
2017,2017-01-01,08C,5,293.00241,8.649262309599717
2017,2017-01-01,10E,2,91.31166999999999,3.1881453161551616
2017,2017-01-01,03K,8,411.59545,8.268289473684211
2017,2017-01-01,08P,2,95.45161999999999,4.968333333333334
2017,2017-01-01,11J,10,428.56767999999994,5.5964856747368685
2017,2017-01-01,99E,10,466.75821999999994,8.598290872248318
2017,2017-01-01,07X,17,634.36962,5.379980324476522
2017,2017-01-01,05Y,6,286.35487,7.82475871679965
2017,2017-01-01,09D,9,687.38843,13.235807563445912
2017,2017-01-01,14Y,4,190.90323999999998,4.627957333333333
2017,2017-01-01,05L,6,282.31492000000003,8.0705217117864
2017,2017-01-01,01J,3,95.46402,2.0023496098665996
2017,2017-01-01,04F,1,31.82134,2.357660220789805
2017,2017-01-01,00V,7,288.88725,5.803162853297443
2017,2017-01-01,11E,4,381.75691,16.257427391193257
2017,2017-01-01,03A,6,286.35486,12.645390152351512
2017,2017-01-01,15D,4,254.52113,6.469615159756996
2017,2017-01-01,00T,3,190.89085,5.580298468194575
2017,2017-01-01,10L,5,286.34245999999996,7.309689326832256
2017,2017-01-01,03H,4,159.0943,5.262273012932888
2017,2017-01-01,01C,3,53.24592,2.420379108141279
2017,2017-01-01,10K,6,373.49253,6.1642602739726025
2017,2017-01-01,15E,30,1865.49061,7.9239274078793684
2017,2017-01-01,04K,6,320.48379,7.126930039138943
2017,2017-01-01,14L,2,140.18970000000002,4.574784623417309
2017,2017-01-01,04Q,2,95.45161999999999,3.724795910403496
2017,2017-01-01,08H,16,802.9464800000001,6.8086124937463435
2017,2017-01-01,09H,2,95.45161999999999,3.7195705712726985
2017,2017-01-01,01V,1,31.82134,3.475083542644971
2017,2017-01-01,99G,4,477.18372,15.169396954572909
2017,2017-01-01,99K,9,349.99754999999993,8.216869350862776
2017,2017-01-01,10Q,13,827.1936599999999,7.607357820776927
2017,2017-01-01,03V,2,91.31166999999999,1.8920384989950476
2017,2017-01-01,00K,7,381.7941,6.973026135554217
2017,2017-01-01,09Y,6,286.35486000000003,4.94183898524463
2017,2017-01-01,03J,4,286.33007,7.155210785416198
2017,2017-01-01,04Y,4,222.71218,10.979697298363241
2017,2017-01-01,99J,16,827.41846,6.54800066475681
2017,2017-01-01,02Y,11,509.24225999999993,6.312816234442406
2017,2017-01-01,04E,3,222.69979999999998,5.59055604368018
2017,2017-01-01,09F,13,551.6130800000001,8.449696394105574
2017,2017-01-01,00N,3,222.69978999999998,8.399011502922873
2017,2017-01-01,05C,7,413.60303,8.487472656009523
2017,2017-01-01,02D,2,63.64268,2.6242239815272965
2017,2017-01-01,07M,17,666.1785599999998,5.277832390549982
2017,2017-01-01,03D,12,564.62668,8.845788500704996
2017,2017-01-01,08A,10,774.34776,11.789883524414195
2017,2017-01-01,05N,16,710.6825699999999,7.622813978183222
2017,2017-01-01,06A,2,95.45161999999999,4.54380063788261
2017,2017-01-01,06L,12,704.46992,5.973273188227614
2017,2017-01-01,08K,14,1045.72872,10.846345617292275
2017,2017-01-01,00Y,2,125.24059,7.413756585567987
2017,2017-01-01,05D,4,159.09429999999998,5.28236602696062
2017,2017-01-01,07R,7,381.79409000000004,7.990332970574695
2017,2017-01-01,01K,2,63.64268,6.5671943039933955
2017,2017-01-01,08X,5,190.91563999999997,2.7786522675670953
2017,2017-01-01,10J,5,190.91564,3.7140952862673386
2017,2017-01-01,00L,7,254.53352,6.503986712661301
2017,2017-01-01,00D,8,322.62856,5.358210323523551
2017,2017-01-01,10D,3,127.27295999999998,4.772139482564679
2017,2017-01-01,09W,7,349.97275,8.360752765235672
2017,2017-01-01,06K,19,1419.2932799999999,8.837222485118676
2017,2017-01-01,10A,3,127.27296,5.545662745098039
2017,2017-01-01,08W,13,697.93791,8.429609039084013
2017,2017-01-01,07V,10,602.67391,7.225786034577848
2017,2017-01-01,08N,17,1058.58576,9.31189697486827
2017,2017-01-01,02A,2,63.64268,2.5025630136447643
2017,2017-01-01,05Q,5,250.39356999999998,5.025561376043673
2017,2017-01-01,06W,5,314.01146,6.640685615192657
2017,2017-01-01,01D,4,254.52113,10.1804379824807
2017,2017-01-01,07J,15,596.38914,7.770238818026657
2017,2017-01-01,09G,14,668.43969,5.0553200226885995
2017,2017-01-01,07W,3,127.27296,4.965393258426966
2017,2017-01-01,01F,2,152.80957,9.990165402719665
