month,supplier,practice,pct,chemical_code,chemical,total_items,total_cost
2016-01-01,EMIS,Y02960,14L,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,F84724,08M,0402020Z0,Zuclopenthixol Decanoate,3,89.78
2016-01-01,EMIS,N84035,01T,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,C82029,04C,0402020Z0,Zuclopenthixol Decanoate,5,169.74
2016-01-01,EMIS,J82097,11A,0402020Z0,Zuclopenthixol Decanoate,1,6.98
2016-01-01,EMIS,L81026,15C,0402020Z0,Zuclopenthixol Decanoate,1,6.87
2016-01-01,Microtest,L83147,15N,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,TPP,D82024,06W,0402020Z0,Zuclopenthixol Decanoate,2,16.759999999999998
2016-01-01,EMIS,P92602,02H,0402020Z0,Zuclopenthixol Decanoate,2,27.69
2016-01-01,TPP,M88035,05L,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,F81181,07H,0402020Z0,Zuclopenthixol Decanoate,2,20.6
2016-01-01,EMIS,M83049,05V,0402020Z0,Zuclopenthixol Decanoate,6,66.78
2016-01-01,EMIS,K82024,14Y,0402020Z0,Zuclopenthixol Decanoate,3,8.84
2016-01-01,EMIS,L83112,15N,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,EMIS,E84007,07P,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,C88048,03N,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,INPS,P92016,02H,0402020Z0,Zuclopenthixol Decanoate,1,23.4
2016-01-01,EMIS,F83059,07R,0402020Z0,Zuclopenthixol Decanoate,8,115.71
2016-01-01,TPP,B82059,03E,0402020Z0,Zuclopenthixol Decanoate,8,48.89
2016-01-01,EMIS,J81059,11J,0402020Z0,Zuclopenthixol Decanoate,14,68.47
2016-01-01,EMIS,M84050,05A,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,P88017,01W,0402020Z0,Zuclopenthixol Decanoate,4,62.980000000000004
2016-01-01,EMIS,L81119,15C,0402020Z0,Zuclopenthixol Decanoate,5,106.26
2016-01-01,EMIS,F85642,07X,0402020Z0,Zuclopenthixol Decanoate,3,87.35
2016-01-01,EMIS,K81078,15A,0402020Z0,Zuclopenthixol Decanoate,8,50.06
2016-01-01,TPP,C82075,04V,0402020Z0,Zuclopenthixol Decanoate,1,34.34
2016-01-01,EMIS,H85067,08X,0402020Z0,Zuclopenthixol Decanoate,2,75.56
2016-01-01,EMIS,P81006,02M,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,EMIS,B81089,03F,0402020Z0,Zuclopenthixol Decanoate,2,19.78
2016-01-01,EMIS,A89018,00P,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,C86007,02X,0402020Z0,Zuclopenthixol Decanoate,2,29.34
2016-01-01,TPP,B86642,15F,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,F86607,08W,0402020Z0,Zuclopenthixol Decanoate,3,83.37
2016-01-01,TPP,A81057,00K,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,C83026,99D,0402020Z0,Zuclopenthixol Decanoate,4,23.28
2016-01-01,EMIS,N84014,01V,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,EMIS,F84014,08M,0402020Z0,Zuclopenthixol Decanoate,2,97.81
2016-01-01,INPS,Y02962,07V,0402020Z0,Zuclopenthixol Decanoate,1,35.03
2016-01-01,EMIS,M83601,05W,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,H81074,99H,0402020Z0,Zuclopenthixol Decanoate,4,45.37
2016-01-01,TPP,H82044,09X,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,TPP,C83065,99D,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,INPS,Y02885,02H,0402020Z0,Zuclopenthixol Decanoate,6,62.5
2016-01-01,TPP,E85600,07Y,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,B82016,03E,0402020Z0,Zuclopenthixol Decanoate,4,19.560000000000002
2016-01-01,TPP,C82624,04C,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,Microtest,F81679,06T,0402020Z0,Zuclopenthixol Decanoate,1,8.84
2016-01-01,EMIS,P81684,00R,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,H82017,09X,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,TPP,D81031,06H,0402020Z0,Zuclopenthixol Decanoate,3,20.61
2016-01-01,EMIS,F85017,08D,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,M83036,05V,0402020Z0,Zuclopenthixol Decanoate,4,11.75
2016-01-01,EMIS,P88026,01W,0402020Z0,Zuclopenthixol Decanoate,2,25.6
2016-01-01,EMIS,C82043,04V,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,EMIS,E84626,07P,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,Y02928,08M,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,J81620,11J,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,G85052,08Q,0402020Z0,Zuclopenthixol Decanoate,1,8.84
2016-01-01,EMIS,J82192,11A,0402020Z0,Zuclopenthixol Decanoate,2,37.25
2016-01-01,EMIS,G82079,10E,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,Y02517,11N,0402020Z0,Zuclopenthixol Decanoate,3,92.59
2016-01-01,TPP,A87005,99C,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,N85017,12F,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,Y02627,05Y,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,EMIS,M83041,05Q,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,EMIS,M86013,05A,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,D81023,06H,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,EMIS,A82009,01K,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,E85735,07Y,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,M84015,05R,0402020Z0,Zuclopenthixol Decanoate,1,8.84
2016-01-01,EMIS,H85095,08T,0402020Z0,Zuclopenthixol Decanoate,3,87.35
2016-01-01,INPS,H81079,09Y,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,L83084,15N,0402020Z0,Zuclopenthixol Decanoate,4,33.3
2016-01-01,EMIS,P91003,02A,0402020Z0,Zuclopenthixol Decanoate,2,116.41
2016-01-01,TPP,Y02686,04C,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,B82005,03Q,0402020Z0,Zuclopenthixol Decanoate,1,29.1
2016-01-01,EMIS,F81741,06T,0402020Z0,Zuclopenthixol Decanoate,5,63.89
2016-01-01,TPP,A83013,00C,0402020Z0,Zuclopenthixol Decanoate,2,58.23
2016-01-01,EMIS,M86039,05A,0402020Z0,Zuclopenthixol Decanoate,1,6.98
2016-01-01,TPP,Y02896,03F,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,P92006,02H,0402020Z0,Zuclopenthixol Decanoate,4,45.370000000000005
2016-01-01,EMIS,H81077,09N,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,EMIS,H85653,08T,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,INPS,M86032,05A,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,F84672,08M,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,Microtest,L83103,15N,0402020Z0,Zuclopenthixol Decanoate,7,52.97
2016-01-01,EMIS,N82036,99A,0402020Z0,Zuclopenthixol Decanoate,6,94.25
2016-01-01,EMIS,A82012,01H,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,EMIS,C83054,99D,0402020Z0,Zuclopenthixol Decanoate,7,71.1
2016-01-01,EMIS,M82008,05N,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,EMIS,E82020,06N,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,EMIS,C83035,99D,0402020Z0,Zuclopenthixol Decanoate,1,6.87
2016-01-01,EMIS,E84080,07P,0402020Z0,Zuclopenthixol Decanoate,4,156.04
2016-01-01,TPP,J82001,10X,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,M84040,05R,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,E83027,07M,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,TPP,B82025,03M,0402020Z0,Zuclopenthixol Decanoate,3,8.73
2016-01-01,TPP,C82005,04C,0402020Z0,Zuclopenthixol Decanoate,3,62.04
2016-01-01,EMIS,M81091,05T,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,P84678,14L,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,H82063,09X,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,INPS,G81017,09F,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,G81003,09F,0402020Z0,Zuclopenthixol Decanoate,2,5.82
2016-01-01,EMIS,M82006,05N,0402020Z0,Zuclopenthixol Decanoate,3,151.23
2016-01-01,TPP,Y00955,03F,0402020Z0,Zuclopenthixol Decanoate,2,29.33
2016-01-01,EMIS,F84620,07T,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,F81094,06T,0402020Z0,Zuclopenthixol Decanoate,1,68.69
2016-01-01,TPP,Y02519,11M,0402020Z0,Zuclopenthixol Decanoate,2,36.1
2016-01-01,INPS,E82071,06N,0402020Z0,Zuclopenthixol Decanoate,1,68.69
2016-01-01,EMIS,Y02610,01V,0402020Z0,Zuclopenthixol Decanoate,6,151.31
2016-01-01,TPP,M85063,15E,0402020Z0,Zuclopenthixol Decanoate,4,59.93000000000001
2016-01-01,EMIS,N81015,01R,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,INPS,G82143,09J,0402020Z0,Zuclopenthixol Decanoate,4,19.560000000000002
2016-01-01,INPS,P92616,02H,0402020Z0,Zuclopenthixol Decanoate,3,69.5
2016-01-01,TPP,B82022,03D,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,TPP,K82603,14Y,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,EMIS,F84093,08M,0402020Z0,Zuclopenthixol Decanoate,1,6.98
2016-01-01,TPP,Y00286,00M,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,H81043,09N,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,K84030,10Q,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,F81193,06Q,0402020Z0,Zuclopenthixol Decanoate,2,68.7
2016-01-01,EMIS,K84026,10Q,0402020Z0,Zuclopenthixol Decanoate,2,13.74
2016-01-01,TPP,E85122,07W,0402020Z0,Zuclopenthixol Decanoate,2,27.69
2016-01-01,EMIS,K84007,10Q,0402020Z0,Zuclopenthixol Decanoate,2,137.38
2016-01-01,EMIS,H81032,09Y,0402020Z0,Zuclopenthixol Decanoate,2,110.11
2016-01-01,INPS,E81005,06P,0402020Z0,Zuclopenthixol Decanoate,2,55.16
2016-01-01,EMIS,F84698,08V,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,K84032,10Q,0402020Z0,Zuclopenthixol Decanoate,3,8.73
2016-01-01,EMIS,M82060,05N,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,L83085,15N,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,P88041,01W,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,N84021,01V,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,EMIS,E86612,08G,0402020Z0,Zuclopenthixol Decanoate,2,68.7
2016-01-01,TPP,D82053,06V,0402020Z0,Zuclopenthixol Decanoate,6,54.94
2016-01-01,INPS,C81018,05D,0402020Z0,Zuclopenthixol Decanoate,1,5.82
2016-01-01,TPP,D83046,06L,0402020Z0,Zuclopenthixol Decanoate,9,82.16
2016-01-01,EMIS,H81041,09Y,0402020Z0,Zuclopenthixol Decanoate,2,51.93
2016-01-01,EMIS,F83012,08H,0402020Z0,Zuclopenthixol Decanoate,4,44.22
2016-01-01,TPP,K83021,04G,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,K81005,15D,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,E84704,07P,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,H82011,09G,0402020Z0,Zuclopenthixol Decanoate,4,27.49
2016-01-01,INPS,E82117,06N,0402020Z0,Zuclopenthixol Decanoate,1,23.4
2016-01-01,EMIS,Y02516,01J,0402020Z0,Zuclopenthixol Decanoate,3,58.54
2016-01-01,TPP,L83042,15N,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,E81011,06F,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,J82007,11A,0402020Z0,Zuclopenthixol Decanoate,1,29.1
2016-01-01,TPP,A84005,00L,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,A87009,99C,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,P84056,14L,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,F84716,07T,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,N82641,99A,0402020Z0,Zuclopenthixol Decanoate,3,48.9
2016-01-01,TPP,B87031,03R,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,TPP,E85114,07Y,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,C88051,03N,0402020Z0,Zuclopenthixol Decanoate,3,69.38
2016-01-01,TPP,M89008,15E,0402020Z0,Zuclopenthixol Decanoate,4,93.56
2016-01-01,Microtest,L83130,15N,0402020Z0,Zuclopenthixol Decanoate,11,70.32
2016-01-01,EMIS,L81118,15C,0402020Z0,Zuclopenthixol Decanoate,3,16.65
2016-01-01,EMIS,E84617,08E,0402020Z0,Zuclopenthixol Decanoate,3,24.66
2016-01-01,EMIS,F83060,08H,0402020Z0,Zuclopenthixol Decanoate,6,31.200000000000003
2016-01-01,TPP,J81073,11J,0402020Z0,Zuclopenthixol Decanoate,5,23.39
2016-01-01,EMIS,N82066,99A,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,TPP,D81065,06H,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,M84014,05R,0402020Z0,Zuclopenthixol Decanoate,1,6.87
2016-01-01,EMIS,F84717,08M,0402020Z0,Zuclopenthixol Decanoate,3,13.02
2016-01-01,TPP,B82001,03M,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,Y04887,03N,0402020Z0,Zuclopenthixol Decanoate,1,14.67
2016-01-01,TPP,C84021,04H,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,INPS,G83015,08A,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,TPP,K83002,03V,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,TPP,C82024,04C,0402020Z0,Zuclopenthixol Decanoate,3,18.84
2016-01-01,EMIS,P86022,01D,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,P92651,02H,0402020Z0,Zuclopenthixol Decanoate,1,14.67
2016-01-01,EMIS,E84076,07P,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,K82029,14Y,0402020Z0,Zuclopenthixol Decanoate,1,14.67
2016-01-01,EMIS,K81610,15D,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,P84009,14L,0402020Z0,Zuclopenthixol Decanoate,4,27.68
2016-01-01,TPP,K83052,04G,0402020Z0,Zuclopenthixol Decanoate,1,5.82
2016-01-01,EMIS,L85053,11X,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,TPP,B85606,03J,0402020Z0,Zuclopenthixol Decanoate,3,32.36
2016-01-01,TPP,C81007,15M,0402020Z0,Zuclopenthixol Decanoate,2,41.43
2016-01-01,EMIS,P84028,14L,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,L81102,15C,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,TPP,B82088,03M,0402020Z0,Zuclopenthixol Decanoate,8,78.68
2016-01-01,INPS,K81083,15D,0402020Z0,Zuclopenthixol Decanoate,2,68.7
2016-01-01,TPP,C82639,04C,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,G82057,10D,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,M82616,05X,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,INPS,K81068,15D,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,H82050,09H,0402020Z0,Zuclopenthixol Decanoate,2,14.77
2016-01-01,TPP,C84001,02Q,0402020Z0,Zuclopenthixol Decanoate,3,25.71
2016-01-01,TPP,B83035,02R,0402020Z0,Zuclopenthixol Decanoate,1,17.58
2016-01-01,EMIS,M84059,05R,0402020Z0,Zuclopenthixol Decanoate,3,25.490000000000002
2016-01-01,TPP,E85040,07Y,0402020Z0,Zuclopenthixol Decanoate,2,84.18
2016-01-01,INPS,F85008,08D,0402020Z0,Zuclopenthixol Decanoate,2,35.05
2016-01-01,TPP,D82025,06V,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,TPP,L83105,15N,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,D82004,06V,0402020Z0,Zuclopenthixol Decanoate,3,68.44999999999999
2016-01-01,TPP,J82187,10X,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,INPS,P87024,01G,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,L84011,11M,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,EMIS,L85009,11X,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,F81023,99E,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,G81011,09D,0402020Z0,Zuclopenthixol Decanoate,4,57.849999999999994
2016-01-01,EMIS,B86081,15F,0402020Z0,Zuclopenthixol Decanoate,2,68.7
2016-01-01,TPP,E81050,06F,0402020Z0,Zuclopenthixol Decanoate,1,35.03
2016-01-01,TPP,A83025,00D,0402020Z0,Zuclopenthixol Decanoate,2,5.82
2016-01-01,TPP,F81119,06Q,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,B81072,03F,0402020Z0,Zuclopenthixol Decanoate,2,37.96
2016-01-01,EMIS,G82161,09W,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,P91012,02A,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,A84036,00L,0402020Z0,Zuclopenthixol Decanoate,2,68.7
2016-01-01,EMIS,M87007,05C,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,TPP,J81027,11J,0402020Z0,Zuclopenthixol Decanoate,2,63.47
2016-01-01,TPP,B83011,02W,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,C88059,03N,0402020Z0,Zuclopenthixol Decanoate,4,132.18
2016-01-01,INPS,P83015,00V,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,M83692,05Q,0402020Z0,Zuclopenthixol Decanoate,2,64.15
2016-01-01,EMIS,E82017,06N,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,L84038,11M,0402020Z0,Zuclopenthixol Decanoate,3,20.61
2016-01-01,TPP,C84637,04E,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,M84032,05R,0402020Z0,Zuclopenthixol Decanoate,2,42.97
2016-01-01,EMIS,C88008,03N,0402020Z0,Zuclopenthixol Decanoate,3,126.91999999999999
2016-01-01,TPP,C88073,03N,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,TPP,D81021,06H,0402020Z0,Zuclopenthixol Decanoate,6,34.92
2016-01-01,EMIS,P81749,01A,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,P84034,14L,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,L84034,11M,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,EMIS,M85128,15E,0402020Z0,Zuclopenthixol Decanoate,2,11.64
2016-01-01,EMIS,J82144,10J,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,M81067,05F,0402020Z0,Zuclopenthixol Decanoate,2,5.82
2016-01-01,EMIS,M81058,05T,0402020Z0,Zuclopenthixol Decanoate,1,2.91
2016-01-01,TPP,E85744,07Y,0402020Z0,Zuclopenthixol Decanoate,2,46.1
2016-01-01,TPP,D82026,06W,0402020Z0,Zuclopenthixol Decanoate,1,68.69
2016-01-01,TPP,F81030,06Q,0402020Z0,Zuclopenthixol Decanoate,4,25.380000000000003
2016-01-01,TPP,C82667,04C,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,B86033,15F,0402020Z0,Zuclopenthixol Decanoate,5,26.29
2016-01-01,EMIS,F84015,07T,0402020Z0,Zuclopenthixol Decanoate,2,103.04
2016-01-01,EMIS,C88037,03N,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,Y02378,02H,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,F81221,06T,0402020Z0,Zuclopenthixol Decanoate,1,5.82
2016-01-01,INPS,J82089,11A,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,B82046,03D,0402020Z0,Zuclopenthixol Decanoate,2,5.82
2016-01-01,EMIS,P88016,01W,0402020Z0,Zuclopenthixol Decanoate,1,23.4
2016-01-01,EMIS,H85030,08T,0402020Z0,Zuclopenthixol Decanoate,2,97.81
2016-01-01,EMIS,K81630,15D,0402020Z0,Zuclopenthixol Decanoate,2,87.34
2016-01-01,TPP,E85734,07Y,0402020Z0,Zuclopenthixol Decanoate,2,68.7
2016-01-01,TPP,L83069,15N,0402020Z0,Zuclopenthixol Decanoate,6,17.68
2016-01-01,INPS,B81056,03F,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,Y00522,06F,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,TPP,C88069,03N,0402020Z0,Zuclopenthixol Decanoate,2,23.51
2016-01-01,EMIS,E84013,07P,0402020Z0,Zuclopenthixol Decanoate,3,92.59
2016-01-01,EMIS,A82017,01H,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,L85052,11X,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,F81132,06Q,0402020Z0,Zuclopenthixol Decanoate,2,5.82
2016-01-01,TPP,C81044,15M,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,TPP,H82025,09H,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,EMIS,N84013,01V,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,EMIS,D81612,06H,0402020Z0,Zuclopenthixol Decanoate,2,5.93
2016-01-01,INPS,G82123,09W,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,E86017,08G,0402020Z0,Zuclopenthixol Decanoate,1,14.67
2016-01-01,EMIS,Y02692,07P,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,EMIS,P81701,00X,0402020Z0,Zuclopenthixol Decanoate,4,44.1
2016-01-01,EMIS,F85701,07X,0402020Z0,Zuclopenthixol Decanoate,2,9.780000000000001
2016-01-01,INPS,K81073,15A,0402020Z0,Zuclopenthixol Decanoate,2,46.1
2016-01-01,TPP,D83013,07K,0402020Z0,Zuclopenthixol Decanoate,2,17.68
2016-01-01,INPS,F82663,08F,0402020Z0,Zuclopenthixol Decanoate,5,69.23
2016-01-01,INPS,F82013,08F,0402020Z0,Zuclopenthixol Decanoate,1,3.02
2016-01-01,EMIS,P88018,01W,0402020Z0,Zuclopenthixol Decanoate,1,14.67
2016-01-01,TPP,D83057,06L,0402020Z0,Zuclopenthixol Decanoate,3,20.95
2016-01-01,EMIS,G82682,10D,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,EMIS,P86605,01D,0402020Z0,Zuclopenthixol Decanoate,1,17.58
2016-01-01,EMIS,N81121,02F,0402020Z0,Zuclopenthixol Decanoate,1,55.06
2016-01-01,EMIS,M92024,06A,0402020Z0,Zuclopenthixol Decanoate,1,27.58
2016-01-01,INPS,L84029,11M,0402020Z0,Zuclopenthixol Decanoate,3,16.65
2016-01-01,EMIS,K84062,10Q,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,K82021,14Y,0402020Z0,Zuclopenthixol Decanoate,1,6.87
2016-01-01,TPP,F81085,99E,0402020Z0,Zuclopenthixol Decanoate,3,20.61
2016-01-01,TPP,P92652,02H,0402020Z0,Zuclopenthixol Decanoate,6,39.54
2016-01-01,EMIS,L81635,15C,0402020Z0,Zuclopenthixol Decanoate,2,11.86
2016-01-01,EMIS,E82015,06N,0402020Z0,Zuclopenthixol Decanoate,1,29.1
2016-01-01,TPP,D83615,06L,0402020Z0,Zuclopenthixol Decanoate,4,27.49
2016-01-01,TPP,B83653,02W,0402020Z0,Zuclopenthixol Decanoate,1,116.41
2016-01-01,EMIS,P85011,00Y,0402020Z0,Zuclopenthixol Decanoate,1,11.75
2016-01-01,TPP,C88031,03N,0402020Z0,Zuclopenthixol Decanoate,3,38.07
2016-01-01,TPP,C88010,03N,0402020Z0,Zuclopenthixol Decanoate,1,14.67
2016-01-01,EMIS,G85025,08K,0402020Z0,Zuclopenthixol Decanoate,2,36.1
2016-01-01,EMIS,M81056,06D,0402020Z0,Zuclopenthixol Decanoate,1,5.93
2016-01-01,EMIS,E83021,07M,0402020Z0,Zuclopenthixol Decanoate,1,34.35
2016-01-01,TPP,C82660,04C,0402020Z0,Zuclopenthixol Decanoate,6,254.29
2016-01-01,EMIS,K84037,10Q,0402020Z0,Zuclopenthixol Decanoate,1,6.98
2016-01-01,TPP,A83022,00J,0402020Z0,Zuclopenthixol Decanoate,1,13.85
2016-01-01,TPP,E85636,08C,0402020Z0,Zuclopenthixol Decanoate,2,23.5
2016-01-01,EMIS,P84040,14L,0402020Z0,Zuclopenthixol Decanoate,1,6.87
2016-01-01,EMIS,P81003,01A,0402020Z0,Zuclopenthixol Decanoate,2,41.43
2016-01-01,TPP,E87009,08Y,0402020Z0,Zuclopenthixol Decanoate,1,29.12
2016-01-01,INPS,Y02274,02H,0402020Z0,Zuclopenthixol Decanoate,2,27.69
