bnf_code,squ
0407010H0CNAAAM,unit
040201060BCAGAS,unit
0501090K0AABSBS,ml
0202010B0AAAPAP,ml
090401000BBLUA0,g
0407020G0AAAPAP,ml
0904010H0BJAKAA,g
0407020C0AAAXAX,ml
0211000P0AABCBC,ml
091200000BCNXA0,g
0404000L0AABMBM,ml
1003020P0BJAAAC,g
091101000AAAHAH,unit
030902000BEDNA0,unit
0206020R0CBAEAR,unit
0601023Y0BBABAB,unit
190400000AAPBPB,g
0501012G0AAAHAH,ml
090402000BBTGA0,ml
1003020Y0BDABAC,g
130801000BBANA0,g
040201030AAANAN,unit
1405010A0BLACAN,unit
091200000BEKKA0,unit
0408010ADAAACAC,unit
1311040K0BCAGAK,ml
1307000M0AAAAAA,ml
0411000G0BDABAD,unit
0407010F0BBAAAB,unit
0409010V0AAACAC,ml
1203030J0BGABAA,unit
091200000BFSNA0,unit
0604011Y0AAAAAA,unit
1501043F0BBAAAA,unit
090402000BBUMA0,g
0205052V0BBAAAA,unit
0409020N0AAAFAF,ml
1307000M0AAA2A2,g
0501020P0BBACAC,unit
0301011R0AAAAAA,unit
091101000BBCHA0,unit
0407020M0BBADAT,unit
1001010C0CNAAAM,unit
090401000BBAUA0,unit
0906040G0BIAMDR,unit
0801030P0AADSDS,unit
0601023AKBBACAC,unit
0801030P0AACGCG,unit
091200000BERYA0,unit
0304010I0BRAAAB,ml
1104010D0BDAAAB,g
0501120L0BBAEAB,unit
0409010H0BCABAA,unit
1108030AABBAAAA,g
131005000BBCGA0,g
0503040A0BBAAAA,unit
040702040AAAZAZ,ml
0410000P0AAAYAY,unit
1405000C0BNADA1,unit
0407010H0CDABCW,unit
1312000C0BDACAW,unit
0904010F0BCAFAA,g
0309010L0AAAIAI,ml
091200000AACWCW,unit
1103010B0BBAAAA,ml
0902021G0BBAIA0,unit
040801050BBACAC,unit
1001010C0BDAJAN,unit
0501090H0AAAYAY,ml
0904010K0BEACAF,unit
0902012L0AABUBU,ml
1203030J0BEACAA,unit
1404000X0BCAAAA,unit
0902012L0BDAADD,ml
090401000BBFUA0,g
1306010C0BUABAC,g
0901011Q0AAAMAM,ml
0101010R0BCAAAB,ml
0605020E0BJAABL,unit
040702040BLACAE,unit
0801030L0AAAMAM,unit
1203010K0BBAAAB,g
090402000BBIGA0,ml
1501043A0AAAHAH,unit
0904010A0BPAEBF,g
0801010H0AAAKAK,unit
1304000F0AAEBEB,g
0601040I0BDAAA0,unit
0107010AAAAAHAH,g
0407020ADBKAAAK,unit
0204000I0BCADAE,unit
0204000K0BDAAAB,unit
1001010E0BHAAAD,unit
0408010C0BCAEAH,unit
0501050B0BBAFAF,unit
0302000C0AAABAB,unit
091200000BFDLA0,unit
1001010C0CHAAAF,unit
1302011M0BDAFAH,ml
0704020J0BBAAAB,unit
091200000BFPPEC,unit
0210020L0BCADAB,unit
0603020T0AAAXAX,unit
0212000Y0BDABAB,unit
1405010A0BTABBQ,unit
0406000P0BLAAAE,unit
0105010C0AAADAD,unit
0408010ADAAAAAA,unit
0704050J0AADYDY,unit
0101021C0AACPCP,ml
090402000BBLLA0,ml
0301040R0BCAAAB,unit
090401000BBCLA7,ml
1405000C0BPADBN,unit
0212000Y0AAAKAK,ml
0407010F0BSAAAH,unit
091000000BBWFA0,unit
0503021B0BBAAAA,unit
1305010ACBBAAAA,unit
0402010AEBBAAAA,unit
0603010I0AABFBF,ml
0501120L0BBAGAY,unit
110802070BBAAAA,ml
130201000BBLBA0,ml
0606020A0AAAFAF,unit
1404000H0BRAAAJ,unit
0106020J0BCAAAA,unit
1201010B0BBAAAF,unit
0408010P0AABKBK,ml
0410000P0BEABAQ,unit
0904010ANBBAAAA,g
090402000BBXBA0,unit
0105010B0BDACAB,unit
0801050P0AAACAC,unit
0904010Z0BIABAA,g
1405030A0BFABAN,unit
130201000BBHFA0,g
1003020P0BNAAAC,g
0401010B0AAAEAE,ml
1302010F0AAADAD,g
0408010AEAAADAD,unit
0407020A0BRADAH,unit
0501070AEAAAAAA,unit
0402020AABBAAAA,unit
130801000BBLJA0,ml
0411000F0BCACAG,unit
091200000BDYXA0,unit
1305020V0AAAAAA,g
1303000AAAAARAR,g
0402010B0AAAAAA,unit
0906040N0BXAAFD,ml
090401030BVAAAK,g
0902021G0BCAABH,unit
0803020H0BCADAB,unit
1306010T0AABKBK,g
0107010B0AAABAB,unit
090402000BBYIA0,unit
0409020N0AAAIAI,unit
0103050R0BCAAAB,unit
090402000BBJTA0,g
0904010U0BTACAA,g
1315000G0AABEBE,g
1001050A0BTAAAC,unit
0407020K0AABQBQ,g
0502010D0BBADAD,ml
1103010C0AAAFAF,ml
0802020T0BDAAAV,unit
0407020Q0AAA9A9,unit
0409010T0AAAAAA,unit
0501021L0AAACAC,ml
0703030G0BFAAAB,g
0606020R0BBABAB,unit
1405000V0AAAAAA,unit
0101012A0BCAAA0,ml
091200000BEQUA0,unit
0402020ADBBAAAA,unit
0202010V0AAAJAJ,ml
1203040C0BCAAAB,ml
0407010F0BIAAAP,unit
091200000BFSHA0,unit
1501041T0AAATAT,unit
0408010W0BBARBY,unit
0704030G0BBAAAC,unit
0402010AGBBACAC,unit
0501021F0BBAAAA,unit
0401010R0AAAQAQ,ml
0407020K0AADVDV,ml
1001010AIBBACAC,unit
0106040N0AAABAB,unit
1001030U0BEATBY,unit
0704010U0BCAAAA,unit
0407041Z0BBADAD,unit
1001010AJAAABAB,unit
0205051F0AABZBZ,ml
0410020B0AABHBH,unit
130802000BBDHA0,g
0301011U0BFAAAH,unit
0502000K0AAAVAV,ml
0408010F0AABDBD,ml
0902021S0AACCCC,unit
0406000F0BBAAAC,unit
1305020C0AAA7A7,ml
0408020V0BBABAC,unit
0408010A0BCACAB,unit
0205051J0BBABAB,unit
0102000AJBBAAAA,unit
1310020Y0BFADAJ,unit
1305020S0AADADA,g
090602800AACPCP,unit
090607000BBLKA0,unit
0906060Q0AAAPAP,ml
1001010K0AAAYAY,ml
0803042T0BBAAAA,unit
1001010AJBBAAAA,unit
1203010Q0BDAAAC,g
0410000P0BGADAV,unit
0402020ABBBABAB,unit
0904010U0BNAIAA,g
190605000AAABAB,ml
1502010P0BCABA0,unit
0301011E0BEAAAE,unit
0408010P0AAAYAY,ml
0207030A0AAAJAJ,unit
0802040J0BFADBB,unit
1304000V0CUAADZ,g
1202020L0AAANAN,unit
0906022K0AAANAN,unit
190900000AAALAL,g
0904010A0BCAJBF,g
0601021P0BBAAAB,unit
0704040F0BBAAAA,ml
091200000BFPKDW,unit
1311060Z0AAAAAA,ml
0501020Q0BBABAB,unit
0703010F0CDAAAC,unit
091200000BFTJA0,unit
1405010A0BTADBS,unit
0407020ADBBAAAA,ml
0401010Z0AAALAL,ml
0103050P0AAANAN,unit
091000000BBVDA0,ml
040201030BBADAD,unit
0703021Q0BHAAAA,unit
0601060D0DUAAA0,unit
0605010S0BBAHAK,unit
040702040BGABAI,unit
0202030S0AADEDE,ml
0906050P0CQABAB,unit
0201010F0AAACAC,unit
0704050R0BBAAAA,unit
0604030T0BBAAAB,unit
0501020F0BBABAB,unit
0901030P0AAAAAA,unit
0904010A0BPAKBF,g
0906040G0AADYDY,unit
1405010A0BNACAL,unit
0904010W0BFABAE,g
1001010J0B4AHBN,unit
1502010Y0BCAAAB,unit
0905021Q0AAACAC,ml
1003020P0BQAAAI,g
090900000BBLEA0,ml
0905013F0AAADAD,unit
0704050B0BCAFBF,unit
0410000P0BEAAAP,unit
091200000AAEFEF,unit
0904010U0BDAPAA,g
0902021S0BCAAA0,ml
0202030S0AACUCU,ml
1304000V0AABRBR,ml
0904010ADBDBXAA,g
0202010V0BEABAA,unit
0908010C0BBADAH,unit
1003020N0AAAFAF,ml
1001010C0BMABAW,unit
0301020I0BEABAC,unit
0802040A0BDAAAF,unit
0408010W0BIADBS,unit
0402010C0BCADAD,unit
0906026V0BBABAB,unit
091200000BFRZA0,unit
1305020F0BIADDA,g
0208010K0BCAEAL,unit
1003020P0BSAAAC,g
0603020M0BCAAAA,unit
0902012H0BBAEAE,unit
0213000T0BDADAF,unit
0101021B0BEABAG,unit
0902021G0CKAABD,unit
0307000C0BDAEAL,unit
0307000C0BFABAM,unit
1203030J0BEABAA,unit
090900000BBIEA0,ml
0205040V0AAACAC,unit
0103050P0AABSBS,ml
0602020N0AAABAB,unit
0501130R0AAAMAM,ml
0211000P0BBAAAC,unit
0409010H0BBACAC,unit
0403010X0BBAAAA,unit
0106030A0BBAAAA,unit
0501100C0BBACAC,unit
0106020I0BFAAAI,ml
0601012V0BBADAA,unit
0205051K0BBABAB,unit
090401000BBTGA0,g
0501120Y0BBAAAA,unit
0801040M0BBADAE,unit
0102000Y0AAAZAZ,ml
1003020M0BBACAA,g
0402010ABAAADAD,unit
0601011R0BBABAB,unit
1311020L0BKABAE,ml
0603020X0BDAAAE,unit
1001050A0BHABAF,ml
0408010AIBBABAB,unit
0901020G0BBAACI,ml
0407020A0BBABAF,unit
0802020T0AAARAR,ml
130201000BBKGCI,g
0411000F0BIADAD,ml
0905013F0BFAAAB,unit
0902021S0BJAFAY,unit
1001010J0B4AGAB,unit
0408010AEBEAFAF,unit
0205010J0BCAABK,unit
091000000BBWIA0,unit
1001010J0BCACAF,unit
1306010C0BKAAAD,g
091000000BBUSA0,unit
0505030A0AAABAB,unit
1501043A0AAACAC,unit
0704050Z0AAAKAK,ml
0601011R0BDAAAC,unit
091200000BDVAA0,unit
0205051L0BCACAC,unit
0203020I0AAASAS,ml
0105020C0AAACAC,unit
0307000C0AAANAN,unit
0407020A0BNAHBR,unit
0206020R0BUAAAE,unit
0410020B0BDAHAZ,unit
0202040B0AAACAC,unit
0402010X0AAAHAH,unit
0601023S0BBABAB,unit
1502010A0BBABAB,unit
0906040N0AADTDT,ml
0904010A0BBAKBF,g
0407030ABBBAAAA,unit
0606010T0BCABAA,unit
0501021G0BBABAC,unit
0408010AEBCABAA,unit
0106010N0BBABAD,unit
0501050B0BDAAAK,unit
0501020X0BBACAC,unit
0901030J0BBAHAH,unit
0309020H0BJADAI,ml
1001010D0BBABAB,unit
0905013G0BCACDE,unit
0105020E0BBABAB,unit
0202010L0AAABAB,unit
0603020H0AAAIAI,unit
0202010D0AABCBC,ml
0501013B0AAABAB,unit
0409010W0BCABAB,unit
091200000BFQPA0,ml
1001030C0AAAYAY,ml
1304000F0AAEIEI,g
0601040E0AABDBD,ml
0606010T0AAABAB,unit
0904010U0BIANAA,g
1001030U0BEAIBH,unit
1108010Y0AAAAAA,ml
0601060D0BQABA0,unit
0205052R0AAAAAA,unit
1305020F0AABUBU,g
0603020T0AAAYAY,ml
0501090N0AABTBT,ml
0402010J0AAACAC,unit
0410020B0BHADAQ,unit
0906040N0AAA4A4,unit
1309000W0BCAAAA,unit
0203020P0AAAAAA,unit
0206010K0AABBBB,ml
0501090N0AABABA,ml
0101012B0AABABA,ml
0401020P0AABGBG,ml
0101010I0AABEBE,unit
0603010I0AABYBY,ml
0410020B0BHAXAQ,unit
1310011AABBAAAA,g
091200000BFNKA0,unit
1002020L0AAACAC,unit
091200000BFGEA0,unit
0212000Y0BDAAAA,unit
091102000BBACA0,unit
0601011L0BBAHAG,unit
0101021C0BJAAAF,unit
0304010I0BBAEAB,ml
0501120Y0BBABAB,unit
0208020V0AAARAR,ml
0410010A0BBAAAA,unit
091200000BFKHA0,unit
0605010S0BCAFBR,unit
0106020P0BBAAAB,ml
0801050BJBBABAB,unit
0407020A0BNAFBM,unit
091102000BBIHAI,unit
0206020C0BFADAU,unit
1203010C0BJACAR,g
0409010W0AAAKAK,unit
0104020L0BJAAAD,unit
0206040X0AAABAB,unit
0402010ADAAABAB,unit
090401000BBSQA0,ml
0407020M0AAAEAE,unit
0101012B0BHAAAP,g
091104000BBMNA0,unit
1304000T0BBACBA,g
090402000BBILA0,unit
0604011G0BPABBJ,unit
0205052ADBBABAB,unit
1201030N0BCAAAA,ml
1001010B0BBAAAA,unit
0407020ADBPABAF,unit
0407020AGBBAGAG,unit
0602010Z0BBAGAC,unit
0906040G0BWAMDW,unit
1312000G0AABFBF,g
0302000C0AABEBE,unit
1311020L0BNAHBB,unit
130201000BBMACP,g
1502010C0BBAFAI,unit
1501010L0BBAFAG,unit
0206020F0BFABAC,unit
0206020F0BLAAAB,unit
1310030C0BLAAAA,g
0204000R0AACTCT,ml
0409010I0AAAKAK,ml
0701030S0BBABAB,unit
090401000BBQQA0,unit
0606020W0BCABAE,unit
0502050B0AAAQAQ,ml
0402010K0BBAAAA,unit
0407020B0BDACAG,unit
0803043N0BBAFAF,unit
0905013D0AABFBF,ml
090402000BBGJA0,ml
091200000BEVDA0,unit
0408010ADBBACAC,unit
0501013B0BNADAB,unit
0906040G0CHADAC,unit
0403010L0AAAEAE,ml
0407020M0AABIBI,unit
0212000P0AAAGAG,ml
1310011W0BCAAAB,g
1502010J0BLADBD,unit
0403040W0BBADAD,unit
0410000D0AAADAD,unit
0204000R0AACICI,ml
090900000BBJZA0,g
1303000B0BDAAAI,unit
0904010ACBFAAAC,g
1001010J0CFADAY,unit
0802040A0BBANAH,unit
0206010K0CNAAAE,unit
0602010M0AAAVAV,unit
0906040G0CKAKEL,unit
0403010J0AABDBD,ml
1106000Z0AAAAAA,ml
0202020L0AADGDG,ml
0212000ABAAAAAA,unit
0407010X0CDAQA0,ml
1307000M0AABZBZ,g
0905022U0BBAAAA,unit
1108010Q0AAAAAA,ml
0902021S0BBAACQ,unit
0103020P0AAACAC,unit
040801050AAACAC,unit
0501013K0BDACAG,ml
091200000BDMBA0,unit
0409010ABBBAAAA,unit
1307000M0AAAWAW,ml
0206020R0BLAAAR,unit
0205020E0BBAEAF,unit
091200000BEMWCF,unit
040702020AAAAAA,unit
0802010M0BBADAH,unit
0309010L0BDAAAD,unit
0409030C0BEAAAA,unit
0403040S0BBAAAB,unit
0205052R0BCAAAA,unit
1304000Z0BBAAAA,g
190601000AAAGAG,ml
0205052V0AAAAAA,unit
0309020G0BPABA0,unit
0803042A0AAAAAA,unit
0304010E0AAABAB,unit
0209000A0BIAAAK,unit
090401000BBMRA0,ml
1304000V0CRAACH,g
0904010T0BEADAD,g
0409010W0BBAJAJ,unit
0402010U0BFAAAE,ml
0206020C0BZADAW,unit
0302000C0BGACAC,unit
090401000BBVQA0,unit
0904010AIBBABAA,g
0906040N0AAFDFD,ml
0408010C0AAABAB,unit
1304000N0BBALCB,g
050301000BBACA0,unit
0906040N0BWABEW,unit
0801010H0AAAPAP,ml
130801000BBLPA0,ml
090401000BBKYA0,unit
0704010U0BFABAA,unit
0905011K0AAATAT,unit
0601011Q0BBABAB,unit
1001010P0AAAIAI,unit
0407020ADBKAFAS,unit
0408010H0AABPBP,unit
090402000BBNUA0,unit
1303000B0BBADAE,unit
1201010ADAAAAAA,ml
0904010X0BIABAA,g
0605010S0BBAWBN,unit
0501080D0BFACAE,ml
190205500BCPDA0,ml
0206010I0BVAAAU,unit
0501080J0AAAHAH,ml
090401000BBJRA0,unit
0408010A0BDAEAN,unit
0801050ANBBACAC,unit
1306010C0BWAAAY,g
1502010I0BCAAAB,unit
0106040M0BGACAA,unit
090402000BBYSA0,unit
0408010N0AAAMAM,unit
1501030D0BBABA2,unit
040201060AAAWAW,unit
0101010Q0BCAAAB,unit
0205040D0BCABAC,unit
0408020V0AAALAL,ml
1302010F0AAAAAA,g
0106020M0BEAAAI,ml
0906040G0BFABEL,unit
0401010B0AAABAB,ml
0302000C0BBAEAX,unit
0212000AAAAADAD,unit
0205040D0AAAKAK,ml
0904010T0BEAFAD,g
0409020G0BBAAAA,unit
0401010R0AAAAAA,ml
0901030D0BBAMAM,unit
1202010K0BBAAAA,unit
0201010F0AAAQAQ,ml
0901011H0AAAGAG,ml
0402010D0BDAAAH,unit
0407010X0CPACA0,unit
040702040BDAKAN,unit
131001100BNBAA0,g
0906026V0BCACAA,unit
0902012H0BVAAA0,unit
0406000J0BBAGAN,unit
1302011L0BLAAAD,ml
0205052W0BBABAB,unit
040801060BEABCR,ml
1315000G0AAALAL,g
0803042H0BBAAAA,unit
1306010F0BBABAB,ml
0408010W0BHABA2,unit
0212000U0BFAAAV,unit
090504700BBFDA0,unit
0309020H0AAALAL,ml
0906040G0BIAICU,ml
1001030U0BEAHBG,unit
0504010V0AAAFAF,unit
0904010U0BEABAA,g
0201010F0BBAEAA,ml
090401000BBTRA0,ml
090401000BBQCA0,unit
0304010I0BEABAC,unit
1108010C0AAAPAP,ml
1312000G0AAAZAZ,g
0503010Y0BBABAB,unit
0407020K0AAFKFK,ml
090607000BBLHA0,unit
0301030S0BKAAAR,unit
0402010ABBIACAW,unit
1501041T0BBAAAB,unit
0205040M0AAAPAP,ml
0503010L0BBAAAA,unit
0407010N0AAAFAF,unit
0105000V0AAALAL,ml
0502000K0AABJBJ,ml
1108010F0BJAAAA,ml
090402000BBIQA0,ml
0302000C0BQAABX,unit
1305020I0AAAHAH,g
0501040N0BBABAD,unit
1305020C0AAGYGY,g
091200000AABUBU,unit
0401010Z0BBABAC,unit
1203030J0BGAAAA,unit
1108010F0AABNBN,ml
090401000BBPUBT,unit
0801050Y0BBAAAA,unit
0905030G0BEAHBU,unit
1001050A0BFAGAB,unit
0904010U0BDAMAA,g
040702040BEAFAE,unit
0906050T0BDAAAP,unit
1305020S0AAADAD,g
0207020Y0AAAEAE,unit
0103050R0AAAEAE,ml
1001010ADBEACAD,unit
190500000BBDYA0,unit
0905013G0AABVBV,unit
0103050E0AAAFAF,unit
0904010ADBDBUAA,g
0901030D0BBAGAG,unit
0205051R0AAAEAE,ml
090602800AACWCW,unit
0302000K0BBAIAH,unit
1404000H0BLAAAF,unit
0203020I0BBADBQ,unit
091000000BBVRA0,unit
1404000S0BEAAAD,unit
0501120N0BBAAAB,unit
0905022V0BBABAB,unit
0407020ADBKABAF,unit
0503010B0AAAAAA,unit
1311050U0BBAAAB,ml
0105010B0BCAAAC,unit
0202010L0AAASAS,ml
090401000BBUTA0,g
0904010Z0BDABAA,g
0206020R0BBABAB,unit
0401010R0AAATAT,ml
1202020L0AABDBD,ml
090402000BBTRA0,ml
1310040Q0BCAAAA,ml
0601023S0AAACAC,ml
0409010X0BCACAE,unit
1306020D0BCAAAB,unit
0204000H0BCAAAA,unit
1203040G0BBAAAA,ml
1002020G0BBABAB,unit
0206020F0BDACAC,unit
0904010T0BGABAD,g
0403040W0CCADAT,unit
1304000H0BBACAA,g
1001030U0BGAABY,unit
030800000BDBRA0,g
0604030P0AAAAAA,unit
0205010X0BBABAB,unit
0501130R0AAASAS,ml
0409030P0AAAAAA,ml
0206030N0AAAAAA,unit
040702040BNAEAD,unit
0207030A0BBAAAC,unit
0402010D0BDADAK,unit
1304000G0AACVCV,g
0212000B0AAAFAF,ml
0402010ABBIAAAV,unit
0102000L0AABFBF,ml
0503010S0BBADAD,unit
0703022M0BBAAAA,unit
0209000C0AAAMAM,unit
0704010I0BBAAAB,unit
0502050B0AACRCR,ml
1304000F0AAETET,g
0407010H0CCAACB,unit
0406000E0AAABAB,unit
0105000V0BBADAD,unit
0501120X0BBACAC,unit
1104010I0AAACAC,ml
1305020S0AABTBT,g
0603020C0BBABAA,unit
0501090H0AABABA,ml
0407020A0BPAABN,unit
0601021X0AAAJAJ,ml
1502010R0BBAAAA,unit
0302000K0BGACAY,unit
0301020I0AAACAC,unit
0408010F0BBAEAA,ml
0601011N0BCAAAA,unit
0301011R0BVABBD,unit
0801050BIBBABAB,unit
0101010J0AAACAC,unit
0401010Z0AAACAC,unit
1405010A0BLAEAK,unit
0906011H0BTAAAG,unit
090402000BBUNA0,unit
090401000BBJUA0,g
1405020A0BCAAAC,unit
1001010P0AABFBF,ml
0205040D0BGAAAQ,unit
0205052V0BBABAB,unit
090402000BBKPA0,ml
1305020D0BBABAB,g
1001030S0BBAAAA,unit
1302010U0AAANAN,g
0205051R0AAABAB,unit
0205020M0AAAAAA,unit
1106000Z0BEABAL,unit
0906050P0CSAAAF,unit
0408010AKBBAAAA,unit
0905013G0BCADA2,unit
091104000BBCPA0,unit
1001010AFBBADAD,unit
0503021C0BBAHAH,unit
0603020G0AAABAB,unit
0401010B0AAAFAF,ml
0205051Q0AAAAAA,unit
0906040G0AABWBW,unit
1201010S0AAAAAA,ml
0601060U0BPAAA0,unit
0205051F0AACJCJ,ml
0704050Z0BBABAB,unit
1001030F0AAAIAI,ml
0501030P0AAAAAA,unit
1311010S0BEAAAH,unit
0702010G0BEAAAF,unit
1311070S0BBAIAA,unit
0601021E0BGAAAB,unit
0105000N0AAAAAA,unit
1309000C0BHADBC,ml
0501040H0AAAWAW,ml
0406000S0BBAIAI,unit
0603020C0AAAAAA,unit
0103050P0AAAMAM,unit
0704010A0AAADAD,unit
190500000BBDUA0,unit
0902021X0BCADAB,unit
0303020G0AAAAAA,unit
0407020ADBFAEAI,unit
0606020V0AAAGAG,unit
0403040U0BBAAAA,unit
0904010W0BDAAAE,g
0601021A0BBACAC,unit
1106000ACBBAAAA,ml
0601023AKAAACAC,unit
090504100BBIJA0,unit
091200000AAFAFA,unit
1002010M0BBABAA,unit
0410030A0BEAAAD,unit
040801060AABNBN,ml
0502000K0AAAJAJ,ml
0307000C0BFACAJ,unit
0409020S0AAAEAE,unit
0607010B0AAACAC,unit
091200000BFQCA0,unit
0501070Y0AAAAAA,unit
090402000BBVVA0,ml
090601100BBGGA0,unit
1103010AGBBABAB,unit
1309000W0BBAAAA,unit
091200000BCWIA0,ml
1405010A0BZABCD,unit
1311070K0BBAAAA,g
0601012D0BCBABA,unit
0106040R0BCAAAF,unit
0601060U0BGAAA0,unit
091000000BBWVA0,unit
0304030C0BHAABF,unit
0208010K0BBACAL,unit
0106020I0AAAIAI,ml
0208020W0BBABA0,unit
0407010X0CDAMA0,unit
0205051R0AAATAT,ml
0403010T0AAAAAA,unit
0204000V0BCAAAA,unit
0302000N0BHAAAZ,unit
0408010W0AAA1A1,unit
0502000K0AABQBQ,ml
0501030I0AAAKAK,ml
090402000BBSAA0,ml
1304000F0AAEUEU,g
0212000X0BBABAB,unit
0206010K0CJAAAE,unit
1404000G0BEADAF,unit
0911010T0BCAAAA,unit
0906031C0AABCBC,ml
0801020G0BCAAAA,unit
0801050BTBBAAAA,unit
0904010AQBBAFAA,g
090401080BFBQBD,g
0602010Z0AAADAD,unit
1202010M0BCABAD,unit
0103050R0AAAFAF,ml
0606020T0BCACAE,unit
0401010B0AABGBG,ml
0601060D0EGAAA0,unit
0205040V0BBABAB,unit
0803041S0AAABAB,unit
040702040BEAHAN,unit
1305030C0BBABAC,g
0104020N0BBAAAC,unit
1001010K0BQABAD,unit
0402010D0AAA2A2,ml
0208020AABBAAAA,unit
0409020C0AAAQAQ,ml
0906040N0BIABEQ,unit
020400080AAAFAF,unit
1502010C0AAADAD,unit
0403010J0BBABAI,unit
0408010AHBBACAC,unit
090401080BPACBD,g
0309010L0BFABAV,ml
1001010J0B8AAAR,unit
0906040P0BBAEAE,unit
0401010ADAABPBP,unit
0302000N0BBADAD,unit
0407020K0AADCDC,unit
0205051F0AABSBS,ml
0101010E0AAAEAE,ml
1305020C0AAEVEV,g
1304000G0AACICI,g
1106000Y0BBACAB,unit
091101000BBUPDU,g
1305020C0AAAHAH,g
0105000H0BCADAI,unit
0302000C0BHAFAQ,unit
0501070T0AAACAC,unit
0401010ADAABJBJ,unit
0906031C0BUABAN,unit
1310040M0BCABAB,g
0402010ABBLAAAX,unit
0601021A0BBAAAA,unit
0212000B0AAAPAP,unit
091102000BBGLAI,unit
091200000BDNNA0,unit
0407010H0AADSDS,unit
1002010N0AAABAB,unit
0503050B0BEABAH,ml
0906011H0CSAAAZ,unit
1106000L0BDAAAA,ml
0407010H0BFADAM,unit
0202030C0AABCBC,ml
0605020E0AAADAD,unit
0104020L0AAANAN,ml
090603200BBCKA0,unit
1310040Q0AAABAB,g
0205051I0AABSBS,ml
0204000H0AAAUAU,ml
0403040Y0AAAAAA,unit
0503021C0BBACAC,unit
190205500BCMRA0,ml
0107010Z0BCAAAE,g
090401010BEABAA,g
0803042A0BBABAB,unit
1002020J0AABJBJ,ml
0502000G0BBAEAE,unit
0103050P0AABBBB,ml
0906040G0CXACBD,unit
0906031C0CBACBY,unit
0101010I0AAAHAH,unit
0904010W0BIABAE,g
0407020Q0AAAEAE,unit
0604011L0BTAABE,unit
090607000BBKBA0,unit
0102000Y0AAAIAI,ml
0904010L0BHASBB,g
0607010C0BBAAAA,unit
0106040M0BGABAA,unit
1404000L0BEABAE,unit
0901030D0BBAIAI,unit
0604012S0BNAAAN,unit
0803043N0AAAPAP,unit
0304030C0AAAYAY,unit
1106000X0BFAABD,g
0409010N0BFABAE,unit
0103010T0AAAEAE,ml
010401000BBATA0,g
040801050AAAZAZ,ml
0301011V0BBABAG,ml
0101021C0AACWCW,ml
0601023AJAAAAAA,unit
0103010T0AAACAC,unit
0103050A0BCAAAB,unit
0410020D0BBAAAA,unit
0408010AKAAAGAG,ml
0206020F0BEAAAB,unit
1310012K0BFAAAY,g
0501120X0AAADAD,unit
0309020D0BBACAB,ml
191300000BMCVA0,unit
090401080BFASBD,g
0206030Y0BBABAB,unit
0202040C0AAABAB,unit
090402000BBKDA0,ml
190600000AAATAT,ml
0407020A0AAAHAH,unit
0906050P0BKADA9,unit
1304000F0AADZDZ,g
030902000BEDLA0,ml
091200000BFLAA0,unit
0107040A0AAAJAJ,g
0206030N0BBAAAA,unit
0206020C0BZABAU,unit
0902021G0BBACA9,unit
0406000ADBBABAB,unit
1304000F0BBANCE,g
0702020T0BCABAE,g
0406000P0BBADAB,unit
0703022P0AAAAAA,unit
0604020K0BHABBQ,g
091200000BFPCA0,unit
1502010J0BBBKCQ,unit
0102000AFBBAAAA,unit
0501090K0AACKCK,ml
040801060AACNCN,ml
1405000C0BFAEBK,unit
0310000N0BVAAAW,unit
090401000BBAHA0,g
190606000BCTCA0,ml
0207030A0AAALAL,unit
0501020B0AAAJAJ,ml
0307000C0BEAFAM,unit
0901012K0AAADAD,unit
0410000P0BBARBA,unit
0905013D0AABGBG,unit
0601012D0BEAIBY,unit
0407010X0BKACA0,unit
0905047A0AAAAAA,ml
1001010J0B4AQBH,ml
040702040BGAAAC,unit
0802040X0BBAAAA,unit
1303000F0BCAAAA,g
0301011U0BGAAAH,unit
040201060BCABAA,unit
0501013E0BEADAE,ml
1404000ABBBAAA0,unit
0202030S0AACVCV,ml
090401000BBNMA0,g
030902000BEBYA0,ml
1305020A0BBAAAA,unit
1311020G0AAAEAE,ml
0902012L0AADGDG,ml
0102000C0BCAAAA,g
0908010N0AAARAR,ml
0411000E0AAAGAG,unit
0208010K0AABJBJ,unit
0409010N0BBACAB,unit
090401010BJABAA,g
0206040AFBCABAB,unit
190205500BCNSA0,unit
0502010D0BBAAAA,unit
0306000P0AABBBB,unit
0605010D0BBACAE,unit
1001010L0BQABAN,unit
0501020B0BBAEAG,unit
0302000C0BHACAH,unit
0402010ABBLADAV,unit
1001030U0BGAHCB,unit
0702020V0BBAAAA,unit
090401000BBNQA0,g
0404000T0BBAAAA,unit
0411000E0BIAAAF,unit
190400000AAPZPZ,g
0407020ADAAAAAA,ml
0105010E0BBABAB,unit
0606020P0AAATAT,unit
0407020A0BEACAF,unit
1107000Q0BCAAAB,unit
0407020B0BGACAG,unit
0102000L0AAAAAA,unit
091200000BFIGDW,unit
0906024N0AABHBH,unit
0601021M0AAAQAQ,unit
0906031C0AAAHAH,unit
0906031C0BZABAL,unit
0206020A0AAATAT,ml
190205500BCMNA0,ml
0401010ADBCCDAE,unit
0407020A0BQAAAU,unit
0906040G0DFAEBI,unit
0102000N0AAAFAF,ml
1303000AABBABAB,g
091200000BFMCDW,unit
0401020A0BBAAAA,unit
0206020R0BKADAE,unit
0904010AUBBAAAA,g
