month,pct,items_more_than_twenty,items_more_than_ten,items_more_than_eight,items_more_than_six,items_more_than_four,all_items
2018-03-01,10Q,0,0,0,1,10,15572
2018-03-01,07Q,0,0,0,0,8,6886
2018-03-01,11J,0,1,1,4,26,23294
2018-03-01,02H,0,0,0,0,2,13442
2018-03-01,13T,0,0,0,1,11,18423
2018-03-01,06A,0,0,2,4,10,8846
2018-03-01,06F,0,0,1,1,2,14238
2018-03-01,02Q,0,0,0,0,0,4706
2017-04-01,11E,0,0,0,3,5,4069
2017-04-01,06F,0,0,1,3,3,12569
2017-04-01,11J,0,0,0,3,17,21235
2017-04-01,10Q,0,1,1,2,13,14610
2017-04-01,06H,0,0,0,1,5,23876
2017-04-01,11N,0,0,0,7,12,18636
2017-04-01,05A,0,0,0,0,3,12902
2017-04-01,07V,0,0,0,0,1,7783
2017-04-01,01H,0,0,0,1,5,10574
2017-04-01,01F,0,1,1,2,4,5051
2017-04-01,01X,0,0,0,0,0,7878
2017-04-01,06K,0,0,0,2,9,16635
2017-04-01,08G,0,0,1,2,2,6330
2017-04-01,04F,0,0,0,1,5,6193
2017-04-01,01K,0,0,0,2,4,11093
2017-04-01,01E,0,0,0,0,1,5739
2017-04-01,03M,0,0,0,0,0,4418
2017-04-01,03D,0,0,0,0,5,4072
2017-04-01,03V,0,0,0,1,1,3262
2017-04-01,04G,0,0,0,1,4,19298
2017-04-01,00L,0,0,0,2,4,10584
2017-04-01,01G,0,0,0,0,1,9674
2017-04-01,05Q,0,0,0,0,3,5915
2017-04-01,10C,0,0,0,0,0,1903
2017-04-01,05X,0,0,0,6,15,5445
2017-04-01,08X,0,0,0,3,7,6026
2017-04-01,09J,0,0,0,0,0,6204
2017-04-01,09G,0,0,2,5,14,12835
2017-04-01,99N,0,0,0,1,7,11746
2017-04-01,00T,0,0,0,0,4,11321
2017-04-01,02R,0,1,2,3,14,10057
2017-04-01,09D,0,0,0,0,5,6158
2017-04-01,00J,0,0,0,1,1,8808
2017-04-01,00C,0,0,0,0,4,2976
2017-04-01,02X,0,0,0,1,8,13303
2017-04-01,10K,0,0,0,0,5,4759
2017-04-01,10J,0,0,0,0,1,5143
2017-04-01,08D,0,1,1,1,5,5300
2017-04-01,10L,0,0,0,1,3,4512
2017-04-01,09A,0,0,0,1,2,3119
2017-04-01,03J,0,0,0,0,2,5752
2017-04-01,03T,0,1,1,1,8,8769
2017-04-01,06P,0,0,0,0,0,5554
2017-04-01,05G,0,0,0,1,2,7357
2017-04-01,04N,0,0,0,0,2,2817
2017-04-01,04M,0,0,0,0,1,2744
2017-04-01,04H,0,0,0,0,1,3799
2017-04-01,04L,0,0,0,0,0,4138
2017-04-01,04E,0,0,0,1,4,8048
2017-04-01,08P,0,0,0,1,3,3772
2017-04-01,01V,0,0,0,0,2,3217
2017-04-01,00N,0,0,1,1,2,6884
2017-04-01,07H,0,0,0,1,5,7887
2018-10-01,02H,0,1,1,1,3,13766
2018-10-01,08P,0,0,0,0,0,3794
2018-10-01,08Y,0,0,0,1,5,3650
2018-10-01,03T,0,0,0,0,4,9796
2018-10-01,03H,0,0,0,0,1,7751
2018-10-01,04D,0,1,1,2,3,7521
2018-10-01,02E,0,0,0,0,1,6430
2018-10-01,04K,0,0,0,2,10,12014
2018-10-01,03N,0,1,1,4,12,20788
2018-10-01,04G,0,1,2,3,5,20545
2018-10-01,06K,0,0,2,5,9,17789
2018-10-01,15M,0,0,0,1,15,34634
2018-10-01,11J,0,0,0,1,15,23841
2018-10-01,02Q,0,0,0,0,0,4674
2018-10-01,03K,0,0,0,0,1,6909
2018-10-01,99D,0,0,0,0,2,4915
2018-10-01,04C,0,0,0,1,2,11916
2018-10-01,01J,0,0,0,0,1,9339
2018-10-01,08H,0,1,2,4,13,5917
2018-10-01,10V,0,1,1,1,7,6380
2018-10-01,00V,0,0,0,0,2,7787
2018-10-01,02T,0,0,1,2,4,7729
2018-10-01,09D,0,0,0,1,4,7008
2018-10-01,07L,0,0,0,0,1,6006
2018-10-01,07M,0,0,0,0,1,7020
2018-10-01,05T,0,0,0,2,7,8048
2018-10-01,08W,0,0,0,0,0,5875
2018-10-01,15N,0,1,2,4,19,38110
2018-10-01,09L,0,0,1,1,2,3682
2018-10-01,07K,0,0,0,0,0,8565
2018-10-01,05Q,0,1,1,1,5,6648
2018-10-01,04Y,0,0,0,0,0,4860
2018-10-01,05D,0,0,0,0,2,4774
2018-10-01,10R,0,0,0,3,7,6216
2018-10-01,03E,0,0,0,0,6,4002
2018-10-01,03M,0,0,0,0,1,4934
2018-10-01,01E,0,1,1,1,2,6356
2018-10-01,01K,0,0,0,3,8,12046
2018-10-01,02M,0,0,0,0,1,6320
2018-10-01,08K,0,0,0,0,6,6387
2018-10-01,07Y,0,0,0,0,6,5455
2018-10-01,07X,0,0,0,0,2,7784
2018-10-01,08A,0,0,0,2,5,7779
2018-10-01,09C,0,0,0,0,1,3845
2018-10-01,10E,0,0,0,0,1,5781
2018-10-01,15C,0,1,2,2,13,25229
2018-10-01,15D,0,0,0,3,3,10052
2018-10-01,14L,0,0,0,3,18,23000
2018-10-01,14Y,0,0,0,1,6,13641
2018-10-01,07H,0,0,0,1,8,8714
2018-10-01,02A,0,1,1,1,4,7154
2018-10-01,00N,0,0,0,0,3,7493
2018-10-01,05N,0,0,0,2,11,9285
2018-10-01,01V,0,0,0,0,2,3923
2018-10-01,04N,0,0,0,0,1,3153
2018-10-01,04H,0,0,0,0,2,4379
2018-10-01,07Q,0,0,0,0,3,7267
2018-10-01,00Q,0,0,0,0,4,7035
2018-10-01,11E,0,0,0,1,3,4684
2018-09-01,07H,0,0,0,1,4,7733
2018-09-01,14L,0,0,0,2,14,20587
2018-09-01,06A,0,1,2,4,8,8284
2018-09-01,13T,0,0,0,2,14,17321
2018-09-01,03R,0,0,1,2,5,14299
2018-09-01,08T,0,0,0,0,1,4352
2018-09-01,08X,0,0,0,1,2,5871
2018-09-01,11A,0,1,1,2,7,13036
2018-09-01,00Y,0,0,0,0,0,8702
2018-09-01,10X,0,1,1,2,6,7472
2018-09-01,07G,0,0,0,0,2,5304
2018-09-01,01V,0,0,0,0,1,3412
2018-09-01,04E,0,0,0,2,3,8323
2018-09-01,03H,0,0,0,0,1,7432
2018-09-01,04M,0,1,1,1,2,2875
2018-09-01,06P,0,0,0,0,1,5913
2018-09-01,03T,0,0,0,0,5,9271
2018-09-01,01J,0,1,1,1,3,8168
2018-09-01,08J,0,0,0,0,7,3246
2018-09-01,08Y,0,0,0,0,4,3226
2018-09-01,00K,0,0,1,2,10,12007
2018-09-01,09D,0,0,0,0,3,6326
2018-09-01,01A,0,0,0,0,1,14038
2018-09-01,00C,0,0,0,0,2,3025
2018-09-01,00X,0,0,0,1,2,4763
2018-09-01,02T,0,0,1,2,7,6921
2018-09-01,02R,0,0,0,1,12,10820
2018-09-01,07M,0,0,0,0,1,6217
2018-09-01,00T,0,0,2,3,6,11473
2018-09-01,09H,0,0,0,0,3,3185
2018-09-01,09X,0,0,0,0,0,4407
2018-09-01,99J,0,0,0,1,5,11495
2018-09-01,03N,0,0,0,3,10,18364
2018-09-01,05Y,0,0,0,3,7,10434
2018-09-01,08W,0,0,0,0,0,5321
2018-09-01,01Y,0,0,1,1,2,9293
2018-09-01,10C,0,0,0,0,2,1861
2018-09-01,07K,0,0,0,0,0,7639
2018-09-01,06L,0,0,0,0,1,10753
2018-09-01,08N,0,0,0,0,0,5874
2018-09-01,01K,0,0,0,1,6,10909
2018-09-01,03E,0,0,0,0,4,3546
2018-09-01,02M,0,0,0,0,1,5809
2018-09-01,05A,0,0,1,2,3,12209
2018-09-01,05F,0,0,0,0,1,4731
2018-09-01,08L,0,0,0,1,4,6630
2018-09-01,06V,0,0,0,1,3,5834
2018-09-01,07J,0,0,0,0,4,6506
2018-09-01,06Y,0,0,0,2,3,6470
2018-09-01,04F,0,0,0,1,4,6411
2018-09-01,08Q,0,1,1,1,4,5202
2018-09-01,06N,0,0,0,1,7,12366
2018-09-01,10E,0,0,0,1,4,5340
2018-09-01,07X,0,0,0,0,1,6882
2018-09-01,06M,0,0,0,0,4,8258
2018-09-01,09C,0,0,0,2,2,3240
2018-09-01,10D,0,0,0,0,0,3312
2018-09-01,15M,0,0,0,2,10,31454
2018-09-01,01H,0,0,1,1,4,10659
2018-09-01,07R,0,0,0,0,9,4084
2018-09-01,07Q,0,0,0,0,4,6340
2018-09-01,00Q,0,0,0,0,2,6412
2018-09-01,15C,0,0,1,4,14,22443
2018-09-01,15A,0,0,1,2,6,11537
2018-04-01,00K,0,0,1,2,6,11512
2018-04-01,03H,0,0,1,1,3,7380
2018-04-01,13T,0,0,0,1,11,17274
2018-04-01,15F,0,0,2,2,7,20439
2018-04-01,15D,0,0,0,0,3,9345
2018-04-01,02F,0,0,0,0,0,7677
2018-04-01,07H,0,0,0,2,6,7976
2018-04-01,06A,0,0,1,4,7,8336
2018-04-01,10Q,0,1,1,2,15,15446
2018-04-01,05R,0,0,0,1,1,5988
2018-04-01,99E,0,0,0,0,1,7656
2018-04-01,01V,0,0,0,0,2,3408
2018-04-01,04E,0,0,0,1,7,8476
2018-04-01,05G,0,0,0,4,5,7378
2018-04-01,03W,0,1,1,1,4,8181
2018-04-01,09A,0,0,0,0,1,2924
2018-04-01,03F,0,0,0,0,4,13945
2018-04-01,08D,0,0,0,0,1,5301
2018-04-01,02Y,0,1,1,1,3,11005
2018-04-01,11M,0,0,0,0,7,15542
2018-04-01,07W,0,0,0,1,6,7637
2018-04-01,00D,0,0,1,1,4,13221
2018-04-01,02G,0,0,0,0,2,3179
2018-04-01,00V,0,0,0,0,1,6700
2018-04-01,02R,0,0,1,3,12,10663
2018-04-01,09G,0,0,0,0,10,13267
2018-04-01,09J,0,0,0,0,1,6199
2018-04-01,08V,0,0,1,2,7,6524
2018-04-01,05X,0,0,0,7,11,5564
2018-04-01,01Y,0,0,0,0,2,9340
2018-04-01,05D,0,0,0,0,0,4283
2018-04-01,03N,0,0,0,3,14,18746
2018-04-01,11X,0,0,0,1,5,13722
2018-04-01,10R,0,0,0,1,6,5567
2018-04-01,00R,0,0,0,0,4,6431
2018-04-01,99C,0,0,0,0,4,6685
2018-04-01,08M,0,0,0,2,4,7311
2018-04-01,04F,0,0,0,1,4,6655
2018-04-01,07T,0,0,0,2,4,5193
2018-04-01,01F,0,0,0,0,1,5004
2018-04-01,08K,0,0,1,3,9,5848
2018-04-01,06K,0,0,0,4,8,16847
2018-04-01,05F,0,0,0,0,0,4703
2018-04-01,08E,0,0,0,0,0,4963
2018-04-01,10E,0,0,0,0,0,5386
2018-04-01,06M,0,0,0,0,5,8448
2018-04-01,10D,0,0,0,0,0,3499
2018-04-01,01H,0,0,0,2,6,10786
2018-04-01,01C,0,0,0,1,1,4608
2018-04-01,07Q,0,0,0,0,4,6521
2018-04-01,02H,0,0,0,0,1,12641
2018-04-01,11E,0,0,0,1,2,4348
2018-11-01,01R,0,0,0,0,0,5572
2018-11-01,02D,0,0,0,0,0,3913
2018-11-01,02F,0,1,1,1,1,8553
2018-11-01,12F,0,0,0,0,1,13110
2018-11-01,00C,0,0,0,1,3,3364
2018-11-01,00T,0,0,0,2,4,12846
2018-11-01,01G,0,0,0,0,4,10751
2018-11-01,02H,0,0,0,0,1,13904
2018-11-01,14L,0,0,0,4,13,22588
2018-11-01,01T,0,0,0,1,2,6875
2018-11-01,00N,0,0,1,3,8,7243
2018-11-01,00P,0,2,2,4,7,12359
2018-11-01,02N,0,0,0,1,7,4844
2018-11-01,02R,0,0,0,2,15,11678
2018-11-01,05A,0,0,0,1,1,13223
2018-11-01,05L,0,1,1,2,5,18399
2018-11-01,05Y,0,0,0,2,5,11657
2018-11-01,06A,0,0,1,3,7,9031
2018-11-01,04H,0,0,0,0,3,4230
2018-11-01,04M,0,0,0,0,1,2998
2018-11-01,06H,0,0,0,0,2,26742
2018-11-01,06M,0,0,0,0,5,8687
2018-11-01,06Y,0,0,0,1,2,6434
2018-11-01,07J,0,0,0,0,4,7070
2018-11-01,07K,0,0,0,0,0,8382
2018-11-01,06Q,0,0,0,0,1,11233
2018-11-01,07H,0,0,0,1,3,8492
2018-11-01,03V,0,0,0,1,1,3499
2018-11-01,06F,0,0,1,2,2,13707
2018-11-01,06P,0,0,0,0,1,6480
2018-11-01,03T,0,0,0,0,6,9793
2018-11-01,03W,0,0,0,1,5,8832
2018-11-01,04Q,0,0,0,0,0,3780
2018-11-01,05D,0,0,0,0,0,4869
2018-11-01,05G,0,0,0,1,3,8104
2018-11-01,07R,0,0,0,0,8,4658
2018-11-01,07X,0,0,0,0,0,7782
2018-11-01,08D,0,0,0,0,3,5605
2018-11-01,08H,0,1,1,2,6,5620
2018-11-01,07Y,0,0,0,0,4,5337
2018-11-01,08C,0,0,0,0,4,3879
2018-11-01,08L,0,0,0,1,3,7320
2018-11-01,08R,0,0,0,0,2,4225
2018-11-01,11E,0,0,0,2,5,4501
2018-11-01,11X,0,0,0,1,5,14608
2018-11-01,11N,0,0,0,1,3,21102
2018-11-01,15N,0,2,2,3,20,38195
2018-11-01,09C,0,0,0,1,1,3657
2018-11-01,10A,0,1,1,1,2,6579
2018-11-01,09D,0,0,0,1,3,6557
2018-11-01,09F,0,0,0,0,3,5907
2018-11-01,09Y,0,0,0,0,4,7342
2018-11-01,15D,0,0,0,1,5,10198
2018-11-01,10K,0,0,0,0,6,5089
2018-11-01,10L,0,0,0,0,2,5093
2018-11-01,11A,0,0,0,1,5,14090
2017-08-01,02H,0,0,0,1,1,12481
2017-08-01,02Q,0,0,0,0,0,4862
2017-08-01,06F,0,0,1,2,2,13067
2017-08-01,15D,0,0,0,1,6,8979
2017-08-01,15A,0,0,1,3,6,11702
2017-08-01,11J,0,0,0,4,28,21835
2017-08-01,06H,0,0,0,0,3,25287
2017-08-01,01C,0,0,0,1,1,4684
2017-08-01,02D,0,0,0,0,0,3659
2017-08-01,07T,0,0,0,0,3,4989
2017-08-01,05C,0,0,0,0,3,9383
2017-08-01,08A,0,0,0,0,4,7068
2017-08-01,01X,0,0,0,0,0,8490
2017-08-01,05L,0,1,1,2,9,18076
2017-08-01,08G,0,0,1,2,4,6162
2017-08-01,04F,0,0,0,1,4,6248
2017-08-01,06V,0,0,0,1,4,5973
2017-08-01,02M,0,0,0,0,0,5631
2017-08-01,01E,0,0,0,0,1,6036
2017-08-01,99C,0,0,0,0,6,7237
2017-08-01,03Q,0,0,0,0,8,8981
2017-08-01,03D,0,0,0,2,7,4275
2017-08-01,15N,0,3,3,7,29,33844
2017-08-01,10R,0,0,0,1,3,5577
2017-08-01,08N,0,0,0,0,3,5651
2017-08-01,06L,0,0,0,0,1,10807
2017-08-01,07K,0,0,0,0,0,8057
2017-08-01,09N,0,0,0,0,3,3742
2017-08-01,99H,0,1,1,1,1,5265
2017-08-01,09J,0,0,0,0,1,6062
2017-08-01,09X,0,0,0,0,1,4227
2017-08-01,99N,0,0,0,1,4,11642
2017-08-01,07L,0,0,0,1,3,5477
2017-08-01,02P,0,0,2,2,12,11953
2017-08-01,02R,0,0,1,2,17,10493
2017-08-01,00C,0,0,0,0,5,3201
2017-08-01,99K,0,0,0,0,2,3636
2017-08-01,08D,0,0,0,0,3,5240
2017-08-01,08J,0,0,0,0,6,3248
2017-08-01,03J,0,0,0,0,2,5964
2017-08-01,03A,0,0,0,1,5,6088
2017-08-01,01J,0,1,1,1,2,8809
2017-08-01,03W,0,2,2,2,3,8619
2017-08-01,04Q,0,0,0,0,0,3786
2017-08-01,99A,0,0,0,0,6,24418
2017-08-01,06T,0,0,0,0,2,10687
2017-08-01,03H,0,0,1,1,2,7294
2017-08-01,00Y,0,0,0,0,1,9057
2017-08-01,01V,0,0,0,0,2,3410
2017-08-01,05N,0,0,0,1,10,8263
2017-08-01,00N,0,0,0,1,8,7136
2017-08-01,99E,0,0,0,0,0,7268
2017-08-01,07G,0,0,0,0,8,5456
2017-08-01,05W,0,0,0,0,4,13023
2017-08-01,08T,0,0,0,1,2,4156
2017-08-01,03R,0,0,1,2,7,14519
2017-08-01,05R,0,0,0,1,2,5793
2017-06-01,02H,0,0,0,1,2,13322
2017-06-01,06F,0,0,2,3,4,13580
2017-06-01,15D,0,0,0,1,5,9748
2017-06-01,15A,0,0,1,2,5,12821
2017-06-01,15E,0,0,0,2,23,41473
2017-06-01,07P,0,0,0,2,7,7247
2017-06-01,15C,0,0,2,3,10,23663
2017-06-01,07R,0,0,0,1,4,4506
2017-06-01,07T,0,0,0,0,2,5442
2017-06-01,05A,0,0,0,3,6,13811
2017-06-01,07V,0,0,0,0,0,8391
2017-06-01,15M,0,0,0,7,23,35194
2017-06-01,09E,0,0,0,0,1,5640
2017-06-01,10E,0,0,0,1,1,5421
2017-06-01,07X,0,0,0,0,3,7726
2017-06-01,08E,0,0,0,0,0,5549
2017-06-01,07Y,0,0,0,0,12,6158
2017-06-01,08L,0,1,1,1,5,7323
2017-06-01,02M,0,0,0,0,2,5905
2017-06-01,04G,0,0,0,1,4,21496
2017-06-01,10R,0,0,0,1,4,5883
2017-06-01,08N,0,0,0,0,0,6268
2017-06-01,03L,0,0,0,2,8,12064
2017-06-01,03N,0,1,1,10,18,20296
2017-06-01,05D,0,0,0,0,0,4687
2017-06-01,99H,0,0,1,1,2,5677
2017-06-01,12D,0,0,0,0,0,5776
2017-06-01,08X,0,0,0,2,6,6301
2017-06-01,99J,0,0,0,0,5,12005
2017-06-01,12F,0,0,0,0,1,13074
2017-06-01,05J,0,0,0,3,6,4624
2017-06-01,07M,0,1,2,2,10,7073
2017-06-01,02P,0,0,1,1,6,13023
2017-06-01,02R,0,0,1,2,14,11007
2017-06-01,00V,0,0,0,0,1,6996
2017-06-01,02T,0,0,0,0,7,7851
2017-06-01,02G,0,0,0,0,0,3564
2017-06-01,00D,0,0,2,2,11,14250
2017-06-01,07W,0,0,0,1,8,8365
2017-06-01,11M,0,0,0,0,5,16443
2017-06-01,08C,0,0,0,1,6,3525
2017-06-01,09P,0,1,1,1,7,6528
2017-06-01,09A,0,0,0,0,2,3343
2017-06-01,04C,0,0,0,1,2,11663
2017-06-01,99D,0,0,0,0,3,5314
2017-06-01,03T,0,0,0,0,7,9744
2017-06-01,99A,0,0,0,0,7,24816
2017-06-01,04H,0,0,0,0,1,4413
2017-06-01,04L,0,0,0,0,1,4577
2017-06-01,04E,0,0,0,1,3,8924
2017-06-01,01V,0,0,0,0,0,3525
2017-06-01,05N,0,1,1,1,9,8812
2017-06-01,99G,0,0,0,0,3,5478
2017-06-01,00N,0,0,0,0,3,7574
2017-06-01,07G,0,0,0,0,7,5743
2017-06-01,01W,0,0,3,3,7,10298
2017-06-01,05W,0,0,0,0,3,13702
2017-06-01,00P,0,0,1,5,8,12961
2017-06-01,05R,0,0,0,0,0,6461
2017-06-01,07H,0,0,0,1,4,8454
2017-11-01,03H,0,1,1,1,4,7868
2017-11-01,02W,0,0,0,0,1,5907
2017-11-01,15A,0,1,1,2,6,13338
2017-11-01,08T,0,0,0,0,3,5035
2017-11-01,03W,0,1,1,1,5,9140
2017-11-01,03R,0,0,1,2,8,15826
2017-11-01,08P,0,0,0,1,2,4000
2017-11-01,01T,0,0,0,2,2,6973
2017-11-01,01V,0,0,0,0,1,3888
2017-11-01,05G,0,0,0,2,5,8317
2017-11-01,04M,0,0,0,0,0,3121
2017-11-01,04N,0,0,0,0,2,3178
2017-11-01,00M,0,0,2,2,2,13487
2017-11-01,06P,0,0,0,0,1,6791
2017-11-01,03T,0,0,0,0,7,9863
2017-11-01,03A,0,0,0,3,8,6830
2017-11-01,09A,0,0,0,0,2,3456
2017-11-01,10L,0,0,0,0,1,4962
2017-11-01,08H,0,0,5,8,14,6110
2017-11-01,03F,0,0,0,0,6,14875
2017-11-01,08D,0,0,0,0,3,6120
2017-11-01,08C,0,0,0,1,3,3717
2017-11-01,99K,0,0,0,0,0,4149
2017-11-01,02Y,0,0,0,0,3,12129
2017-11-01,02T,0,0,0,1,2,8206
2017-11-01,02R,0,0,1,2,13,12317
2017-11-01,07M,0,0,0,0,3,7439
2017-11-01,12F,0,0,0,0,3,13250
2017-11-01,02F,0,0,0,0,2,8415
2017-11-01,09G,0,0,0,1,9,14976
2017-11-01,02E,0,0,0,0,0,6338
2017-11-01,08W,0,0,0,0,1,6519
2017-11-01,01Y,0,0,0,0,6,10171
2017-11-01,08V,0,0,0,1,6,7463
2017-11-01,05X,0,1,1,10,19,6166
2017-11-01,12D,0,0,0,0,1,5935
2017-11-01,07K,0,1,1,1,1,8550
2017-11-01,04Y,0,1,1,1,2,4992
2017-11-01,03N,0,0,0,7,13,20824
2017-11-01,01G,0,0,0,0,6,11470
2017-11-01,03L,0,0,0,2,9,12045
2017-11-01,06N,0,0,0,0,8,14588
2017-11-01,03V,0,0,0,1,1,3433
2017-11-01,02N,0,0,0,0,9,5178
2017-11-01,03Q,0,0,0,0,12,9658
2017-11-01,03E,0,0,0,0,3,4094
2017-11-01,02M,0,0,0,0,1,6423
2017-11-01,06W,0,0,0,2,4,6305
2017-11-01,06V,0,0,0,1,2,6268
2017-11-01,06Q,0,0,0,0,0,11537
2017-11-01,09W,0,0,0,0,1,8743
2017-11-01,15F,0,0,2,3,16,23574
2017-11-01,08Q,0,0,0,0,5,5713
2017-11-01,08L,0,0,0,1,2,7789
2017-11-01,08G,0,0,1,2,2,7471
2017-11-01,01F,0,0,0,0,2,5411
2017-11-01,09C,0,0,0,1,3,3623
2017-11-01,01H,0,0,0,1,3,12074
2017-11-01,02D,0,0,0,0,0,3988
2017-11-01,07R,0,0,0,0,6,4754
2017-11-01,15D,0,1,1,2,8,10677
2017-11-01,02H,0,0,0,0,0,13659
2017-09-01,02H,0,0,0,0,2,12868
2017-09-01,02Q,0,0,0,0,0,4658
2017-09-01,06F,0,0,1,2,3,12982
2017-09-01,15D,0,0,0,1,2,10167
2017-09-01,15A,0,2,2,3,7,12368
2017-09-01,14Y,0,0,0,2,6,13629
2017-09-01,01C,0,0,0,2,2,4841
2017-09-01,05A,0,0,1,3,6,13028
2017-09-01,15M,0,0,0,4,16,33873
2017-09-01,10A,0,0,0,0,0,6134
2017-09-01,09E,0,0,0,0,1,5688
2017-09-01,07X,0,0,0,0,1,7273
2017-09-01,06M,0,0,0,0,7,8605
2017-09-01,08A,0,0,0,1,7,7341
2017-09-01,01F,0,0,0,0,4,5135
2017-09-01,01X,0,0,0,0,0,8240
2017-09-01,06K,0,1,1,3,8,16964
2017-09-01,15F,0,0,1,2,11,22151
2017-09-01,01E,0,0,0,0,1,6130
2017-09-01,00R,0,0,0,0,2,7106
2017-09-01,03M,0,0,0,0,1,4768
2017-09-01,03E,0,0,0,0,5,3758
2017-09-01,03D,0,0,0,1,4,4303
2017-09-01,03V,0,0,0,1,1,3284
2017-09-01,04K,0,0,0,3,6,11479
2017-09-01,03L,0,0,0,2,9,11406
2017-09-01,11X,0,0,0,1,2,14704
2017-09-01,06L,0,0,0,0,1,11107
2017-09-01,09Y,0,0,1,1,5,7111
2017-09-01,09L,0,0,1,1,1,3508
2017-09-01,99H,0,0,0,0,1,5444
2017-09-01,10C,0,0,0,0,1,2043
2017-09-01,12D,0,0,1,1,1,5705
2017-09-01,05Y,0,0,0,2,2,10786
2017-09-01,09J,0,0,0,0,1,6321
2017-09-01,09G,0,0,0,1,14,13897
2017-09-01,09X,0,1,1,1,1,4587
2017-09-01,02F,0,0,0,0,3,7972
2017-09-01,06D,0,0,1,1,3,3189
2017-09-01,02P,0,0,0,0,7,12211
2017-09-01,09D,0,0,0,1,5,6514
2017-09-01,00J,0,0,0,0,0,9512
2017-09-01,09F,0,0,0,0,3,5682
2017-09-01,10V,0,3,3,3,9,5884
2017-09-01,00K,0,0,0,1,7,12076
2017-09-01,09P,0,1,1,1,6,6462
2017-09-01,08Y,0,0,1,1,4,3593
2017-09-01,09A,0,0,0,0,1,3067
2017-09-01,03T,0,0,0,0,6,9670
2017-09-01,04H,0,0,0,0,1,3982
2017-09-01,04E,0,0,0,1,5,8516
2017-09-01,00Y,0,1,1,1,2,9646
2017-09-01,08P,0,0,0,1,1,3875
2017-09-01,99F,0,0,0,0,2,5250
2017-09-01,99E,0,0,0,1,3,7808
2017-09-01,07G,0,0,0,0,10,5442
2017-09-01,05R,0,0,0,2,2,6031
2017-09-01,06A,0,0,1,4,14,9323
2019-05-01,01C,0,0,0,1,2,5143
2019-05-01,02E,0,0,0,0,1,6135
2019-05-01,02F,0,0,0,0,1,8530
2019-05-01,12F,0,0,0,0,2,13010
2019-05-01,00C,0,0,0,1,3,3352
2019-05-01,00K,0,0,1,1,10,12498
2019-05-01,00T,0,0,0,1,3,12486
2019-05-01,00Y,0,0,0,0,2,8958
2019-05-01,01G,0,0,0,0,3,10905
2019-05-01,02H,0,0,0,0,1,13646
2019-05-01,01A,0,0,0,0,2,14578
2019-05-01,01E,0,0,0,0,1,5937
2019-05-01,01T,0,0,0,0,0,7030
2019-05-01,01X,0,0,0,0,0,9197
2019-05-01,13T,0,0,0,1,6,18503
2019-05-01,99C,0,0,0,0,10,7200
2019-05-01,02Y,0,0,0,0,5,11834
2019-05-01,03D,0,0,0,0,0,4414
2019-05-01,03F,0,0,0,0,2,14304
2019-05-01,03K,0,0,0,0,3,7143
2019-05-01,03M,0,0,0,0,0,4700
2019-05-01,02P,0,0,0,0,4,12898
2019-05-01,03N,0,0,1,4,14,20178
2019-05-01,02T,0,0,0,1,3,7310
2019-05-01,03R,0,0,0,1,4,15346
2019-05-01,15F,0,0,2,3,5,21026
2019-05-01,05A,0,0,1,2,5,12976
2019-05-01,05F,0,0,0,0,1,5032
2019-05-01,05Y,0,0,0,3,6,11496
2019-05-01,06A,0,0,1,1,6,9346
2019-05-01,04E,0,0,0,2,4,9225
2019-05-01,04K,0,1,1,1,4,11657
2019-05-01,04N,0,0,0,0,2,3078
2019-05-01,15M,0,0,0,2,7,34194
2019-05-01,06V,0,0,0,3,5,6003
2019-05-01,06W,0,0,0,3,6,5671
2019-05-01,07K,0,0,0,0,0,8220
2019-05-01,06Q,0,1,1,1,2,11650
2019-05-01,07G,0,0,0,0,3,5985
2019-05-01,07H,0,0,0,2,9,8517
2019-05-01,04G,0,0,1,2,4,19982
2019-05-01,06N,0,0,0,0,5,13364
2019-05-01,04Q,0,0,0,0,0,3917
2019-05-01,05D,0,0,0,0,0,4831
2019-05-01,05Q,0,0,0,0,4,6668
2019-05-01,07L,0,0,0,0,0,5795
2019-05-01,08D,0,0,0,0,3,5694
2019-05-01,08H,0,1,1,2,11,5863
2019-05-01,07P,0,0,0,0,2,7181
2019-05-01,07Y,0,0,0,0,5,4896
2019-05-01,08Y,0,1,2,3,7,3507
2019-05-01,09A,0,0,0,0,1,2791
2019-05-01,07N,0,0,0,0,0,5622
2019-05-01,08J,0,0,0,0,5,3701
2019-05-01,08L,0,0,0,1,2,7088
2019-05-01,08X,0,0,0,3,7,6387
2019-05-01,11X,0,1,1,2,4,13843
2019-05-01,10E,0,0,0,0,2,5672
2019-05-01,99J,0,0,0,1,7,12187
2019-05-01,09F,0,1,2,2,4,5502
2019-05-01,09G,0,0,0,1,10,14029
2019-05-01,09N,0,0,0,0,2,4061
2019-05-01,09P,0,0,0,0,0,6404
2019-05-01,09X,0,0,0,0,0,4407
2019-05-01,10C,0,0,0,1,1,2086
2019-05-01,99H,0,0,0,0,5,5513
2019-05-01,10Q,0,0,0,1,13,16097
2019-05-01,10J,0,0,0,0,3,5460
2019-05-01,10K,0,0,0,0,3,4925
2019-05-01,10V,0,1,1,1,6,5886
2019-05-01,99M,0,0,0,3,5,4776
2018-06-01,04M,0,1,1,1,2,2932
2018-06-01,06K,0,0,0,3,11,17787
2018-06-01,08P,0,0,0,0,1,3576
