month,pct,more_than_two,all_inhlaers,percent_more_than_two
2018-12-01,00P,486,16678,2.914018467442139
2017-12-01,11X,604,20730,2.9136517124939703
2018-08-01,04N,105,3604,2.913429522752497
2019-05-01,00Q,224,7689,2.9132526986604237
2018-06-01,05G,299,10266,2.912526787453731
2017-12-01,07N,251,8618,2.912508702715247
2018-08-01,99E,291,9994,2.9117470482289374
2018-07-01,04N,106,3641,2.91128810766273
2017-03-01,02A,269,9243,2.9103105052472142
2017-03-01,12F,517,17765,2.910216718266254
2017-10-01,06K,652,22409,2.9095452719889328
2018-02-01,99J,406,13961,2.908101138886899
2018-06-01,99A,839,28866,2.9065336381902585
2017-04-01,99E,285,9811,2.9049026602792782
2018-10-01,03M,186,6407,2.9030747619790853
2018-03-01,06P,252,8681,2.9028913719617555
2017-04-01,02Y,380,13091,2.9027576197387517
2019-06-01,99A,780,26871,2.9027576197387517
2019-03-01,04C,396,13646,2.901949289168987
2017-10-01,11N,770,26538,2.9014997362272967
2017-05-01,02A,266,9172,2.9001308329699085
2018-04-01,01W,354,12207,2.8999754239370854
2018-01-01,05Q,278,9591,2.898550724637681
2017-12-01,06P,250,8626,2.898214699744957
2019-04-01,11X,496,17114,2.8982119901834755
2017-07-01,04V,429,14807,2.8972783143107987
2018-06-01,01Y,340,11739,2.8963284777238267
2017-12-01,01Y,367,12674,2.895691967808111
2018-04-01,99N,429,14821,2.8945415289116796
2019-01-01,02F,334,11542,2.8937792410327496
2019-03-01,04K,406,14032,2.8933865450399088
2017-09-01,03W,317,10957,2.8931276809345623
2019-06-01,99N,427,14761,2.892757943228778
2018-03-01,11X,538,18599,2.8926286359481694
2017-12-01,15D,433,14970,2.8924515698062794
2017-04-01,05V,151,5221,2.892166251675924
2017-07-01,01F,182,6297,2.8902652056534857
2017-01-01,09J,256,8860,2.8893905191873586
2019-03-01,01Y,341,11805,2.88860652265989
2017-01-01,04V,432,14961,2.887507519550832
2017-11-01,12D,215,7446,2.887456352403975
2018-08-01,04Y,167,5784,2.8872752420470262
2017-05-01,01T,235,8141,2.886623264955165
2017-02-01,99N,437,15139,2.886584318647203
2017-02-01,15A,425,14727,2.8858559109119306
2017-07-01,04N,104,3604,2.885682574916759
2018-03-01,01V,141,4887,2.8852056476365866
2019-07-01,00P,464,16089,2.883957983715582
2017-01-01,12F,489,16960,2.8832547169811322
2019-07-01,03W,298,10338,2.8825691623137937
2017-03-01,99J,460,15970,2.880400751408892
2019-05-01,11X,505,17533,2.8802828951120745
2017-07-01,02Y,407,14131,2.880192484608308
2017-06-01,09J,237,8229,2.8800583302952973
2017-08-01,99F,187,6493,2.88002464192207
2018-09-01,03W,294,10210,2.8795298726738494
2017-10-01,99A,880,30561,2.879486927783777
2019-01-01,08W,233,8092,2.8793870489372217
2017-12-01,99N,505,17544,2.8784769721842225
2018-10-01,02F,315,10944,2.8782894736842106
2019-07-01,01W,361,12544,2.8778698979591835
2017-08-01,12D,198,6882,2.877070619006103
2018-05-01,00T,421,14634,2.8768621019543525
2017-02-01,15D,366,12725,2.8762278978388998
2019-03-01,05C,358,12447,2.876195067084438
2017-10-01,99D,173,6015,2.876142975893599
2019-03-01,01V,135,4694,2.8760119301235623
2019-06-01,04K,387,13459,2.8753993610223643
2017-06-01,02Y,423,14712,2.875203915171289
2018-11-01,07V,354,12314,2.8747766769530614
2019-06-01,01F,173,6018,2.8747092057161847
2017-02-01,02A,243,8455,2.8740390301596688
2018-01-01,11M,649,22583,2.8738431563565516
2018-03-01,99G,200,6960,2.8735632183908044
2017-10-01,01T,235,8180,2.8728606356968216
2017-09-01,11N,732,25480,2.8728414442700156
2017-03-01,05C,389,13541,2.872756812643084
2018-11-01,04C,419,14586,2.8726175784999315
2018-05-01,05C,363,12637,2.8725172113634563
2018-09-01,12F,431,15005,2.8723758747084305
2019-07-01,01Y,342,11907,2.872260015117158
2018-12-01,04H,156,5432,2.8718703976435935
2017-06-01,04C,417,14525,2.870912220309811
2018-05-01,12F,454,15821,2.869603691296378
2017-05-01,12F,467,16276,2.869255345293684
2017-01-01,99E,320,11154,2.8689259458490226
2019-06-01,06V,190,6623,2.868790578287785
2019-06-01,00P,437,15243,2.8668897198714167
2017-09-01,99A,849,29633,2.8650491006647996
2017-07-01,07V,340,11868,2.86484664644422
2019-06-01,02Y,402,14034,2.864471996579735
2018-05-01,11X,538,18792,2.862920391656024
2018-04-01,99A,805,28120,2.8627311522048364
2018-05-01,07X,281,9816,2.862673186634067
2017-12-01,99A,894,31230,2.862632084534102
2019-03-01,99D,164,5732,2.8611304954640615
2019-04-01,02Y,394,13771,2.8610848885338753
2018-02-01,01Y,317,11080,2.86101083032491
2018-10-01,01D,347,12141,2.8580841775801007
2018-02-01,04L,150,5251,2.856598743096553
2017-01-01,99J,448,15684,2.8564141800561083
2019-06-01,02P,423,14810,2.856178257933829
2019-01-01,06D,147,5147,2.8560326403730327
2017-06-01,11N,728,25491,2.855909928994547
2019-02-01,01K,405,14182,2.8557326188125796
2018-06-01,01K,433,15163,2.8556354283453143
2018-05-01,99D,175,6132,2.853881278538813
2017-08-01,05C,348,12194,2.8538625553550925
2017-05-01,99N,457,16017,2.8532184553911466
2017-10-01,01G,383,13424,2.853098927294398
2018-02-01,10K,188,6591,2.852374450007586
2019-05-01,99J,430,15079,2.85164798726706
2018-11-01,01J,301,10556,2.8514588859416445
2017-10-01,05G,297,10418,2.850835093108082
2019-07-01,07N,214,7507,2.8506727054748904
2017-06-01,04V,434,15227,2.850200302094963
2019-02-01,02X,423,14852,2.848101265822785
2017-02-01,07V,331,11622,2.8480468077783514
2017-11-01,01D,354,12430,2.847948511665326
2018-08-01,99N,422,14818,2.8478877041436093
2017-04-01,11N,670,23541,2.84609829658893
2017-06-01,12F,465,16340,2.8457772337821297
2017-06-01,01J,302,10615,2.8450306170513424
2018-05-01,03W,311,10936,2.843818580833943
2018-04-01,04L,154,5419,2.8418527403579996
2018-11-01,02Y,420,14784,2.840909090909091
2017-05-01,04C,404,14222,2.840669385459148
2017-01-01,05V,159,5598,2.840300107181136
2018-10-01,01K,441,15529,2.8398480262734243
2018-06-01,11N,702,24733,2.8383131848138112
2018-07-01,03W,308,10853,2.837924997696489
2019-04-01,99A,779,27457,2.8371635648468514
2018-10-01,04H,153,5393,2.8370109401075467
2018-12-01,03M,190,6698,2.8366676619886535
2017-08-01,03W,308,10860,2.8360957642725597
2019-04-01,07N,206,7266,2.835122488301679
2017-12-01,04V,457,16121,2.83481173624465
2017-09-01,02Y,409,14429,2.8345692702196965
2017-08-01,99G,191,6739,2.8342484048078354
2018-06-01,00Q,217,7661,2.8325283905495366
2017-06-01,02G,121,4272,2.832397003745318
2017-12-01,99D,185,6532,2.8322106552357624
2017-01-01,09L,146,5155,2.8322017458777884
2018-04-01,05C,339,11970,2.8320802005012533
2018-02-01,99A,786,27756,2.8318201469952444
2018-01-01,01Y,365,12891,2.8314327825614773
2018-05-01,99J,426,15046,2.8313172936328592
2019-07-01,01F,176,6217,2.83094740228406
2018-01-01,11X,564,19923,2.8308989609998494
2017-10-01,06V,202,7136,2.8307174887892375
2018-04-01,06W,212,7490,2.830440587449933
2019-05-01,05T,288,10176,2.8301886792452833
2017-02-01,99A,761,26891,2.8299431036406233
2018-08-01,09J,224,7918,2.828997221520586
2018-01-01,04H,155,5479,2.828983391129768
2019-05-01,02P,455,16086,2.8285465622280244
2017-10-01,99F,198,7002,2.827763496143959
2018-09-01,02Y,395,13969,2.827689884744792
2018-11-01,09J,237,8382,2.8274874731567645
2017-08-01,01G,349,12349,2.8261397684023
2018-01-01,04V,459,16243,2.8258326663793634
2017-09-01,15A,426,15077,2.8254957882867946
2019-04-01,99M,178,6302,2.824500158679784
2018-04-01,04C,389,13773,2.8243665141944385
2018-03-01,99E,306,10835,2.824180895246885
2017-07-01,12F,442,15652,2.823920265780731
2018-10-01,99N,459,16254,2.823920265780731
2019-05-01,07V,340,12043,2.823216806443577
2018-10-01,01F,184,6518,2.822951825713409
2019-06-01,99J,406,14385,2.8223844282238444
2019-07-01,01G,352,12472,2.8223220012828736
2017-09-01,09J,227,8049,2.8202261150453474
2017-01-01,02Q,162,5745,2.8198433420365534
2017-03-01,04V,435,15428,2.819548872180451
2018-10-01,99D,165,5852,2.819548872180451
2018-03-01,99F,201,7129,2.819469771356432
2017-02-01,10J,189,6711,2.8162717925793475
2018-10-01,10E,216,7674,2.8146989835809224
2017-12-01,02Y,437,15527,2.814452244477362
2018-10-01,07X,286,10164,2.813852813852814
2017-07-01,00Q,230,8175,2.8134556574923546
2018-09-01,09J,215,7642,2.8133996336037685
2019-01-01,05C,381,13547,2.812430796486307
2018-07-01,05C,359,12767,2.8119370251429467
2017-07-01,00T,414,14730,2.810590631364562
2018-01-01,04C,436,15514,2.8103648317648577
2019-04-01,01W,338,12035,2.808475280432073
2018-04-01,07N,200,7124,2.807411566535654
2017-07-01,03W,312,11115,2.807017543859649
2018-10-01,05L,670,23869,2.806988143617244
2018-07-01,04L,163,5807,2.8069571207163766
2019-05-01,05C,354,12615,2.8061831153388823
2018-03-01,01T,230,8197,2.805904599243626
2019-06-01,05C,335,11946,2.804285953457224
2017-04-01,01J,279,9951,2.803738317757009
2018-10-01,07N,224,7996,2.8014007003501753
2018-02-01,05G,263,9390,2.8008519701810437
2017-01-01,03W,332,11858,2.79979760499241
2017-11-01,06K,643,22966,2.7997909953844813
2017-07-01,99A,811,28970,2.7994477045219193
2017-03-01,06V,216,7717,2.799015161332124
2019-03-01,05T,282,10078,2.7981742409208175
2017-06-01,09C,117,4183,2.797035620368157
2018-07-01,06K,606,21670,2.7964928472542687
2018-11-01,01K,456,16307,2.7963451278592015
2018-02-01,05C,337,12052,2.7962163956189845
2017-08-01,06V,198,7082,2.795820389720418
2018-12-01,09P,255,9121,2.7957460804736325
2018-08-01,10J,177,6332,2.795325331648768
2019-01-01,10J,212,7585,2.794990112063283
2017-02-01,02W,159,5689,2.794867287748286
2017-11-01,01J,295,10556,2.7946191739295188
2018-09-01,04C,377,13492,2.794248443522087
2019-01-01,01G,369,13209,2.7935498523733817
2018-06-01,02Y,394,14106,2.7931376719126613
2018-08-01,99F,179,6411,2.792076119170176
2019-04-01,04D,242,8668,2.7918781725888326
2018-12-01,09J,229,8205,2.790981109079829
2017-01-01,00Q,250,8959,2.7904900100457644
2017-11-01,99A,850,30470,2.789629143419757
2019-03-01,02P,429,15384,2.7886115444617783
2019-04-01,11M,533,19115,2.7883860842270467
2019-07-01,01D,289,10365,2.7882296189097926
2019-06-01,01W,326,11694,2.787754403967847
2018-11-01,04D,258,9258,2.7867790019442644
2018-09-01,01T,213,7646,2.7857703374313365
2017-05-01,04F,247,8870,2.7846674182638105
2018-06-01,08E,183,6572,2.784540474741327
2017-07-01,12D,199,7154,2.781660609449259
2018-05-01,04D,243,8736,2.7815934065934065
2019-07-01,05W,443,15931,2.7807419496579
2018-06-01,04N,105,3776,2.7807203389830506
2018-10-01,99J,430,15469,2.779753054496089
2018-08-01,04V,416,14969,2.779076758634511
2017-04-01,04L,151,5434,2.7788001472212
2018-05-01,07V,343,12345,2.7784528149048198
2018-08-01,11N,676,24338,2.777549511052675
2017-04-01,00Q,212,7635,2.7766863130320893
2017-12-01,01J,304,10950,2.776255707762557
2017-07-01,05V,158,5694,2.7748507200562
2017-12-01,06K,670,24147,2.774671801880151
2018-02-01,07V,321,11572,2.7739370895264432
2019-03-01,11X,501,18076,2.771630891790219
2017-02-01,11N,657,23715,2.770398481973434
2017-03-01,01Y,361,13033,2.769891813089849
2018-01-01,05W,495,17875,2.769230769230769
2019-03-01,99F,182,6573,2.768903088391906
2017-03-01,05V,162,5851,2.7687574773542982
2018-06-01,04D,247,8921,2.7687478982176885
2018-02-01,01K,396,14308,2.767682415431926
2018-08-01,04L,149,5384,2.7674591381872213
2017-04-01,06K,584,21104,2.7672479150871876
2019-02-01,09J,211,7625,2.767213114754098
2017-06-01,99F,202,7303,2.7659865808571817
2019-05-01,04D,254,9183,2.7659806163563108
2018-05-01,04Y,164,5931,2.765132355420671
2019-04-01,08M,255,9224,2.7645273200346923
2018-03-01,07V,332,12012,2.763902763902764
2017-02-01,06K,564,20410,2.7633512983831454
2017-01-01,04F,261,9447,2.7627818355033344
2017-02-01,02Q,149,5394,2.7623285131627733
2018-05-01,02Y,387,14013,2.7617212588310855
2018-07-01,01T,218,7896,2.7608915906788245
2017-11-01,99D,173,6267,2.7604914632200415
2017-09-01,01G,350,12683,2.759599463849247
2017-07-01,01J,294,10656,2.759009009009009
2018-08-01,00Y,264,9573,2.7577561892823566
2019-01-01,03M,182,6604,2.7559055118110236
2017-04-01,01G,326,11832,2.755240027045301
2019-02-01,00P,412,14956,2.754747258625301
2019-01-01,05V,159,5772,2.754677754677755
2019-07-01,09P,240,8713,2.7545047629978194
2017-10-01,04N,105,3812,2.7544596012591813
2017-10-01,00Q,242,8786,2.754381971318006
2017-02-01,00T,391,14200,2.753521126760563
2017-08-01,06K,577,20955,2.7535194464328323
2019-03-01,04H,141,5122,2.752830925419758
2018-03-01,06V,200,7269,2.7514100976750586
2018-03-01,05W,448,16285,2.750997850782929
2019-06-01,09J,206,7490,2.7503337783711617
2018-10-01,12F,456,16582,2.749969846821855
2018-01-01,02Y,425,15457,2.749563304651614
2017-01-01,01H,428,15580,2.747111681643132
2017-08-01,00Q,217,7905,2.7450980392156863
2017-03-01,01T,218,7945,2.7438640654499684
2019-04-01,01G,331,12067,2.7430181486699263
2018-03-01,05C,345,12579,2.7426663486763654
2017-11-01,04C,427,15572,2.7421012072951454
2018-06-01,06D,127,4632,2.7417962003454233
2018-11-01,99J,427,15584,2.739989733059548
2018-11-01,05C,354,12921,2.73972602739726
2017-07-01,06K,595,21719,2.7395368110870666
2017-07-01,05C,334,12192,2.7395013123359577
2018-07-01,05V,149,5441,2.738467193530601
2018-01-01,99E,313,11430,2.7384076990376203
2017-07-01,11N,692,25277,2.737666653479448
2017-04-01,12D,189,6905,2.7371469949312095
2018-05-01,01K,422,15418,2.737060578544558
2017-01-01,02W,178,6507,2.735515598586138
2018-07-01,00T,391,14301,2.734074540241941
2018-11-01,99D,156,5706,2.7339642481598316
2018-06-01,99D,164,5999,2.7337889648274714
2019-05-01,01Y,328,12002,2.7328778536910514
2018-05-01,99E,292,10687,2.7322915691962195
2019-03-01,99A,770,28182,2.73224043715847
2018-07-01,11N,682,24962,2.7321528723659965
2019-06-01,01G,326,11934,2.7316909669850844
2019-05-01,08M,257,9411,2.7308468813091062
2019-07-01,15F,720,26366,2.7307896533414246
2018-11-01,05L,619,22668,2.7307217222516322
2018-05-01,99F,193,7068,2.7306168647425015
2018-01-01,99F,209,7656,2.7298850574712645
2018-08-01,01G,337,12349,2.728965908170702
2019-01-01,05W,473,17351,2.726067661806236
2018-11-01,07X,276,10127,2.7253875777624175
2019-07-01,99N,407,14943,2.723683329987285
2017-05-01,08M,275,10099,2.7230418853351814
2018-04-01,99D,148,5436,2.7225901398086827
2017-10-01,00T,433,15905,2.7224143351147436
2017-08-01,01H,406,14920,2.7211796246648796
2017-10-01,01J,294,10805,2.7209625173530774
2018-06-01,08W,215,7902,2.7208301695773223
2017-04-01,02H,394,14486,2.7198674582355378
2018-04-01,07V,314,11545,2.7197921177999134
2018-10-01,08M,271,9966,2.7192454344772226
2018-10-01,04C,398,14641,2.7183935523529814
2017-09-01,04Y,166,6108,2.7177472167648986
2019-07-01,05T,274,10083,2.7174452048001587
2019-05-01,11M,544,20019,2.7174184524701532
2019-03-01,10E,199,7327,2.715981984441108
2018-11-01,04Y,161,5928,2.715924426450742
2017-02-01,01H,389,14327,2.715153207231102
2017-06-01,01H,414,15254,2.7140422184345088
2019-05-01,04Y,172,6338,2.7137898390659516
2019-03-01,99N,426,15701,2.7132029807018663
2019-03-01,08W,199,7336,2.712649945474373
2017-01-01,12D,211,7779,2.7124309037151306
2018-06-01,00T,408,15042,2.7124052652572797
2017-10-01,07X,276,10181,2.7109321284746097
2017-11-01,11N,740,27297,2.710920613986885
2018-09-01,99J,387,14280,2.7100840336134455
2017-12-01,11N,772,28491,2.709627601698782
2018-05-01,11N,685,25281,2.7095447173766862
2019-06-01,01Y,296,10928,2.7086383601756956
2017-11-01,10J,212,7831,2.707189375558677
2019-02-01,99N,402,14853,2.706523934558675
2018-08-01,07X,246,9090,2.706270627062706
2018-05-01,01J,287,10606,2.7060154629455027
2018-03-01,02W,173,6394,2.7056615577103535
2017-03-01,06K,640,23656,2.705444707473791
2019-07-01,02P,421,15562,2.705307801053849
2018-10-01,06P,237,8761,2.7051706426207054
2018-07-01,09J,214,7912,2.704752275025278
2019-05-01,01G,356,13164,2.704345183834701
2018-03-01,04Y,162,5991,2.704056084126189
2019-02-01,10E,185,6843,2.7034926201958203
2017-11-01,01G,377,13948,2.702896472612561
2017-06-01,04N,105,3885,2.7027027027027026
2017-09-01,09C,114,4218,2.7027027027027026
2019-01-01,01W,373,13802,2.702506883060426
2017-05-01,01G,349,12914,2.7024934179959734
2018-06-01,06K,606,22425,2.702341137123746
2018-04-01,11N,666,24646,2.7022640590765237
2018-09-01,06W,195,7221,2.700457000415455
2017-04-01,04V,370,13703,2.7001386557688094
2017-06-01,01T,221,8186,2.6997312484730025
2018-03-01,04C,379,14039,2.699622480233635
2017-03-01,03W,319,11825,2.697674418604651
2018-06-01,04Y,165,6119,2.69651903905867
2017-03-01,99A,853,31646,2.6954433419705492
2017-08-01,02A,215,7977,2.6952488404161965
2018-01-01,11N,750,27832,2.694739867778097
2019-04-01,01V,125,4639,2.694546238413451
2018-10-01,05G,283,10511,2.692417467415089
2018-05-01,08E,171,6352,2.6920654911838793
2017-07-01,09J,211,7839,2.6916698558489607
2018-11-01,01D,317,11783,2.6903165577526944
2017-08-01,05A,403,14986,2.6891765647938075
2019-01-01,04C,396,14731,2.6882085398139974
2018-03-01,03W,293,10905,2.6868408986703347
2017-01-01,06K,609,22686,2.6844750066120073
2018-07-01,99N,427,15910,2.6838466373350096
2018-02-01,06K,543,20236,2.6833366277920536
2017-05-01,07H,280,10436,2.683020314296665
2019-06-01,05V,135,5032,2.682829888712242
2018-03-01,04V,410,15285,2.6823683349689236
2019-04-01,08W,203,7568,2.682346723044397
2017-06-01,00Q,219,8165,2.682180036742192
2017-07-01,06V,193,7199,2.680927906653702
2018-09-01,08E,164,6118,2.680614579928081
2017-06-01,06P,227,8469,2.6803636793009797
2018-07-01,05W,434,16193,2.6801704440190206
2019-04-01,05W,412,15377,2.6793262665019184
2017-05-01,02Y,389,14521,2.678878865091936
2018-11-01,05W,449,16761,2.678837778175527
2019-06-01,00Q,185,6908,2.6780544296467865
2017-05-01,10J,193,7208,2.6775804661487235
2019-02-01,04N,94,3511,2.677299914554258
2019-06-01,11M,516,19277,2.6767650568034447
2019-02-01,05C,320,11959,2.675809014131616
2019-06-01,01D,269,10054,2.675552019096877
2018-07-01,01H,403,15064,2.6752522570366435
2017-11-01,04L,158,5907,2.674792618926697
2018-07-01,07N,200,7479,2.6741542987030353
2017-12-01,00Q,232,8676,2.6740433379437527
2018-03-01,11N,694,25966,2.672725872294539
2018-02-01,05V,135,5054,2.6711515631183222
2018-10-01,01G,356,13328,2.6710684273709484
2017-04-01,06V,178,6668,2.669466106778644
2017-11-01,00T,440,16484,2.6692550351856346
2018-12-01,11N,714,26756,2.668560322918224
2018-01-01,01G,360,13492,2.6682478505781204
2019-05-01,01D,304,11394,2.668070914516412
2017-04-01,99A,725,27176,2.6677951133352957
2018-06-01,01G,340,12747,2.6672942653173295
2018-01-01,05C,362,13576,2.6664702416028288
2018-10-01,00Q,223,8365,2.6658696951583982
2018-08-01,05W,428,16059,2.6651721775951183
2018-02-01,00Q,198,7433,2.6637965828064036
2018-04-01,01G,320,12015,2.663337494798169
2017-02-01,04F,222,8340,2.661870503597122
2018-09-01,07N,190,7144,2.6595744680851063
2017-03-01,06P,230,8650,2.6589595375722546
2018-11-01,05G,266,10016,2.655750798722045
2017-04-01,15A,383,14423,2.6554808292310894
2018-03-01,01K,410,15440,2.655440414507772
2017-06-01,05A,432,16271,2.655030422223588
2019-02-01,05W,406,15294,2.6546358048908067
2018-01-01,99A,834,31423,2.6541068643986887
2018-05-01,06K,579,21816,2.6540154015401543
2018-03-01,99D,155,5841,2.6536551960280774
2019-01-01,12F,450,16961,2.6531454513295207
2019-03-01,05W,425,16020,2.6529338327091136
2019-04-01,01K,373,14066,2.651784444760415
2017-04-01,01T,185,6981,2.6500501360836557
2019-01-01,01K,427,16116,2.649540828989824
2019-04-01,05V,135,5097,2.64861683343143
2019-03-01,07V,318,12007,2.6484550678770717
2018-10-01,04V,414,15633,2.648244099021301
2019-01-01,99J,427,16124,2.6482262465889357
2017-08-01,04N,100,3777,2.6476039184537994
2019-07-01,00Q,211,7970,2.6474278544542034
2018-07-01,05L,574,21682,2.6473572548657875
2018-12-01,05W,438,16561,2.6447678280297082
2018-09-01,01K,374,14145,2.644043831742665
2018-02-01,99D,146,5523,2.6434908564186133
2017-04-01,12F,398,15056,2.64346439957492
2019-03-01,01D,287,10863,2.6419957654423274
2017-12-01,12F,444,16809,2.641442084597537
2018-11-01,99F,181,6854,2.640793697111176
2019-06-01,12F,392,14848,2.6400862068965516
2019-01-01,09J,230,8713,2.6397337312062437
2017-06-01,02W,166,6289,2.63952933693751
2018-09-01,05L,564,21372,2.6389668725435147
2018-09-01,04F,227,8602,2.6389211811206694
