practice,bnf_name,items,quantity
F85014,Tadalafil_Tab 10mg,6,112
E82081,Cialis_Tab 5mg,3,112
A83035,Sildenafil_Tab 100mg,17,112
C83004,Tadalafil_Tab 5mg,3,112
N81007,Sildenafil_Tab 25mg,2,112
F81091,Sildenafil_Tab 100mg,22,112
P81051,Tadalafil_Tab 5mg,4,112
E81024,Tadalafil_Tab 5mg,5,112
F81048,Tadalafil_Tab 5mg,3,112
F85623,Sildenafil_Tab 100mg,14,112
D82072,Tadalafil_Tab 5mg,2,112
Y00352,Sildenafil_Tab 50mg,17,112
C88014,Tadalafil_Tab 5mg,4,112
A86030,Sildenafil_Tab 25mg,8,112
K83064,Tadalafil_Tab 5mg,4,112
N84019,Sildenafil_Tab 100mg,22,112
C81070,Tadalafil_Tab 5mg,4,112
C88045,Tadalafil_Tab 5mg,2,112
L81098,Sildenafil_Tab 100mg,19,112
F85008,Tadalafil_Tab 20mg,19,112
D82039,Tadalafil_Tab 5mg,3,112
E87011,Tadalafil_Tab 5mg,1,112
D83075,Tadalafil_Tab 5mg,4,112
A84011,Tadalafil_Tab 5mg,3,112
E82086,Tadalafil_Tab 5mg,4,112
A83060,Tadalafil_Tab 5mg,2,112
L83134,Tadalafil_Tab 5mg,4,112
A82029,Tadalafil_Tab 5mg,4,112
N82046,Tadalafil_Tab 5mg,4,112
C88016,Tadalafil_Tab 5mg,4,112
E87061,Tadalafil_Tab 5mg,2,112
A87002,Tadalafil_Tab 5mg,3,112
P89026,Sildenafil_Tab 100mg,16,112
B81058,Tadalafil_Tab 5mg,4,112
P81014,Tadalafil_Tab 5mg,2,112
J82141,Tadalafil_Tab 5mg,4,112
F84025,Sildenafil_Tab 100mg,17,112
C84020,Tadalafil_Tab 5mg,3,112
A83015,Sildenafil_Tab 50mg,22,112
G84019,Sildenafil_Tab 100mg,15,112
H84016,Tadalafil_Tab 20mg,15,112
C83027,Tadalafil_Tab 5mg,4,112
M83017,Sildenafil_Tab 100mg,20,112
G82051,Cialis_Tab 5mg,4,112
J82082,Tadalafil_Tab 5mg,2,112
N83007,Sildenafil_Tab 100mg,21,112
A83034,Tadalafil_Tab 5mg,3,112
F81622,Tadalafil_Tab 5mg,4,112
G82106,Tadalafil_Tab 5mg,4,112
E86012,Tadalafil_Tab 5mg,2,112
L82068,Tadalafil_Tab 5mg,4,112
B81602,Tadalafil_Tab 5mg,4,112
G84033,Sildenafil_Tab 100mg,15,112
N81001,Sildenafil_Tab 25mg,1,112
M91637,Tadalafil_Tab 2.5mg,2,112
A83001,Tadalafil_Tab 5mg,2,112
G85051,Tadalafil_Tab 5mg,3,112
B86034,Tadalafil_Tab 5mg,6,112
L82066,Tadalafil_Tab 5mg,3,112
M82021,Tadalafil_Tab 5mg,2,112
M87009,Tadalafil_Tab 5mg,3,112
L82003,Tadalafil_Tab 5mg,3,112
B85030,Sildenafil_Tab 50mg,13,112
B81005,Cialis_Tab 5mg,4,112
E83600,Tadalafil_Tab 5mg,3,112
B82091,Sildenafil_Tab 50mg,11,112
P81132,Tadalafil_Tab 5mg,3,112
A83018,Tadalafil_Tab 5mg,6,112
C81045,Sildenafil_Tab 50mg,17,112
C81028,Tadalafil_Tab 5mg,2,112
E87756,Sildenafil_Tab 100mg,23,112
C87003,Tadalafil_Tab 5mg,4,112
M81073,Sildenafil_Tab 100mg,18,112
G82100,Tadalafil_Tab 5mg,4,112
B83034,Sildenafil_Tab 50mg,21,112
A85616,Sildenafil_Tab 100mg,15,112
N81115,Tadalafil_Tab 5mg,4,112
Y02510,Tadalafil_Tab 5mg,2,112
J82064,Tadalafil_Tab 5mg,3,112
G85034,Cialis_Tab 5mg,2,112
G82044,Tadalafil_Tab 5mg,6,112
G81085,Sildenafil_Tab 100mg,16,112
C84660,Tadalafil_Tab 5mg,4,112
M81078,Sildenafil_Tab 100mg,12,112
P82009,Sildenafil_Tab 100mg,20,112
G85046,Sildenafil_Tab 50mg,11,112
N82668,Tadalafil_Tab 5mg,2,112
E86625,Tadalafil_Tab 5mg,3,112
L83079,Tadalafil_Tab 5mg,4,112
J82132,Tadalafil_Tab 2.5mg,2,112
P91008,Sildenafil_Tab 100mg,15,112
E81037,Sildenafil_Tab 25mg,6,112
H85020,Tadalafil_Tab 20mg,21,112
G82114,Tadalafil_Tab 5mg,4,112
E85122,Tadalafil_Tab 5mg,3,112
F81003,Tadalafil_Tab 5mg,3,112
K83622,Sildenafil_Tab 50mg,23,112
C85026,Tadalafil_Tab 5mg,2,112
M83022,Sildenafil_Tab 25mg,2,112
B86044,Cialis_Tab 5mg,2,112
P83004,Sildenafil_Tab 50mg,26,112
G85129,Tadalafil_Tab 5mg,2,112
K84028,Cialis_Tab 5mg,2,112
F82012,Cialis_Tab 5mg,2,112
F85625,Sildenafil_Tab 100mg,15,112
M83004,Sildenafil_Tab 50mg,22,112
P84683,Sildenafil_Tab 100mg,24,112
B83018,Tadalafil_Tab 5mg,3,112
B81635,Tadalafil_Tab 5mg,2,112
K81080,Tadalafil_Tab 5mg,2,112
C88052,Tadalafil_Tab 5mg,4,112
F81640,Sildenafil_Tab 100mg,23,112
L83666,Sildenafil_Tab 100mg,17,112
P89026,Tadalafil_Tab 5mg,6,112
J82056,Sildenafil_Tab 50mg,20,112
C83083,Tadalafil_Tab 5mg,4,112
A82025,Tadalafil_Tab 5mg,4,112
F84041,Sildenafil_Tab 50mg,17,112
M83048,Cialis_Tab 5mg,4,112
L82041,Tadalafil_Tab 20mg,17,112
F81037,Tadalafil_Tab 5mg,4,112
H84034,Tadalafil_Tab 5mg,2,112
N81014,Tadalafil_Tab 5mg,3,112
J82177,Sildenafil_Tab 100mg,11,112
L83080,Sildenafil_Tab 100mg,18,112
F86652,Sildenafil_Tab 100mg,17,112
J84008,Sildenafil_Tab 100mg,20,112
B84003,Tadalafil_Tab 5mg,3,112
M85697,Tadalafil_Tab 5mg,1,112
L84054,Sildenafil_Tab 50mg,21,112
B81020,Sildenafil_Tab 50mg,23,112
H85024,Sildenafil_Tab 100mg,17,112
G82095,Tadalafil_Tab 5mg,2,112
P92030,Sildenafil_Tab 100mg,13,112
B81037,Tadalafil_Tab 5mg,4,112
H82088,Sildenafil_Tab 50mg,22,112
J82019,Sildenafil_Tab 100mg,19,112
L81106,Tadalafil_Tab 5mg,2,112
Y02354,Sildenafil_Tab 50mg,18,112
F81697,Tadalafil_Tab 5mg,2,112
B81631,Sildenafil_Tab 100mg,22,112
C84060,Sildenafil_Tab 25mg,2,112
B81658,Tadalafil_Tab 5mg,4,112
B87020,Tadalafil_Tab 5mg,2,112
L83106,Tadalafil_Tab 5mg,3,112
B81031,Sildenafil_Tab 100mg,28,112
L83116,Sildenafil_Tab 100mg,17,112
P81095,Tadalafil_Tab 5mg,3,112
D83058,Tadalafil_Tab 5mg,3,112
F81010,Tadalafil_Tab 5mg,4,112
C87006,Tadalafil_Tab 5mg,4,112
B84001,Sildenafil_Tab 50mg,16,112
J82117,Sildenafil_Tab 50mg,15,112
P83009,Sildenafil_Tab 50mg,22,112
E84709,Sildenafil_Tab 50mg,15,112
Y00206,Sildenafil_Tab 25mg,1,112
M83035,Tadalafil_Tab 5mg,3,112
G82060,Sildenafil_Tab 50mg,15,112
G82808,Sildenafil_Tab 50mg,17,112
G85105,Tadalafil_Tab 5mg,2,112
L83073,Tadalafil_Tab 5mg,2,112
F81122,Tadalafil_Tab 5mg,2,112
H83053,Sildenafil_Tab 50mg,19,112
H85686,Sildenafil_Tab 100mg,14,112
M85016,Tadalafil_Tab 5mg,3,112
H82034,Sildenafil_Tab 25mg,12,112
A83024,Tadalafil_Tab 5mg,3,112
G82737,Sildenafil_Tab 25mg,1,112
B84618,Sildenafil_Tab 100mg,18,112
F84710,Sildenafil_Tab 100mg,15,112
N84611,Tadalafil_Tab 5mg,4,112
N84013,Tadalafil_Tab 5mg,4,112
M82035,Sildenafil_Tab 50mg,26,112
M85087,Tadalafil_Tab 2.5mg,3,112
A89004,Tadalafil_Tab 20mg,17,112
C82623,Sildenafil_Tab 100mg,13,112
C87004,Tadalafil_Tab 5mg,4,112
C84703,Sildenafil_Tab 25mg,1,112
P86018,Sildenafil_Tab 100mg,17,112
L83071,Tadalafil_Tab 5mg,2,112
M83024,Tadalafil_Tab 5mg,4,112
E81047,Sildenafil_Tab 50mg,14,112
B86060,Tadalafil_Tab 5mg,2,112
N84605,Sildenafil_Tab 100mg,16,112
H81030,Tadalafil_Tab 2.5mg,2,112
D81026,Tadalafil_Tab 5mg,4,112
L83148,Sildenafil_Tab 100mg,14,112
B82026,Tadalafil_Tab 20mg,24,112
N82079,Tadalafil_Tab 5mg,2,112
C83063,Sildenafil_Tab 50mg,25,112
G82048,Tadalafil_Tab 5mg,2,112
F84069,Sildenafil_Tab 50mg,11,112
E87714,Tadalafil_Tab 5mg,2,112
K83065,Sildenafil_Tab 50mg,24,112
K82079,Sildenafil_Tab 100mg,30,112
F81150,Sildenafil_Tab 25mg,2,112
D81018,Sildenafil_Tab 50mg,16,112
G83673,Sildenafil_Tab 100mg,14,112
B83020,Tadalafil_Tab 5mg,4,112
M84019,Tadalafil_Tab 5mg,4,112
A89623,Tadalafil_Tab 5mg,3,112
P89010,Sildenafil_Tab 50mg,21,112
P91029,Sildenafil_Tab 100mg,16,112
C88092,Sildenafil_Tab 100mg,21,112
A83047,Tadalafil_Tab 5mg,4,112
P84019,Sildenafil_Tab 50mg,21,112
N84024,Tadalafil_Tab 5mg,4,112
G82700,Sildenafil_Tab 100mg,19,112
M92011,Cialis_Tab 5mg,2,112
P81035,Sildenafil_Tab 100mg,19,112
F83055,Sildenafil_Tab 100mg,14,112
J81041,Tadalafil_Tab 5mg,2,112
E82043,Cialis_Tab 5mg,3,112
H82036,Sildenafil_Tab 50mg,13,112
F83021,Tadalafil_Tab 5mg,2,112
A82003,Tadalafil_Tab 5mg,3,112
D83003,Sildenafil_Tab 50mg,16,112
E82100,Tadalafil_Tab 5mg,4,112
G85045,Tadalafil_Tab 5mg,2,112
J81027,Tadalafil_Tab 5mg,4,112
B82049,Tadalafil_Tab 5mg,4,112
F83686,Sildenafil_Tab 100mg,15,112
A85011,Sildenafil_Tab 100mg,19,112
K82021,Tadalafil_Tab 5mg,2,112
E82060,Sildenafil_Tab 100mg,16,112
D83008,Tadalafil_Tab 5mg,4,112
G81100,Tadalafil_Tab 5mg,3,112
P83012,Tadalafil_Tab 5mg,4,112
K81068,Sildenafil_Tab 100mg,18,112
M89601,Tadalafil_Tab 5mg,3,112
D82034,Tadalafil_Tab 5mg,4,112
B83037,Tadalafil_Tab 5mg,3,112
A81005,Tadalafil_Tab 5mg,4,112
F86025,Tadalafil_Tab 5mg,2,112
P84050,Sildenafil_Tab 50mg,15,112
C83009,Sildenafil_Tab 100mg,20,112
J82049,Tadalafil_Tab 5mg,3,112
B85028,Tadalafil_Tab 5mg,4,112
P81736,Tadalafil_Tab 5mg,2,112
A81052,Tadalafil_Tab 5mg,4,112
P81054,Tadalafil_Tab 5mg,4,112
N81628,Sildenafil_Tab 100mg,20,112
A82026,Tadalafil_Tab 5mg,4,112
F86028,Tadalafil_Tab 5mg,4,112
F84681,Sildenafil_Tab 100mg,18,112
J83048,Sildenafil_Tab 100mg,14,112
H83022,Tadalafil_Tab 5mg,2,112
G82150,Tadalafil_Tab 5mg,4,112
C88023,Sildenafil_Tab 50mg,20,112
E87037,Tadalafil_Tab 5mg,3,112
G82069,Cialis_Tab 5mg,2,112
M85759,Cialis_Tab 5mg,2,112
M92612,Tadalafil_Tab 5mg,4,112
J82098,Tadalafil_Tab 20mg,14,112
K84051,Tadalafil_Tab 5mg,4,112
M88021,Sildenafil_Tab 50mg,14,112
D83013,Tadalafil_Tab 5mg,4,112
M83030,Tadalafil_Tab 20mg,16,112
M83072,Cialis_Tab 5mg,4,112
B82104,Sildenafil_Tab 100mg,16,112
G85105,Sildenafil_Tab 100mg,13,112
B81050,Tadalafil_Tab 5mg,4,112
C84047,Tadalafil_Tab 5mg,4,112
K82049,Tadalafil_Tab 5mg,4,112
J82196,Tadalafil_Tab 20mg,14,112
L83087,Tadalafil_Tab 5mg,4,112
L85024,Sildenafil_Tab 50mg,17,112
J82129,Tadalafil_Tab 5mg,4,112
C83065,Sildenafil_Tab 100mg,22,112
A83074,Tadalafil_Tab 5mg,4,112
L84026,Sildenafil_Tab 25mg,9,112
D81008,Tadalafil_Tab 5mg,4,112
N85001,Tadalafil_Tab 5mg,4,112
N81089,Tadalafil_Tab 5mg,4,112
M83067,Sildenafil_Tab 100mg,17,112
G82112,Sildenafil_Tab 100mg,24,112
E81045,Sildenafil_Tab 50mg,15,112
N81077,Tadalafil_Tab 5mg,4,112
L81669,Sildenafil_Tab 25mg,4,112
D83026,Tadalafil_Tab 5mg,4,112
C83013,Tadalafil_Tab 5mg,4,112
K84037,Tadalafil_Tab 5mg,4,112
B82041,Tadalafil_Tab 5mg,4,112
M92009,Sildenafil_Tab 50mg,15,112
K83015,Tadalafil_Tab 5mg,4,112
D82004,Tadalafil_Tab 5mg,4,112
M89005,Sildenafil_Tab 100mg,16,112
K84072,Sildenafil_Tab 50mg,21,112
H81097,Sildenafil_Tab 100mg,19,112
Y00969,Tadalafil_Tab 2.5mg,4,112
Y02816,Cialis_Tab 5mg,1,112
F85640,Tadalafil_Tab 5mg,2,112
N85007,Sildenafil_Tab 25mg,6,112
P92602,Sildenafil_Tab 100mg,15,112
F81169,Cialis_Tab 5mg,2,112
G84041,Sildenafil_Tab 100mg,16,112
F82042,Cialis_Tab 5mg,2,112
C88078,Sildenafil_Tab 50mg,20,112
F81153,Tadalafil_Tab 5mg,3,112
J82201,Tadalafil_Tab 5mg,2,112
P81133,Tadalafil_Tab 5mg,7,112
M84030,Sildenafil_Tab 50mg,22,112
M89021,Cialis_Tab 5mg,2,112
A81020,Tadalafil_Tab 5mg,2,112
E81031,Tadalafil_Tab 5mg,4,112
A82027,Tadalafil_Tab 20mg,23,112
E85129,Sildenafil_Tab 100mg,17,112
G81102,Tadalafil_Tab 2.5mg,2,112
Y00445,Tadalafil_Tab 5mg,4,112
M83010,Sildenafil_Tab 50mg,17,112
N85006,Tadalafil_Tab 5mg,4,112
L84039,Tadalafil_Tab 5mg,4,112
P87027,Tadalafil_Tab 20mg,15,112
B83042,Tadalafil_Tab 5mg,3,112
F81649,Tadalafil_Tab 5mg,4,112
J82625,Sildenafil_Tab 25mg,3,112
N81115,Sildenafil_Tab 100mg,22,112
P81031,Sildenafil_Tab 50mg,18,112
G85003,Sildenafil_Tab 100mg,14,112
A88601,Tadalafil_Tab 5mg,3,112
L81131,Tadalafil_Tab 5mg,2,112
E84007,Tadalafil_Tab 5mg,2,112
M85043,Tadalafil_Tab 5mg,4,112
L83043,Tadalafil_Tab 5mg,2,112
N81127,Tadalafil_Tab 5mg,4,112
J82098,Tadalafil_Tab 5mg,2,112
C83649,Sildenafil_Tab 100mg,21,112
J81018,Sildenafil_Tab 25mg,5,112
G83027,Tadalafil_Tab 5mg,2,112
E81074,Tadalafil_Tab 5mg,4,112
D83078,Tadalafil_Tab 2.5mg,2,112
M89017,Tadalafil_Tab 5mg,4,112
F81679,Tadalafil_Tab 5mg,3,112
N82004,Tadalafil_Tab 5mg,4,112
E84068,Sildenafil_Tab 50mg,15,112
A83052,Cialis_Tab 5mg,5,112
H82044,Tadalafil_Tab 5mg,2,112
M89003,Sildenafil_Tab 25mg,6,112
H84055,Tadalafil_Tab 5mg,4,112
A82016,Tadalafil_Tab 5mg,3,112
E85014,Tadalafil_Tab 5mg,3,112
G82006,Tadalafil_Tab 5mg,2,112
L81069,Sildenafil_Tab 100mg,19,112
L83107,Tadalafil_Tab 5mg,2,112
G84023,Tadalafil_Tab 5mg,2,112
C82079,Sildenafil_Tab 50mg,17,112
H82009,Cialis_Tab 5mg,4,112
D82050,Tadalafil_Tab 10mg,1,112
M83001,Tadalafil_Tab 5mg,4,112
L84078,Sildenafil_Tab 25mg,2,112
M82007,Sildenafil_Tab 50mg,21,112
E82018,Tadalafil_Tab 5mg,4,112
F85053,Tadalafil_Tab 5mg,2,112
E84069,Tadalafil_Tab 5mg,3,112
E82107,Sildenafil_Tab 50mg,19,112
A82077,Tadalafil_Tab 5mg,4,112
N83001,Tadalafil_Tab 5mg,3,112
Y02414,Sildenafil_Tab 100mg,15,112
P89008,Tadalafil_Tab 20mg,17,112
M82038,Tadalafil_Tab 5mg,6,112
H81053,Cialis_Tab 5mg,2,112
J82218,Tadalafil_Tab 5mg,4,112
K83003,Sildenafil_Tab 50mg,25,112
B82024,Sildenafil_Tab 50mg,24,112
G82083,Tadalafil_Tab 5mg,7,112
J83026,Tadalafil_Tab 5mg,4,112
E87648,Tadalafil_Tab 5mg,4,112
E87005,Tadalafil_Tab 5mg,2,112
C88036,Sildenafil_Tab 50mg,20,112
B86648,Tadalafil_Tab 5mg,3,112
C86033,Tadalafil_Tab 5mg,2,112
D82065,Sildenafil_Tab 50mg,26,112
D82002,Sildenafil_Tab 100mg,28,112
A81013,Tadalafil_Tab 5mg,4,112
B81118,Sildenafil_Tab 50mg,20,112
M83701,Tadalafil_Tab 5mg,4,112
D83067,Sildenafil_Tab 25mg,2,112
H81095,Tadalafil_Tab 5mg,2,112
C81101,Sildenafil_Tab 100mg,13,112
H85662,Sildenafil_Tab 25mg,6,112
Y00351,Tadalafil_Tab 5mg,2,112
N82108,Tadalafil_Tab 5mg,3,112
J84013,Tadalafil_Tab 5mg,4,112
J84019,Tadalafil_Tab 5mg,4,112
F86028,Sildenafil_Tab 100mg,14,112
P84045,Tadalafil_Tab 5mg,2,112
P88019,Sildenafil_Tab 50mg,14,112
A81631,Tadalafil_Tab 5mg,3,112
B86008,Tadalafil_Tab 5mg,2,112
Y01922,Tadalafil_Tab 5mg,3,112
K84020,Sildenafil_Tab 100mg,21,112
N83002,Tadalafil_Tab 5mg,4,112
A83037,Tadalafil_Tab 5mg,4,112
M83037,Sildenafil_Tab 50mg,5,112
L83050,Tadalafil_Tab 5mg,4,112
L81120,Tadalafil_Tab 2.5mg,8,112
A83057,Tadalafil_Tab 5mg,4,112
K82024,Sildenafil_Tab 50mg,16,112
M85030,Tadalafil_Tab 5mg,2,112
F84046,Sildenafil_Tab 100mg,11,112
E86005,Sildenafil_Tab 50mg,12,112
D83039,Sildenafil_Tab 50mg,27,112
C83613,Sildenafil_Tab 100mg,18,120
A82008,Sildenafil_Tab 50mg,25,120
B86011,Sildenafil_Tab 50mg,17,120
J81035,Sildenafil_Tab 100mg,18,120
M83129,Sildenafil_Tab 100mg,18,120
G82233,Sildenafil_Tab 25mg,3,120
P92015,Sildenafil_Tab 100mg,15,120
C83055,Sildenafil_Tab 100mg,19,120
G81024,Sildenafil_Tab 25mg,6,120
M82056,Sildenafil_Tab 50mg,17,120
D83016,Sildenafil_Tab 100mg,21,120
G82697,Tadalafil_Tab 20mg,3,120
M83069,Tadalafil_Tab 20mg,17,120
G81012,Sildenafil_Tab 25mg,1,120
H82077,Sildenafil_Tab 50mg,25,120
K84079,Sildenafil_Tab 100mg,29,120
J82039,Tadalafil_Tab 20mg,15,120
H84016,Sildenafil_Tab 100mg,17,120
N83601,Sildenafil_Tab 100mg,22,120
C87012,Tadalafil_Tab 20mg,17,120
B83018,Sildenafil_Tab 100mg,18,120
Y04331,Vardenafil_Tab 20mg,3,120
P84074,Sildenafil_Tab 50mg,13,120
P92021,Sildenafil_Tab 100mg,17,120
A81030,Tadalafil_Tab 5mg,4,120
L83026,Sildenafil_Tab 100mg,18,120
Y02893,Sildenafil_Tab 50mg,19,120
M84070,Sildenafil_Tab 100mg,16,120
L85037,Sildenafil_Tab 100mg,24,120
F81040,Sildenafil_Tab 100mg,23,120
H85012,Sildenafil_Tab 50mg,17,120
F81044,Sildenafil_Tab 100mg,14,120
K81080,Sildenafil_Tab 100mg,18,120
C84035,Tadalafil_Tab 20mg,15,120
E85120,Sildenafil_Tab 100mg,10,120
M83028,Sildenafil_Tab 50mg,20,120
L84054,Sildenafil_Tab 100mg,26,120
C87029,Sildenafil_Tab 50mg,21,120
F84123,Sildenafil_Tab 100mg,13,120
J81011,Sildenafil_Tab 50mg,26,120
E83036,Tadalafil_Tab 5mg,3,120
C81042,Sildenafil_Tab 100mg,12,120
K83029,Sildenafil_Tab 50mg,23,120
C83030,Sildenafil_Tab 100mg,24,120
D81053,Sildenafil_Tab 100mg,29,120
K83009,Sildenafil_Tab 50mg,28,120
C81106,Sildenafil_Tab 50mg,21,120
B87005,Sildenafil_Tab 50mg,24,120
L83054,Sildenafil_Tab 100mg,18,120
M87617,Sildenafil_Tab 50mg,9,120
N82116,Sildenafil_Tab 100mg,20,120
H82099,Sildenafil_Tab 100mg,17,120
E85734,Sildenafil_Tab 100mg,20,120
A83644,Sildenafil_Tab 100mg,23,120
C82643,Sildenafil_Tab 100mg,29,120
J82069,Tadalafil_Tab 20mg,14,120
A84013,Sildenafil_Tab 50mg,10,120
H81085,Sildenafil_Tab 100mg,17,120
A89004,Sildenafil_Tab 50mg,22,120
C84045,Sildenafil_Tab 50mg,23,120
H84032,Sildenafil_Tab 50mg,8,120
A82654,Sildenafil_Tab 100mg,17,120
B85636,Sildenafil_Tab 25mg,2,120
K83012,Sildenafil_Tab 50mg,23,120
H81006,Sildenafil_Tab 100mg,16,120
B86018,Sildenafil_Tab 50mg,12,120
B83042,Sildenafil_Tab 100mg,24,120
N85648,Sildenafil_Tab 100mg,21,120
P83004,Sildenafil_Tab 100mg,27,120
M85011,Sildenafil_Tab 100mg,17,120
G83013,Sildenafil_Tab 100mg,17,120
D82038,Sildenafil_Tab 50mg,11,120
F81633,Sildenafil_Tab 50mg,24,120
M81037,Sildenafil_Tab 50mg,15,120
A81031,Sildenafil_Tab 50mg,22,120
A81608,Sildenafil_Tab 100mg,30,120
D82600,Sildenafil_Tab 50mg,8,120
L84008,Sildenafil_Tab 50mg,23,120
D83041,Sildenafil_Tab 50mg,23,120
A85001,Sildenafil_Tab 50mg,13,120
K81102,Sildenafil_Tab 100mg,18,120
F84053,Sildenafil_Tab 100mg,33,120
N81074,Sildenafil_Tab 50mg,21,120
M87037,Sildenafil_Tab 50mg,17,120
G81057,Sildenafil_Tab 50mg,22,120
B81013,Tadalafil_Tab 5mg,4,120
E85033,Sildenafil_Tab 100mg,18,120
M89005,Sildenafil_Tab 50mg,16,120
A81016,Sildenafil_Tab 100mg,25,120
B81069,Tadalafil_Tab 5mg,6,120
H82005,Sildenafil_Tab 25mg,3,120
B86015,Sildenafil_Tab 50mg,25,120
E81008,Sildenafil_Tab 100mg,26,120
G81098,Sildenafil_Tab 50mg,13,120
G81047,Sildenafil_Tab 100mg,17,120
H81081,Sildenafil_Tab 100mg,17,120
P88020,Sildenafil_Tab 50mg,19,120
G83065,Sildenafil_Tab 50mg,21,120
P82634,Sildenafil_Tab 100mg,15,120
M87005,Sildenafil_Tab 50mg,20,120
B86092,Sildenafil_Tab 100mg,17,120
M83076,Sildenafil_Tab 50mg,21,120
L84008,Sildenafil_Tab 100mg,26,120
J83060,Sildenafil_Tab 100mg,20,120
N81118,Sildenafil_Tab 50mg,17,120
J81074,Sildenafil_Tab 50mg,17,120
L81030,Sildenafil_Tab 50mg,22,120
P87634,Sildenafil_Tab 100mg,18,120
B81011,Sildenafil_Tab 50mg,22,120
F85663,Sildenafil_Tab 100mg,15,120
D82012,Sildenafil_Tab 50mg,22,120
H81077,Sildenafil_Tab 50mg,15,120
Y06007,Sildenafil_Tab 100mg,16,120
M85071,Sildenafil_Tab 100mg,17,120
N84004,Sildenafil_Tab 100mg,26,120
N82106,Sildenafil_Tab 100mg,10,120
L83095,Sildenafil_Tab 25mg,3,120
F85033,Tadalafil_Tab 20mg,24,120
E84044,Sildenafil_Tab 100mg,19,120
F84740,Sildenafil_Tab 100mg,22,120
M83050,Sildenafil_Tab 100mg,16,120
K83017,Sildenafil_Tab 100mg,27,120
L84067,Sildenafil_Tab 100mg,19,120
J81057,Sildenafil_Tab 50mg,15,120
B81024,Sildenafil_Tab 100mg,15,120
P81103,Sildenafil_Tab 100mg,18,120
Y01011,Sildenafil_Tab 50mg,13,120
E82661,Sildenafil_Tab 50mg,14,120
H82010,Sildenafil_Tab 100mg,18,120
L84015,Sildenafil_Tab 100mg,14,120
G85138,Sildenafil_Tab 50mg,10,120
D82011,Sildenafil_Tab 25mg,3,120
N84004,Tadalafil_Tab 5mg,5,120
J82072,Sildenafil_Tab 100mg,18,120
L84003,Sildenafil_Tab 100mg,17,120
B83019,Sildenafil_Tab 100mg,8,120
N85013,Sildenafil_Tab 50mg,23,120
L83034,Tadalafil_Tab 5mg,3,120
M83030,Sildenafil_Tab 50mg,20,120
A87030,Sildenafil_Tab 100mg,19,120
H82011,Sildenafil_Tab 50mg,15,120
Y04969,Sildenafil_Tab 50mg,4,120
E81077,Sildenafil_Tab 50mg,22,120
N84001,Sildenafil_Tab 100mg,20,120
M84029,Sildenafil_Tab 100mg,16,120
M83097,Sildenafil_Tab 25mg,2,120
K81022,Sildenafil_Tab 100mg,19,120
C83057,Sildenafil_Tab 50mg,21,120
C84090,Sildenafil_Tab 100mg,16,120
D81035,Sildenafil_Tab 100mg,24,120
C88037,Sildenafil_Tab 50mg,18,120
C81053,Sildenafil_Tab 50mg,18,120
A83021,Sildenafil_Tab 25mg,6,120
C84048,Sildenafil_Tab 50mg,27,120
C83031,Tadalafil_Tab 5mg,5,120
P82609,Sildenafil_Tab 100mg,27,120
C81047,Sildenafil_Tab 100mg,20,120
Y02987,Sildenafil_Tab 50mg,20,120
B83020,Sildenafil_Tab 100mg,18,120
A82006,Tadalafil_Tab 5mg,4,120
M92612,Tadalafil_Tab 20mg,19,120
M83036,Sildenafil_Tab 50mg,15,120
H81085,Sildenafil_Tab 50mg,14,120
C83019,Cialis_Tab 20mg,21,120
A87015,Sildenafil_Tab 25mg,7,120
F81156,Sildenafil_Tab 100mg,29,120
E85020,Tadalafil_Tab 5mg,10,120
C83626,Sildenafil_Tab 50mg,7,120
P88003,Sildenafil_Tab 50mg,21,120
J82136,Sildenafil_Tab 50mg,12,120
M83022,Sildenafil_Tab 50mg,15,120
G85054,Sildenafil_Tab 50mg,16,120
A82024,Sildenafil_Tab 50mg,15,120
J82154,Sildenafil_Tab 50mg,7,120
F83019,Sildenafil_Tab 50mg,18,120
Y02423,Sildenafil_Tab 25mg,10,120
C84709,Sildenafil_Tab 50mg,15,120
D83070,Sildenafil_Tab 50mg,17,120
K81067,Sildenafil_Tab 100mg,19,120
J82154,Sildenafil_Tab 25mg,2,120
Y06275,Sildenafil_Tab 100mg,25,120
K84044,Sildenafil_Tab 50mg,15,120
A86024,Sildenafil_Tab 100mg,24,120
C82623,Sildenafil_Tab 50mg,5,120
B85030,Sildenafil_Tab 100mg,17,120
J82639,Sildenafil_Tab 50mg,21,120
N82011,Sildenafil_Tab 25mg,3,120
D83002,Sildenafil_Tab 50mg,27,120
C88090,Sildenafil_Tab 50mg,23,120
N85034,Sildenafil_Tab 25mg,6,120
L84075,Sildenafil_Tab 100mg,12,120
L82056,Sildenafil_Tab 50mg,20,120
C83073,Sildenafil_Tab 50mg,19,120
E87029,Sildenafil_Tab 100mg,18,120
H85061,Tadalafil_Tab 20mg,11,120
K81043,Sildenafil_Tab 100mg,24,120
P81154,Sildenafil_Tab 100mg,26,120
N83022,Sildenafil_Tab 100mg,24,120
E87681,Tadalafil_Tab 20mg,12,120
E86618,Sildenafil_Tab 100mg,17,120
F84097,Sildenafil_Tab 50mg,15,120
J83027,Sildenafil_Tab 100mg,22,120
N81005,Sildenafil_Tab 100mg,22,120
A89018,Sildenafil_Tab 100mg,15,120
K84016,Sildenafil_Tab 100mg,11,120
E82088,Sildenafil_Tab 100mg,19,120
