month,pct,total_items,total_cost
2013-04-01,08Q,12,837.44
2013-04-01,03N,7,256.77000000000004
2013-04-01,05T,10,366.70000000000005
2013-04-01,09F,7,340.09
2013-04-01,99J,18,841.94
2013-04-01,04K,5,248.71
2013-04-01,03Y,1,10.58
2013-04-01,05N,8,398.95
2013-04-01,10L,5,274.1
2013-04-01,05W,15,496.8299999999999
2013-04-01,09J,6,248.75
2013-04-01,08Y,13,464.4799999999999
2013-04-01,08N,12,532.54
2013-04-01,08D,4,121.84
2013-04-01,00Q,3,149.6
2013-04-01,08X,10,419.61999999999995
2013-04-01,10V,11,616.6999999999999
2013-04-01,05G,9,295.28999999999996
2013-04-01,10C,1,31.73
2013-04-01,04F,8,308.38
2013-04-01,08F,7,277.92
2013-04-01,09E,6,254.58000000000004
2013-04-01,08H,7,350.31999999999994
2013-04-01,07M,23,1288.48
2013-04-01,12F,4,246.17
2013-04-01,99Q,17,885.74
2013-04-01,09W,5,120.55
2013-04-01,00P,12,471.97999999999996
2013-04-01,02H,2,334.96
2013-04-01,07L,9,307.97
2013-04-01,03K,5,239.92
2013-04-01,01D,1,182.7
2013-04-01,99H,4,213.19
2013-04-01,00N,3,103.22
2013-04-01,06V,3,123.08
2013-04-01,08M,10,398.47999999999996
2013-04-01,01V,1,95.15
2013-04-01,10K,5,281.69
2013-04-01,02T,4,248.70000000000002
2013-04-01,09C,6,214.44
2013-04-01,09Y,8,366.0799999999999
2013-04-01,03A,3,213.18
2013-04-01,07P,14,1166.0800000000002
2013-04-01,05D,2,92.64
2013-04-01,02Y,11,571.89
2013-04-01,00K,2,51.61
2013-04-01,09L,4,142.99
2013-04-01,06N,21,1082.5200000000002
2013-04-01,00T,2,60.92
2013-04-01,06H,26,1102.89
2013-04-01,06Y,5,145.5
2013-04-01,08P,2,52.78
2013-04-01,02F,4,121.16
2013-04-01,02X,2,154.79
2013-04-01,03V,1,60.91
2013-04-01,05V,4,121.84
2013-04-01,04E,4,186.53000000000003
2013-04-01,09N,2,123.09
2013-04-01,07T,13,695.86
2013-04-01,99A,9,458.4699999999999
2013-04-01,02N,3,111.86000000000001
2013-04-01,02R,8,592.99
2013-04-01,99M,5,275.37
2013-04-01,01A,5,329.56
2013-04-01,08K,17,769.01
2013-04-01,08J,5,309.61
2013-04-01,06T,4,293.51
2013-04-01,05F,4,246.17000000000002
2013-04-01,03R,11,731.3400000000001
2013-04-01,00J,8,369.2799999999999
2013-04-01,04V,22,685.8900000000001
2013-04-01,06W,3,182.73
2013-04-01,07K,2,60.91
2013-04-01,09X,6,286.89
2013-04-01,15C,16,694.9899999999999
2013-04-01,08W,10,396.89
2013-04-01,10A,3,103.19999999999999
2013-04-01,99C,2,91.37
2013-04-01,01Y,1,56.95
2013-04-01,99F,6,337.53999999999996
2013-04-01,07J,3,91.37
2013-04-01,08L,13,758.0100000000001
2013-04-01,10J,7,338.8
2013-04-01,99E,6,247.05999999999997
2013-04-01,02Q,1,63.44
2013-04-01,02W,3,93.92
2013-04-01,11J,12,491.10999999999996
2013-04-01,04N,2,91.36
2013-04-01,02A,1,30.46
2013-04-01,03E,5,189.51
2013-04-01,99D,9,365.47
2013-04-01,00X,4,178.88
2013-04-01,10R,2,182.72
2013-04-01,05A,7,270.16
2013-04-01,04L,5,178.89000000000001
2013-04-01,00V,2,74.65
2013-04-01,06D,1,56.95
2013-04-01,15F,19,1257.3400000000001
2013-04-01,07R,21,830.1400000000001
2013-04-01,08A,17,895.9699999999999
2013-04-01,02D,1,91.36
2013-04-01,05X,7,373.05999999999995
2013-04-01,09P,7,339.31999999999994
2013-04-01,03F,5,203.89000000000001
2013-04-01,06F,10,525.27
2013-04-01,07W,10,700.5699999999999
2013-04-01,04R,7,284.36
2013-04-01,13T,6,275.38
2013-04-01,01H,8,342.65999999999997
2013-04-01,10X,1,91.36
2013-04-01,04H,5,223.75
2013-04-01,04Q,4,213.18
2013-04-01,06L,10,522.8
2013-04-01,15D,3,187.79000000000002
2013-04-01,03L,3,185.26000000000002
2013-04-01,07Q,12,881.97
2013-04-01,11N,8,273.44
2013-04-01,03X,1,63.44
2013-04-01,01K,3,91.38
2013-04-01,11A,12,664.4699999999999
2013-04-01,15A,5,154.81
2013-04-01,08R,9,497.93000000000006
2013-04-01,00D,10,428.92999999999995
2013-04-01,07H,7,296.53
2013-04-01,03T,9,275.39
2013-04-01,04M,2,62.19
2013-04-01,08E,14,645.99
2013-04-01,14Y,5,281.69
2013-04-01,10E,4,246.01
2013-04-01,06M,1,30.46
2013-04-01,03M,2,60.92
2013-04-01,14L,1,31.73
2013-04-01,09H,4,182.74
2013-04-01,99G,8,371.47999999999996
2013-04-01,06P,8,499.09000000000003
2013-04-01,03H,12,539.51
2013-04-01,15E,20,889.37
2013-04-01,05H,4,215.72
2013-04-01,99N,14,614.1899999999999
2013-04-01,10Q,7,379.5199999999999
2013-04-01,RYG,1,30.46
2013-04-01,05R,3,133.09
2013-04-01,12D,8,226.01
2013-04-01,10D,2,121.82
2013-04-01,03Q,5,186.55
2013-04-01,07G,5,213.20000000000002
2013-04-01,07X,14,594.44
2013-05-01,01C,9,304.93
2013-05-01,04K,7,513.99
2013-05-01,05G,7,223.66
2013-05-01,07T,15,795.14
2013-05-01,06H,27,942.0799999999999
2013-05-01,14L,1,31.71
2013-05-01,02Y,9,366.54
2013-05-01,00X,2,119.81
2013-05-01,99K,7,465.37
2013-05-01,08J,4,153.47
2013-05-01,15E,33,1444.67
2013-05-01,05Q,3,178.64999999999998
2013-05-01,02M,4,153.46
2013-05-01,15A,5,194.47
2013-05-01,09C,2,62.150000000000006
2013-05-01,11M,33,1248.9099999999999
2013-05-01,09E,5,303.44
2013-05-01,07J,3,152.18
2013-05-01,06Y,6,208.81
2013-05-01,07R,21,867.33
2013-05-01,08W,8,418.58
2013-05-01,01H,9,436.27
2013-05-01,11E,5,173.34000000000003
2013-05-01,08Q,12,722.52
2013-05-01,05R,3,92.59
2013-05-01,03D,1,30.43
2013-05-01,15F,19,1403.97
2013-05-01,10E,2,87.35
2013-05-01,03M,3,91.29
2013-05-01,05C,5,164.05
2013-05-01,08E,9,421.9
2013-05-01,06W,5,338.59000000000003
2013-05-01,08Y,10,333.15
2013-05-01,05W,28,878.5200000000002
2013-05-01,00P,10,548.67
2013-05-01,10K,5,321.24
2013-05-01,07G,3,152.18
2013-05-01,04N,3,185.13
2013-05-01,00D,10,456.55
2013-05-01,14Y,4,132.33
2013-05-01,09G,13,770.8199999999999
2013-05-01,02H,3,395.63
2013-05-01,00T,2,60.88
2013-05-01,99M,7,462.85
2013-05-01,00K,4,189.9
2013-05-01,10Q,8,557.9499999999999
2013-05-01,04G,8,340.34
2013-05-01,99D,10,470.89
2013-05-01,10C,2,60.88
2013-05-01,08K,20,1113.68
2013-05-01,07Q,5,248.55
2013-05-01,08X,16,693.3
2013-05-01,08P,3,213.04
2013-05-01,07X,12,436.72
2013-05-01,08L,6,350.42
2013-05-01,99G,8,616.29
2013-05-01,00V,1,59.28
2013-05-01,08T,5,254.0
2013-05-01,04C,8,286.40000000000003
2013-05-01,02X,3,185.13
2013-05-01,10L,7,337.34
2013-05-01,99F,6,367.75
2013-05-01,04H,5,223.62000000000003
2013-05-01,06Q,17,704.4100000000002
2013-05-01,02F,8,335.40999999999997
2013-05-01,99A,9,450.66
2013-05-01,08M,7,308.17
2013-05-01,10A,4,165.29
2013-05-01,09N,3,218.11
2013-05-01,02R,5,437.91
2013-05-01,04M,3,123.02
2013-05-01,07Y,10,705.58
2013-05-01,00J,6,244.76999999999998
2013-05-01,06P,11,573.2
2013-05-01,05D,2,92.58
2013-05-01,02P,1,30.44
2013-05-01,08F,9,347.61
2013-05-01,07N,8,489.19
2013-05-01,08R,9,404.87
2013-05-01,05V,3,91.33
2013-05-01,02A,1,60.87
2013-05-01,03T,9,325.47999999999996
2013-05-01,08A,11,734.02
2013-05-01,99P,25,1229.46
2013-05-01,09W,2,75.76
2013-05-01,05A,8,336.08
2013-05-01,09D,9,1006.4000000000001
2013-05-01,09Y,3,150.25
2013-05-01,09A,12,630.8299999999999
2013-05-01,00Y,1,85.31
2013-05-01,00L,6,245.99
2013-05-01,01G,1,10.58
2013-05-01,03K,2,62.150000000000006
2013-05-01,05H,1,60.87
2013-05-01,05T,10,395.65999999999997
2013-05-01,03Q,9,311.95
2013-05-01,09L,3,101.89
2013-05-01,03H,15,777.8499999999999
2013-05-01,99H,4,284.15999999999997
2013-05-01,99Q,13,579.59
2013-05-01,06V,4,183.87
2013-05-01,06K,21,858.9600000000002
2013-05-01,00Q,2,119.81
2013-05-01,04E,3,91.32000000000001
2013-05-01,07W,9,710.03
2013-05-01,01R,4,255.95000000000002
2013-05-01,05Y,2,152.17
2013-05-01,10D,2,120.31
2013-05-01,08G,2,60.88
2013-05-01,04V,16,535.65
2013-05-01,01F,2,63.41
2013-05-01,15D,3,347.41
2013-05-01,04J,1,30.43
2013-05-01,11J,15,556.75
2013-05-01,11X,18,1061.5
2013-05-01,09J,9,402.02
2013-05-01,03R,14,1232.99
2013-05-01,04L,3,69.53
2013-05-01,06N,17,874.14
2013-05-01,RCD,1,10.58
2013-05-01,08D,8,366.52
2013-05-01,99J,20,933.97
2013-05-01,10J,9,488.21999999999997
2013-05-01,04Y,1,30.44
2013-05-01,12F,7,417.28999999999996
2013-05-01,10R,4,344.89
2013-05-01,09X,9,444.23
2013-05-01,01W,4,314.92
2013-05-01,07H,10,498.78999999999996
2013-05-01,07L,3,123.02000000000001
2013-05-01,03F,4,214.32
2013-05-01,08H,9,633.5799999999999
2013-05-01,08C,7,437.48
2013-05-01,03N,7,239.27999999999997
2013-05-01,06M,1,105.66
2013-05-01,11N,10,440.99
2013-05-01,03L,4,246.01
2013-05-01,09H,2,91.31
2013-05-01,02D,3,152.19
2013-05-01,99E,4,182.88
2013-05-01,08N,20,737.0000000000001
2013-05-01,01E,2,113.82
2013-05-01,11A,6,365.23
2013-05-01,07M,26,1463.57
2013-05-01,05F,2,60.88
2013-05-01,02N,6,290.83
2013-05-01,99N,9,402.02000000000004
2013-05-01,03A,2,60.89
2013-05-01,01A,6,723.99
2013-05-01,09F,6,398.19
2013-05-01,06T,7,216.90000000000003
2013-05-01,05X,8,347.92999999999995
2013-05-01,04R,16,738.19
2013-05-01,10V,8,244.8
2013-05-01,01J,2,60.88
2013-05-01,06F,19,802.8700000000001
2013-05-01,15C,20,967.22
2013-05-01,00N,2,95.11
2013-05-01,01D,1,91.3
2013-05-01,07P,7,384.65999999999997
2013-05-01,13T,13,601.5600000000001
2013-05-01,04Q,4,152.2
2013-05-01,09P,4,126.57000000000001
2013-05-01,08V,11,741.8399999999999
2013-05-01,03E,4,106.12
2013-05-01,06L,5,308.12
2013-05-01,07K,3,91.32000000000001
2013-05-01,07V,10,359.78000000000003
2013-05-01,03Y,1,59.28
2013-05-01,02W,6,421.86
2013-05-01,12D,2,63.42
2013-05-01,01K,5,182.63
2013-05-01,02E,1,243.46
2013-05-01,02T,2,126.8
2013-05-01,05L,6,213.07999999999998
2013-05-01,00M,3,92.6
2013-05-01,04D,6,236.72
2013-05-01,05N,8,309.45
2013-05-01,03J,2,121.74
2013-05-01,03W,20,843.6300000000001
2013-05-01,04F,8,187.73
2013-06-01,08W,8,301.51000000000005
2013-06-01,12F,4,185.04000000000002
2013-06-01,10K,7,309.25
2013-06-01,09G,13,702.9000000000002
2013-06-01,07H,11,417.8200000000001
2013-06-01,08N,15,623.0799999999999
2013-06-01,09D,11,875.3299999999999
2013-06-01,03X,2,185.01999999999998
2013-06-01,08X,12,588.08
2013-06-01,10X,1,105.6
2013-06-01,04Q,5,182.53
2013-06-01,07J,6,243.35
2013-06-01,15D,5,212.93
2013-06-01,00X,4,180.59
2013-06-01,07G,2,60.84
2013-06-01,10A,6,223.5
2013-06-01,14L,1,31.69
2013-06-01,03L,4,273.76
2013-06-01,05W,15,509.55000000000007
2013-06-01,04R,14,621.6600000000001
2013-06-01,04V,19,735.27
2013-06-01,04H,2,91.25
2013-06-01,04Y,1,30.42
2013-06-01,00L,3,153.37
2013-06-01,15F,25,2216.2899999999995
2013-06-01,10Q,9,499.76000000000005
2013-06-01,04F,10,478.53
2013-06-01,08Q,12,664.9700000000001
2013-06-01,03A,3,152.10000000000002
2013-06-01,99H,9,588.1800000000001
2013-06-01,02R,5,229.81
2013-06-01,04G,8,359.55000000000007
2013-06-01,05R,5,212.89999999999998
2013-06-01,15C,20,898.7500000000001
2013-06-01,04L,3,117.72
2013-06-01,05G,11,355.11
2013-06-01,06F,14,625.03
2013-06-01,06T,7,414.84000000000003
2013-06-01,08E,8,409.79
2013-06-01,07N,6,245.14999999999998
2013-06-01,02Y,7,245.89000000000004
2013-06-01,99F,5,247.15
2013-06-01,06Q,17,715.4
2013-06-01,03R,13,997.83
2013-06-01,03T,8,306.71000000000004
2013-06-01,07M,25,1188.47
2013-06-01,10J,7,244.63000000000005
2013-06-01,05F,3,172.47000000000003
2013-06-01,11E,7,301.61
2013-06-01,09F,6,214.22000000000003
2013-06-01,10V,12,576.04
2013-06-01,08L,14,857.3
2013-06-01,02M,3,155.89
2013-06-01,09A,14,819.59
2013-06-01,00N,4,181.76
2013-06-01,99M,6,305.47
2013-06-01,07L,5,214.21
2013-06-01,11N,9,349.50000000000006
2013-06-01,01J,1,30.42
2013-06-01,99E,6,330.64
2013-06-01,08V,11,721.5600000000001
2013-06-01,05A,8,298.32000000000005
2013-06-01,99D,6,264.46999999999997
2013-06-01,03W,18,741.75
2013-06-01,06K,12,392.71000000000004
2013-06-01,13T,11,405.89000000000004
2013-06-01,02F,4,150.17000000000002
2013-06-01,07W,14,799.3399999999999
2013-06-01,09C,4,173.73
2013-06-01,04K,5,344.73999999999995
2013-06-01,00D,6,273.78
2013-06-01,02W,4,305.43
2013-06-01,09E,3,118.99000000000001
2013-06-01,11J,13,523.44
2013-06-01,02A,5,212.62
2013-06-01,05L,7,296.2800000000001
2013-06-01,04N,2,93.77
2013-06-01,04D,2,91.25
2013-06-01,02E,3,334.57
2013-06-01,00T,2,60.84
2013-06-01,99C,1,60.84
2013-06-01,12D,4,124.23
2013-06-01,99K,7,371.34000000000003
2013-06-01,01F,3,93.80000000000001
2013-06-01,01A,3,283.85
2013-06-01,08P,2,62.11
2013-06-01,01W,1,121.66
2013-06-01,08R,8,489.62
2013-06-01,07V,5,163.03000000000003
2013-06-01,08C,3,154.62
2013-06-01,06M,1,60.84
2013-06-01,04E,2,60.84
2013-06-01,99Q,17,741.6600000000001
2013-06-01,03M,3,81.96
2013-06-01,99N,10,399.25
2013-06-01,05Y,4,204.9
2013-06-01,03K,2,62.11
2013-06-01,07R,15,520.9700000000001
2013-06-01,05X,5,173.23000000000002
2013-06-01,00Q,3,211.0
2013-06-01,07K,2,91.24000000000001
2013-06-01,01K,6,241.42000000000002
2013-06-01,08F,7,273.7800000000001
2013-06-01,09H,4,154.62
2013-06-01,03F,4,214.2
2013-06-01,05C,4,134.78
2013-06-01,10E,3,214.01999999999998
2013-06-01,10R,2,243.32
2013-06-01,07X,12,458.51000000000005
2013-06-01,00V,3,89.88
2013-06-01,08Y,13,671.7499999999999
2013-06-01,00P,8,312.61
2013-06-01,11X,13,552.63
2013-06-01,02T,2,93.78
2013-06-01,14Y,4,309.23
2013-06-01,09P,6,305.43
2013-06-01,06Y,7,229.79999999999998
2013-06-01,05Q,3,178.55
2013-06-01,09X,9,315.87
2013-06-01,09J,8,452.06000000000006
2013-06-01,04C,14,634.31
2013-06-01,06H,26,1052.3
2013-06-01,08J,8,435.97999999999996
2013-06-01,07T,8,347.72
2013-06-01,99P,29,1352.65
2013-06-01,07P,10,898.9499999999999
2013-06-01,99G,4,248.39999999999998
2013-06-01,06L,7,235.92
2013-06-01,09Y,6,271.86
2013-06-01,99J,22,1189.3400000000004
2013-06-01,11M,44,1914.2000000000003
2013-06-01,05H,2,124.2
2013-06-01,08G,2,60.84
2013-06-01,05D,2,92.53
2013-06-01,08T,1,30.42
2013-06-01,04M,3,174.5
2013-06-01,00J,8,316.03000000000003
2013-06-01,06V,3,91.26
2013-06-01,15E,28,1185.3200000000002
2013-06-01,10L,5,212.94000000000005
2013-06-01,03Q,6,217.99
2013-06-01,09W,5,144.96
2013-06-01,01R,2,157.51
2013-06-01,08M,14,624.1699999999998
2013-06-01,05T,6,182.48000000000002
2013-06-01,03J,5,243.36
2013-06-01,01Y,2,122.94
2013-06-01,10D,3,154.62
2013-06-01,08D,6,337.65
2013-06-01,08A,12,461.1700000000001
2013-06-01,00M,4,102.58
2013-06-01,99A,6,243.15
2013-06-01,02P,1,30.42
2013-06-01,01C,2,40.99
2013-06-01,02X,3,217.95
2013-06-01,02N,3,144.07
2013-06-01,00K,3,101.83000000000001
2013-06-01,08H,7,376.86
2013-06-01,03D,4,152.10000000000002
2013-06-01,05N,6,236.60000000000002
2013-06-01,01D,2,364.97
2013-06-01,01H,4,184.3
2013-06-01,02D,1,30.42
2013-06-01,09L,6,264.49
2013-06-01,06W,3,152.09
2013-06-01,06P,9,376.86
2013-06-01,09N,5,213.46
2013-06-01,02H,2,40.99
2013-06-01,03H,9,351.38
2013-06-01,15A,7,319.71999999999997
2013-06-01,05V,4,152.11
2013-06-01,03N,9,257.74
2013-06-01,03E,4,159.35
2013-06-01,11A,16,880.41
2013-06-01,07Q,13,560.94
2013-06-01,06N,19,1054.53
2013-06-01,08K,15,712.7500000000001
2013-06-01,07Y,12,842.86
2013-07-01,99J,22,824.49
2013-07-01,04Q,3,121.79
2013-07-01,09W,8,156.58
2013-07-01,07N,8,494.74999999999994
2013-07-01,01C,5,162.71
2013-07-01,14L,2,42.3
2013-07-01,04R,15,634.2099999999999
2013-07-01,05T,11,370.39
2013-07-01,05C,3,121.78999999999999
2013-07-01,02T,5,281.6
2013-07-01,00L,3,131.78
2013-07-01,99D,7,346.73
2013-07-01,10R,1,121.77
2013-07-01,10V,12,520.65
2013-07-01,05D,2,92.61
2013-07-01,07X,11,497.84000000000003
2013-07-01,06L,10,334.26
2013-07-01,08E,8,371.06
2013-07-01,05H,3,187.73000000000002
2013-07-01,05F,4,153.51
2013-07-01,99H,10,397.0999999999999
2013-07-01,01H,6,301.51
2013-07-01,06T,3,93.88
2013-07-01,03X,3,190.26
2013-07-01,99Q,14,660.5300000000001
2013-07-01,04E,3,156.03
2013-07-01,02X,3,165.32
2013-07-01,09N,8,315.56
2013-07-01,07Q,3,293.13
2013-07-01,06F,16,698.5400000000001
2013-07-01,08N,14,619.9100000000001
2013-07-01,10D,1,63.42
2013-07-01,04J,5,226.23000000000002
2013-07-01,01Y,1,30.45
2013-07-01,08C,4,213.12
2013-07-01,02P,2,89.75
2013-07-01,13T,16,721.4400000000002
2013-07-01,08A,15,605.25
2013-07-01,01G,1,60.89
2013-07-01,06H,24,874.3399999999999
2013-07-01,09D,8,652.77
2013-07-01,08X,10,528.98
2013-07-01,15F,12,788.28
2013-07-01,06Q,16,766.2100000000002
2013-07-01,02W,5,154.79
2013-07-01,09A,11,578.0400000000001
2013-07-01,08F,13,602.14
2013-07-01,10K,7,478.62999999999994
2013-07-01,01J,1,30.45
2013-07-01,99N,9,385.96999999999997
2013-07-01,09E,9,435.92
2013-07-01,09J,11,412.72999999999996
2013-07-01,04N,3,185.19
2013-07-01,07G,5,244.83999999999997
2013-07-01,04V,17,588.05
2013-07-01,07H,13,543.82
2013-07-01,03N,8,281.64
2013-07-01,07P,13,886.87
2013-07-01,04M,4,152.24
2013-07-01,10E,5,277.65
2013-07-01,14Y,3,156.03
2013-07-01,07L,7,316.75
2013-07-01,07J,9,235.58
2013-07-01,01K,5,266.85
2013-07-01,07T,12,569.58
2013-07-01,04H,2,152.20999999999998
2013-07-01,08G,4,152.24
2013-07-01,5A3,1,10.26
2013-07-01,03L,1,60.89
2013-07-01,06P,12,742.51
2013-07-01,04F,6,275.3
2013-07-01,99E,4,154.78
2013-07-01,15E,21,922.2400000000001
2013-07-01,05V,4,243.56
2013-07-01,08Y,11,445.39
2013-07-01,06K,15,743.8199999999999
2013-07-01,10J,5,213.14000000000001
2013-07-01,06N,34,1967.51
2013-07-01,04Y,1,30.45
2013-07-01,15D,4,243.56
2013-07-01,03J,2,91.34
2013-07-01,07M,23,1552.39
2013-07-01,02A,2,89.75
2013-07-01,08D,9,433.85
2013-07-01,00M,5,129.83
2013-07-01,06D,1,56.93
2013-07-01,09P,6,210.42000000000002
2013-07-01,11A,18,1007.2300000000001
2013-07-01,07K,3,91.35
2013-07-01,08Q,9,555.3
2013-07-01,04K,8,471.9
2013-07-01,99F,5,304.45
2013-07-01,00P,9,382.41999999999996
2013-07-01,08V,11,743.07
2013-07-01,06Y,6,156.04999999999998
2013-07-01,07Y,11,1346.34
2013-07-01,06V,4,164.09
2013-07-01,02Q,1,30.45
2013-07-01,08R,9,494.71999999999997
2013-07-01,03D,5,137.12
2013-07-01,05W,25,881.3000000000001
2013-07-01,08T,4,225.56
2013-07-01,03T,11,440.62
2013-07-01,01W,3,243.55
2013-07-01,04G,11,382.82
2013-07-01,04L,1,30.45
2013-07-01,15C,22,1165.8100000000004
2013-07-01,03H,9,350.42999999999995
2013-07-01,05Q,5,326.96999999999997
2013-07-01,00D,10,456.7099999999999
2013-07-01,00X,3,150.3
2013-07-01,00K,7,250.64
2013-07-01,05A,11,515.6700000000001
2013-07-01,03F,7,333.21000000000004
2013-07-01,08W,14,734.5100000000001
2013-07-01,08L,7,368.47999999999996
2013-07-01,11N,13,478.97999999999996
2013-07-01,00V,2,74.63
2013-07-01,99P,26,1185.52
2013-07-01,11X,16,868.73
2013-07-01,00Q,2,119.85
2013-07-01,99G,8,431.29999999999995
2013-07-01,02E,4,366.6
2013-07-01,09H,3,121.79
2013-07-01,02N,1,52.85
2013-07-01,12F,4,281.59
2013-07-01,04C,19,624.0
2013-07-01,01R,5,301.96999999999997
2013-07-01,10L,6,274.03
2013-07-01,08H,9,577.5899999999999
2013-07-01,01E,1,56.93
2013-07-01,09C,6,295.68
2013-07-01,01F,2,62.17
2013-07-01,09X,11,472.35
2013-07-01,05R,3,91.35
2013-07-01,10A,4,152.25
2013-07-01,05G,14,497.75
2013-07-01,10X,2,154.75
2013-07-01,06M,2,136.15
2013-07-01,05X,10,593.65
2013-07-01,06W,2,182.66
2013-07-01,08P,9,377.6
2013-07-01,99K,8,404.64
2013-07-01,00J,8,336.2
2013-07-01,10C,1,30.45
2013-07-01,10Q,8,438.07
2013-07-01,03A,3,213.11
2013-07-01,09G,16,812.2900000000001
2013-07-01,05N,9,390.29999999999995
2013-07-01,99M,6,304.46
2013-07-01,02H,2,93.87
2013-07-01,02M,3,125.59
2013-07-01,01A,3,284.11
2013-07-01,08M,14,641.1800000000001
2013-07-01,00Y,1,10.58
2013-07-01,11M,52,2032.92
2013-07-01,02R,6,276.55
2013-07-01,03W,32,1373.3300000000002
2013-07-01,99A,12,605.0799999999999
2013-07-01,02F,4,314.88
2013-07-01,00N,2,63.43
2013-07-01,09L,2,41.03
2013-07-01,03K,2,123.05
2013-07-01,07W,12,687.45
2013-07-01,08J,5,205.09999999999997
2013-07-01,15A,7,336.16999999999996
2013-07-01,05L,4,292.37
2013-07-01,12D,5,153.52
2013-07-01,09F,10,460.50999999999993
2013-07-01,00T,1,30.45
2013-07-01,02Y,9,288.40999999999997
2013-07-01,03R,9,514.5999999999999
2013-07-01,03E,4,101.18
2013-07-01,07V,13,784.37
2013-07-01,08K,16,877.0999999999999
2013-07-01,04D,4,185.19
2013-07-01,11J,12,558.15
2013-07-01,05Y,4,243.57
2013-07-01,09Y,7,323.68
2013-07-01,07R,23,1014.42
2013-07-01,11E,6,257.39
2013-07-01,03Q,12,460.04
2013-08-01,01E,1,21.15
2013-08-01,99J,21,1019.0500000000002
2013-08-01,01J,4,154.81
2013-08-01,08J,6,321.41999999999996
2013-08-01,03T,8,287.19
2013-08-01,01R,3,144.34
2013-08-01,08V,10,543.9200000000001
2013-08-01,00K,6,190.64000000000001
2013-08-01,99K,6,338.76
2013-08-01,07Q,8,372.05999999999995
2013-08-01,00T,1,30.46
2013-08-01,08Q,20,1090.3100000000002
2013-08-01,NTP,1,10.58
2013-08-01,09C,4,153.53
2013-08-01,07R,12,481.7699999999999
2013-08-01,08P,2,174.68
2013-08-01,04L,3,89.45
2013-08-01,08D,4,218.22
2013-08-01,11X,20,946.55
2013-08-01,10Q,8,431.38999999999993
2013-08-01,08L,15,838.76
2013-08-01,10K,10,484.2699999999999
2013-08-01,02X,1,63.42
2013-08-01,02Y,11,438.15999999999997
2013-08-01,10C,1,30.46
2013-08-01,00Y,2,121.81
2013-08-01,00J,4,123.1
2013-08-01,03D,1,15.34
2013-08-01,99A,9,492.06999999999994
2013-08-01,08A,12,722.5899999999999
2013-08-01,03Q,6,289.66999999999996
2013-08-01,06P,12,574.35
2013-08-01,02A,2,91.36
2013-08-01,08X,19,971.27
2013-08-01,04K,5,272.35
2013-08-01,05Y,3,91.38
2013-08-01,09L,6,264.77
2013-08-01,99G,9,672.31
2013-08-01,08C,5,375.53000000000003
2013-08-01,09F,13,610.3500000000001
2013-08-01,03E,2,69.01
2013-08-01,00R,1,30.46
2013-08-01,09N,7,337.51
2013-08-01,05F,3,152.26
2013-08-01,02P,1,31.71
2013-08-01,03A,2,121.8
2013-08-01,08R,4,243.62
2013-08-01,04H,5,274.06
2013-08-01,06M,1,60.9
2013-08-01,01W,3,304.5
2013-08-01,08Y,20,1123.2999999999997
2013-08-01,02D,2,60.92
2013-08-01,04N,2,93.88
2013-08-01,06V,3,153.53
2013-08-01,03R,20,1242.72
2013-08-01,00V,2,69.89
2013-08-01,10J,8,305.8
2013-08-01,06H,20,762.44
2013-08-01,05W,20,588.2199999999999
2013-08-01,09G,15,883.68
2013-08-01,99E,11,446.50999999999993
2013-08-01,05A,7,299.25
2013-08-01,05R,5,213.17
2013-08-01,06K,22,921.9800000000001
2013-08-01,05H,3,185.24
2013-08-01,08K,12,925.3600000000001
2013-08-01,07W,7,181.63000000000002
2013-08-01,10A,3,113.77
2013-08-01,08F,8,254.24
2013-08-01,05N,10,419.6
2013-08-01,08H,9,470.98
2013-08-01,07J,5,182.73
2013-08-01,13T,9,369.26
2013-08-01,08N,16,484.23
2013-08-01,00L,3,153.52
2013-08-01,09Y,1,30.46
2013-08-01,02F,7,275.95
2013-08-01,04V,18,665.9
2013-08-01,15C,15,771.9
2013-08-01,11J,16,834.87
2013-08-01,03H,11,458.03
2013-08-01,11E,8,419.0
2013-08-01,99Q,20,914.8799999999999
2013-08-01,10D,3,209.19
2013-08-01,15E,36,1457.1800000000003
2013-08-01,07V,12,728.96
2013-08-01,01H,9,318.67
2013-08-01,00P,11,304.8
2013-08-01,03J,2,121.81
2013-08-01,01K,3,151.08
2013-08-01,04R,13,661.4599999999999
2013-08-01,09J,11,513.49
2013-08-01,04Y,1,30.46
2013-08-01,15D,1,126.85
2013-08-01,08W,12,579.72
2013-08-01,07T,14,440.28000000000003
2013-08-01,15F,20,1511.14
2013-08-01,04E,1,30.46
2013-08-01,10X,1,105.71
2013-08-01,06T,9,551.49
2013-08-01,06W,3,132.38
2013-08-01,04G,18,668.52
2013-08-01,10E,2,87.4
2013-08-01,03L,3,162.82999999999998
2013-08-01,99P,26,1131.88
2013-08-01,06Y,6,216.96
2013-08-01,00X,2,119.88
2013-08-01,06L,6,267.29
2013-08-01,11M,44,1708.0200000000004
2013-08-01,00N,2,95.15
2013-08-01,99H,5,295.21
2013-08-01,15A,4,243.61
2013-08-01,05Q,3,213.16
2013-08-01,11N,11,441.28
2013-08-01,09P,5,328.18
2013-08-01,07L,4,154.8
2013-08-01,07M,22,1239.08
2013-08-01,03N,10,537.0699999999999
2013-08-01,09W,7,242.32
