,practice,pct,items,rate,monthly_rate,code_x,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,code_y,dispensing_patients,total_items
4574,K82019,10Y,9225,589.4035151237641,49.11695959364701,K82019,2,0.4750984818656968,5.0,5.0,405.4200000000001,92.74000000000001,27.0,525.1600000000001,19.1678445907087,53.19137354708221,45.4044840012541,10.3258785942492,24.5814696485623,K82019,0.0,216619
4575,K82020,10H,4065,493.22548028311434,41.10212335692619,K82020,3,0.388619820943945,4.0,4.0,395.63,96.91,25.990000000000002,518.53,10.119957260086599,62.5827229184342,54.9731573427139,19.1322172873249,19.287097141555602,K82020,0.0,115627
4576,K82021,10Y,9325,658.2391661127418,54.85326384272849,K82021,3,0.5316511020860686,13.0,12.0,362.79999999999995,78.61999999999999,26.72,468.14,7.60834056610334,75.6780504083765,54.3673406986917,23.8264135197163,18.4699909590375,K82021,0.0,207651
4577,K82022,10H,5376,532.4265883168546,44.36888235973788,K82022,3,0.35220476490370417,7.0,7.0,415.04,95.98,27.0,538.02,14.677822308303499,66.34091117536741,45.9661959613832,11.332936034962302,26.932856575288,K82022,0.0,137202
4578,K82023,10H,12749,468.62996158770807,39.052496798975675,K82023,3,0.4487724235584446,16.0,18.0,433.59,95.75999999999999,27.0,556.3499999999999,7.49877965853837,65.9115832732277,47.324548017096994,21.6008771929825,21.2083333333333,K82023,1304.0,304025
4579,K82024,10H,6239,570.9361559344783,47.578012994539854,K82024,3,0.5118574146721095,9.0,9.0,431.42,95.11,27.0,553.53,11.8086866586204,87.4171756909406,40.5482565882426,17.3937256357899,20.56617783553,K82024,0.0,159646
4580,K82025,04F,7776,726.825202713755,60.56876689281291,K82025,4,0.5600242681487827,3.0,3.0,399.75,93.94,27.0,520.69,16.9616542571829,88.8568976606299,53.4536651365314,17.6882661996497,20.553415061296,K82025,0.0,194768
4581,K82026,04F,8409,652.5433593295309,54.37861327746091,K82026,4,0.45220312063521706,8.0,8.0,427.04,97.0,27.0,551.04,17.3646740431112,75.42077572491291,54.779013722710296,17.2284031413613,21.513416230366502,K82026,0.0,209456
4582,K82027,04F,3484,507.378640776699,42.28155339805825,K82027,4,0.3345568618995918,5.0,5.0,420.38000000000005,91.75,27.0,539.1300000000001,24.0238096976778,61.689845673486296,57.9985775905795,13.2612823134219,22.7544910179641,K82027,0.0,105189
4583,K82028,10Y,5110,626.5454173904159,52.21211811586799,K82028,2,0.3789164892445182,8.0,,416.35999999999996,97.0,27.0,540.3599999999999,6.4203954211770595,75.5806047946181,52.6551005754082,25.183526191364898,19.2011944755506,K82028,0.0,119953
4584,K82029,10H,6480,611.0469365142978,50.92057804285815,K82029,3,0.4991916680062656,6.0,6.0,427.9099999999999,97.0,27.0,551.9099999999999,10.609721969183099,86.82340226867571,55.2989433406552,17.049085100203303,21.0998160518927,K82029,0.0,117684
4585,K82030,10H,4455,431.47699757869253,35.95641646489104,K82030,3,0.3963076450137044,6.0,6.0,419.37,95.58,23.5,538.45,15.6730536667326,55.0685503805459,55.3054461416012,13.4433030422758,25.549190043461103,K82030,0.0,122022
4586,K82031,10H,3575,562.940412298083,46.91170102484025,K82031,3,0.39271725109382727,5.0,5.0,412.26,86.0,26.65,524.91,9.805102439024392,93.68149005937599,57.025633632372,19.300813008130103,21.6,K82031,0.0,74502
4587,K82032,04F,6481,521.9317083646515,43.494309030387626,K82032,4,0.5411733677259426,3.0,3.0,401.22999999999996,97.0,27.0,525.23,20.880049886437398,59.841678666118895,40.4579583914069,11.680726800778698,23.900064892926697,K82032,0.0,166214
4588,K82033,10H,12787,586.4811665105968,48.873430542549734,K82033,3,0.48154021235004,12.0,12.0,433.42,96.63,27.0,557.05,14.385892573735099,85.690616252453,42.5213586464862,16.844613481189597,20.6516061036521,K82033,0.0,380840
4589,K82034,10Y,4133,444.2557399604437,37.021311663370305,K82034,3,0.3665945029379185,7.0,7.0,435.0,97.0,27.0,559.0,7.39972924858016,81.4467779188042,50.2637652125603,23.5037134119703,19.2420270860638,K82034,0.0,132634
4590,K82035,10H,1597,478.6452869773715,39.88710724811429,K82035,3,0.43919308321890804,3.0,3.0,435.0,97.0,27.0,559.0,4.846252116082219,88.9857762732285,44.22560700625171,19.1958887545345,22.436517533252697,K82035,0.0,38903
4591,K82036,10H,6602,673.5188349613609,56.126569580113404,K82036,3,0.33195704110726304,7.0,7.0,435.0,97.0,27.0,559.0,14.799556507379501,63.670369310279796,51.0406897884738,15.4608318711941,22.103416245226498,K82036,0.0,139206
4592,K82037,10H,7393,592.6331681117983,49.38609734264986,K82037,3,0.45981932118897945,11.0,12.0,431.45,97.0,26.61,555.0600000000001,10.6922463511007,88.39336585683901,54.54315487829229,19.819383970327397,20.5805515239478,K82037,0.0,183754
4593,K82038,10Y,11903,622.9871421343709,51.91559517786424,K82038,2,0.5551444456584268,20.0,20.0,422.56999999999994,95.35,26.86,544.78,13.6688937383427,70.86187604283991,50.331490872516696,16.4757896979705,20.8746604165557,K82038,0.0,312570
4594,K82039,04F,7159,563.098523233025,46.92487693608542,K82039,4,0.4451628540056588,8.0,8.0,417.84000000000003,96.94,25.77,540.55,17.269283471685696,59.94868551299021,53.697555714227,13.156598818122099,23.2156927117531,K82039,0.0,166939
4595,K82040,10Y,8163,570.0684389403604,47.50570324503003,K82040,2,0.35551349036099344,8.0,8.0,418.26000000000005,89.44,25.78,533.48,17.194348648452802,69.0359532629515,53.155394095056494,12.106941023040099,23.3893638603101,K82040,0.0,242388
4596,K82042,10Y,2487,629.0363375769329,52.419694798077735,K82042,2,0.4182876904708057,3.0,3.0,407.72999999999996,97.0,27.0,531.73,8.17342881688758,93.59227840601021,57.4399941856345,22.6067746686303,18.7677957781051,K82042,3486.0,84961
4597,K82043,10Y,5875,617.0462303289163,51.420519194076356,K82043,2,0.3954622927187895,9.0,9.0,424.54999999999995,97.0,27.0,548.55,7.98589674201422,70.480339177869,53.1141430152769,21.765891966465002,18.7456224132442,K82043,4484.0,195648
4598,K82044,10H,5287,505.6628436162497,42.13857030135414,K82044,3,0.3197740870623454,6.0,6.0,423.65000000000003,96.82,26.28,546.75,12.968761120594401,88.1371812118087,38.4844742461301,9.41105648640514,23.264773753386198,K82044,0.0,118467
4599,K82045,10H,3238,493.2404128108458,41.103367734237146,K82045,3,0.4059634040501342,6.0,6.0,433.84000000000003,97.0,27.0,557.84,8.7890791003672,80.89820712826291,42.374880995701794,22.3802967722197,20.174391922900398,K82045,0.0,86953
4600,K82046,10H,9471,550.1197996079286,45.84331663399405,K82046,3,0.4710108246797278,13.0,13.0,429.32,92.91,26.86,549.09,4.410487224669599,92.3409103638321,47.542598087479604,19.0238458827675,23.0036414894867,K82046,0.0,188871
4601,K82047,10Y,6805,515.3220920840065,42.943507673667206,K82047,3,0.474784253031896,10.0,10.0,415.82,97.0,27.0,539.8199999999999,8.350993543320829,87.90735118704059,56.266049863403595,19.6370932565646,21.5528221233534,K82047,6910.0,192418
4602,K82048,10H,4930,719.9445073199226,59.99537560999355,K82048,3,0.4163705482866134,4.0,3.0,435.0,97.0,27.0,559.0,8.68518357132342,79.7954910278882,57.702396000536396,18.9431851633795,20.3326464527524,K82048,912.0,112027
4603,K82049,10H,6918,545.5871818295336,45.465598485794466,K82049,3,0.3462821994813815,8.0,8.0,428.11,97.0,27.0,552.11,4.04248824277089,88.59821353971572,60.271317139298404,25.3972036860502,19.9157928185574,K82049,3958.0,274285
4604,K82050,04F,4476,689.7915676730835,57.482630639423625,K82050,4,0.39155460029056954,4.0,6.0,414.52000000000004,97.0,25.67,537.19,43.14723330775129,51.00505828107321,62.188619783694705,9.27629561484207,34.0355719104569,K82050,0.0,139997
4605,K82051,10H,6703,553.5094962840628,46.125791357005234,K82051,3,0.5118879059865558,8.0,8.0,428.59999999999997,97.0,27.0,552.5999999999999,4.35861355311355,91.9497034136256,50.677621409186,23.0026631158455,20.2097203728362,K82051,0.0,173383
4606,K82053,10H,6376,518.2405613730882,43.18671344775735,K82053,3,0.3643225322128437,8.0,8.0,425.28000000000003,97.0,25.189999999999998,547.47,13.244835997390302,70.8244243955322,51.391831566567795,15.6066536203523,21.5981735159817,K82053,0.0,170438
4607,K82054,04F,8231,706.3518171546261,58.86265142955218,K82054,4,0.48203199035369587,6.0,6.0,417.85,97.0,26.869999999999997,541.72,38.0662068348389,61.741674027775204,57.281895326609494,11.6158172831089,26.5280381796489,K82054,0.0,209108
4608,K82055,10H,6126,633.0365292871536,52.7530441072628,K82055,3,0.40799050195193715,7.0,7.0,419.12999999999994,96.91,27.0,543.04,11.3764861081428,84.9813355592571,57.3024302096792,18.8461538461538,18.8034188034188,K82055,0.0,159199
4609,K82057,04F,4640,547.0837918566262,45.59031598805219,K82057,4,0.5102522627815174,4.0,4.0,429.97,96.73,27.0,553.7,5.984497284533651,94.0369993478078,58.6557498970467,21.015348288075604,21.1806375442739,K82057,0.0,104480
4610,K82058,10H,3558,688.1567919540971,57.346399329508095,K82058,3,0.4224791713531886,3.0,3.0,435.0,97.0,27.0,559.0,12.0816535973339,78.1666880005299,57.1781727370629,16.7777342218738,23.567228537828303,K82058,0.0,84536
4611,K82059,04F,3922,665.0745424998235,55.422878541651954,K82059,4,0.44525657910821315,2.0,2.0,384.4599999999999,96.61,22.27,503.3399999999999,25.787483931946998,71.7332100640452,49.4838467965603,13.8244890949682,22.067662716812602,K82059,0.0,97088
4612,K82060,04F,1762,455.1305508319521,37.92754590266268,K82060,4,0.3732164060414813,4.0,4.0,371.9,69.29,23.15,464.34,18.2251115516786,74.4951216044095,46.7455461564498,11.0494316679884,21.9666931007137,K82060,0.0,36979
4613,K82061,10Y,2080,531.0412322879878,44.25343602399898,K82061,2,0.19264037278399276,3.0,3.0,435.0,97.0,27.0,559.0,8.8441775417299,79.3298827767775,49.95592356407929,20.384420839656,19.1198786039454,K82061,2418.0,80674
4614,K82062,04F,1203,387.4084212221238,32.28403510184365,K82062,4,0.3271728761253922,2.0,2.0,353.38999999999993,84.12,25.96,463.4699999999999,32.1441447324133,66.8895264800729,63.1157802895941,12.373907195696,23.3960995292535,K82062,0.0,31224
4615,K82064,04F,1445,209.33938574463974,17.444948812053312,K82064,4,0.38955954919945146,3.0,3.0,422.43,97.0,27.0,546.4300000000001,28.473625151515197,54.4226277225271,52.9309551391514,6.42424242424242,25.354545454545498,K82064,0.0,41458
4616,K82065,04F,9119,487.0631907383751,40.58859922819793,K82065,4,0.396789429134454,10.0,10.0,430.87,96.75,26.84,554.46,23.647680737018398,86.8505505607422,45.418260664037895,8.29704075935232,20.894472361809,K82065,0.0,212660
4617,K82066,10H,3960,545.273038130099,45.43941984417492,K82066,3,0.38684752176336057,5.0,5.0,423.35999999999984,97.0,27.0,547.3599999999999,7.01235352269563,80.1694423788906,51.6554133783373,18.054008908685997,21.300111358574604,K82066,0.0,94121
4618,K82067,04F,10980,684.588446790602,57.04903723255017,K82067,4,0.4551298095720438,11.0,11.0,430.59,97.0,26.96,554.55,11.9953931056095,53.9233099714696,49.5485193681186,10.3897731545306,23.6207544805113,K82067,0.0,206814
4619,K82068,10Y,3079,577.9988736624742,48.16657280520619,K82068,2,0.38373888686192165,5.0,5.0,435.0,97.0,27.0,559.0,9.98436548319727,89.57074717096458,61.10344840540879,16.3850389215872,21.6214163660528,K82068,5251.0,96707
4620,K82070,10Y,2339,459.7166489231021,38.309720743591846,K82070,2,0.5100837305351532,4.0,4.0,415.22999999999996,85.25999999999999,27.0,527.49,8.67393435980551,86.3536491735938,56.3907685001153,20.287507592630103,19.700344199230603,K82070,3219.0,87209
4621,K82073,10Y,15256,539.2082940622055,44.93402450518379,K82073,2,0.4346331015608915,23.0,27.0,434.90000000000003,96.55,27.0,558.45,6.45220766193576,72.6718746434619,44.4238639771134,20.9710119153477,20.7718299839943,K82073,3309.0,529014
4622,K82074,04F,3097,660.7520668503868,55.06267223753223,K82074,4,0.40937121469648374,4.0,4.0,284.34,55.82999999999999,23.67,363.84,9.61879680410337,36.296829125538295,48.2876381602963,13.1651556957036,17.1856523452897,K82074,0.0,67773
4623,K82076,04F,7008,536.3367921580133,44.69473267983444,K82076,4,0.4693777325372706,7.0,6.0,418.11000000000007,74.41,27.0,519.5200000000001,10.7218303727987,76.2230887124613,47.0069803069693,9.703483497217778,25.4318164494245,K82076,0.0,125062
4624,K82078,10H,4609,521.0117281333899,43.41764401111582,K82078,3,0.4915425778779335,5.0,5.0,430.54999999999995,93.86,26.810000000000002,551.22,5.22706640091117,90.2152194979311,45.35915958631129,20.763097949886102,21.7881548974943,K82078,0.0,119209
4625,K82079,10Y,4895,632.442559055966,52.70354658799716,K82079,2,0.39628940319728134,8.0,8.0,423.2600000000001,96.09,27.0,546.3500000000001,9.23875164603635,81.22850419565759,56.00125809929521,18.9203423304806,21.3271889400922,K82079,3476.0,167443
4626,K82603,10H,4751,583.2489334929257,48.604077791077145,K82603,3,0.35080314490090114,4.0,4.0,414.52,97.0,27.0,538.52,15.4704379562044,51.7102738853411,45.4869885388373,10.362136966654699,24.5536034420939,K82603,0.0,125600
4627,K82610,04F,3393,471.26636341539637,39.27219695128303,K82610,4,0.3384511178274364,5.0,5.0,428.42999999999995,97.0,26.17,551.5999999999999,41.9458763834986,76.28189990306859,54.7123302752644,5.44775046715538,28.9693833548944,K82610,0.0,106939
4628,K82615,04F,5113,482.92798110979925,40.243998425816606,K82615,4,0.3471238475628753,3.0,3.0,428.87,97.0,26.53,552.4,11.553658396226401,71.2794747054439,47.35425505877439,7.4528301886792505,24.275471698113197,K82615,0.0,98424
4629,K82617,04F,3929,539.5063564897987,44.95886304081656,K82617,,0.3678939614357021,6.0,6.0,435.0,95.33,27.0,557.33,10.8157684923772,92.6398907511504,44.891980904925006,13.5636057287279,22.1791631564167,K82617,0.0,96159
4630,K82618,10H,1413,395.8999743164678,32.99166452637232,K82618,3,0.3607358007586413,4.0,2.0,435.0,97.0,27.0,559.0,4.79728959025471,85.446446030123,45.390666457835295,18.4939091915836,22.840531561461802,K82618,0.0,40304
4631,K82621,10H,2001,349.80478993065674,29.15039916088806,K82621,3,0.3081761011884056,5.0,5.0,434.98,97.0,27.0,558.98,5.68598767416935,80.5762051001257,48.2121901136135,14.142857142857098,25.2714285714286,K82621,0.0,54011
4632,K82631,04F,5811,405.41860465116275,33.78488372093023,K82631,4,0.43780213631543674,9.0,9.0,435.0,97.0,27.0,559.0,10.452088,92.3328004715637,38.9069064788692,6.035097731488089,30.082750749037,K82631,0.0,110437
4633,K82633,04F,4947,357.1604767434165,29.763373061951373,K82633,4,0.38164344245393056,6.0,6.0,424.59,97.0,27.0,548.5899999999999,10.5061852724595,46.8097782974557,32.47742106134061,5.45882007200059,31.4818896480788,K82633,0.0,116488
4634,K83002,03V,25905,535.7438301392526,44.64531917827105,K83002,4,0.4722385995861656,35.0,31.0,435.0,97.0,27.0,559.0,25.9736230598209,70.76331509140759,52.26974196597649,14.5609300394436,22.012871081586,K83002,1820.0,979497
4635,K83003,04G,5618,649.4297163995068,54.11914303329223,K83003,4,0.37810755825682607,4.0,4.0,409.14,96.85,25.25,531.24,26.3452798775462,63.715253187841796,60.994755252682104,16.3959510357815,20.258945386064,K83003,0.0,171767
4636,K83005,04G,8490,658.7097358178268,54.892477984818896,K83005,3,0.3891611729299189,8.0,8.0,423.20000000000016,94.38,27.0,544.5800000000002,30.5478080146883,67.432282857471,53.8811449486151,14.466964570699,24.956910309607395,K83005,0.0,243982
4637,K83006,04G,5976,574.2012971414845,47.85010809512371,K83006,4,0.4000860064372355,8.0,7.0,435.0,97.0,27.0,559.0,20.6637051769523,75.3137885663955,66.8625043091468,17.297770855641,22.565949576559895,K83006,0.0,238770
4638,K83007,04G,7016,578.5556723771826,48.212972698098554,K83007,2,0.4062109769674709,7.0,6.0,424.21999999999997,96.85,26.59,547.66,17.2116041785685,79.07219965660751,54.8278472482254,16.9332462869267,22.3486208584952,K83007,0.0,262567
4639,K83008,04G,5219,603.8237931333699,50.31864942778083,K83008,4,0.4378808003355859,4.0,4.0,433.63,97.0,27.0,557.63,16.8405710545108,67.4251390207653,52.401377079205396,23.2682694596525,19.266841228279,K83008,0.0,234117
4640,K83009,04G,5235,457.5915620174237,38.132630168118645,K83009,1,0.37343663149398515,6.0,6.0,433.99,97.0,27.0,557.99,14.083339420264199,79.2475714010201,47.2931763611032,15.883708562311599,16.2471193050878,K83009,2129.0,166407
4641,K83010,04G,10319,583.7143746052097,48.64286455043415,K83010,4,0.41072475762646965,10.0,11.0,408.43,91.5,27.0,526.9300000000001,20.671294495200698,62.966162581342104,45.2319565856616,13.568042548271501,24.4340386171812,K83010,0.0,345525
4642,K83011,04G,7201,594.5138941444386,49.54282451203655,K83011,3,0.35573478678500176,9.0,9.0,435.0,97.0,27.0,559.0,21.4141099045739,76.16688582674371,55.510966692158696,20.166063794804302,20.406116409076,K83011,0.0,258740
4643,K83012,04G,7397,626.3115187863821,52.19262656553184,K83012,4,0.399410196672338,7.0,7.0,435.0,97.0,27.0,559.0,23.015689462365604,71.2875001182785,50.443067710722104,15.483870967741899,21.1561290322581,K83012,0.0,254523
4644,K83013,04G,7863,585.3240944647431,48.77700787206192,K83013,4,0.3997156983110735,10.0,11.0,434.02000000000004,97.0,26.73,557.75,23.589950611620804,77.7590520093957,51.056338817668504,14.9404216315307,22.314390467461,K83013,0.0,257885
4645,K83014,04G,8562,512.4133459677821,42.70111216398184,K83014,4,0.4084676329805374,9.0,11.0,435.0,96.82,27.0,558.8199999999999,28.965436113757,84.34102454465,51.7108496085256,13.716151857395598,21.843788270513002,K83014,0.0,280090
4646,K83015,04G,8581,677.6524474512023,56.47103728760019,K83015,1,0.47765896900252114,5.0,5.0,435.0,97.0,27.0,559.0,19.335603960396,85.2619144593165,55.5024470309307,19.477154969382898,19.7848955880044,K83015,0.0,307301
4647,K83017,06H,4076,543.4485517149428,45.28737930957857,K83017,2,0.46131142250255,6.0,7.0,429.08,96.61,26.58,552.27,13.4060748736166,82.2570767568635,46.1473697011306,22.598715671539804,18.609099603771,K83017,7041.0,208195
4648,K83018,04G,5680,555.4785868546514,46.28988223788762,K83018,1,0.34245178837202317,5.0,5.0,434.98,97.0,27.0,558.98,7.46981302345059,86.944679387298,56.114411812496606,18.0866652710906,21.3271927988277,K83018,3261.0,187498
4649,K83019,04G,3458,582.8335463572903,48.56946219644086,K83019,1,0.4083853090995617,5.0,5.0,425.2600000000001,96.03999999999999,27.0,548.3000000000001,9.944571849540651,92.8033631059979,55.664913606212,22.3396880415945,18.908145580589302,K83019,2003.0,113272
4650,K83020,04G,1240,360.3429069598489,30.028575579987407,K83020,4,0.3652694178645568,1.0,1.0,421.07,96.50999999999999,27.0,544.5799999999999,35.099924963925,78.0417526095891,45.43028780856,8.29971181556196,28.3515850144092,K83020,0.0,49371
4651,K83021,04G,12973,630.7242900725627,52.56035750604689,K83021,4,0.4210805434887677,12.0,12.0,434.92,94.75999999999999,27.0,556.6800000000001,16.1766520420641,59.49312413260179,43.6443987788375,19.5062331948179,21.076509410902,K83021,0.0,439553
4652,K83022,04G,4168,476.66063089678835,39.72171924139903,K83022,1,0.37680711419237845,8.0,8.0,419.98,91.0,26.71,537.69,8.712492643569059,83.0193513757364,56.0969987163413,17.376349187522198,19.888506701458898,K83022,1822.0,161985
