month,pct,pt_0_4
2017-12-01,99E,16947
2017-12-01,99F,8916
2017-12-01,99G,10750
2017-12-01,99H,16281
2017-12-01,99J,28114
2017-12-01,99K,7854
2017-12-01,99M,13076
2017-12-01,99N,25137
2017-12-01,99P,45183
2017-12-01,99Q,13477
2018-01-01,00C,5735
2018-01-01,00D,14845
2018-01-01,00J,12378
2018-01-01,00K,16637
2018-01-01,00L,14977
2018-01-01,00M,17171
2018-01-01,00N,8119
2018-01-01,00P,14208
2018-01-01,00Q,11250
2018-01-01,00R,9061
2018-01-01,00T,19507
2018-01-01,00V,12097
2018-01-01,00X,10131
2018-01-01,00Y,17177
2018-01-01,01A,22795
2018-01-01,01C,10150
2018-01-01,01D,15023
2018-01-01,01E,12203
2018-01-01,01F,7527
2018-01-01,01G,17568
2018-01-01,01H,15721
2018-01-01,01J,9816
2018-01-01,01K,16354
2018-01-01,01R,9542
2018-01-01,01T,8287
2018-01-01,01V,5448
2018-01-01,01W,17908
2018-01-01,01X,10510
2018-01-01,01Y,14635
2018-01-01,02A,14048
2018-01-01,02D,5782
2018-01-01,02E,11772
2018-01-01,02F,12933
2018-01-01,02G,5344
2018-01-01,02H,17859
2018-01-01,02M,6646
2018-01-01,02N,8177
2018-01-01,02P,14629
2018-01-01,02Q,6172
2018-01-01,02R,21902
2018-01-01,02T,12472
2018-01-01,02V,13299
2018-01-01,02W,11369
2018-01-01,02X,18052
2018-01-01,02Y,13796
2018-01-01,03A,13729
2018-01-01,03C,19311
2018-01-01,03D,6532
2018-01-01,03E,7438
2018-01-01,03F,18221
2018-01-01,03G,18713
2018-01-01,03H,9586
2018-01-01,03J,12168
2018-01-01,03K,9051
2018-01-01,03L,14933
2018-01-01,03M,5575
2018-01-01,03N,32634
2018-01-01,03Q,16084
2018-01-01,03R,21101
2018-01-01,03T,11597
2018-01-01,03V,5107
2018-01-01,03W,16737
2018-01-01,03X,5237
2018-01-01,03Y,5337
2018-01-01,04C,25443
2018-01-01,04D,12832
2018-01-01,04E,11220
2018-01-01,04F,19128
2018-01-01,04G,39787
2018-01-01,04H,6881
2018-01-01,04J,13470
2018-01-01,04K,21505
2018-01-01,04L,8444
2018-01-01,04M,4926
2018-01-01,04N,6537
2018-01-01,04Q,6400
2018-01-01,04R,30603
2018-01-01,04V,20329
2018-01-01,04X,23302
2018-01-01,04Y,7177
2018-01-01,05A,29937
2018-01-01,05C,18070
2018-01-01,05D,7728
2018-01-01,05F,8864
2018-01-01,05G,10121
2018-01-01,05H,10469
2018-01-01,05J,9690
2018-01-01,05L,37395
2018-01-01,05N,14254
2018-01-01,05P,14219
2018-01-01,05Q,11122
2018-01-01,05R,13933
2018-01-01,05T,15010
2018-01-01,05V,7132
2018-01-01,05W,17887
2018-01-01,05X,10884
2018-01-01,05Y,18684
2018-01-01,06A,17447
2018-01-01,06D,5792
2018-01-01,06F,28896
2018-01-01,06H,53848
2018-01-01,06K,34297
2018-01-01,06L,20827
2018-01-01,06M,11637
2018-01-01,06N,39088
2018-01-01,06P,16914
2018-01-01,06Q,21116
2018-01-01,06T,18451
2018-01-01,06V,7156
2018-01-01,06W,12105
2018-01-01,06Y,11610
2018-01-01,07G,12291
2018-01-01,07H,18813
2018-01-01,07J,8480
2018-01-01,07K,12447
2018-01-01,07L,18677
2018-01-01,07M,26433
2018-01-01,07N,15041
2018-01-01,07P,22630
2018-01-01,07Q,20915
2018-01-01,07R,12329
2018-01-01,07T,20997
2018-01-01,07V,26510
2018-01-01,07W,26056
2018-01-01,07X,22891
2018-01-01,07Y,20650
2018-01-01,08A,21539
2018-01-01,08C,11160
2018-01-01,08D,18553
2018-01-01,08E,16439
2018-01-01,08F,17378
2018-01-01,08G,20336
2018-01-01,08H,12936
2018-01-01,08J,12517
2018-01-01,08K,21124
2018-01-01,08L,22017
2018-01-01,08M,28011
2018-01-01,08N,22831
2018-01-01,08P,13103
2018-01-01,08Q,19128
2018-01-01,08R,13869
2018-01-01,08T,12315
2018-01-01,08V,20546
2018-01-01,08W,21570
2018-01-01,08X,23674
2018-01-01,08Y,11711
2018-01-01,09A,9037
2018-01-01,09C,7715
2018-01-01,09D,14027
2018-01-01,09E,9643
2018-01-01,09F,9239
2018-01-01,09G,24293
2018-01-01,09H,8555
2018-01-01,09J,17242
2018-01-01,09L,11002
2018-01-01,09N,10902
2018-01-01,09P,8866
2018-01-01,09W,18640
2018-01-01,09X,12876
2018-01-01,09Y,22218
2018-01-01,10A,10493
2018-01-01,10C,5163
2018-01-01,10D,7113
2018-01-01,10E,7962
2018-01-01,10G,7697
2018-01-01,10H,19058
2018-01-01,10J,12793
2018-01-01,10K,10716
2018-01-01,10L,6388
2018-01-01,10M,6467
2018-01-01,10N,6432
2018-01-01,10Q,38077
2018-01-01,10R,13028
2018-01-01,10T,12264
2018-01-01,10V,10891
2018-01-01,10W,8956
2018-01-01,10X,16136
2018-01-01,10Y,12638
2018-01-01,112,5
2018-01-01,11A,27962
2018-01-01,11C,8442
2018-01-01,11D,9384
2018-01-01,11E,9756
2018-01-01,11H,30138
2018-01-01,11J,36666
2018-01-01,11M,33787
2018-01-01,11N,27602
2018-01-01,11T,11252
2018-01-01,11X,28161
2018-01-01,12A,15586
2018-01-01,12D,15304
2018-01-01,12F,17738
2018-01-01,13P,47017
2018-01-01,13T,27092
2018-01-01,14L,39960
2018-01-01,99A,29403
2018-01-01,99C,11699
2018-01-01,99D,8430
2018-01-01,99E,16857
2018-01-01,99F,8903
2018-01-01,99G,10726
2018-01-01,99H,16190
2018-01-01,99J,28027
2018-01-01,99K,7826
2018-01-01,99M,13008
2018-01-01,99N,24988
2018-01-01,99P,45012
2018-01-01,99Q,13386
2018-01-01,RXA,147
2018-02-01,00C,5779
2018-02-01,00D,14794
2018-02-01,00J,12356
2018-02-01,00K,16613
2018-02-01,00L,15011
2018-02-01,00M,17160
2018-02-01,00N,8155
2018-02-01,00P,14242
2018-02-01,00Q,11225
2018-02-01,00R,9056
2018-02-01,00T,19495
2018-02-01,00V,12116
2018-02-01,00X,10180
2018-02-01,00Y,17227
2018-02-01,01A,22763
2018-02-01,01C,10124
2018-02-01,01D,15043
2018-02-01,01E,12189
2018-02-01,01F,7500
2018-02-01,01G,17583
2018-02-01,01H,15726
2018-02-01,01J,9881
2018-02-01,01K,16333
2018-02-01,01R,9604
2018-02-01,01T,8408
2018-02-01,01V,5459
2018-02-01,01W,17925
2018-02-01,01X,10493
2018-02-01,01Y,14664
2018-02-01,02A,14058
2018-02-01,02D,5819
2018-02-01,02E,11758
2018-02-01,02F,12955
2018-02-01,02G,5334
2018-02-01,02H,17941
2018-02-01,02M,6626
2018-02-01,02N,8168
2018-02-01,02P,14632
2018-02-01,02Q,6198
2018-02-01,02R,21962
2018-02-01,02T,12510
2018-02-01,02V,13369
2018-02-01,02W,11396
2018-02-01,02X,18079
2018-02-01,02Y,13855
2018-02-01,03A,13745
2018-02-01,03C,19332
2018-02-01,03D,6556
2018-02-01,03E,7475
2018-02-01,03F,18224
2018-02-01,03G,18734
2018-02-01,03H,9584
2018-02-01,03J,12174
2018-02-01,03K,9046
2018-02-01,03L,14973
2018-02-01,03M,5599
2018-02-01,03N,32700
2018-02-01,03Q,16085
2018-02-01,03R,21097
2018-02-01,03T,11589
2018-02-01,03V,5111
2018-02-01,03W,16767
2018-02-01,03X,5247
2018-02-01,03Y,5338
2018-02-01,04C,25458
2018-02-01,04D,12830
2018-02-01,04E,11231
2018-02-01,04F,19138
2018-02-01,04G,39854
2018-02-01,04H,6879
2018-02-01,04J,13447
2018-02-01,04K,21478
2018-02-01,04L,8418
2018-02-01,04M,4949
2018-02-01,04N,6558
2018-02-01,04Q,6411
2018-02-01,04R,30539
2018-02-01,04V,20370
2018-02-01,04X,23366
2018-02-01,04Y,7166
2018-02-01,05A,29951
2018-02-01,05C,18088
2018-02-01,05D,7762
2018-02-01,05F,8880
2018-02-01,05G,10140
2018-02-01,05H,10521
2018-02-01,05J,9729
2018-02-01,05L,37424
2018-02-01,05N,14281
2018-02-01,05P,14198
2018-02-01,05Q,11177
2018-02-01,05R,13932
2018-02-01,05T,15048
2018-02-01,05V,7136
2018-02-01,05W,17866
2018-02-01,05X,10898
2018-02-01,05Y,18725
2018-02-01,06A,17485
2018-02-01,06D,5818
2018-02-01,06F,28879
2018-02-01,06H,53886
2018-02-01,06K,34249
2018-02-01,06L,20845
2018-02-01,06M,11662
2018-02-01,06N,39214
2018-02-01,06P,16928
2018-02-01,06Q,21160
2018-02-01,06T,18495
2018-02-01,06V,7167
2018-02-01,06W,12078
2018-02-01,06Y,11619
2018-02-01,07G,12327
2018-02-01,07H,18849
2018-02-01,07J,8460
2018-02-01,07K,12434
2018-02-01,07L,18667
2018-02-01,07M,26394
2018-02-01,07N,15050
2018-02-01,07P,22641
2018-02-01,07Q,20989
2018-02-01,07R,12365
2018-02-01,07T,21004
2018-02-01,07V,26526
2018-02-01,07W,26091
2018-02-01,07X,22940
2018-02-01,07Y,20675
2018-02-01,08A,21477
2018-02-01,08C,11159
2018-02-01,08D,18634
2018-02-01,08E,16480
2018-02-01,08F,17445
2018-02-01,08G,20365
2018-02-01,08H,12930
2018-02-01,08J,12498
2018-02-01,08K,21146
2018-02-01,08L,21974
2018-02-01,08M,28054
2018-02-01,08N,22870
2018-02-01,08P,13117
2018-02-01,08Q,19138
2018-02-01,08R,13832
2018-02-01,08T,12294
2018-02-01,08V,20610
2018-02-01,08W,21597
2018-02-01,08X,23741
2018-02-01,08Y,11715
2018-02-01,09A,9057
2018-02-01,09C,7793
2018-02-01,09D,14020
2018-02-01,09E,9692
2018-02-01,09F,9241
2018-02-01,09G,24300
2018-02-01,09H,8593
2018-02-01,09J,17304
2018-02-01,09L,10984
2018-02-01,09N,10859
2018-02-01,09P,8839
2018-02-01,09W,18669
2018-02-01,09X,12937
2018-02-01,09Y,22204
2018-02-01,10A,10508
2018-02-01,10C,5181
2018-02-01,10D,7147
2018-02-01,10E,8007
2018-02-01,10G,7682
2018-02-01,10H,19086
2018-02-01,10J,12776
2018-02-01,10K,10720
2018-02-01,10L,6388
2018-02-01,10M,6475
2018-02-01,10N,6412
2018-02-01,10Q,38143
2018-02-01,10R,13041
2018-02-01,10T,12217
2018-02-01,10V,10883
2018-02-01,10W,8949
2018-02-01,10X,16092
2018-02-01,10Y,12651
2018-02-01,112,5
2018-02-01,11A,28057
2018-02-01,11C,8472
2018-02-01,11D,9355
2018-02-01,11E,9750
2018-02-01,11H,30141
2018-02-01,11J,36600
2018-02-01,11M,33926
2018-02-01,11N,27535
2018-02-01,11T,11270
2018-02-01,11X,28154
2018-02-01,12A,15656
2018-02-01,12D,15363
2018-02-01,12F,17727
2018-02-01,13P,46970
2018-02-01,13T,27096
2018-02-01,14L,39914
2018-02-01,99A,29445
2018-02-01,99C,11715
2018-02-01,99D,8450
2018-02-01,99E,16917
2018-02-01,99F,8951
2018-02-01,99G,10752
2018-02-01,99H,16184
2018-02-01,99J,28145
2018-02-01,99K,7853
2018-02-01,99M,12985
2018-02-01,99N,24996
2018-02-01,99P,45080
2018-02-01,99Q,13365
2018-02-01,RXA,142
2018-03-01,00C,5755
2018-03-01,00D,14736
2018-03-01,00J,12329
2018-03-01,00K,16612
2018-03-01,00L,14987
2018-03-01,00M,17117
2018-03-01,00N,8137
2018-03-01,00P,14243
2018-03-01,00Q,11218
2018-03-01,00R,9071
2018-03-01,00T,19462
2018-03-01,00V,12097
2018-03-01,00X,10145
2018-03-01,00Y,17198
2018-03-01,01A,22719
2018-03-01,01C,10125
2018-03-01,01D,15045
2018-03-01,01E,12144
2018-03-01,01F,7464
2018-03-01,01G,17591
2018-03-01,01H,15650
2018-03-01,01J,9926
2018-03-01,01K,16303
2018-03-01,01R,9599
2018-03-01,01T,8403
2018-03-01,01V,5430
2018-03-01,01W,17895
2018-03-01,01X,10490
2018-03-01,01Y,14660
2018-03-01,02A,14093
2018-03-01,02D,5805
2018-03-01,02E,11713
2018-03-01,02F,13080
2018-03-01,02G,5314
2018-03-01,02H,17947
2018-03-01,02M,6597
2018-03-01,02N,8151
2018-03-01,02P,14627
2018-03-01,02Q,6213
2018-03-01,02R,21872
2018-03-01,02T,12492
2018-03-01,02V,13359
2018-03-01,02W,11407
2018-03-01,02X,18109
2018-03-01,02Y,13813
2018-03-01,03A,13735
2018-03-01,03C,19311
2018-03-01,03D,6527
2018-03-01,03E,7460
2018-03-01,03F,18171
2018-03-01,03G,18704
2018-03-01,03H,9569
2018-03-01,03J,12120
2018-03-01,03K,9008
2018-03-01,03L,14944
2018-03-01,03M,5572
2018-03-01,03N,32627
2018-03-01,03Q,16098
2018-03-01,03R,21117
2018-03-01,03T,11578
2018-03-01,03V,5093
2018-03-01,03W,16752
2018-03-01,03X,5216
2018-03-01,03Y,5323
2018-03-01,04C,25505
2018-03-01,04D,12816
2018-03-01,04E,11194
2018-03-01,04F,19095
2018-03-01,04G,39759
2018-03-01,04H,6880
2018-03-01,04J,13405
2018-03-01,04K,21436
2018-03-01,04L,8420
2018-03-01,04M,4911
2018-03-01,04N,6565
2018-03-01,04Q,6402
2018-03-01,04R,30497
2018-03-01,04V,20370
2018-03-01,04X,23346
2018-03-01,04Y,7188
2018-03-01,05A,29955
2018-03-01,05C,18101
2018-03-01,05D,7751
2018-03-01,05F,8859
2018-03-01,05G,10174
2018-03-01,05H,10476
2018-03-01,05J,9715
2018-03-01,05L,37240
2018-03-01,05N,14282
2018-03-01,05P,14159
2018-03-01,05Q,11130
2018-03-01,05R,13943
2018-03-01,05T,15015
2018-03-01,05V,7117
2018-03-01,05W,17867
2018-03-01,05X,10884
2018-03-01,05Y,18690
2018-03-01,06A,17449
2018-03-01,06D,5810
2018-03-01,06F,28967
2018-03-01,06H,53802
2018-03-01,06K,34204
2018-03-01,06L,20832
2018-03-01,06M,11618
2018-03-01,06N,39202
2018-03-01,06P,16999
2018-03-01,06Q,21133
2018-03-01,06T,18529
2018-03-01,06V,7142
2018-03-01,06W,12060
2018-03-01,06Y,11574
2018-03-01,07G,12372
2018-03-01,07H,18919
2018-03-01,07J,8438
2018-03-01,07K,12412
2018-03-01,07L,18707
2018-03-01,07M,26356
2018-03-01,07N,15067
2018-03-01,07P,22665
2018-03-01,07Q,20980
2018-03-01,07R,12348
2018-03-01,07T,20940
2018-03-01,07V,26481
2018-03-01,07W,26076
2018-03-01,07X,23025
2018-03-01,07Y,20655
2018-03-01,08A,21481
2018-03-01,08C,11232
2018-03-01,08D,18585
2018-03-01,08E,16453
2018-03-01,08F,17471
2018-03-01,08G,20347
2018-03-01,08H,12895
2018-03-01,08J,12499
2018-03-01,08K,21108
2018-03-01,08L,21955
2018-03-01,08M,28140
2018-03-01,08N,22840
2018-03-01,08P,13104
2018-03-01,08Q,19053
2018-03-01,08R,13809
2018-03-01,08T,12299
2018-03-01,08V,20578
2018-03-01,08W,21566
2018-03-01,08X,23672
2018-03-01,08Y,11674
2018-03-01,09A,9045
2018-03-01,09C,7797
2018-03-01,09D,13969
2018-03-01,09E,9634
2018-03-01,09F,9235
2018-03-01,09G,24277
2018-03-01,09H,8640
2018-03-01,09J,17287
2018-03-01,09L,10977
2018-03-01,09N,10829
2018-03-01,09P,8829
2018-03-01,09W,18656
2018-03-01,09X,12930
2018-03-01,09Y,22158
2018-03-01,10A,10476
2018-03-01,10C,5179
2018-03-01,10D,7132
2018-03-01,10E,7961
2018-03-01,10G,7668
2018-03-01,10H,19034
2018-03-01,10J,12728
2018-03-01,10K,10654
2018-03-01,10L,6383
2018-03-01,10M,6430
2018-03-01,10N,6389
2018-03-01,10Q,38106
2018-03-01,10R,12993
2018-03-01,10T,12200
2018-03-01,10V,10909
2018-03-01,10W,8932
2018-03-01,10X,16072
2018-03-01,10Y,12646
2018-03-01,112,5
2018-03-01,11A,28057
2018-03-01,11C,8449
2018-03-01,11D,9367
2018-03-01,11E,9715
2018-03-01,11H,30045
2018-03-01,11J,36520
2018-03-01,11M,33906
2018-03-01,11N,27497
2018-03-01,11T,11229
2018-03-01,11X,28103
2018-03-01,12A,15588
2018-03-01,12D,15254
2018-03-01,12F,17707
2018-03-01,13P,46880
2018-03-01,13T,27074
2018-03-01,14L,39887
2018-03-01,99A,29469
2018-03-01,99C,11666
2018-03-01,99D,8468
2018-03-01,99E,16910
2018-03-01,99F,8934
2018-03-01,99G,10758
2018-03-01,99H,16104
2018-03-01,99J,28128
2018-03-01,99K,7872
2018-03-01,99M,12933
2018-03-01,99N,24932
2018-03-01,99P,44989
2018-03-01,99Q,13317
2018-04-01,00C,5755
2018-04-01,00D,14701
2018-04-01,00J,12284
2018-04-01,00K,16568
2018-04-01,00L,14943
2018-04-01,00M,17160
2018-04-01,00N,8158
2018-04-01,00P,14224
2018-04-01,00Q,11224
2018-04-01,00R,9060
2018-04-01,00T,19454
2018-04-01,00V,12030
2018-04-01,00X,10162
2018-04-01,00Y,17119
2018-04-01,01A,22692
2018-04-01,01C,10131
2018-04-01,01D,15022
2018-04-01,01E,11859
2018-04-01,01F,7475
2018-04-01,01G,17516
2018-04-01,01H,15600
2018-04-01,01J,9944
2018-04-01,01K,15521
2018-04-01,01R,9611
2018-04-01,01T,8358
2018-04-01,01V,5411
2018-04-01,01W,17883
2018-04-01,01X,10480
2018-04-01,01Y,14615
2018-04-01,02A,14037
2018-04-01,02D,5824
2018-04-01,02E,11699
2018-04-01,02F,12913
2018-04-01,02G,5316
2018-04-01,02H,17988
2018-04-01,02M,7622
2018-04-01,02N,8142
2018-04-01,02P,14603
2018-04-01,02Q,6187
2018-04-01,02R,21835
2018-04-01,02T,12465
2018-04-01,02W,11394
2018-04-01,02X,18075
2018-04-01,02Y,13779
2018-04-01,03A,13716
2018-04-01,03D,6492
2018-04-01,03E,7419
2018-04-01,03F,18142
2018-04-01,03H,9554
2018-04-01,03J,12099
2018-04-01,03K,9190
2018-04-01,03L,14928
2018-04-01,03M,5599
2018-04-01,03N,32586
2018-04-01,03Q,16066
2018-04-01,03R,21095
2018-04-01,03T,11556
2018-04-01,03V,5092
2018-04-01,03W,16722
2018-04-01,03X,5192
2018-04-01,03Y,5340
2018-04-01,04C,25470
2018-04-01,04D,12637
2018-04-01,04E,11214
2018-04-01,04F,19061
2018-04-01,04G,39731
2018-04-01,04H,6898
2018-04-01,04J,13385
2018-04-01,04K,21425
2018-04-01,04L,8421
2018-04-01,04M,4917
2018-04-01,04N,6562
2018-04-01,04Q,6411
2018-04-01,04R,30431
2018-04-01,04V,20359
2018-04-01,04Y,7143
2018-04-01,05A,29902
2018-04-01,05C,18054
2018-04-01,05D,7740
2018-04-01,05F,8857
2018-04-01,05G,10117
2018-04-01,05H,10441
2018-04-01,05J,9674
2018-04-01,05L,37273
2018-04-01,05N,14249
2018-04-01,05Q,11126
2018-04-01,05R,13964
2018-04-01,05T,14975
2018-04-01,05V,7110
2018-04-01,05W,17841
2018-04-01,05X,10862
2018-04-01,05Y,18729
2018-04-01,06A,17472
2018-04-01,06D,5792
2018-04-01,06F,28978
2018-04-01,06H,53750
2018-04-01,06K,34236
2018-04-01,06L,20805
2018-04-01,06M,11591
2018-04-01,06N,39123
2018-04-01,06P,16980
2018-04-01,06Q,21072
2018-04-01,06T,18478
2018-04-01,06V,7154
2018-04-01,06W,11999
2018-04-01,06Y,11546
2018-04-01,07G,12388
2018-04-01,07H,18896
2018-04-01,07J,8381
2018-04-01,07K,12427
2018-04-01,07L,18625
2018-04-01,07M,26299
2018-04-01,07N,15119
2018-04-01,07P,22624
2018-04-01,07Q,21010
2018-04-01,07R,12305
2018-04-01,07T,20926
2018-04-01,07V,26508
2018-04-01,07W,25952
2018-04-01,07X,22989
2018-04-01,07Y,20574
2018-04-01,08A,21416
2018-04-01,08C,11200
2018-04-01,08D,18590
2018-04-01,08E,16427
2018-04-01,08F,17481
2018-04-01,08G,20331
2018-04-01,08H,12910
2018-04-01,08J,12461
2018-04-01,08K,21087
2018-04-01,08L,21977
2018-04-01,08M,28091
2018-04-01,08N,22873
2018-04-01,08P,13102
2018-04-01,08Q,19020
2018-04-01,08R,13801
2018-04-01,08T,12275
2018-04-01,08V,20512
2018-04-01,08W,21528
2018-04-01,08X,23612
2018-04-01,08Y,11694
2018-04-01,09A,9042
2018-04-01,09C,7801
2018-04-01,09D,13874
2018-04-01,09E,9617
2018-04-01,09F,9209
2018-04-01,09G,24217
2018-04-01,09H,8652
2018-04-01,09J,17306
2018-04-01,09L,10985
2018-04-01,09N,10812
2018-04-01,09P,8776
2018-04-01,09W,18619
2018-04-01,09X,12922
2018-04-01,09Y,22118
2018-04-01,10A,10460
2018-04-01,10C,5177
2018-04-01,10D,7133
2018-04-01,10E,7941
2018-04-01,10J,12639
2018-04-01,10K,10645
2018-04-01,10L,6382
2018-04-01,10Q,38000
2018-04-01,10R,12974
2018-04-01,10V,10885
2018-04-01,10X,16013
2018-04-01,112,5
2018-04-01,11A,27873
2018-04-01,11E,9704
2018-04-01,11J,36360
2018-04-01,11M,33860
2018-04-01,11N,27416
2018-04-01,11X,28082
2018-04-01,12D,15228
2018-04-01,12F,17690
2018-04-01,13T,26991
2018-04-01,14L,39751
2018-04-01,14Y,31761
2018-04-01,15A,30984
2018-04-01,15C,56821
2018-04-01,15D,28319
2018-04-01,15E,84233
2018-04-01,15F,51351
2018-04-01,99A,29477
2018-04-01,99C,11673
2018-04-01,99D,8470
2018-04-01,99E,16922
2018-04-01,99F,8945
2018-04-01,99G,10729
2018-04-01,99H,16077
2018-04-01,99J,28114
2018-04-01,99K,7849
2018-04-01,99M,12924
2018-04-01,99N,24966
2018-04-01,99P,44922
2018-04-01,99Q,13281
2018-04-01,RXA,142
2018-05-01,00C,5745
2018-05-01,00D,14667
2018-05-01,00J,12291
2018-05-01,00K,16520
2018-05-01,00L,14927
2018-05-01,00M,17178
2018-05-01,00N,8161
2018-05-01,00P,14207
2018-05-01,00Q,11233
2018-05-01,00R,9072
2018-05-01,00T,19442
2018-05-01,00V,12001
2018-05-01,00X,10154
2018-05-01,00Y,17140
2018-05-01,01A,22672
2018-05-01,01C,10122
2018-05-01,01D,14970
2018-05-01,01E,11854
2018-05-01,01F,7491
2018-05-01,01G,17534
2018-05-01,01H,15597
2018-05-01,01J,9933
2018-05-01,01K,15515
2018-05-01,01R,9665
2018-05-01,01T,8357
2018-05-01,01V,5393
2018-05-01,01W,17841
2018-05-01,01X,10476
2018-05-01,01Y,14595
2018-05-01,02A,14031
2018-05-01,02D,5828
2018-05-01,02E,11667
2018-05-01,02F,12865
2018-05-01,02G,5296
2018-05-01,02H,17951
2018-05-01,02M,7602
2018-05-01,02N,8148
2018-05-01,02P,14585
2018-05-01,02Q,6168
2018-05-01,02R,21812
2018-05-01,02T,12440
2018-05-01,02W,11420
2018-05-01,02X,18022
2018-05-01,02Y,13755
2018-05-01,03A,13712
2018-05-01,03D,6509
2018-05-01,03E,7414
2018-05-01,03F,18076
2018-05-01,03H,9549
2018-05-01,03J,12124
2018-05-01,03K,9157
2018-05-01,03L,14875
2018-05-01,03M,5598
2018-05-01,03N,32553
2018-05-01,03Q,16059
2018-05-01,03R,21114
2018-05-01,03T,11570
2018-05-01,03V,5076
2018-05-01,03W,16709
2018-05-01,03X,5185
2018-05-01,03Y,5364
2018-05-01,04C,25399
2018-05-01,04D,12639
2018-05-01,04E,11196
2018-05-01,04F,19050
2018-05-01,04G,39707
2018-05-01,04H,6880
2018-05-01,04J,13357
2018-05-01,04K,21373
2018-05-01,04L,8417
2018-05-01,04M,4913
2018-05-01,04N,6555
2018-05-01,04Q,6410
2018-05-01,04R,30431
2018-05-01,04V,20371
2018-05-01,04Y,7146
2018-05-01,05A,29932
2018-05-01,05C,18049
2018-05-01,05D,7722
2018-05-01,05F,8868
2018-05-01,05G,10113
2018-05-01,05H,10402
2018-05-01,05J,9700
2018-05-01,05L,37157
2018-05-01,05N,14212
2018-05-01,05Q,11086
2018-05-01,05R,13968
2018-05-01,05T,14927
2018-05-01,05V,7131
2018-05-01,05W,17858
2018-05-01,05X,10868
2018-05-01,05Y,18782
2018-05-01,06A,17438
2018-05-01,06D,5792
2018-05-01,06F,28952
2018-05-01,06H,53726
2018-05-01,06K,34173
2018-05-01,06L,20768
2018-05-01,06M,11547
2018-05-01,06N,39220
2018-05-01,06P,16947
2018-05-01,06Q,21032
2018-05-01,06T,18484
2018-05-01,06V,7140
2018-05-01,06W,11983
2018-05-01,06Y,11536
2018-05-01,07G,12409
2018-05-01,07H,18854
2018-05-01,07J,8388
2018-05-01,07K,12410
2018-05-01,07L,18610
2018-05-01,07M,26297
2018-05-01,07N,15098
2018-05-01,07P,22602
2018-05-01,07Q,20976
2018-05-01,07R,12294
2018-05-01,07T,20960
2018-05-01,07V,26425
2018-05-01,07W,25899
2018-05-01,07X,22971
2018-05-01,07Y,20567
2018-05-01,08A,21380
2018-05-01,08C,11212
2018-05-01,08D,18546
2018-05-01,08E,16518
2018-05-01,08F,17488
2018-05-01,08G,20346
2018-05-01,08H,12917
2018-05-01,08J,12471
2018-05-01,08K,21060
2018-05-01,08L,21970
2018-05-01,08M,28196
2018-05-01,08N,22911
2018-05-01,08P,13063
2018-05-01,08Q,19022
2018-05-01,08R,13750
2018-05-01,08T,12242
2018-05-01,08V,20507
2018-05-01,08W,21493
2018-05-01,08X,23665
2018-05-01,08Y,11667
2018-05-01,09A,9055
2018-05-01,09C,7786
2018-05-01,09D,13838
2018-05-01,09E,9584
2018-05-01,09F,9238
2018-05-01,09G,24218
2018-05-01,09H,8649
2018-05-01,09J,17347
2018-05-01,09L,10956
2018-05-01,09N,10779
2018-05-01,09P,8812
2018-05-01,09W,18623
2018-05-01,09X,12923
2018-05-01,09Y,22069
2018-05-01,10A,10450
2018-05-01,10C,5140
2018-05-01,10D,7109
2018-05-01,10E,7942
2018-05-01,10J,12631
2018-05-01,10K,10609
2018-05-01,10L,6362
2018-05-01,10Q,38040
2018-05-01,10R,12927
2018-05-01,10V,10900
2018-05-01,10X,16013
2018-05-01,112,7
2018-05-01,11A,27825
2018-05-01,11E,9680
2018-05-01,11J,36320
2018-05-01,11M,33791
2018-05-01,11N,27379
2018-05-01,11X,28042
2018-05-01,12D,15168
2018-05-01,12F,17667
2018-05-01,13T,26962
2018-05-01,14L,39740
2018-05-01,14Y,31710
2018-05-01,15A,30912
2018-05-01,15C,56730
2018-05-01,15D,28312
2018-05-01,15E,84113
2018-05-01,15F,51310
2018-05-01,99A,29467
2018-05-01,99C,11665
2018-05-01,99D,8452
2018-05-01,99E,16898
2018-05-01,99F,8913
2018-05-01,99G,10751
2018-05-01,99H,16054
2018-05-01,99J,28046
2018-05-01,99K,7856
2018-05-01,99M,12906
2018-05-01,99N,24927
2018-05-01,99P,44909
2018-05-01,99Q,13255
2018-05-01,NV6,0
2018-05-01,RXA,143
2018-06-01,00C,5734
2018-06-01,00D,14640
2018-06-01,00J,12261
2018-06-01,00K,16508
2018-06-01,00L,14888
2018-06-01,00M,17155
2018-06-01,00N,8155
2018-06-01,00P,14187
2018-06-01,00Q,11240
2018-06-01,00R,9038
2018-06-01,00T,19359
2018-06-01,00V,12021
2018-06-01,00X,10124
2018-06-01,00Y,17078
2018-06-01,01A,22607
2018-06-01,01C,10114
2018-06-01,01D,15024
2018-06-01,01E,11847
2018-06-01,01F,7516
2018-06-01,01G,17485
2018-06-01,01H,15583
2018-06-01,01J,9983
2018-06-01,01K,15517
2018-06-01,01R,9666
2018-06-01,01T,8318
2018-06-01,01V,5353
2018-06-01,01W,17853
2018-06-01,01X,10484
2018-06-01,01Y,14549
2018-06-01,02A,14036
2018-06-01,02D,5808
2018-06-01,02E,11677
2018-06-01,02F,12823
2018-06-01,02G,5281
2018-06-01,02H,17906
2018-06-01,02M,7577
2018-06-01,02N,8114
