month,pct,glarg_items,glar_percent_items
2010-11-01,5LA,3,1.0
2010-11-01,99M,482,1.0
2010-11-01,07Y,535,1.0
2010-11-01,14L,1134,1.0
2010-11-01,07L,386,1.0
2010-11-01,99Q,214,1.0
2010-11-01,15C,987,1.0
2010-11-01,02N,301,1.0
2010-11-01,02G,217,1.0
2010-11-01,06Q,817,1.0
2010-11-01,00L,248,1.0
2010-11-01,09N,197,1.0
2010-11-01,09C,153,1.0
2010-11-01,07R,300,1.0
2010-11-01,RY7,1,1.0
2010-11-01,08D,352,1.0
2010-11-01,RCD,3,1.0
2010-11-01,5PH,1,1.0
2010-11-01,08R,340,1.0
2010-11-01,10L,318,1.0
2010-11-01,RYF,2,1.0
2010-11-01,99H,419,1.0
2010-11-01,01K,970,1.0
2010-11-01,05X,497,1.0
2010-11-01,02W,176,1.0
2010-11-01,209,2,1.0
2010-11-01,11E,422,1.0
2010-11-01,5PM,1,1.0
2010-11-01,01C,475,1.0
2010-11-01,5JE,3,1.0
2010-11-01,08H,290,1.0
2010-11-01,07H,544,1.0
2010-11-01,5K5,13,1.0
2010-11-01,02T,557,1.0
2010-11-01,08F,553,1.0
2010-11-01,08V,640,1.0
2010-11-01,03E,489,1.0
2010-11-01,03N,275,1.0
2010-11-01,11J,1826,1.0
2010-11-01,5M2,8,1.0
2010-11-01,00Y,709,1.0
2010-11-01,01Y,629,1.0
2010-11-01,13T,822,1.0
2010-11-01,5PE,1,1.0
2010-11-01,00R,312,1.0
2010-11-01,08L,273,1.0
2010-11-01,03J,241,1.0
2010-11-01,01T,240,1.0
2010-11-01,04N,114,1.0
2010-11-01,04G,1149,1.0
2010-11-01,03Q,529,1.0
2010-11-01,03K,383,1.0
2010-11-01,15E,2858,1.0
2010-11-01,00K,502,1.0
2010-11-01,07J,414,1.0
2010-11-01,03R,767,1.0
2010-11-01,06F,687,1.0
2010-11-01,99N,1046,1.0
2010-11-01,NTP,2,1.0
2010-11-01,RNU,1,1.0
2010-11-01,08P,242,1.0
2010-11-01,03X,149,1.0
2010-11-01,08T,494,1.0
2010-11-01,5FE,1,1.0
2010-11-01,08G,784,1.0
2010-11-01,15A,621,1.0
2010-11-01,07Q,356,1.0
2010-11-01,01R,334,1.0
2010-11-01,09G,572,1.0
2010-11-01,04L,235,1.0
2010-11-01,15D,1075,1.0
2010-11-01,04Y,557,1.0
2010-11-01,03M,386,1.0
2010-11-01,RA9,1,1.0
2010-11-01,02P,441,1.0
2010-11-01,10R,178,1.0
2010-11-01,11X,794,1.0
2010-11-01,02M,366,1.0
2010-11-01,01X,528,1.0
2010-11-01,04J,432,1.0
2010-11-01,08M,1175,1.0
2010-11-01,07M,526,1.0
2010-11-01,05V,375,1.0
2010-11-01,10C,200,1.0
2010-11-01,02X,836,1.0
2010-11-01,RWX,1,1.0
2010-11-01,99G,323,1.0
2010-11-01,02R,556,1.0
2010-11-01,15F,1381,1.0
2010-11-01,08K,451,1.0
2010-11-01,09A,249,1.0
2010-11-01,99D,431,1.0
2010-11-01,09E,316,1.0
2010-11-01,5P9,1,1.0
2010-11-01,08C,261,1.0
2010-11-01,02H,756,1.0
2010-11-01,01W,482,1.0
2010-11-01,99C,110,1.0
2010-11-01,00M,699,1.0
2010-11-01,10D,137,1.0
2010-11-01,01H,1176,1.0
2010-11-01,99E,774,1.0
2010-11-01,11D,3,1.0
2010-11-01,5EM,1,1.0
2010-11-01,05Q,656,1.0
2010-11-01,07G,486,1.0
2010-11-01,04M,82,1.0
2010-11-01,09F,318,1.0
2010-12-01,5EM,5,1.0
2010-12-01,5K5,10,1.0
2010-12-01,08M,1212,1.0
2010-12-01,5NG,1,1.0
2010-12-01,01C,560,1.0
2010-12-01,08Q,349,1.0
2010-12-01,00T,689,1.0
2010-12-01,05D,382,1.0
2010-12-01,09J,305,1.0
2010-12-01,10K,292,1.0
2010-12-01,5PC,3,1.0
2010-12-01,00L,317,1.0
2010-12-01,99P,1512,1.0
2010-12-01,08G,848,1.0
2010-12-01,00X,344,1.0
2010-12-01,06H,2349,1.0
2010-12-01,06V,524,1.0
2010-12-01,10X,358,1.0
2010-12-01,11M,1530,1.0
2010-12-01,00V,548,1.0
2010-12-01,07P,483,1.0
2010-12-01,05Q,781,1.0
2010-12-01,03K,457,1.0
2010-12-01,08D,398,1.0
2010-12-01,01W,541,1.0
2010-12-01,11J,2114,1.0
2010-12-01,99C,156,1.0
2010-12-01,5M6,6,1.0
2010-12-01,99Q,227,1.0
2010-12-01,03Y,147,1.0
2010-12-01,07H,596,1.0
2010-12-01,RNU,3,1.0
2010-12-01,10D,152,1.0
2010-12-01,5PG,5,1.0
2010-12-01,RCD,2,1.0
2010-12-01,5QC,3,1.0
2010-12-01,08H,321,1.0
2010-12-01,R1K,1,1.0
2010-12-01,RYF,1,1.0
2010-12-01,00M,843,1.0
2010-12-01,10Q,1501,1.0
2010-12-01,08X,451,1.0
2010-12-01,5L1,2,1.0
2010-12-01,5P7,1,1.0
2010-12-01,01F,246,1.0
2010-12-01,5PE,1,1.0
2010-12-01,06K,874,1.0
2010-12-01,01K,1106,1.0
2010-12-01,R1F,1,1.0
2010-12-01,08A,340,1.0
2010-12-01,06N,753,1.0
2010-12-01,03W,722,1.0
2010-12-01,07V,978,1.0
2010-12-01,01Y,751,1.0
2010-12-01,15E,3030,1.0
2010-12-01,08R,378,1.0
2010-12-01,03N,344,1.0
2010-12-01,00R,412,1.0
2010-12-01,99J,711,1.0
2010-12-01,06L,552,1.0
2010-12-01,05C,873,1.0
2010-12-01,NVE,1,1.0
2010-12-01,07K,573,1.0
2010-12-01,05H,782,1.0
2010-12-01,08E,509,1.0
2010-12-01,5LA,4,1.0
2010-12-01,04K,480,1.0
2010-12-01,00Y,797,1.0
2010-12-01,04V,873,1.0
2010-12-01,03H,513,1.0
2010-12-01,00N,420,1.0
2010-12-01,03L,481,1.0
2010-12-01,06D,388,1.0
2010-12-01,08N,481,1.0
2010-12-01,03E,564,1.0
2010-12-01,07N,378,1.0
2010-12-01,05V,420,1.0
2010-12-01,03V,82,1.0
2010-12-01,14L,1192,1.0
2010-12-01,5NK,4,1.0
2010-12-01,11X,862,1.0
2010-12-01,NTP,1,1.0
2010-12-01,99G,325,1.0
2010-12-01,10V,265,1.0
2010-12-01,10E,256,1.0
2010-12-01,99A,1124,1.0
2010-12-01,10C,223,1.0
2010-12-01,06F,690,1.0
2010-12-01,06T,977,1.0
2010-12-01,05L,1918,1.0
2010-12-01,07J,461,1.0
2010-12-01,02F,428,1.0
2010-12-01,07L,390,1.0
2010-12-01,06Q,962,1.0
2010-12-01,NDA,3,1.0
2010-12-01,05N,1050,1.0
2010-12-01,5J2,1,1.0
2010-12-01,01J,484,1.0
2010-12-01,08K,527,1.0
2010-12-01,05J,420,1.0
2010-12-01,01E,389,1.0
2010-12-01,05X,545,1.0
2010-12-01,04R,1068,1.0
2010-12-01,02T,624,1.0
2010-12-01,112,1,1.0
2010-12-01,08T,562,1.0
2010-12-01,06P,322,1.0
2010-12-01,08L,272,1.0
2010-12-01,03M,424,1.0
2010-12-01,07G,576,1.0
2010-12-01,99H,436,1.0
2010-12-01,15D,1205,1.0
2010-12-01,5P9,1,1.0
2010-12-01,00C,292,1.0
2010-12-01,04C,865,1.0
2010-12-01,09L,265,1.0
2010-12-01,04M,109,1.0
2010-12-01,07W,614,1.0
2010-12-01,02W,176,1.0
2010-12-01,04J,482,1.0
2010-12-01,04G,1350,1.0
2010-12-01,RY5,1,1.0
2010-12-01,09W,526,1.0
2010-12-01,02D,246,1.0
2010-12-01,01D,555,1.0
2010-12-01,04F,383,1.0
2010-12-01,00Q,422,1.0
2010-12-01,5QH,4,1.0
2010-12-01,04H,315,1.0
2010-12-01,09H,366,1.0
2010-12-01,15A,698,1.0
2010-12-01,08P,267,1.0
2010-12-01,10J,447,1.0
2010-12-01,00D,1015,1.0
2010-12-01,10R,222,1.0
2010-12-01,04Q,363,1.0
2010-12-01,NCN,2,1.0
2010-12-01,11D,4,1.0
2010-12-01,11E,494,1.0
2010-12-01,03D,373,1.0
2010-12-01,09A,269,1.0
2010-12-01,03A,481,1.0
2010-12-01,5M2,17,1.0
2010-12-01,01T,292,1.0
2010-12-01,99D,474,1.0
2010-12-01,01V,298,1.0
2010-12-01,03R,879,1.0
2010-12-01,03F,489,1.0
2010-12-01,07R,351,1.0
2010-12-01,99M,513,1.0
2010-12-01,13T,972,1.0
2010-12-01,02G,227,1.0
2010-12-01,RY2,1,1.0
2010-12-01,08W,356,1.0
2010-12-01,5PL,1,1.0
2010-12-01,02R,647,1.0
2010-12-01,01G,289,1.0
2010-12-01,5JE,1,1.0
2010-12-01,07Q,427,1.0
2010-12-01,99N,1167,1.0
2010-12-01,09E,342,1.0
2010-12-01,01X,593,1.0
2010-12-01,09C,168,1.0
2010-12-01,06M,507,1.0
2010-12-01,08V,635,1.0
2010-12-01,09Y,931,1.0
2010-12-01,5N6,1,1.0
2010-12-01,04Y,630,1.0
2010-12-01,02E,351,1.0
2010-12-01,5PF,10,1.0
2010-12-01,05R,467,1.0
2010-12-01,05T,897,1.0
2010-12-01,05W,703,1.0
2010-12-01,05F,482,1.0
2010-12-01,09P,384,1.0
2010-12-01,09D,866,1.0
2010-12-01,05A,1138,1.0
2010-12-01,5NY,2,1.0
2010-12-01,02H,824,1.0
2010-12-01,09N,207,1.0
2010-12-01,08Y,286,1.0
2010-12-01,03Q,597,1.0
2010-12-01,05Y,624,1.0
2010-12-01,12D,346,1.0
2010-12-01,03X,168,1.0
2010-12-01,02A,548,1.0
2010-12-01,06W,484,1.0
2010-12-01,02X,947,1.0
2010-12-01,09F,359,1.0
2010-12-01,00J,774,1.0
2010-12-01,05G,639,1.0
2010-12-01,04N,117,1.0
2010-12-01,10L,404,1.0
2010-12-01,5M3,3,1.0
2010-12-01,RYG,2,1.0
2010-12-01,02M,391,1.0
2010-12-01,03T,861,1.0
2010-12-01,01R,352,1.0
2010-12-01,99K,350,1.0
2010-12-01,01H,1357,1.0
2010-12-01,NQ7,3,1.0
2010-12-01,06A,238,1.0
2010-12-01,14Y,1377,1.0
2010-12-01,99F,449,1.0
2010-12-01,01A,1155,1.0
2010-12-01,5M1,4,1.0
2010-12-01,08J,278,1.0
2010-12-01,03J,262,1.0
2010-12-01,00K,586,1.0
2010-12-01,07M,515,1.0
2010-12-01,02P,485,1.0
2010-12-01,15C,1113,1.0
2010-12-01,5PA,1,1.0
2010-12-01,08F,588,1.0
2010-12-01,00P,518,1.0
2010-12-01,12F,608,1.0
2010-12-01,04E,412,1.0
2010-12-01,02N,348,1.0
2010-12-01,11N,1566,1.0
2010-12-01,04L,307,1.0
2010-12-01,08C,273,1.0
2010-12-01,02Q,352,1.0
2010-12-01,99E,901,1.0
2010-12-01,07Y,566,1.0
2010-12-01,09X,547,1.0
2010-12-01,10A,339,1.0
2010-12-01,07T,478,1.0
2010-12-01,04D,540,1.0
2010-12-01,15F,1547,1.0
2010-12-01,11A,853,1.0
2010-12-01,NW0,2,1.0
2010-12-01,02Y,838,1.0
2010-12-01,07X,361,1.0
2010-12-01,06Y,697,1.0
2010-12-01,09G,616,1.0
2011-01-01,07P,500,1.0
2011-01-01,RYF,2,1.0
2011-01-01,08L,255,1.0
2011-01-01,14Y,1143,1.0
2011-01-01,5KM,1,1.0
2011-01-01,5P9,1,1.0
2011-01-01,11X,722,1.0
2011-01-01,5PF,5,1.0
2011-01-01,03N,294,1.0
2011-01-01,99F,376,1.0
2011-01-01,06Y,503,1.0
2011-01-01,05N,879,1.0
2011-01-01,03E,467,1.0
2011-01-01,08J,259,1.0
2011-01-01,04G,1059,1.0
2011-01-01,5JE,1,1.0
2011-01-01,04D,450,1.0
2011-01-01,05F,399,1.0
2011-01-01,08A,279,1.0
2011-01-01,08K,445,1.0
2011-01-01,03Y,110,1.0
2011-01-01,5NY,1,1.0
2011-01-01,02D,213,1.0
2011-01-01,06P,302,1.0
2011-01-01,02T,538,1.0
2011-01-01,112,1,1.0
2011-01-01,10C,198,1.0
2011-01-01,08P,261,1.0
2011-01-01,01R,340,1.0
2011-01-01,06Q,769,1.0
2011-01-01,07R,289,1.0
2011-01-01,09A,233,1.0
2011-01-01,09P,299,1.0
2011-01-01,07M,493,1.0
2011-01-01,RWX,1,1.0
2011-01-01,09H,320,1.0
2011-01-01,5EM,3,1.0
2011-01-01,06K,769,1.0
2011-01-01,99P,1201,1.0
2011-01-01,99J,616,1.0
2011-01-01,02R,543,1.0
2011-01-01,07V,841,1.0
2011-01-01,02Q,240,1.0
2011-01-01,08R,346,1.0
2011-01-01,11M,1288,1.0
2011-01-01,03R,705,1.0
2011-01-01,13T,819,1.0
2011-01-01,15D,1041,1.0
2011-01-01,03H,394,1.0
2011-01-01,03A,441,1.0
2011-01-01,00Q,411,1.0
2011-01-01,02H,677,1.0
2011-01-01,04F,352,1.0
2011-01-01,05T,773,1.0
2011-01-01,00T,618,1.0
2011-01-01,03L,350,1.0
2011-01-01,5FE,3,1.0
2011-01-01,07T,459,1.0
2011-01-01,99K,318,1.0
2011-01-01,03D,295,1.0
2011-01-01,02P,381,1.0
2011-01-01,01D,471,1.0
2011-01-01,00X,314,1.0
2011-01-01,07G,454,1.0
2011-01-01,02F,364,1.0
2011-01-01,10J,422,1.0
2011-01-01,10R,174,1.0
2011-01-01,00R,272,1.0
2011-01-01,10X,299,1.0
2011-01-01,05G,554,1.0
2011-01-01,11J,1751,1.0
2011-01-01,00J,584,1.0
2011-01-01,05Q,647,1.0
2011-01-01,06A,201,1.0
2011-01-01,00N,364,1.0
2011-01-01,RNU,1,1.0
2011-01-01,RXA,1,1.0
2011-01-01,08N,460,1.0
2011-01-01,06W,430,1.0
2011-01-01,14L,1088,1.0
2011-01-01,RY7,2,1.0
2011-01-01,08M,1125,1.0
2011-01-01,10L,296,1.0
2011-01-01,04V,737,1.0
2011-01-01,5NK,6,1.0
2011-01-01,5P8,2,1.0
2011-01-01,NW0,1,1.0
2011-01-01,5M3,3,1.0
2011-01-01,NQ7,1,1.0
2011-01-01,03K,350,1.0
2011-01-01,08V,588,1.0
2011-01-01,09J,279,1.0
2011-01-01,03J,223,1.0
2011-01-01,05Y,507,1.0
2011-01-01,5L1,3,1.0
2011-01-01,09N,200,1.0
2011-01-01,10D,121,1.0
2011-01-01,02G,190,1.0
2011-01-01,04C,819,1.0
2011-01-01,05C,749,1.0
2011-01-01,07K,498,1.0
2011-01-01,07J,417,1.0
2011-01-01,05X,474,1.0
2011-01-01,04J,385,1.0
2011-01-01,15A,589,1.0
2011-01-01,01A,892,1.0
2011-01-01,01H,1126,1.0
2011-01-01,03T,773,1.0
2011-01-01,03F,408,1.0
2011-01-01,09D,732,1.0
2011-01-01,01K,886,1.0
2011-01-01,5QC,2,1.0
2011-01-01,08G,777,1.0
2011-01-01,01G,274,1.0
2011-01-01,11N,1325,1.0
2011-01-01,08E,452,1.0
2011-01-01,08Q,329,1.0
2011-01-01,99Q,181,1.0
2011-01-01,5M6,2,1.0
2011-01-01,07W,564,1.0
2011-01-01,5MX,4,1.0
2011-01-01,10V,254,1.0
2011-01-01,5PG,5,1.0
2011-01-01,04R,899,1.0
2011-01-01,09F,309,1.0
2011-01-01,5M1,7,1.0
2011-01-01,04H,259,1.0
2011-01-01,03X,137,1.0
2011-01-01,RW5,1,1.0
2011-01-01,05D,320,1.0
2011-01-01,01C,462,1.0
2011-01-01,5LF,1,1.0
2011-01-01,00Y,694,1.0
2011-01-01,02Y,653,1.0
2011-01-01,05A,958,1.0
2011-01-01,02E,256,1.0
2011-01-01,NVE,5,1.0
2011-01-01,01V,267,1.0
2011-01-01,99G,322,1.0
2011-01-01,05R,416,1.0
2011-01-01,04K,401,1.0
2011-01-01,02N,259,1.0
2011-01-01,06H,1945,1.0
2011-01-01,06F,656,1.0
2011-01-01,413,1,1.0
2011-01-01,12D,303,1.0
2011-01-01,02W,146,1.0
2011-01-01,06V,415,1.0
2011-01-01,05V,360,1.0
2011-01-01,00L,253,1.0
2011-01-01,NTP,8,1.0
2011-01-01,09E,276,1.0
2011-01-01,06D,325,1.0
2011-01-01,08X,371,1.0
2011-01-01,03V,80,1.0
2011-01-01,10A,311,1.0
2011-01-01,99E,791,1.0
2011-01-01,11E,402,1.0
2011-01-01,06N,625,1.0
2011-01-01,15E,2739,1.0
2011-01-01,5MD,1,1.0
2011-01-01,01T,262,1.0
2011-01-01,5K8,1,1.0
2011-01-01,5QQ,1,1.0
2011-01-01,5K5,4,1.0
2011-01-01,05W,607,1.0
2011-01-01,06L,419,1.0
2011-01-01,00P,478,1.0
2011-01-01,11A,703,1.0
2011-01-01,00M,686,1.0
2011-01-01,5QH,1,1.0
2011-01-01,09W,426,1.0
2011-01-01,07L,381,1.0
2011-01-01,RY2,2,1.0
2011-01-01,00D,825,1.0
2011-01-01,99A,946,1.0
2011-01-01,04E,333,1.0
2011-01-01,11D,4,1.0
2011-01-01,09L,220,1.0
2011-01-01,01Y,620,1.0
2011-01-01,99C,119,1.0
2011-01-01,07Y,517,1.0
2011-01-01,01W,461,1.0
2011-01-01,08T,516,1.0
2011-01-01,05L,1710,1.0
2011-01-01,01J,395,1.0
2011-01-01,12F,518,1.0
2011-01-01,03W,652,1.0
2011-01-01,02A,499,1.0
2011-01-01,01F,215,1.0
2011-01-01,08D,400,1.0
2011-01-01,08F,496,1.0
2011-01-01,99M,450,1.0
2011-01-01,07H,527,1.0
2011-01-01,02M,311,1.0
2011-01-01,08Y,266,1.0
2011-01-01,09G,549,1.0
2011-01-01,06M,408,1.0
2011-01-01,07N,346,1.0
2011-01-01,05H,691,1.0
2011-01-01,10E,202,1.0
2011-01-01,10Q,1249,1.0
2011-01-01,99N,951,1.0
2011-01-01,09C,139,1.0
2011-01-01,00K,467,1.0
2011-01-01,04Q,302,1.0
2011-01-01,06T,812,1.0
2011-01-01,99D,409,1.0
2011-01-01,05J,389,1.0
2011-01-01,NDA,2,1.0
2011-01-01,09X,500,1.0
2011-01-01,02X,751,1.0
2011-01-01,04Y,561,1.0
2011-01-01,04L,228,1.0
2011-01-01,08H,302,1.0
2011-01-01,10K,217,1.0
2011-01-01,5LA,2,1.0
2011-01-01,03Q,468,1.0
2011-01-01,99H,399,1.0
2011-01-01,04M,67,1.0
2011-01-01,15C,863,1.0
2011-01-01,03M,353,1.0
2011-01-01,07X,306,1.0
2011-01-01,09Y,876,1.0
2011-01-01,00C,235,1.0
2011-01-01,04N,105,1.0
2011-01-01,5M2,13,1.0
2011-01-01,NQV,1,1.0
2011-01-01,08C,250,1.0
2011-01-01,15F,1307,1.0
2011-01-01,01X,476,1.0
2011-01-01,01E,306,1.0
2011-01-01,00V,491,1.0
2011-01-01,07Q,370,1.0
2011-01-01,08W,363,1.0
2011-02-01,03L,364,1.0
2011-02-01,06L,417,1.0
2011-02-01,02Q,272,1.0
2011-02-01,04Y,561,1.0
2011-02-01,09Y,782,1.0
2011-02-01,00V,475,1.0
2011-02-01,5D7,1,1.0
2011-02-01,07T,404,1.0
2011-02-01,08G,734,1.0
2011-02-01,07N,319,1.0
2011-02-01,09E,280,1.0
2011-02-01,01F,189,1.0
2011-02-01,01C,456,1.0
2011-02-01,00J,569,1.0
2011-02-01,08V,557,1.0
2011-02-01,05A,965,1.0
2011-02-01,08L,261,1.0
2011-02-01,08C,253,1.0
2011-02-01,04R,864,1.0
2011-02-01,01D,400,1.0
2011-02-01,11M,1248,1.0
2011-02-01,07H,455,1.0
2011-02-01,01G,228,1.0
2011-02-01,03F,400,1.0
2011-02-01,07Y,471,1.0
2011-02-01,RYF,3,1.0
2011-02-01,03V,71,1.0
2011-02-01,5K5,5,1.0
2011-02-01,5M2,12,1.0
2011-02-01,5PF,3,1.0
2011-02-01,02M,294,1.0
2011-02-01,10D,127,1.0
2011-02-01,99N,966,1.0
2011-02-01,09P,308,1.0
2011-02-01,03J,218,1.0
2011-02-01,00L,233,1.0
2011-02-01,09D,678,1.0
2011-02-01,07X,261,1.0
2011-02-01,03W,623,1.0
2011-02-01,05R,366,1.0
2011-02-01,01J,355,1.0
2011-02-01,03Y,126,1.0
2011-02-01,04E,318,1.0
2011-02-01,06P,281,1.0
2011-02-01,05W,565,1.0
2011-02-01,05V,334,1.0
2011-02-01,11A,684,1.0
2011-02-01,5NK,3,1.0
2011-02-01,07M,450,1.0
2011-02-01,10J,351,1.0
2011-02-01,5PG,5,1.0
2011-02-01,13T,787,1.0
2011-02-01,02W,174,1.0
2011-02-01,01X,436,1.0
2011-02-01,03A,408,1.0
2011-02-01,03E,446,1.0
2011-02-01,11D,3,1.0
2011-02-01,99G,271,1.0
2011-02-01,08T,490,1.0
2011-02-01,99C,112,1.0
2011-02-01,99A,904,1.0
2011-02-01,5P9,1,1.0
2011-02-01,11J,1745,1.0
2011-02-01,06W,420,1.0
2011-02-01,00K,463,1.0
2011-02-01,RY5,4,1.0
2011-02-01,04L,216,1.0
2011-02-01,99E,717,1.0
2011-02-01,5JE,1,1.0
2011-02-01,04F,359,1.0
2011-02-01,00T,610,1.0
2011-02-01,08D,355,1.0
2011-02-01,02F,331,1.0
2011-02-01,02R,522,1.0
2011-02-01,05X,484,1.0
2011-02-01,02G,179,1.0
2011-02-01,08W,375,1.0
2011-02-01,03H,401,1.0
2011-02-01,01T,247,1.0
2011-02-01,15C,909,1.0
2011-02-01,01W,439,1.0
2011-02-01,5MD,1,1.0
2011-02-01,00N,343,1.0
2011-02-01,09W,389,1.0
2011-02-01,08J,230,1.0
2011-02-01,05H,638,1.0
2011-02-01,08X,398,1.0
2011-02-01,10Q,1240,1.0
2011-02-01,08N,426,1.0
2011-02-01,TAK,1,1.0
2011-02-01,03R,722,1.0
2011-02-01,12F,504,1.0
2011-02-01,00M,618,1.0
2011-02-01,06F,583,1.0
2011-02-01,09X,480,1.0
2011-02-01,03T,719,1.0
2011-02-01,02E,264,1.0
2011-02-01,09F,295,1.0
2011-02-01,413,1,1.0
2011-02-01,RXA,1,1.0
2011-02-01,10V,219,1.0
2011-02-01,00C,251,1.0
2011-02-01,06M,425,1.0
2011-02-01,07V,824,1.0
2011-02-01,5NT,1,1.0
2011-02-01,07Q,323,1.0
2011-02-01,06H,1869,1.0
2011-02-01,RTF,1,1.0
2011-02-01,06Q,800,1.0
2011-02-01,08Y,258,1.0
2011-02-01,09C,120,1.0
2011-02-01,06K,648,1.0
2011-02-01,RCD,2,1.0
2011-02-01,15D,1045,1.0
2011-02-01,99M,464,1.0
2011-02-01,08F,513,1.0
2011-02-01,05L,1622,1.0
2011-02-01,07L,343,1.0
2011-02-01,15F,1271,1.0
2011-02-01,5MX,1,1.0
2011-02-01,09H,315,1.0
2011-02-01,08E,409,1.0
2011-02-01,10E,221,1.0
2011-02-01,05F,401,1.0
2011-02-01,15E,2614,1.0
2011-02-01,5QH,2,1.0
2011-02-01,04G,1068,1.0
2011-02-01,NDA,3,1.0
2011-02-01,NLX,1,1.0
2011-02-01,5L1,2,1.0
2011-02-01,05G,541,1.0
2011-02-01,5M1,2,1.0
2011-02-01,08M,1052,1.0
2011-02-01,01R,296,1.0
2011-02-01,09N,187,1.0
2011-02-01,05D,342,1.0
2011-02-01,01E,317,1.0
2011-02-01,04C,808,1.0
2011-02-01,10C,210,1.0
2011-02-01,NTP,1,1.0
2011-02-01,NQ7,1,1.0
2011-02-01,10X,312,1.0
2011-02-01,5M3,7,1.0
2011-02-01,05J,392,1.0
2011-02-01,04V,716,1.0
2011-02-01,03K,343,1.0
2011-02-01,RWX,1,1.0
2011-02-01,5PA,1,1.0
2011-02-01,02P,391,1.0
2011-02-01,15A,603,1.0
2011-02-01,08R,341,1.0
2011-02-01,00P,423,1.0
2011-02-01,99J,575,1.0
2011-02-01,11X,726,1.0
2011-02-01,5LA,1,1.0
2011-02-01,06N,592,1.0
2011-02-01,09A,224,1.0
2011-02-01,04J,382,1.0
2011-02-01,99P,1167,1.0
2011-02-01,NVE,4,1.0
2011-02-01,03D,309,1.0
2011-02-01,11N,1213,1.0
2011-02-01,99K,315,1.0
2011-02-01,14Y,1109,1.0
2011-02-01,04N,113,1.0
2011-02-01,03N,278,1.0
2011-02-01,08H,262,1.0
2011-02-01,05T,747,1.0
2011-02-01,05C,781,1.0
2011-02-01,10L,284,1.0
2011-02-01,08K,425,1.0
2011-02-01,5P6,2,1.0
2011-02-01,02H,697,1.0
2011-02-01,05Y,503,1.0
2011-02-01,112,1,1.0
2011-02-01,14L,1028,1.0
2011-02-01,05Q,629,1.0
2011-02-01,06D,333,1.0
2011-02-01,07G,462,1.0
2011-02-01,02N,308,1.0
2011-02-01,RNU,1,1.0
2011-02-01,5J2,1,1.0
2011-02-01,07P,475,1.0
2011-02-01,05N,836,1.0
2011-02-01,00R,300,1.0
2011-02-01,03Q,476,1.0
2011-02-01,08P,226,1.0
2011-02-01,10K,228,1.0
2011-02-01,07R,299,1.0
2011-02-01,06V,376,1.0
2011-02-01,02D,213,1.0
2011-02-01,04Q,283,1.0
2011-02-01,01K,880,1.0
2011-02-01,00X,306,1.0
2011-02-01,01V,232,1.0
2011-02-01,99Q,185,1.0
2011-02-01,NEN,1,1.0
2011-02-01,01H,1052,1.0
2011-02-01,00Y,642,1.0
2011-02-01,02A,441,1.0
2011-02-01,99H,357,1.0
2011-02-01,10R,158,1.0
2011-02-01,RW5,3,1.0
2011-02-01,08Q,333,1.0
2011-02-01,10A,285,1.0
2011-02-01,06T,874,1.0
2011-02-01,5QC,2,1.0
2011-02-01,99F,374,1.0
2011-02-01,06A,195,1.0
2011-02-01,07J,407,1.0
2011-02-01,01A,909,1.0
2011-02-01,5EM,3,1.0
2011-02-01,RYG,2,1.0
2011-02-01,5PL,1,1.0
2011-02-01,11E,395,1.0
2011-02-01,5P1,1,1.0
2011-02-01,12D,274,1.0
2011-02-01,04D,421,1.0
2011-02-01,03X,119,1.0
2011-02-01,99D,382,1.0
2011-02-01,02T,478,1.0
2011-02-01,06Y,505,1.0
2011-02-01,00D,768,1.0
2011-02-01,03M,342,1.0
2011-02-01,09L,215,1.0
2011-02-01,RTD,4,1.0
2011-02-01,04K,375,1.0
2011-02-01,00Q,371,1.0
2011-02-01,02X,792,1.0
2011-02-01,09J,251,1.0
2011-02-01,07W,523,1.0
2011-02-01,02Y,685,1.0
2011-02-01,RY2,6,1.0
2011-02-01,5K8,1,1.0
2011-02-01,04H,287,1.0
2011-02-01,01Y,563,1.0
2011-02-01,07K,502,1.0
2011-02-01,RY7,4,1.0
2011-02-01,08A,279,1.0
2011-02-01,09G,515,1.0
2011-02-01,04M,88,1.0
2011-03-01,09L,280,1.0
2011-03-01,03Q,572,1.0
2011-03-01,08M,1227,1.0
2011-03-01,04R,1045,1.0
2011-03-01,5NT,1,1.0
2011-03-01,04V,796,1.0
2011-03-01,07R,325,1.0
2011-03-01,09P,349,1.0
2011-03-01,06T,960,1.0
2011-03-01,02E,296,1.0
2011-03-01,03N,317,1.0
2011-03-01,99K,350,1.0
2011-03-01,00R,356,1.0
2011-03-01,02M,381,1.0
2011-03-01,99F,411,1.0
2011-03-01,10E,272,1.0
2011-03-01,07M,546,1.0
2011-03-01,99E,808,1.0
2011-03-01,5M1,5,1.0
2011-03-01,10J,418,1.0
2011-03-01,03T,828,1.0
2011-03-01,03K,411,1.0
2011-03-01,NTP,1,1.0
2011-03-01,09A,253,1.0
2011-03-01,09C,166,1.0
2011-03-01,05G,611,1.0
2011-03-01,15E,3018,1.0
2011-03-01,02F,375,1.0
2011-03-01,5NG,1,1.0
2011-03-01,01R,377,1.0
2011-03-01,08J,269,1.0
2011-03-01,01X,547,1.0
2011-03-01,5JE,3,1.0
2011-03-01,5QH,2,1.0
2011-03-01,03E,497,1.0
2011-03-01,00D,960,1.0
2011-03-01,01A,1034,1.0
